2.137668409691603433e+00	-4.931958700243604388e-01	-1.401756840911676516e+00	-1.570960361270319128e+00	7.772870925652085594e-01	-1.171321751317663917e+00	-8.033772172147284341e-01	1.292888759112791552e+00	-2.510492205580330816e-01	-1.120174413363371979e+00	-5.366777621265178544e-01	4.387047504801358522e-01	5.442295630542124396e-01	3.245451552046577648e-01	-7.741643194436624853e-01	1.800526649435917337e-01
1.775041522684073447e+00	1.478165450855634777e+00	-1.637742072846855912e+00	-1.208203397702554582e+00	1.285213495867088218e+00	1.194359641987362275e-01	-8.601119464324602504e-01	4.298104383892645819e-01	2.205932144492774583e-01	7.929236858664283627e-01	-1.157834538929525925e+00	6.052173295173798317e-01	2.583419647410865605e-01	9.345825431386994842e-01	-2.477716765902719109e-01	8.033884576238489172e-01
8.927544382165931713e-01	4.845864100423205478e+00	-5.697530213968270418e-01	3.457876813834375729e-01	5.481084868115673192e-01	-7.543326311297363640e-01	7.371569316985860931e-01	-6.553005643078505527e-01	5.530897396479210748e-01	1.344216135983217431e+00	-2.011848737042526702e-01	-8.152957887651980373e-01	2.227610531735934873e-01	-1.079186737181662137e+00	-1.306260165657553651e+00	6.240871450329323888e-01
-2.124071226660978251e+00	-1.180996399843511346e+00	6.968618778030237493e-02	1.189630487993951657e+00	1.498410360167391930e+00	-4.436410779092939682e-01	3.825511182366329171e-02	-2.363328853554219067e-01	5.837721742414156978e-01	-1.539520307923047282e+00	4.280263637106281049e-02	-7.940783498555714637e-01	2.900166811413344981e-01	4.514269565007654750e-01	-4.296840603662784863e-01	3.521347799080496999e-01
9.624781912562825337e-01	-3.926846525485713002e+00	-2.410144085145038417e+00	-1.867360716569702372e+00	2.052805555742814592e-01	-2.542628289913915762e-01	9.686636345630548206e-01	4.370865398232743476e-03	4.995645397027683732e-01	-1.575701790808798464e+00	5.363745493382978680e-01	-6.207724679441177784e-01	-3.490615402296795011e-01	-4.324891633343265485e-02	-6.712526169919514896e-01	-7.456632763129956709e-01
1.628244660147937228e+00	-3.020542646996865255e+00	-7.138961883158437827e-01	-1.738367279597835102e+00	-6.980790008608590558e-01	-2.434090529031522065e-01	-5.277473685305260620e-01	1.618810199625483892e-02	-2.118168285803277429e-01	-1.259260240959608534e+00	9.702806345732147009e-02	-6.877358867144619525e-01	5.098980519026699021e-01	-1.663188721342099274e-01	-7.062726850889831931e-02	5.324457238264010961e-01
2.827062269204479339e+00	-3.886851155990203033e+00	-2.044349536681614676e+00	-1.716059841125055219e-01	1.542472134100986603e+00	-1.379703552837049235e-02	1.052442041470848633e+00	4.465842919672144973e-01	2.141454921200014461e+00	-7.862919049178928033e-01	8.741460705976993317e-01	-4.675854171589480801e-01	3.040813636647846652e-01	-3.139219294624026046e-01	9.109780565155739529e-01	4.466346204481901339e-01
1.290933839649209602e+00	-3.572823001198268233e+00	-1.033211888898481590e+00	1.367526881288004884e-02	2.748995318133437560e-01	1.604599492220115664e+00	3.049756875903578135e-01	6.390342873318132222e-01	-6.965553815869494070e-01	-5.399510634864111980e-01	-1.392548773793600980e-01	-1.259777571214458991e+00	-1.605877038005946611e+00	-4.229930799767293026e-01	-2.155541910500193004e-01	5.814311038660583408e-01
-2.013321775931622426e+00	-1.642260875808845000e-01	-6.728697222280512202e-02	-1.245208550083056309e+00	4.128423278082185011e-01	-8.226727413299860237e-01	-6.577596992887996263e-01	8.767614901400555549e-01	7.176220823607832866e-01	-3.778635593398363413e-01	-5.805650779192511601e-01	6.484179420680579176e-01	5.554447829274297144e-01	1.075140514856135265e+00	3.352270008613121299e-01	-9.075972847753100980e-01
1.234479411804706217e+00	3.292056771903802748e+00	-1.386686639632649154e+00	-1.278096959165234914e+00	-1.080526507769857814e+00	-1.080950762814155031e+00	9.792480429639337514e-01	-3.814505201535395851e-01	-3.820331882051030137e-01	5.812472254554019307e-02	1.263921689025353512e+00	-2.777157126606972712e-02	-9.607131904866444971e-01	-2.837545458953584787e-01	-1.586521183870211460e-01	5.700293136524575699e-01
-5.642014016605328974e-01	-1.092324512345750342e-01	6.972265955178085228e-01	-3.922018117602590892e-01	8.102140457686974884e-01	1.085192610243823186e+00	-9.598507207932209795e-01	2.501094243398933048e-01	1.941138884539015841e+00	1.215605517777186728e+00	5.640748230234877703e-01	2.966054306896833137e-01	-2.582560703791984547e-01	-2.837518046089349544e-01	-3.837627420806256073e-01	-1.063246764007682144e+00
-1.992043810198165232e+00	-1.760929854423137542e+00	-5.360961126795686926e-01	2.162458164472297328e-01	-3.284782940008399432e-01	1.679956053268320648e+00	3.771586491427113552e-01	3.893411101305360722e-01	1.410465231474267167e+00	-1.907656483503506473e-01	-7.003752322028818922e-01	1.258849235077797335e+00	-1.500573478804914929e-01	-6.522967489435872457e-01	1.368650047893468225e-01	-2.977150643225922044e-01
3.364350224738009931e+00	-1.806793127275416300e+00	-8.989404435702222015e-03	7.337266872124632577e-01	-3.383889706026409483e-01	1.465793177237763256e+00	-5.686214136668324981e-01	7.444545886046607386e-01	-5.222483529562160776e-01	-4.011940946848676082e-01	1.015394882921866332e-01	7.570986330134690245e-01	-3.255366302534832834e-01	-4.238854220079470436e-01	-2.046297567326814115e-01	-2.034837558765852650e-01
2.827654822214726860e+00	1.733806217008931894e+00	1.252105357755880499e+00	-1.926783836047457621e+00	-4.559560668601694844e-01	-3.412548921731756862e-02	4.060752346073313590e-01	-1.071767483058310155e+00	-7.334642480710866774e-01	-1.191676385281816852e+00	-1.216268194783681311e+00	-2.703609036326852164e-02	-6.609640672940452211e-01	-2.727412393746317942e-01	1.532443805199458664e+00	1.844859863532472000e-01
-1.191860061745295463e+00	1.434026940701935926e+00	6.545913025098575311e-01	8.574827684165653441e-01	-4.945355618659940666e-01	-1.571661511473751160e-01	-6.032986843119081399e-01	-9.722920379975349969e-02	4.298888140981924066e-01	1.682798147731055238e-01	-1.773126588745922660e+00	-1.390399741291151459e-01	4.943755922737029795e-01	-1.038582163400316283e+00	2.065659362844701197e-01	-1.002994555792651621e+00
1.762829869332197541e+00	2.024269793215995872e+00	-4.952911325008253485e-01	-8.010074692483494241e-01	1.039802589367424118e-01	7.396800417371830472e-01	1.109620267727379032e-02	-1.947161701525267574e+00	-5.401365818949308562e-01	3.329005960245092210e-01	-5.931888954410822201e-01	-1.326428479156703255e-01	-7.639875837066169018e-01	1.438386935568627956e-01	4.693495814545501146e-03	-1.122709939939970369e-01
-1.939813743855506756e+00	3.253851589635935009e-03	1.184125479580414142e+00	-3.486183908673683884e+00	-8.424785140754699198e-01	4.363849549550032902e-01	1.250033490228547484e+00	1.062903245233502769e+00	1.001507471104366165e-01	7.444463012664599422e-01	1.286190374852269336e-01	-6.077630739079001310e-02	7.631615611252310361e-01	-1.486854882953587420e-01	-6.435951772636322454e-01	7.402104315552189284e-01
-1.525754788030800890e+00	-8.033331968904225961e-01	-2.300974507020132898e-01	1.895410161568992669e+00	-1.159895088460179746e+00	7.582841228115101695e-02	-1.313780719050395840e-01	1.682580365131662314e-01	4.507496091415645334e-01	-5.378309604542941269e-01	4.674773117222515780e-04	-4.510789041284596346e-01	-1.784208060845369204e-01	-2.620512448866060273e-01	2.038490122500740964e-01	-5.733505726149025206e-01
6.054882815997681966e-01	3.264365049147480047e+00	2.361509206686597528e-01	-1.453275077802018478e+00	3.221198969502851450e-01	-9.428553965348651644e-01	9.006364307222418653e-01	-4.600576486403836762e-01	6.975449123908782356e-01	2.368155184227316301e-01	1.380991050083306693e-01	1.537866194292911437e-01	4.504641286181807480e-01	-1.994500679216947570e-01	4.928270954223816225e-01	4.552516782260716544e-01
