-6.119543	3.8279655	-3.1053429	-1.356707	-1.8756664	0.8988451	5.036694	3.3804283	0.7761833	1.9580989	-0.620061	-2.8101974	1.8762112	0.95299906	-0.0797129	-1.2246047	0.061501473	0.69383836	3.056646	0.8793162	-1.8284451	-0.84626925	-0.485246	-2.0299861	-0.8543359	-0.5073563	-0.20214373	-0.8348146	-0.42561352	1.1483407	0.6464093	0.11424906
-1.9117768	-7.3393993	3.2030683	-3.7983034	-0.52627224	-3.0263746	-3.014572	6.537121	0.15337795	-1.496675	0.69426185	-2.1283572	1.7557433	0.05100085	0.7855568	-0.89148533	0.0153080225	1.7387795	1.853117	1.4485977	-1.1214862	-1.2221053	0.44375443	0.6138489	-0.5814871	-1.099076	-0.034155846	-0.93267536	-0.26253793	-0.8855646	0.16540691	-0.7728035
-7.396285	4.0628643	-2.448641	-1.5876087	-2.8225393	1.5374701	2.483125	4.9774933	-0.1894691	-1.1595412	-0.06942962	-3.5727396	-2.4751	0.15735966	1.1631728	-0.6248225	0.26563078	1.0587574	0.8193288	1.1627225	-1.4907417	-0.45056108	-1.489062	0.8848059	-1.1688713	-1.8243234	0.61607385	-1.0060475	-0.89470077	0.037694372	0.059987754	-1.0318356
-7.18986	6.0164604	-6.724634	-2.1077251	-4.2543373	1.3756517	7.1037827	2.5667946	-0.054152012	-0.5401787	1.3201776	-1.9479231	2.998902	-0.3789178	1.2862436	-1.7688565	0.99066716	0.092869	0.63527054	0.28142092	-1.8769724	-1.546165	0.654661	-0.13072029	-1.0350556	0.7006479	0.2899689	0.105262995	0.4690643	0.7393546	0.57334435	-0.62330985
-1.0920354	-5.919813	9.213087	-0.4176482	-1.4492416	-0.057439297	-3.5273762	5.239263	0.004956305	-0.83311605	1.8446481	-0.035677433	0.22828972	-0.29398724	1.220305	-2.6720297	-1.150149	0.7670032	-1.191283	0.0027754903	2.0397236	-0.4720708	-0.32937717	0.6177641	0.18180983	0.6139455	-0.11527985	-1.0102262	-0.8497204	1.1701002	-1.3565191	-0.8736079
0.08759719	0.7108298	18.384865	7.274668	8.087037	3.2549846	-1.53745	-1.5426297	-3.2103574	-0.32021368	2.0376577	-2.5615883	3.4775157	-0.9278078	-0.23985425	1.8701426	-0.54166865	-1.119472	-0.78223205	0.819762	-2.428197	0.7018319	0.3446887	-0.19205514	1.5429361	-0.19609037	1.475549	1.067135	-0.46407074	0.703334	0.83613336	-0.17222051
-0.18814087	-1.4736123	17.28237	5.317074	7.5786095	3.239495	0.7501583	1.7471838	-3.8080134	1.504276	0.73648506	-0.5817239	1.6102982	-2.270015	-1.0103496	0.7692115	-0.79818296	0.35071456	-0.050682575	0.34525248	-1.9189991	0.6509762	0.37274742	-1.3149371	0.99140525	0.0030075312	1.171899	0.68718815	-0.13295376	1.2993345	0.15610552	-1.6290033
-0.6395566	2.4973006	18.009594	5.429926	6.863167	-1.1339104	2.8165112	-4.136848	1.3221575	-2.735291	-1.7585707	-2.93617	0.82488614	-3.308917	-0.48687518	0.70817137	-0.48119658	-0.44999343	-1.5418272	0.38642624	-0.50473714	-0.9932233	1.6362023	0.7129284	0.10085161	-0.42361948	-0.036960967	0.55084604	-0.68530643	-0.3247858	-0.54222894	-1.1086749
-0.8756057	-1.3549758	10.47735	1.4946728	3.8165236	-5.9689074	-0.3442068	-0.6251496	4.9764605	-3.4792163	-4.089606	-0.2404226	0.06321311	-2.9205596	0.90809065	1.2879096	1.1515929	0.95469934	-0.83948994	-2.3292508	-0.86875665	-1.8721632	0.19545186	0.19510607	-1.289038	-0.5490655	-0.46849537	0.59348077	0.5644139	0.96788275	0.8529554	2.7166245
-1.2295201	2.1911683	6.3424816	2.1680195	-4.0816154	-4.003502	-0.90987974	2.930098	2.7320595	1.3606929	0.7790325	-0.8742962	-0.6279832	-0.10136795	-0.8927636	2.6247282	0.6738133	1.1920116	-1.8746104	1.5199494	-0.25132138	-0.948697	0.098755985	0.8042721	-1.4471481	-0.5401595	-0.7429162	0.5547874	-0.71172273	-0.17994308	0.341689	1.824782
-7.028838	8.326179	-3.7474003	2.3872483	-3.7038112	-0.66948634	-0.4979566	1.978584	-1.5678738	-0.26679713	-1.2821574	0.6445252	0.43008733	-1.8050072	1.4880767	-2.0857134	0.30696905	-0.13008092	-0.010283783	0.4607409	-0.13667092	1.2347568	1.9827166	-0.031327754	-0.7039037	0.4728861	0.42360854	-0.04799077	0.5098645	0.02487199	0.23474276	-0.057737052
-5.2297926	8.501453	0.8457351	3.4059925	-2.0008569	-3.6999178	-2.4890535	0.72391933	0.3432691	-0.79113275	-2.0925598	0.6582673	0.28403604	2.4311	-0.12944406	0.8802295	-0.54792297	1.8944546	1.062647	1.801035	-0.92308784	0.578457	2.369531	0.2964197	-0.29009518	0.252961	-1.6703565	-1.2978077	0.61326265	-1.4048078	-0.5292094	-1.7833503
-3.193945	2.2035706	2.2819412	2.9888997	2.2323258	0.7687525	-5.414282	-0.9844856	1.6952952	1.004122	0.48075122	-1.473179	-1.0660833	3.771361	-0.98120594	-0.6348288	3.1703835	2.4002295	-1.9810859	-0.21774337	0.04039737	-0.10073826	-1.1681743	-0.090557635	0.9163077	0.5742731	0.6651077	-0.32889634	-0.598122	0.29057783	-0.23739499	-1.3680807
-4.5049653	3.1240823	-0.87847126	1.7806623	7.653429	-1.9309908	0.94463146	-1.0945973	2.5688741	0.43842423	-2.0436893	-0.06614716	-1.4150605	2.1350334	-0.90377617	0.20941854	1.4979291	3.0201826	-0.75843036	-1.4790285	0.29278398	-0.5994108	-0.7687551	-0.23892237	0.866403	1.3024254	-0.16373599	-0.67040384	0.7666078	0.6810593	-0.17792383	-0.65809447
-6.5380063	6.8829365	-5.040251	2.1652179	1.3581142	3.6190348	1.8458726	-0.9027881	-0.14992851	1.3644583	-1.160204	1.976946	0.10298555	-1.9933622	0.59352005	0.15025578	0.47106874	2.2938159	0.86834395	1.9915912	1.907794	0.59063506	1.5065465	-1.0556372	0.72803605	-1.8132739	1.0232761	-0.06311327	-0.00074611604	0.3973582	-0.02476722	1.3286281
-3.8085036	-2.4778745	-2.9992611	-1.1044841	-1.7260559	3.6712573	-0.63733244	-0.5619273	-0.6265223	-0.1523791	-0.79981047	2.5877686	-0.7590227	-0.9230939	-0.6623662	1.2599792	1.6079082	0.84396183	-0.71610546	2.72473	0.9550878	0.08411706	-0.38802654	0.5272563	-0.3037181	-2.4907122	1.0575377	-0.9361222	0.31041992	-0.10105551	-0.2346887	0.9728068
-6.5088577	3.7089438	-4.6471605	-0.7069988	-0.68061364	-0.41786027	1.7023069	-1.0562437	0.21751437	-0.3399858	-2.593448	-0.07417238	1.0780189	0.0073530376	-0.65794647	-0.34162176	-1.4059727	0.22503284	0.63705987	0.829342	1.8820977	1.5433075	-1.1160473	-1.2442726	-0.040795885	0.99093866	-0.187275	1.172101	1.4696542	-0.79492176	0.6284864	-0.11856355
