Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
To	-	-	-	-	NA	NA	96.39167785644531	41.810855865478516
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	60.424827575683594	23.30645751953125
LGR6	-	-	-	-	NA	Other	75.11786651611328	59.189998626708984
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	40.84326171875	69.28119659423828
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	59.229427337646484	24.10391616821289
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	53.6651725769043	60.32259750366211
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	43.62614059448242	68.00862884521484
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	36.57831573486328	62.45562744140625
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	36.17877960205078	63.50233840942383
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	72.37044525146484	61.29930877685547
ADGRF1	-	-	-	-	NA	classB	36.39796829223633	61.78881072998047
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	53.08924102783203	20.39584732055664
LGR5	-	-	-	-	NA	Other	43.98283767700195	65.66493225097656
ADGRE1	-	-	-	-	NA	classB	29.608888626098633	65.32823181152344
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	31.097837448120117	63.37736129760742
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	62.754180908203125	64.20866394042969
ADGRD1	Coupled	-	-	-	Adhesion Class GPCRs	classB	27.23464584350586	65.8693618774414
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	36.306270599365234	72.26355743408203
TAS1R3	-	-	-	-	NA	classC	26.166950225830078	74.02857971191406
TAS1R1	-	-	-	-	NA	classC	33.492950439453125	72.27784729003906
TAS1R2	-	-	-	-	NA	classC	40.92761993408203	69.44637298583984
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	37.545989990234375	66.35638427734375
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	149.86923217773438	24.673133850097656
GPR156	-	-	-	-	NA	classC	60.65504837036133	62.25545120239258
ADGRG7	-	-	-	-	NA	classB	106.93609619140625	55.30989456176758
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	64.26670837402344	15.447295188903809
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	33.54557800292969	16.78666877746582
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	33.13364028930664	17.57202911376953
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	126.44426727294922	1.058924674987793
GPR149	-	-	-	-	NA	Other	73.23802185058594	62.20186996459961
ADGRF2	-	-	-	-	NA	classB	82.55707550048828	58.58953094482422
FZD6	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	52.92095947265625	16.38898277282715
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	62.488746643066406	65.05799102783203
ADGRF4	-	-	-	-	NA	classB	42.63481140136719	16.86852264404297
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	55.550479888916016	64.27458953857422
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	90.27311706542969	54.6156005859375
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	47.89862823486328	70.23910522460938
ADGRL4	-	-	-	-	NA	classB	66.37432861328125	62.24123001098633
FZD3	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	40.6031608581543	67.73750305175781
ADGRE3	-	-	-	-	NA	classB	56.503273010253906	65.43743896484375
FZD1	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	33.588134765625	-8.44399356842041
GPR50	-	-	-	-	NA	classA	69.50704956054688	4.267114639282227
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	96.71845245361328	-7.364809989929199
GPR153	-	-	-	-	NA	classA	113.4037094116211	40.85703659057617
GPR107	-	-	-	-	NA	Other	56.09852600097656	56.13275146484375
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	57.2019157409668	70.5033950805664
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	54.268096923828125	-18.91550636291504
