Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
To	-	-	-	-	NA	NA	73.17670440673828	-44.89634323120117
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	31.125995635986328	-50.42269515991211
LGR6	-	-	-	-	NA	Other	55.738372802734375	-50.00835418701172
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	17.149316787719727	-69.73806762695312
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	28.653501510620117	-56.4019660949707
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	28.15826416015625	-67.86941528320312
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	35.387386322021484	-58.6197509765625
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	15.731712341308594	-71.25069427490234
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	16.1664981842041	-71.57957458496094
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	60.388729095458984	-50.606998443603516
ADGRF1	-	-	-	-	NA	classB	17.61810874938965	-69.7590103149414
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	29.483957290649414	-48.194854736328125
LGR5	-	-	-	-	NA	Other	37.26875686645508	-38.5911979675293
ADGRE1	-	-	-	-	NA	classB	12.434697151184082	-68.73294830322266
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	13.298555374145508	-67.7765884399414
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	44.144859313964844	-59.543365478515625
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	8.63231372833252	-68.6086196899414
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	29.939401626586914	-53.044166564941406
TAS1R3	-	-	-	-	NA	classC	26.771564483642578	-49.38380432128906
TAS1R1	-	-	-	-	NA	classC	27.73859405517578	-52.77104568481445
TAS1R2	-	-	-	-	NA	classC	35.39808654785156	-39.14243698120117
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	36.121524810791016	-30.93592071533203
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	99.4671401977539	-54.561100006103516
GPR156	-	-	-	-	NA	classC	53.4653205871582	-47.931453704833984
ADGRG7	-	-	-	-	NA	classB	71.1399917602539	-67.9742202758789
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	40.94675064086914	-47.57441711425781
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	27.64498519897461	-32.023338317871094
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	28.613500595092773	-29.722900390625
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	82.91404724121094	-52.64885330200195
GPR149	-	-	-	-	NA	Other	67.69622039794922	-42.671695709228516
ADGRF2	-	-	-	-	NA	classB	50.90833282470703	-65.82734680175781
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	35.49227523803711	-42.24151611328125
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	59.73204040527344	-42.857574462890625
ADGRF4	-	-	-	-	NA	classB	27.048782348632812	-40.950862884521484
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	30.85593032836914	-61.14119338989258
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	82.42115020751953	-29.828325271606445
ADGRG1	Coupled	-	-	-	Adhesion Class GPCRs	classB	41.15471267700195	-51.33669662475586
ADGRL4	-	-	-	-	NA	classB	42.27425765991211	-60.99095916748047
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	40.709415435791016	-33.536109924316406
ADGRE3	-	-	-	-	NA	classB	34.548423767089844	-57.3196907043457
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	2.7093453407287598	-18.31186866760254
GPR50	-	-	-	-	NA	classA	30.464046478271484	-36.23375701904297
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	65.4100341796875	-38.14633560180664
GPR153	-	-	-	-	NA	classA	65.4997329711914	-57.995216369628906
GPR107	-	-	-	-	NA	Other	43.682525634765625	-40.54105758666992
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	35.89902877807617	-57.31127166748047
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	14.53190803527832	-64.86603546142578
CHRM3	Coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	67.8810043334961	-37.954925537109375
GPR162	-	-	-	-	NA	classA	24.38277244567871	-56.38286209106445
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	38.08000183105469	-57.55754852294922
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	28.295724868774414	-55.611656188964844
