Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
To	-	-	-	-	NA	NA	27.755887985229492	78.30829620361328
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-12.48697280883789	52.64939880371094
LGR6	-	-	-	-	NA	Other	25.422771453857422	59.169883728027344
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-35.616065979003906	67.13973236083984
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-18.833860397338867	58.52321243286133
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	-20.845518112182617	71.04772186279297
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-12.001956939697266	66.22327423095703
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	-37.85334777832031	72.12899017333984
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-38.95718765258789	71.12538146972656
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	16.434980392456055	74.68411254882812
ADGRF1	-	-	-	-	NA	classB	-36.72584533691406	71.74882507324219
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-15.318151473999023	52.45721435546875
LGR5	-	-	-	-	NA	Other	6.006502628326416	51.48028564453125
ADGRE1	-	-	-	-	NA	classB	-41.439476013183594	66.51570892333984
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-35.30779266357422	65.20330047607422
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-2.7645299434661865	71.14994049072266
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-41.81989288330078	62.77758026123047
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-8.702540397644043	50.329593658447266
TAS1R3	-	-	-	-	NA	classC	-8.001910209655762	48.64186477661133
TAS1R1	-	-	-	-	NA	classC	-10.988211631774902	51.886962890625
TAS1R2	-	-	-	-	NA	classC	5.98969030380249	47.08293533325195
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	16.496410369873047	42.21764373779297
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	41.9457893371582	100.20887756347656
GPR156	-	-	-	-	NA	classC	4.684591293334961	67.63190460205078
ADGRG7	-	-	-	-	NA	classB	1.1341842412948608	91.0927963256836
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-2.5681800842285156	61.35649490356445
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	-4.000898838043213	44.29341125488281
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	-0.8815361857414246	42.60820007324219
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	25.966947555541992	86.12777709960938
GPR149	-	-	-	-	NA	Other	34.97736358642578	70.68490600585938
ADGRF2	-	-	-	-	NA	classB	-10.058284759521484	81.1110610961914
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-4.005109786987305	55.27788543701172
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	22.830646514892578	67.1811752319336
ADGRF4	-	-	-	-	NA	classB	-11.437016487121582	49.97801971435547
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-13.57178020477295	70.76001739501953
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	46.1867561340332	62.802101135253906
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-8.385054588317871	65.38536071777344
ADGRL4	-	-	-	-	NA	classB	-14.275172233581543	75.69070434570312
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	15.077598571777344	48.86288070678711
ADGRE3	-	-	-	-	NA	classB	-11.502551078796387	69.69068908691406
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-9.380370140075684	12.622333526611328
GPR50	-	-	-	-	NA	classA	-2.7972097396850586	35.837646484375
GPR37	Coupled	-	-	-	Class A Orphans	classA	17.29749298095703	64.09178924560547
GPR153	-	-	-	-	NA	classA	13.521597862243652	82.5608901977539
GPR107	-	-	-	-	NA	Other	16.003889083862305	58.94581604003906
PTH1R	Not-coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	-11.904383659362793	66.52315521240234
FZD9	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-41.204017639160156	65.20191192626953
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	19.164749145507812	63.963478088378906
GPR162	-	-	-	-	NA	classA	-14.138607025146484	63.138397216796875
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-11.752180099487305	71.74983215332031
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-13.593426704406738	66.57687377929688
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-20.622949600219727	45.52693557739258
ADRA1D	Not-coupled	Not-coupled	-	-	Adrenoceptors	classA	-13.458742141723633	64.34966278076172
FZD2	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-1.0987106561660767	89.95732116699219
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	38.967689514160156	43.57644271850586
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	16.846920013427734	56.587520599365234
PTH2R	-	Coupled	-	-	NA	classB	28.30441665649414	47.54027557373047
ADGRG3	Coupled	-	-	-	Adhesion Class GPCRs	classB	30.90557098388672	50.761268615722656
GPR75	Not-coupled	-	-	-	Class A Orphans	classA	-13.651601791381836	62.1183967590332
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-38.4654541015625	56.63370895385742
CHRM5	Not-coupled	Coupled	-	-	Acetylcholine receptors (muscarinic)	classA	-10.753522872924805	61.63272476196289
GPR161	-	-	-	-	NA	classA	33.78120803833008	37.77838897705078
ADGRG5	-	-	-	-	NA	classB	-38.361087799072266	27.34272575378418
NPFFR2	Coupled	Coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-29.748952865600586	49.99375915527344
ADRA1B	Not-coupled	Not-coupled	-	-	Adrenoceptors	classA	-5.42841100692749	32.77634811401367
GPR176	-	-	-	-	NA	classA	-8.117515563964844	19.280933380126953
GPR101	Not-coupled	-	-	-	Class A Orphans	classA	-10.526044845581055	30.126426696777344
GPR135	-	-	-	-	NA	classA	25.120594024658203	44.417625427246094
PTGER4	Coupled	Not-coupled	Coupled	-	Prostanoid receptors	classA	-36.841590881347656	51.88743209838867
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	-17.20585060119629	-9.325393676757812
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	-24.257612228393555	53.192100524902344
HTR2B	Not-coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	-19.442140579223633	31.23174285888672
GPR37L1	Coupled	-	-	-	Class A Orphans	classA	-46.76655960083008	45.10475540161133
CHRM4	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-25.281389236450195	53.37432098388672
HTR7	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	1.608384132385254	49.203800201416016
OPN4	Coupled	-	-	-	Class A Orphans	classA	27.370014190673828	30.495220184326172
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-15.560565948486328	50.34041976928711
DRD5	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-22.118743896484375	39.33079147338867
ADRB1	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	1.631473422050476	42.79056930541992
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	34.842281341552734	51.06949996948242
CNR1	Coupled	Coupled	Coupled	-	Cannabinoid receptors	classA	-22.0465030670166	49.14413070678711
HTR2A	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	21.92854118347168	-40.97039031982422
GPR152	-	-	-	-	NA	classA	-33.818416595458984	-16.14518165588379
RXFP3	Coupled	-	-	-	Relaxin family peptide receptors	classA	18.674053192138672	38.767269134521484
ADCYAP1R1	Not-coupled	Not-coupled	-	-	VIP and PACAP receptors	classB	33.276058197021484	27.93964958190918
GIPR	Not-coupled	Not-coupled	Coupled	-	Glucagon receptor family	classB	-19.99783706665039	49.193172454833984
ADRA1A	Not-coupled	Not-coupled	Not-coupled	-	Adrenoceptors	classA	-49.17679214477539	47.54750061035156
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-53.10117721557617	18.42247772216797
TACR3	Not-coupled	Not-coupled	-	-	Tachykinin receptors	classA	-11.771218299865723	39.674598693847656
ADRA2A	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	28.669893264770508	32.0008659362793
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	35.83954620361328	-0.5964682698249817
GPR142	-	-	-	-	NA	classA	-24.09013557434082	32.71089553833008
ADRA2C	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	4.369580268859863	41.163753509521484
CALCRL	-	-	-	-	NA	classB	-49.046329498291016	34.36195373535156
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-25.82530403137207	44.585121154785156
HTR2C	Coupled	Coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	9.42192268371582	32.289894104003906
ADGRE4P	-	-	-	-	NA	classB	27.652233123779297	33.340476989746094
VIPR1	Coupled	-	Not-coupled	-	VIP and PACAP receptors	classB	-13.749831199645996	11.530941009521484
GPR39	Not-coupled	-	Coupled	-	Class A Orphans	classA	-14.769627571105957	32.989990234375
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	-13.273334503173828	35.252052307128906
ADRA2B	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	-36.500244140625	0.2928712069988251
CCKBR	Not-coupled	Not-coupled	-	-	Cholecystokinin receptors	classA	-19.037002563476562	50.81536102294922
DRD1	Not-coupled	Coupled	Coupled	-	Dopamine receptors	classA	-45.592098236083984	18.92220115661621
NPY5R	Coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-40.58964157104492	13.294885635375977
HRH3	Coupled	Not-coupled	-	-	Histamine receptors	classA	-63.57362365722656	15.905816078186035
HCRTR2	Coupled	Coupled	Coupled	-	Orexin receptors	classA	20.388206481933594	27.256786346435547
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-37.99647521972656	47.17155075073242
DRD2	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	-41.82284164428711	1.3461263179779053
EDNRB	Coupled	Coupled	-	-	Endothelin receptors	classA	15.301823616027832	89.9089126586914
GPRC5C	-	-	-	-	NA	classC	29.542505264282227	26.775436401367188
SCTR	Not-coupled	-	-	-	Glucagon receptor family	classB	-18.653759002685547	39.614864349365234
HTR6	Not-coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	32.57309341430664	25.24644660949707
VIPR2	Not-coupled	-	-	-	VIP and PACAP receptors	classB	-3.5416769981384277	0.6839644908905029
GPR150	-	-	-	-	NA	classA	-4.20274543762207	34.71885299682617
GPR22	Coupled	-	-	-	Class A Orphans	classA	-58.31028366088867	14.86194896697998
QRFPR	Coupled	-	-	-	QRFP receptor	classA	-53.34346389770508	7.280290126800537
NPFFR1	Coupled	Coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-37.75986862182617	7.92466402053833
CCKAR	Not-coupled	Not-coupled	Coupled	-	Cholecystokinin receptors	classA	-46.4080924987793	-2.205960750579834
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	-37.32915115356445	-13.69642162322998
NMUR1	Not-coupled	Not-coupled	-	-	Neuromedin U receptors	classA	-64.37541961669922	9.249333381652832
HCRTR1	Coupled	Coupled	-	-	Orexin receptors	classA	2.968118906021118	-42.91259765625
F2R	-	Coupled	Coupled	-	NA	classA	-23.7208309173584	11.703095436096191
AVPR1B	Not-coupled	Not-coupled	-	-	Vasopressin and oxytocin receptors	classA	3.1574268341064453	-33.254180908203125
OXER1	Coupled	-	-	-	Leukotriene receptors	classA	-53.739662170410156	5.576051712036133
GPR83	-	-	-	-	NA	classA	37.07697677612305	18.00533676147461
