5.459301882786737536e+01	3.364751525020651712e+01	-1.772176304349288856e+01	1.345729597957517143e+01	1.996514569665490058e+01	-1.274370199713087537e+01	3.510230083046715066e+01	5.609272732183278976e+01	1.843291896575118161e+00	-1.303027454206391056e+01	1.062098491742631445e+01	-8.785421815440855653e+00	1.937679342364916124e+00	7.892573999426558018e+00	-8.356416661056639938e+00	1.632442452474146100e+00	-5.159970117962711988e+00	9.217078086062762132e-01	-1.204245251993991905e+00	1.339771181527639854e+00	-1.019913269725552407e+00	-3.346166637306940972e-01	2.477025559121225906e-01	3.555461855326782494e+00	1.001752480702907233e+00	8.885302765450849849e-01	8.439074863813653682e-01	9.172262842629959056e-01	-2.616085038774929594e-01	-1.724129431742252860e+00	2.133641515514967057e+00	-1.453264428478986625e+00	2.521387483358489945e+00	-4.199455383283866361e+00
4.591479488774017170e+01	6.517012651126601952e+01	-6.682133336620939001e-01	2.143178854826981894e+00	3.872451899841174439e-01	8.449705713786212158e+00	3.269979249368331864e+01	-1.297489112444328896e+01	-2.792789547033426079e+00	1.282776602223114359e+01	-6.422674122754109760e+00	-2.251545177226007333e+00	-7.171602789008182377e+00	9.457142677674179154e+00	-1.389036471569131770e+01	2.309864293463522067e+00	-1.295706431067140230e+01	-4.140957403056350294e+00	-8.919888273216825425e+00	9.234828448755758146e+00	-7.959399084189696660e-01	-3.306380046525733807e+00	1.621834320342241753e+01	2.491716556368126056e+00	-7.651571158386830440e+00	-4.737995246916779202e+00	7.851575978641937681e+00	7.313306618294340034e+00	-6.423554713880956335e+00	-8.756260371953308308e+00	-8.904844032763282513e+00	-9.857848833882020045e+00	2.180660554919011229e+00	1.478510599410647863e+01
1.511239548879414052e+01	6.843167600427173625e+01	-9.051942029244031573e+00	3.439100088958011270e+01	2.638211339807580558e+01	-1.659263137886772554e+01	-1.334113588069029355e+01	-3.768687478379822320e+00	1.501658406204468221e+00	5.600920341998438801e+00	-5.375188378380273413e-01	-2.823327913855111948e+00	1.671265737244617688e-01	-5.367659588426521466e+00	-2.352890735874808126e+00	2.181308022203473987e-02	-6.624052542896554652e-01	9.914468518066943403e-01	1.179809885094502908e+00	-6.409687584455802112e-01	-1.859112477226450566e-01	2.816437580974175070e+00	8.332346179009273435e-01	1.018607378730456592e+00	3.486013962038670311e+00	-3.607388981439715536e+00	8.260238267229799147e-01	-4.403969514517547701e+00	4.349704279549989394e+00	-2.919637001266940146e+00	-4.990484527890634681e+00	1.445570360266048349e+00	-5.765227205220673667e+00	3.013370009179831222e+00
5.102007759268006737e+01	3.471029593674340674e+01	-1.639840954618534141e+01	1.447269236399453263e+01	1.797790324452290633e+01	-1.236482410338891036e+01	3.647024970036810743e+01	5.639607121639036791e+01	5.055770227694986296e+00	-1.402363549444040380e+01	9.048490934912170047e+00	-6.373925332168784763e+00	3.642523115734707329e+00	3.638736513162288411e+00	-5.734378003044753314e+00	4.220210768963019166e-01	-6.968159936302016355e+00	1.313235435547165375e+00	-1.921233061082823212e+00	1.894686358459042985e+00	-9.669726561893562389e-01	-4.016130807112585077e-01	2.526262842800710562e-01	3.246970863120214101e+00	2.823604246841440180e+00	-1.598464648117074172e-01	-6.125187823045058488e-01	1.472762207536332524e-01	-1.026941484922968106e+00	-1.712987781228397566e+00	2.415764568661765477e+00	-2.676873740435943283e+00	3.063756539426663039e+00	-3.811930141149918239e+00
3.350367171809607214e+01	5.606141541262435624e+01	-1.529253119496231328e+01	3.561020105801222968e+01	3.317345100369004740e+01	-1.936310281992461668e+01	-1.432658626964091297e+01	-8.642670045279048807e+00	-4.946144298320422350e-01	-1.042710045984003964e+00	6.975118227137366844e-02	-3.861508811046203249e+00	-1.199289462776727655e+00	-5.953953847752113226e+00	1.645206631969782229e+00	-1.323666006367073766e+00	-1.760595138021906481e+00	-3.931609729425655342e+00	-3.995813519344779824e-02	2.077494161264091588e+00	-3.453255090961552920e+00	-3.956536779541906107e-02	3.312344075263414567e+00	1.833762504089094136e+00	4.649895152954908184e+00	-1.061351974024999256e+00	1.312987833853383468e-01	-2.635479832678321976e+00	6.984412134441712716e+00	-1.423423372894913053e-01	-7.081657215419929763e-01	1.996718272665717331e+00	-1.723191803318522952e+00	5.529938595584681593e+00
7.027374278816622244e+00	7.074132704451685072e+01	-8.277236149705400337e+00	4.804755757469580146e+01	3.984150715414074995e+01	-1.938460621563814357e+01	-1.744350855787184784e+01	-8.635675544558079508e+00	3.549369787959462563e+00	7.786134757112890270e+00	-1.156143397928931948e+00	2.610068265625578920e+00	-1.747926992379391420e+00	-8.367664621441180728e+00	7.501476667344983973e+00	-1.239057379632122213e+01	5.135872841224400354e+00	-3.243505612414576689e+00	7.843446249129027992e-01	2.981678777058363927e+00	-1.485396884058596045e+00	-9.966176282737951864e-01	-2.099266405262177226e+00	4.201219914472176242e+00	-4.663668093016508642e+00	1.801215007366193888e+00	9.243051641409404384e-01	-9.771661133936087040e-01	-2.580037274180579487e+00	-1.521980225866371272e+00	2.739766668925179616e+00	4.263705996667494169e+00	1.945955104243903167e+00	-5.851315304524895046e-03
2.877193700176276625e+00	6.782003378927868198e+01	-1.496598927922426014e+01	5.448959144462931903e+01	3.593495825151597955e+01	-1.368111951979005703e+01	-2.066715320895547947e+01	-5.918239452891257635e+00	-2.096983445184562367e+00	5.692877882175766402e+00	2.074884501325218455e-01	-2.316332168765272481e+00	-2.001272989451661655e+00	-6.642384394769713651e+00	3.184411300757872709e+00	-4.751360588201536950e-01	9.056353762727652468e-01	-1.746470692527773538e+00	-1.942845095891931440e+00	-1.978996257274827864e+00	7.934430248626194171e-01	2.477658037910829558e-01	1.929487858725231764e+00	-5.503937783061955358e+00	1.229942643357694321e+00	-4.026105001460145716e-01	-1.121745470956325041e+00	3.414488232243962917e-01	5.625739456137338612e-01	2.815201658574498556e+00	-1.038268854968946497e+00	-3.341645717312399011e+00	-1.179038945736452959e+00	-5.330712354470350522e-01
2.453693333472007243e+00	6.842571613370424188e+01	-1.544282470878626690e+01	5.412190543013318944e+01	3.546379067736870638e+01	-1.250023511474009830e+01	-2.065800515247137170e+01	-6.122200495802754716e+00	-2.847215479087824352e+00	6.216631787465374259e+00	3.273088666305803418e-01	-3.822625287965620622e+00	-2.704466612122211622e+00	-4.403120347927623079e+00	1.830066696022321526e+00	-4.533738610123192458e-01	-1.002265931084898476e+00	-2.538283014497624723e+00	-1.738154802777882146e+00	-1.962156341754480282e+00	2.939647538221127343e-01	-6.661181689629060987e-01	1.548083743681716307e+00	-5.039165435247611846e+00	1.659109613003728834e+00	-1.190029874757629447e+00	-1.419501711248107423e+00	-6.097871625501039353e-03	1.324728564560556099e-01	3.882840536350825378e+00	-1.007730995385862194e+00	-2.986825845850527905e+00	-1.008907778887752293e+00	7.467612262353305608e-02
4.131769725256464909e+01	6.741098689904572439e+01	4.139309955891035564e+00	6.385785112709813083e-01	-3.425509604531914998e-01	4.167131817679750938e+00	4.006582730963256722e+01	-1.724118054767697217e+01	-4.909724514631371717e-01	1.345325178958871959e+01	-1.298267636442860784e+01	1.079193979142548265e+01	-4.242736412908213461e-01	-7.205688505009356648e-01	5.453338231437524719e+00	-5.449368509450015496e-01	-3.588203299288302617e+00	5.781413317379006100e-01	-1.192758881675389482e+01	-2.109516372663260420e+00	3.188152352316533822e+00	3.470238996472527315e+00	-1.533944181451630140e+00	2.324094550699464801e+00	-6.494460451898979692e+00	1.395267874655919949e+00	-6.630875646737377060e+00	-4.757227563898237754e+00	-2.441618038755947850e+00	-3.823327898401974512e+00	2.702008540434709949e-01	6.060780044164474134e+00	-5.228165300990730735e+00	-4.790345271868850396e+00
2.359939953607001595e+00	6.726332194319698488e+01	-1.435464288746221762e+01	5.389738580733676798e+01	3.477862544424487368e+01	-1.298661305589633841e+01	-2.068253434881477659e+01	-6.127717241514927693e+00	-6.614746344260278299e-01	5.558252487485021653e+00	-4.835152201662231142e-01	-2.236895742509520169e+00	-1.341925094210467906e+00	-7.069517998158118210e+00	4.470675218248736371e+00	-1.808509739756559709e+00	1.597953471853851726e+00	-2.493871755292215386e+00	-1.777070007334792257e+00	-2.302725493952717972e+00	5.625376058814559599e-01	-2.662541454872716096e-01	1.092628383048507734e+00	-6.057440510944094747e+00	7.933156492212614097e-01	-3.958467990058425201e-01	-7.847373125408579897e-01	4.605553605307408094e-01	1.178760420112876739e+00	3.050248573837488042e+00	-2.883418562949977559e-01	-3.449955792029146373e+00	-1.227500878548700491e+00	4.663973497024677117e-01
