6.662667643426998154e+01	1.100932950455944592e+01	3.149691631928677182e+01	2.601266875591495609e+00	1.815004526152329234e+01	7.361107062587930905e+00	2.138172972541900663e+01	3.693292560886444420e+01	2.182260497662315757e+01	5.348803659285155732e+01	-4.204550496883258326e+00	1.663986298151852949e+01	1.454210959989792684e+01	1.441719963274873839e+00	5.967572069621595254e+00	9.383566792646373500e+00	5.678108374962180349e+00	-1.928464234905774788e+00	-2.849150001502558816e+00	3.992902028988020158e-01	-3.656349209192850225e+00	2.176008855510127571e+00	-1.882288859917964574e+00	2.994176054911015239e+00	2.596277847119059068e+00	-1.125543318784016256e+00	-7.393170751105330174e-01	-1.770957626520256234e+00	2.833544153625716100e-01	-2.541481686108236104e+00	-1.461877027607288770e+00
6.358701489136964824e+01	4.895393247484465604e+01	3.704216293054859221e+01	2.981186694487224287e+00	3.076220442877249273e+00	-2.157410656156446116e+00	-4.503405258007433076e+00	3.864243040236548410e+01	-3.504199157614144688e+00	-1.820138615873173293e+01	-3.446592835847291258e+00	-6.196816581675940405e+00	-6.641613957544267866e-01	-9.060990138672263272e-02	1.047396090843882277e+01	1.034132654721440581e+01	1.554998959803655367e+01	-6.408027676731842703e+00	5.098101234931713854e+00	-3.313182188678404749e+00	-9.965365775995579156e+00	-8.984300421174049589e-01	-1.388403975637243715e+00	7.836712949045513632e+00	1.658778493790945774e+01	7.532772062950303660e-01	4.886975484055962049e+00	-3.422538343592690602e+00	6.013943984765912631e+00	-2.513543888774957047e+00	4.284584540023905319e+00
2.884366378932846331e+01	4.566174393970703704e+01	5.799233500159883192e+01	-2.494140860228331746e+01	3.126896075367657346e+01	-4.053738678879612145e+00	3.103688993601659618e+01	-1.200835255715174021e+01	6.844303971861512181e+00	-7.899579392073241557e+00	-1.574594623982961128e+00	8.839783914268796450e-02	3.203843889255024724e+00	-2.370769578200705663e+00	7.172275749457827088e-01	-2.746390782011320919e+00	8.246007072850692898e-01	3.314240912363628055e+00	5.362228648000825215e-01	2.176161172629206053e+00	-7.324939561160519474e-01	9.712467412813324819e-01	3.431490303823722665e-01	7.278572851423424916e-01	-4.316314408329902541e+00	6.999745733920972324e-01	-1.327327013351895513e+00	1.127071662944466146e+00	7.065230067137852288e+00	-2.948845127145807599e+00	-1.117055116564995121e+00
6.280668704168007821e+01	1.245544609386467982e+01	3.294912910419110119e+01	9.924288865901219614e-01	1.674983825581000829e+01	6.645247499922045442e+00	1.999097020789904633e+01	3.755639475694974294e+01	1.999699891114790162e+01	5.372037417525478276e+01	-5.507800310782736020e+00	1.995912445341760488e+01	1.226281523069010682e+01	1.169083567624083608e+00	3.826583378102343502e+00	3.703049502827437056e+00	5.449704682204672856e+00	-3.583482631836904631e+00	-3.150496802282379605e+00	-3.062186998708020247e-01	-4.411738022590686370e+00	2.158450858346918189e+00	-2.296019864061438209e+00	3.429129118902983109e+00	1.206752336042897111e+00	-1.938151001055375300e+00	-1.632706862729182307e+00	-2.510299092851408620e+00	1.404279737785212756e+00	-7.658574224540947162e-01	-1.822021582075121326e+00
4.746060188225469290e+01	3.748901023460440740e+01	4.632127190634693648e+01	-1.708055580150816510e+01	3.945646095014807742e+01	-5.641371131637678893e+00	3.804196083237801673e+01	-1.356908153016587804e+01	3.228440232710281244e-01	-7.309407830397541161e+00	-4.666481996516772535e-01	-3.131979112770785889e+00	4.282499605615566196e+00	-2.427398410347357594e+00	-2.468281709017132286e+00	-3.555337898587362488e+00	-3.347585856440838947e-01	-6.554301817331634750e-01	1.301794969585318595e+00	2.845852295386091857e+00	-4.619208071106916336e+00	-2.116173142166377197e+00	4.108144808593299779e-01	4.000994477326084819e+00	-2.916432227596112536e+00	-2.915597315439137985e-02	-4.645771572127531890e+00	5.490338834364432152e+00	6.337199749730262788e+00	-2.825762908888861613e+00	-2.256932176157102177e+00
2.361544911055827711e+01	4.480872968090741892e+01	6.300175707281238147e+01	-3.472202690792799018e+01	4.204588005674444418e+01	-8.497987861730043946e+00	4.156704546811312895e+01	-1.593408301431116492e+01	8.145672950086350284e+00	-1.573043172301423809e+01	2.074372697066203752e+00	3.937400496976854389e-03	-5.082696785321410005e+00	-3.632220707764312717e+00	-3.757371698793072756e+00	-5.924089992217441925e+00	-1.256928384158341849e+01	-8.481925947259890464e+00	3.359664757050330852e+00	2.385654381395375889e+00	-2.662987269653716460e+00	-1.458094774749425726e+00	-1.375774546470838855e+00	-2.219612200283425985e+00	8.408951621499917151e-01	2.917718293951040209e+00	3.209289363707287013e+00	-3.833134554796494786e+00	-1.275935966404292188e+00	-5.694546489287982460e+00	-2.265452424710703017e-01
2.159035243215452482e+01	3.720221678335293092e+01	6.315432262227248117e+01	-3.622489335570902114e+01	4.596287737341179280e+01	-1.150418587027997752e+01	3.263940769128124941e+01	-1.847595018453037241e+01	7.915775246635390339e+00	-8.973279728208133577e+00	5.749759563820068253e-01	-3.625200821533387074e+00	2.721671932619297962e+00	-4.817294252702883917e+00	-3.597290551401120862e+00	-3.320800842867361879e+00	-1.510718412170305891e+00	-2.081957314955118932e+00	1.291154792716664668e+00	-2.440316214310876308e+00	3.244089091947248260e+00	1.243886751667142021e-02	3.394407988460398151e+00	1.350724241248919100e+00	-7.438711545231371236e-01	-8.841602447058251046e-01	2.216927590606493359e-01	3.708991909028555689e+00	-1.024242354214892847e+00	7.129924061257312928e+00	2.221902278280395437e-01
2.154907808858136065e+01	3.762440414724277105e+01	6.394536212898201910e+01	-3.573590919745412009e+01	4.630527233631683970e+01	-1.106217673455598138e+01	3.123451831523654221e+01	-1.810582504153315853e+01	8.309352630821138064e+00	-9.266153855232390768e+00	7.076866241106576361e-01	-4.897109492977242517e+00	4.056688673069723805e+00	-3.994138060205359331e+00	-1.965660778383286234e+00	-1.872411090000620337e+00	-6.892201823551803719e-02	-2.786673409393505718e+00	7.231424043424261594e-01	-1.721878077229913373e+00	2.464650686636575827e+00	-1.174087406805427447e+00	2.552113607490448466e+00	1.324050773296077121e+00	-9.621939620001384030e-01	-1.130247920883238777e+00	3.948967361110151120e-01	4.022682707513593137e+00	-1.486424539795234978e-01	7.885015770798135648e+00	8.599867577178338385e-01
6.110884524857920042e+01	5.227569111890282727e+01	3.439508807972670468e+01	7.245955042265398438e-01	3.413933051870887136e-01	3.392481360636683263e-01	-6.735670214991139326e-02	4.530944835034870266e+01	-6.546838051257698687e+00	-2.202719612521070047e+01	-2.450963701014418739e+00	-2.382353561074900039e+00	-1.546405264766077714e+01	2.683797523145178054e+00	-2.154934641115547667e+00	-6.261069292204558323e+00	3.334998803750276242e+00	-2.427309361016935174e+00	2.973805101327180900e+00	-8.730129415382727132e+00	-3.714319800521427295e-01	-1.028646738381564951e+00	2.675784122751628136e+00	-7.882304545135001561e+00	1.971911172651447997e+00	6.710912028296723619e+00	-9.126254174908904337e-01	-3.339751611210539206e+00	8.861795086076823535e-01	-2.361762220737177120e+00	-2.934698943587717324e+00
2.151461354715839391e+01	3.706260460287751357e+01	6.258693491311355928e+01	-3.608512761161118476e+01	4.465732024185496130e+01	-1.111448626974366150e+01	3.160024169861627286e+01	-1.874803723104782094e+01	7.375709861820587854e+00	-9.512756836937020566e+00	-9.976503307435252710e-02	-2.593539190353130408e+00	2.124136718613562458e+00	-4.200208778764519479e+00	-4.001981077499290329e+00	-4.272135690490737048e+00	-3.261855467924071217e+00	-2.950776756664943434e+00	9.360621645336375529e-01	-2.241183209790106545e+00	3.731632412937263332e+00	-2.494800626580240543e-01	3.077900114461875170e+00	7.721700598183167674e-01	-1.037504800241499936e+00	-8.944809061948657547e-01	1.132301679798696004e+00	5.099450354603847657e+00	-1.323018114135784629e+00	7.423032128871281721e+00	-1.367168164782059103e-01
