Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32
ADGRG2	-	-	-	-	Adhesion Class GPCRs	classB	10.051089361604603	-15.319737402228041	-2.6999756613604036	4.429306142705311	-5.489921879158054	10.216405642190358	20.03143770112472	15.876710826887894	4.499529274052885	8.067845843876114	-1.1443450604705716	0.47468490131723834	-2.061254201909113	-2.1236593532608503	-1.1011088950062942	-1.0859587900996979	2.133326771708312	0.6015932321322851	1.094491258565275	0.35187807770085155	-0.8622626989400755	1.4007102205061919	1.6080946872655546	1.0916334048685061	-0.9475343216775709	-1.4610180691955894	0.8974028867205692	1.476979182753797	0.04629679249585295	-0.0801081671718603	-0.39056374705339353	0.04943496027825334
LGR6	-	-	-	-	NA	classA	39.36178542850599	-10.85435297916182	-6.307672635960858	-7.126053588921995	-7.507697195797162	12.059744190049841	1.978135097748488	-4.062157990418798	-8.860955199833404	0.8976876449152058	-1.613113121205916	0.4199797418427999	-0.12285124287740123	0.5308707974129673	-4.842452680226372	4.153067336251082	1.050980031085061	1.7885842649009138	-0.3862877050544733	4.561400512874919	0.6164394050164135	0.7762523523512326	-2.3770520938108963	-1.2554533166427884	-4.028044405040741	-1.0119668607672436	2.247866687115133	2.851726445403745	3.732744381736622	1.0726535644587816	8.067144048747336	-1.3335533327048255
ADGRD2	-	-	-	-	Adhesion Class GPCRs	classB	31.362361425093	-17.549335848315597	-9.471209411728056	18.428474182054284	-4.08982800228467	1.3835929975279577	-3.787656684812451	0.6260994282022498	1.4347952997094855	1.5525277714276997	-0.681259625330741	1.9411923508021256	-1.6481323627414906	-0.23493249579842249	-1.4938769735861317	2.026510269311459	-0.5489310923925317	1.0922367044778527	1.5916968292649354	4.304202116958681	-0.7225013039279373	2.6794193530339125	-2.3126344585082927	2.794538881979488	2.411862617775957	-0.7914011670562863	-1.1499555189718855	-0.3684581852454485	0.38138358647404086	0.2943636658496158	3.9201749013445255	-1.6332350535669475
GABBR1	-	-	-	-	GABA<sub>B</sub> receptors	classC	9.507179015403826	-15.685822719650984	-3.9719346064887477	4.86415175482803	-6.011237522859951	6.810516778229311	21.956665401586875	15.762271883126317	2.882431028964806	7.400509938980879	-1.3924670977100566	1.0175137838788273	-2.561597721519856	-3.1753959095284885	0.754667406580205	-1.2314468165413253	2.861097881174258	0.5322073669004362	1.1420849116048952	-0.3649693490272587	-0.530175089385973	1.2924178347003354	0.6701200747868654	0.6155233414603914	-1.527274627002195	-1.432896969373507	-0.5021390269210164	1.7923112580122469	-1.1784147732565318	-0.7222235670925617	-0.5365621830772475	0.6856593828635588
LGR4	-	-	-	-	Class A Orphans	classA	37.49208958425312	-13.37469890148865	-4.192981160170497	20.60832054562841	-1.876346294976587	1.0368737970528854	-5.560935510929872	-0.8757780661860812	2.0061971899890643	1.6785488953560392	-4.237234670101704	2.857071321097537	-0.40183184911047737	-1.1096066457578841	0.5076380726629371	-0.41074355889766206	-1.308526662569794	0.9560230000883763	-1.7398156001582135	3.1751555200383828	1.4247913143006203	3.512733130182722	-0.462474358869635	1.6346864780964885	2.4721747023639873	-0.042068229304030993	-1.5416733901705235	0.8034642735554516	-0.5976437109313528	0.641960004259983	2.8791537451271885	-1.8920472741352077
GABBR2	-	-	-	-	GABA<sub>B</sub> receptors	classC	35.266357339041704	-11.624995518538466	-12.137677722109581	24.067725695732168	-7.608797216168843	-2.823422792941918	-4.992755020311192	-2.518289642107281	2.665326159138087	-1.2396401164366704	-1.7429474486923797	-2.0905022991159097	4.4521568370404445	2.004344459883073	-1.8485467994778764	-1.3081083034730134	-2.2993971565482982	-0.2740466448406302	-0.42014730750077073	-1.1879776155919928	-0.6900768095885431	-1.51734069426803	1.2449653082029493	-0.40469632011084955	-2.2631844016311358	-0.0316839409046306	-0.2131733540009034	0.8974099978992442	1.380423121018727	-0.9081466246908045	-0.7641364270590336	-0.3788519645485451
GPRC6A	-	-	-	-	Calcium-sensing receptors	classC	21.86533410355656	-21.976025521643244	-14.198446396825288	24.766602257693748	-3.542184138564941	-0.6955205293484331	-8.401168556065693	-0.904009626342144	1.5834984003987547	-1.7794103168545778	-1.5884870716044206	0.7968780906191452	0.05564957883200219	-0.7662452456045603	1.710205025475274	-1.2412150470424086	1.786012569507116	-0.15627739210824795	0.20600643563782142	0.6791067667512907	-0.7555204190876266	0.7542511807381584	0.22389430960083448	-0.18059874695134676	1.2114668486488334	-1.1129662117397743	-0.3213513839658523	-0.702440295720088	-0.7326308499624358	0.8041035965992609	0.1672324246668641	0.17044089365045564
GRM7	-	-	-	-	Metabotropic glutamate receptors	classC	18.776102732877227	-24.349716489667486	-15.409322257916122	24.249324372394746	-3.977585966651783	1.6511004490775236	-10.25198598301961	-0.6700494370237691	0.7730157976047326	-0.228007068992416	-2.357691043918348	1.108319802155171	-0.1562715954090745	-1.1692322258958987	1.4503441112127637	-1.0895894165065623	1.0360401675000381	0.24097404276501827	0.2992163190843993	0.2885109958280028	0.25919683804703797	0.9122975037582517	0.12527960895760654	-0.5088307928605975	0.9594059296362208	-1.0366127323107472	-0.49822440662349204	-0.41092976241691137	-1.2105796637950077	0.94938668477814	-0.15617671692267227	0.28290673450727194
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	44.98198282114744	-5.632143052107529	-7.837139304551631	-3.616604666377916	-7.4687537991407575	1.3535339870568897	8.006487546986257	-7.777010115317689	-4.817083400574219	-8.309774560191693	2.3616770064946593	-1.992587906054818	-1.0209837062767464	-1.5056926132022552	-3.1338218541989793	-0.23404506826909127	-1.3368284170032598	-0.07874513168239783	-3.5241346807972973	1.166458789454861	1.8133025759856354	-2.211275100600779	-1.1585179392313645	0.9554072315817893	0.058969661002980914	1.942889372233838	-2.354059979523088	-0.7500908344652084	1.7649646738007303	0.7548273200235961	0.09436245340728301	0.34627829269772775
ADGRF1	-	-	-	-	NA	classB	22.508051232498882	-21.781097375459623	-14.181479808959997	24.72916164688543	-3.7030814402186896	-0.8280892628318662	-8.251899734011719	-2.058546786575972	2.0456059076694397	-1.3466231889976235	-1.7259255986909516	-0.189215157306669	0.6360366883124143	-0.4098616748815799	1.6178224786664137	-1.469016424958481	1.2862215844873148	0.015740387869640316	0.24710587121225555	0.32731726561182894	-0.48266606349607866	0.947164067535619	0.38711210905168225	-0.2863848886306404	0.8044905527100832	-1.0024796287859077	-0.41378361864293134	-0.7635006073115032	-0.8765773710279523	0.7689110414703689	0.09145755071278051	0.293364172481076
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	7.270986895280959	-13.53949148555962	-6.7766932451839885	4.860116349248098	-7.3625797408771465	6.221361765692063	22.72666247325855	17.027774198190748	3.4123025715301156	6.623597781198398	0.8026791868598376	1.1571023368142574	-0.9005254064282532	-2.326648222074745	-0.6648185544251427	-1.2208746660361034	1.4337626603974285	1.3131094614094232	-0.6702661287360767	-1.2416926695723765	-0.3919038549008883	1.0647596818724596	0.8634792116592264	0.9739993000970124	-1.9493026754585472	-1.6684540634616716	0.028939393946949773	1.5041148430024471	-0.7536007917235612	-0.9573450890295528	0.25884444792977085	1.1885421933461422
LGR5	-	-	-	-	NA	classA	10.234207518415104	-25.165679130920754	-18.683486347842475	-1.8254610425535926	-1.210032716360453	8.038601817309853	10.851525175559592	-4.991932009402167	-0.9139191389417173	-8.444747889907875	7.42943838860356	3.038743370828633	-3.5341275516020803	2.4698047207888885	-0.7259120298565578	1.7017972621115753	-3.0974167877384566	0.771348086883858	6.911449429222322	-2.1100412663009536	-2.388247722348206	0.06911437789587138	-4.2267393995463625	0.48954468534627915	1.6775820634373124	0.63534789112222	0.5713769132104964	-1.642882326970656	0.5286616736400676	-1.6796022877169379	-1.4102597372562093	0.009978416956208493
ADGRE1	-	-	-	-	NA	classB	22.63874075940831	-19.32996478667516	-15.898222128653112	24.609283383131235	-4.542636809764855	-2.647419312035555	-7.71683656750688	-0.764311062119683	2.9027661967663705	-1.7097665928024675	-0.4031487053825421	-0.2417150409298663	1.4087760431124132	-0.5101499256915015	0.9856997469406142	-1.8490073428142035	0.4929566926063501	-0.7938097442340437	-0.1509640894208715	-0.6112378441326233	-0.2570666001168934	-0.2844034420848793	0.0008417574181074631	0.14195182778931392	-0.14911254793242842	0.03258908130230817	0.2487614909567106	-0.023186378320282804	-0.9375881503276813	0.42997034162666475	-0.621696294910771	0.7948009111693487
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	21.204848157702003	-22.463711805911394	-14.437225602214808	23.662518743970498	-5.017090181348447	3.3661126826620618	-10.6908031232089	0.46569816968721156	-1.1482406089157178	-0.05504909502525428	-0.6259308633205106	1.851164548192799	-0.4455960890505547	-0.9389772495216115	1.2201899757679484	-0.9509388602741101	1.625359558754786	0.10079320090539888	-0.24967687749921805	0.8035277575679226	-0.21428229705987745	0.881888172107037	0.003790283817098946	-0.5821053880972292	0.4759674312489566	-1.0765236372616194	-0.6976431279287354	-0.70971384464737	-0.717809913780339	0.3050363137534243	0.1889526386254387	1.2052978971394295
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	42.086133073565826	-10.222337127840653	-6.488503057422255	-4.278613479860231	-6.114624824206075	5.332798400374478	6.0330894157566615	-9.640828132139866	-5.53692433106775	-0.9441448313100987	-1.458337997671788	0.6694744171864324	-1.6246724429263444	-0.15099442608450805	-3.1067622095045064	0.9225400713090979	1.1761473326007534	0.2402712950761099	-1.8151568059755379	3.4443932230093357	1.7445876968366796	1.237469188832532	-1.0286835226345696	0.3187643119538952	-3.7110194158605765	2.4565880918729213	2.281752037518518	3.646063090947812	0.9216975794358836	2.395575012086436	6.7972753994510065	0.04718733208256702
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	19.119237968804068	-20.677727042006808	-16.437107302454482	23.325369326638913	-4.468420717979948	0.3054105863683659	-9.569695082181566	0.22335483515185747	2.994817875541306	-0.9066792062947779	0.7117040737759127	0.5627782399948474	1.517349107131936	-1.3005406023503046	0.6736136827803458	-2.010621525877548	0.3449877703127915	-0.811787416850353	-0.9416323049729883	-0.5158849988240282	0.008243679778341114	0.32217329148874463	0.19701964831863944	0.22024442760761515	-0.21321818383048446	0.6086878080022005	0.09835211236462031	-0.10043479406377735	-0.667941522425934	0.3077585772053482	-0.3941730270774426	0.6885945434543895
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	35.5989973924464	-13.40445410349716	-10.858539276391296	21.949843168521223	-11.039708945366245	5.284859817073227	-9.87733565400625	0.266112921261477	-0.9487937205454632	2.5519860327756274	-2.011206536950035	-1.3360031441139968	2.5595790079828475	0.17507451544593855	-0.6489279091428247	1.6125573063713377	0.40910283498856387	-0.07269432323112449	1.9182842915920277	-1.7479282791388937	0.09004944194092566	-2.414864962278654	1.1847038852980236	-0.8214278990645658	-1.767983609745391	0.931214838045666	0.9419601408443377	0.6509862598313736	1.0198737257197095	-1.2505798611930659	-1.3747110867501253	0.5570956166081829
TAS1R3	-	-	-	-	NA	classC	25.83617395170584	-17.745003403612316	-16.38485833480246	24.118785775444124	-10.2904324920469	3.4176125131702912	-9.905226421270324	0.02413429382608147	-1.1727709238948045	1.7611701418526002	-0.9001430216613058	-0.3192436668185035	2.58535914301176	0.3007330171955633	-0.42397678962772894	-0.037248304741585254	-0.7100857011278541	-0.5812019521224396	0.33397408295488845	-2.9483928339387533	0.8139684591781392	-1.9128631561642846	0.43367900837432855	-0.6182422820047179	-2.3782015032236274	1.3309318254991918	0.8235729908791823	0.4527547582467383	0.2319954191842005	-1.154627403256733	-1.6574134550505308	0.7281624448279447
TAS1R1	-	-	-	-	NA	classC	32.00260396938952	-13.27071003300459	-15.394745663054955	24.18411695174609	-10.907173956939097	-0.8685248642994265	-7.069049021756442	-0.9021598022310436	-1.7541660154034595	1.1574467160194086	-2.9250378240613095	-0.9990864834312936	2.7710198237839063	1.035861639604828	-0.8037270368217294	0.5976070085662459	-0.9604207838351727	0.12920452867461354	0.08151557628697916	-1.6321049003297283	0.029910861643779953	-1.5690489397690017	0.9485233902588697	-0.21284102868234084	-2.6717862728520556	1.202247888861985	1.0654947757712563	0.17772029694069683	0.6783565725347019	-0.855023142137762	-1.6337469941331166	0.8587233966146013
TAS1R2	-	-	-	-	NA	classC	10.740164824369536	-26.335013931380278	-18.508703130119788	-3.2370758936596067	-1.866506524999096	10.371095977773436	9.00890827137604	-5.71500396411232	-1.8927274051417826	-5.917544532458273	5.769480925838309	3.5067762023753644	-4.242288258070047	0.3262703849525888	-1.4255329754310566	2.0924666705561945	-2.6926700799102217	0.39093941407809485	7.171464998728835	-0.7743816071933021	-1.8990314783375173	0.34674454912126074	-3.2677991134278104	0.4847465131413439	1.636104493097916	0.6056254838011869	0.5787463751978388	-1.6541653019798523	-0.39745691588451315	-0.9924427559931286	-1.692495815261166	0.5579124655142558
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	6.862963614907347	-26.779580692680558	-19.395631157681695	-4.3656317139449845	-1.9299460756792834	12.45686518981696	9.525973873024272	-6.890808013681587	-1.7773415953325418	-4.394598760101889	5.017010415942122	2.7048374714091175	-3.762051518228919	0.9012423491368847	-0.83758576866375	2.492552574118351	-2.2333241817157377	0.1684138896066172	7.458967827100524	-2.6095530481682316	-0.9835037991618422	0.4563188729518773	-2.9619766256067757	0.17682237506319307	1.5465060737754794	0.9849900704525899	1.0809088773934195	-1.9446242929210404	-0.6504976484086313	-1.018220235455075	-1.2073963360219302	0.8312077643014739
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	75.46535440699236	7.750603116798214	22.065282918311915	5.751282177634202	2.89964923175855	4.421219631415045	2.289481839660146	-4.066100879238447	8.899689858226129	2.657572538676156	-6.9143625891816995	-0.4470264280259993	-5.454593692285123	-0.7470196059184986	3.0414132673207224	2.5322412656770106	-0.4751635246566424	2.3594456903637684	-0.6696647931004549	-3.8614890896543144	5.825342576422866	6.791964157777493	-1.4638848930657418	0.4721236802587676	3.526862822310161	0.9532045136420071	1.2968796157694948	-1.3617168261408668	4.745882159950416	-3.510280890765127	3.749932668683132	-4.862086798936083
GPR156	-	-	-	-	NA	classC	37.311902365573964	-9.820955379070721	-9.39870579712458	-3.5990856194702063	-3.4683293040109033	1.873881613349379	9.428133502765634	-10.091832078816669	-2.6579238138473404	-10.71897401874946	4.114757050806285	-1.0650379216005537	-0.13309374919124028	-1.5376765983686038	-2.2516225887056223	-0.36495948992395955	0.46137336528773565	-1.6641375733739057	-1.3711045708875955	0.523447617453447	-0.8615977006803319	-1.4483502967041242	2.1003846561378863	-0.42511876096921436	1.2313912547022445	0.6856655486245287	-2.1985848493066342	-0.033692136318212336	2.281181712369272	0.8572238832358515	-0.12243156501866537	0.07055001566997945
ADGRG7	-	-	-	-	NA	classB	48.47163551989815	-7.867409334008105	4.47040712186676	-7.31053483193387	3.212224787965053	-3.5844087545895054	-5.117004901115108	7.271164225461165	2.3589366196844854	-1.6310985185435596	-1.884057870785933	-5.21012995701148	-2.634048576415918	-0.241380006542872	-0.06396019997395769	0.10376255733261926	-3.972996708961766	-0.4667854577057254	-1.3665421240303368	0.23737187331807985	2.720045032711768	-0.11616517326624438	0.6872908469688842	-1.5337877934221644	1.3956398469840503	2.231066346855998	-0.7643602320932994	0.8715695542556705	0.5002565359134985	-1.1096206455307884	-2.0591317076742204	-1.6272753653372076
SMO	-	-	-	-	Class Frizzled GPCRs	Frizzeled	21.197519266843283	-5.060243777634624	1.3532820754919765	4.273127552630607	-6.037948650187648	-0.7130956792839488	16.049149958335974	8.920553252746094	1.134528779168054	3.0611680582369063	-1.4271247417004367	-0.27231405921837926	3.1877937595196952	-0.9971527297969578	2.2302169340748033	-1.3027378150248499	1.9953720531344288	-1.9412456818994877	-4.707037885321935	2.101194709694523	2.625629025234501	-2.712878189811874	0.8950835214027131	-2.583250193361037	2.305745462212796	1.8427100496540822	0.11249148463475353	-1.8591447381592574	0.5369817122726814	1.2501997070019712	0.2135884367950254	0.4580113424955649
TSHR	-	-	-	-	Glycoprotein hormone receptors	classA	3.255749001203833	-13.4118828363131	-8.42348595076476	4.923341595809354	-4.541725637263375	-0.5092265536676308	19.43301163633381	14.846108177225167	3.453958952676789	4.596585859109526	3.0542007659316313	0.7357584613913303	2.8868518355370325	-0.6812697266038057	-0.07332876337223278	0.007354921781654229	-1.391115407568156	-1.0546948312371633	0.7459050138589014	0.37350353721655954	-1.351692007964335	0.30637560873299563	-1.0881919905582704	0.6642856081271192	-0.6202709633808711	0.20678905845726211	-0.3027211445140783	-0.6919582906007511	0.9300175170182419	0.23124049538478803	-0.9474997062370016	-1.7451324604644238
RXFP1	-	-	-	Coupled	Relaxin family peptide receptors	classA	1.2588294722079494	-12.62583520188862	-10.096932040045676	4.446849069898704	-4.593377459411145	0.23612579821284665	18.808365819666374	15.385991204795056	2.933511436828721	4.359948780969577	3.67116790323816	1.1285527114565934	4.025956317217531	0.45989004505276404	-0.4294553381872318	-0.9338217731605558	-2.333494817748542	-0.8609968117620306	-0.17248347511741682	-0.08143132583175548	-1.049990175863817	0.4307517020759713	-0.8680396616581222	0.15730096806581434	-0.683405459753854	0.04362070027759939	-1.0232449221340008	-0.1842792720045069	1.4203295947642947	-0.5694994069613921	-0.9867626833280608	-1.8693640230166444
RXFP2	-	-	-	-	Relaxin family peptide receptors	classA	63.427881561424904	13.127728403230462	25.624471365240474	2.801328106245868	2.9272555664037916	-0.19455597162932747	4.648740387780038	-1.3559241331713114	3.4100043138826797	-2.70708940637027	-5.060195818932799	-4.1635292936435135	0.06540152755463977	-3.3391927354292714	0.9937644028244127	1.3340274101209681	0.719371266732155	-1.176409628868636	1.342768175810365	-2.278177203638112	-0.01735633307370018	4.587331096712224	-2.9692628244573376	3.0954052069382594	-1.1208036427820596	-0.9676542444861904	-0.654778772215154	0.6694770281778113	-0.45153136851022124	-2.6945570826677616	-1.1313258842076757	2.450189403146718
GPR149	-	-	-	-	NA	classA	58.50270539183265	0.47051410021549034	-3.614821285621171	-5.151797699368439	-10.241691576378289	-0.9305600526368005	5.759768618979775	-9.126659728492536	-8.660630586534834	-7.1903301961146	1.1299120455582061	-3.89632369994813	0.6142696680829548	0.49937980880635613	-0.6097317930270567	0.40252228651602995	2.606948966028285	-0.5669742539826053	-5.3719496130975335	1.7968884278489523	0.9365962562245173	-1.5457973161321692	-0.6259898545894567	-2.7337070933769145	0.11580859901902363	-0.2972371539374975	-0.8346805572551347	-2.1118548978689966	1.1225417772290691	1.1428979268423771	-0.7836277169624144	1.5181856159234637
ADGRF2	-	-	-	-	NA	classB	41.750490245022405	-9.575002809759951	0.6831010173267896	-7.053036317094526	5.342489267625546	-5.801107620624514	-1.5904484829214958	3.1621824767134075	7.360727486876368	-2.4023010682266763	-2.8707532045520443	-9.06108021672353	-1.991657133719766	0.2657181525274488	1.7147660970344183	0.205815823607653	-2.4969445127517247	-1.1219103998662106	0.059316841790440895	-1.0766524982910581	3.528702898659616	-1.2739936152462943	1.1950051771826715	-0.6942939090149624	1.4547507228683592	1.8943361777722612	0.3813210308220632	0.6431471005494966	0.5879897886672376	-0.5538804646373119	-0.04204690052784547	-0.03640537165452728
FZD6	-	-	-	-	Class Frizzled GPCRs	Frizzeled	14.491081559891892	-6.632931749985512	-1.2701439394494556	3.228037486872362	-6.53850387433552	0.3237876776055514	14.812164102206411	9.721094023216539	-0.08740493079467679	3.4016446877530595	-0.7742196621606259	-0.2868787592641193	1.5522229289434177	-1.4710457340021168	2.334011306245563	-1.2349709400768092	2.3083237837838393	-0.5594416186421366	-3.9427258145748354	2.064274402782105	1.9682822387177088	-1.3037733628178296	1.2860095861899998	-3.639182960667383	1.8693716274570638	1.0253642450279508	-1.0157527791934702	-2.233422112908744	-0.2688573813841325	0.9959592310007476	0.15920992469084458	0.6072491882695582
