Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	3.53643930090021	0.692742880310737
LGR6	-	-	-	-	NA	classA	2.90379970174186	4.97229096788361
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	2.81297768016217	4.19394253876552
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	3.56602549337012	0.681008029106317
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	2.8098425113551	4.20350351240108
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	2.84749589275956	5.00440720134789
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	2.86570305014772	4.2887480599255
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	2.90091843406151	4.35354842165672
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	2.97365365431344	4.99249399908808
ADGRF1	-	-	-	-	NA	classB	2.82671987169499	4.61400168082532
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	3.51622156849614	0.622406828525341
LGR5	-	-	-	-	NA	classA	3.38087647818893	0.664939539493779
ADGRE1	-	-	-	-	NA	classB	2.80187084048327	4.80797890869392
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	2.8866715793237	4.24018228347766
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	2.85341373997942	5.03931545352015
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	2.78649335305933	4.8378560096219
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	2.45511925264504	4.48348044750766
TAS1R3	-	-	-	-	NA	classC	2.60064390290175	4.84705994482678
TAS1R1	-	-	-	-	NA	classC	2.69969572371567	4.92917039907563
TAS1R2	-	-	-	-	NA	classC	3.31211699291632	0.802032152821596
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	3.34132024032456	0.740607277027457
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.81999037410979	1.57249135295194
GPR156	-	-	-	-	NA	classC	2.74608372044603	4.2151999288224
ADGRG7	-	-	-	-	NA	classB	2.07382539149957	3.04224479340701
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	2.80107945555158	5.04492834933226
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	2.94745413141732	1.23570545689292
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	2.10391267792682	2.9361141407819
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	-0.638505426383973	1.52139409892555
GPR149	-	-	-	-	NA	classA	2.97162274523795	5.11296747096571
ADGRF2	-	-	-	-	NA	classB	2.16640766223078	2.99838977896816
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	2.69715496655192	5.13348174545115
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	2.98615001420179	5.1026117173713
ADGRF4	-	-	-	-	NA	classB	2.57651146385186	4.93625064843592
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	2.21386147474268	2.47836458824474
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.56312089707887	4.06576080656552
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	2.66077489565872	4.51851912917988
ADGRL4	-	-	-	-	NA	classB	2.20783802429577	2.92959550028658
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.82910423886979	3.38919804129052
ADGRE3	-	-	-	-	NA	classB	1.96857463812404	2.75269658868746
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	3.49854747259644	0.482174195953462
GPR50	-	-	-	-	NA	classA	1.68351137980822	2.34288001246215
GPR37	Coupled	-	-	-	Class A Orphans	classA	1.67218298179769	1.71301738252942
GPR153	-	-	-	-	NA	classA	1.33562611825527	4.00206609443646
GPR107	-	-	-	-	NA	Other	1.84040354099697	2.85364452946152
PTH1R	Not-coupled	-	Coupled	-	Parathyroid hormone receptors	classB	1.87956494670043	3.12797078574165
FZD9	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.36295945079932	1.1213662154858
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.63867577973629	1.68814065125979
GPR162	-	-	-	-	NA	classA	1.90061188882108	3.00201641003831
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.97101742036392	3.18172759297481
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.99188271539677	3.03346625097114
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.64878725024368	1.6129204226735
ADRA1D	Not-coupled	-	-	-	Adrenoceptors	classA	1.89085194373696	3.07082141446826
FZD2	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.77850678447124	1.85115578524381
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.818194100010573	3.90390480069949
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.674632387151905	4.02613367647945
PTH2R	-	-	-	-	NA	classB	1.50974455951293	3.86684251134807
ADGRG3	Coupled	-	-	-	Adhesion Class GPCRs	classB	-0.886457995684446	1.36935355257053
GPR75	Not-coupled	-	-	-	Class A Orphans	classA	1.88559567264542	3.16454151121626
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.38154460530339	1.06179570847678
CHRM5	Not-coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	-1.00428491976899	1.66341563831334
GPR161	-	-	-	-	NA	classA	1.48241987361374	3.70493500139211
ADGRG5	-	-	-	-	NA	classB	-0.701779056907196	1.19902557028566
NPFFR2	Coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	1.47725426079496	1.34738236363627
ADRA1B	Not-coupled	-	-	-	Adrenoceptors	classA	-1.04801781454758	1.49748686293846
GPR176	-	-	-	-	NA	classA	3.23608017623156	0.440845526112556
GPR101	Not-coupled	-	-	-	Class A Orphans	classA	2.0416002907705	-1.63360486473139
GPR135	-	-	-	-	NA	classA	1.45775588661711	1.31488080723266
PTGER4	Coupled	-	Coupled	-	Prostanoid receptors	classA	1.04501600880454	1.1766857449473
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	0.99598183011654	0.926894123194046
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	-1.65783531258347	1.44054692062841
HTR2B	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.983361980229474	1.56283060414096
GPR37L1	Coupled	-	-	-	Class A Orphans	classA	1.48386733992275	0.999267013834524
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-1.26065231299504	1.59258350496641
HTR7	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	1.01494598099846	0.464064617761778
OPN4	Coupled	-	-	-	Class A Orphans	classA	0.990650130833245	3.66218145900577
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-1.22340407641764	1.31573547413536
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	2.85295706206818	-0.177476229402211
ADRB1	Coupled	-	Coupled	-	Adrenoceptors	classA	1.01551307722447	3.43278207200057
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	-1.52592961092695	1.59487957527673
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	-1.03287112219058	0.94316528348926
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	3.53523687197997	0.440486560785333
GPR152	-	-	-	-	NA	classA	-0.892203576579563	1.69613325904124
RXFP3	Coupled	-	-	-	Relaxin family peptide receptors	classA	1.06369901806195	3.41744263498942
ADCYAP1R1	Not-coupled	-	-	-	VIP and PACAP receptors	classB	0.801808793368905	3.79934225589321
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-1.47723656348166	1.57010053507919
ADRA1A	Not-coupled	-	Not-coupled	-	Adrenoceptors	classA	3.28392492673121	0.368823098406248
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.80171796032079	0.0715431331929975
TACR3	Not-coupled	-	-	-	Tachykinin receptors	classA	3.44455398504788	0.282582616811497
ADRA2A	Coupled	-	Coupled	-	Adrenoceptors	classA	0.73858424153754	3.90490604264619
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.812520802264326	0.613232166543174
GPR142	-	-	-	-	NA	classA	3.33481519291088	0.175907461052034
ADRA2C	Coupled	-	Coupled	-	Adrenoceptors	classA	0.59690815335414	3.96528366413511
CALCRL	-	-	-	-	NA	classB	3.19970270880625	0.277805617265759
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.24815237254228	0.451369665013267
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	1.38101525003959	3.22368673757214
ADGRE4P	-	-	-	-	NA	classB	1.28569650369931	3.27414094082928
VIPR1	Coupled	-	Coupled	-	VIP and PACAP receptors	classB	0.221282331054924	0.700939867764983
GPR39	Not-coupled	-	Coupled	-	Class A Orphans	classA	-0.951439782962133	1.64846414305113
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	3.24124760662166	0.357282145879246
ADRA2B	Coupled	-	Coupled	-	Adrenoceptors	classA	2.28610074166358	-1.1492429766434
CCKBR	Not-coupled	-	-	-	Cholecystokinin receptors	classA	-1.75445938596623	1.44795774593956
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.00754583947239285	0.731820250479536
NPY5R	Coupled	-	Coupled	-	Neuropeptide Y receptors	classA	3.08175656422463	0.0670627333119953
HRH3	Coupled	-	-	-	Histamine receptors	classA	0.219461734376845	0.544177537046308
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	0.977332656229707	3.5010473214765
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	1.44540946615682	0.740421120749216
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	0.459784739402167	1.36085859723464
EDNRB	Coupled	-	-	-	Endothelin receptors	classA	1.11006790512491	-0.458815522132273
GPRC5C	-	-	-	-	NA	classC	1.02922593325361	3.56511134224606
SCTR	Not-coupled	-	-	-	Glucagon receptor family	classB	1.93266153635151	-1.83067245209414
HTR6	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	1.10793623561066	3.47281286911011
VIPR2	Not-coupled	-	-	-	VIP and PACAP receptors	classB	1.85928503019938	-2.63925155004149
GPR150	-	-	-	-	NA	classA	-1.13266576216342	0.281890257043576
GPR22	Coupled	-	-	-	Class A Orphans	classA	-0.897689485743433	0.318864994657428
QRFPR	Coupled	-	-	-	QRFP receptor	classA	2.3304349187423	-0.551656509829989
NPFFR1	Coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	0.860509350638895	0.996515988401173
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	-1.50121025237359	0.434428242353537
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	0.947032880811459	-2.25469391863074
NMUR1	Not-coupled	-	-	-	Neuromedin U receptors	classA	0.608285697337563	0.172958634402473
HCRTR1	Coupled	-	-	-	Orexin receptors	classA	-0.990781291885759	-0.692064611323699
F2R	-	-	Coupled	-	NA	classA	0.678924078559095	0.366831899916249
AVPR1B	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	1.50160213676355	-1.42089092864381
OXER1	Coupled	-	-	-	Leukotriene receptors	classA	-0.65080021944033	0.347067530885408
GPR83	-	-	-	-	NA	classA	0.676316644798475	3.92157131302558
GHRHR	Not-coupled	-	-	-	Glucagon receptor family	classB	0.821891503340177	0.63660280410894
MCHR1	Coupled	-	-	-	Melanin-concentrating hormone receptors	classA	1.26191840402275	0.892581948622017
HTR1A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	1.93232794189546	-0.00354587381216442
GPR151	-	-	-	-	NA	classA	3.35801712902947	0.162555724259154
DRD4	Coupled	-	-	-	Dopamine receptors	classA	-2.50363384505848	0.0409953856141572
GPR63	-	-	-	-	NA	classA	-1.15447725195648	1.02976556641509
NTSR1	Coupled	-	-	-	Neurotensin receptors	classA	3.25462635882373	0.290103766597831
SSTR3	Coupled	-	-	-	Somatostatin receptors	classA	0.828426058266226	0.650137972578979
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	1.18953219633486	-1.86822354909352
GPR137	-	-	-	-	NA	Other	-0.293749591392837	-0.493800277812914
NMUR2	Not-coupled	-	-	-	Neuromedin U receptors	classA	-2.22298133832754	0.997298310326894
GPR19	-	-	-	-	NA	classA	-0.873702811966043	0.878332636768838
ADRB2	Coupled	-	Not-coupled	-	Adrenoceptors	classA	2.38915798130616	-0.977965652520593
MLNR	Not-coupled	-	-	-	Motilin receptor	classA	-0.792758456694607	0.913745752093117
ADORA2A	Not-coupled	-	Not-coupled	-	Adenosine receptors	classA	0.950195098835397	3.51044493293494
CRHR2	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	0.9496431862308	-2.09041216804467
NTSR2	Not-coupled	-	-	-	Neurotensin receptors	classA	1.58356179895898	-2.42252092656683
ADRB3	Coupled	-	-	-	Adrenoceptors	classA	1.5635677032807	-0.0627342406291929
TACR1	Not-coupled	-	-	-	Tachykinin receptors	classA	-0.718744683133693	1.6811461595262
GPR143	-	-	-	-	NA	Other	0.51880362592088	-1.76953781911472
GPR182	-	-	-	-	NA	classA	0.97276275283334	-0.805561349008156
GPRC5B	-	-	-	-	NA	classC	2.13012636221986	-2.31136643684574
PTGER1	Coupled	-	Coupled	-	Prostanoid receptors	classA	0.737683757774645	-1.16514379569245
OPN3	-	-	-	-	NA	classA	-1.11758269596365	0.939920196256448
DRD3	Coupled	-	-	-	Dopamine receptors	classA	1.83953430874088	0.0611796275259752
OPRM1	Coupled	-	Coupled	-	Opioid receptors	classA	-1.35564382395035	0.882003065399564
BRS3	Not-coupled	-	-	-	Class A Orphans	classA	-0.56649077565623	0.123731285780524
TACR2	Not-coupled	-	-	-	Tachykinin receptors	classA	-1.15002325853455	0.229272209208316
TRHR	Not-coupled	-	-	-	Thyrotropin-releasing hormone receptors	classA	2.12254067158376	-2.33909095606532
S1PR5	Coupled	-	-	-	Lysophospholipid (S1P) receptors	classA	1.58614397631424	-2.43614267529542
KISS1R	Not-coupled	-	-	-	Kisspeptin receptor	classA	1.4093527210279	-0.556742955270708
F2RL1	-	-	Coupled	-	NA	classA	0.449928491763137	0.22931398646975
GPR84	Coupled	-	Not-coupled	-	Class A Orphans	classA	-2.24336287060849	-0.423034058476613
PTGDR2	Coupled	-	-	-	Prostanoid receptors	classA	-2.02854432926718	0.749065100469149
PROKR1	Not-coupled	-	-	-	Prokineticin receptors	classA	0.859323312226405	-0.0750384319962633
SSTR1	Coupled	-	-	-	Somatostatin receptors	classA	-2.5750923094788	0.497975160316799
BDKRB2	Coupled	-	Coupled	-	Bradykinin receptors	classA	1.52397580058648	-1.42346007535299
PTGER3	Coupled	-	Coupled	-	Prostanoid receptors	classA	0.0726992901579835	0.336486895936815
HRH4	Coupled	-	-	-	Histamine receptors	classA	-2.00404240176896	1.1556751822832
NMBR	Not-coupled	-	-	-	Bombesin receptors	classA	0.623063496019346	0.430389164796994
HTR1B	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	2.24679228828179	-0.602602093566163
OXTR	Coupled	-	Not-coupled	-	Vasopressin and oxytocin receptors	classA	2.43139833745387	-1.18658925754153
UTS2R	Not-coupled	-	-	-	Urotensin receptor	classA	1.8708581084934	-0.807834969276618
SSTR4	Coupled	-	-	-	Somatostatin receptors	classA	-0.426671756143306	0.0698771532024048
HTR4	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-0.303485176680733	-0.703482962194927
HCAR3	Coupled	-	Coupled	-	Hydroxycarboxylic acid receptors	classA	0.981675171379363	-2.5166727270399
GALR2	Coupled	-	-	-	Galanin receptors	classA	1.39359365871888	-2.4275002565641
PTGIR	Coupled	-	-	-	Prostanoid receptors	classA	2.02807995400358	-2.53996747161893
F2RL3	-	-	-	-	NA	classA	1.97986616903555	-2.01105405258053
S1PR4	Coupled	-	-	-	Lysophospholipid (S1P) receptors	classA	-0.137677785769875	-0.631782519172779
NPY1R	Coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-2.24822313446632	0.73091548385327
GRPR	Not-coupled	-	-	-	Bombesin receptors	classA	1.95041086181239	-2.56493537315642
GPR88	-	-	-	-	NA	classA	0.361795155330749	-1.72154304281056
ACKR2	-	-	-	-	NA	classA	-1.29089573436083	0.28669286335016
PROKR2	Coupled	-	-	-	Prokineticin receptors	classA	-1.17070161831621	-0.583676433107548
S1PR1	Coupled	-	Coupled	-	Lysophospholipid (S1P) receptors	classA	-1.14903863380837	0.525548784870084
NPY2R	Coupled	-	-	-	Neuropeptide Y receptors	classA	-0.730233742914471	-0.397105764083046
GPR34	Coupled	-	-	-	Class A Orphans	classA	-2.69863570293358	0.318933132352185
GPR132	Not-coupled	-	-	-	Class A Orphans	classA	1.83346758915276	-0.179655073987688
APLNR	Coupled	-	Coupled	-	Apelin receptor	classA	-0.230514412124452	0.0329665841720278
OPRK1	Coupled	-	Coupled	-	Opioid receptors	classA	-1.54036614551205	-1.22810069761551
CCR7	Coupled	-	-	-	Chemokine receptors	classA	-2.52679118525514	0.418279493705073
MAS1L	-	-	-	-	NA	classA	-0.973547768442547	-0.785585424009333
S1PR3	Coupled	-	-	-	Lysophospholipid (S1P) receptors	classA	0.302611999431073	0.0528816538891681
HTR1D	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	1.10540629041885	-1.88992093892668
P2RY2	Coupled	-	Coupled	-	P2Y receptors	classA	1.78225690083424	-2.56139883019699
GPR27	Not-coupled	-	-	-	Class A Orphans	classA	-1.7511319763928	-1.16914223944439
NPY4R	Coupled	-	-	-	Neuropeptide Y receptors	classA	-2.50909574498884	0.302401846747856
GPER1	Coupled	-	-	-	G protein-coupled estrogen receptor	classA	1.27155721643583	-2.62254883430893
P2RY11	Not-coupled	-	-	-	P2Y receptors	classA	-1.20593668731033	-0.492833068478362
CCR6	Coupled	-	Coupled	-	Chemokine receptors	classA	-2.91931658324756	-0.4925552552799
RXFP4	Coupled	-	-	-	Relaxin family peptide receptors	classA	-1.52011873112536	-0.676671016408349
CCR2	Coupled	-	-	-	Chemokine receptors	classA	-0.942784777829484	-1.19156801498291
F2RL2	-	-	-	-	NA	classA	-2.1536257130525	-0.0100862833603509
GPR173	-	-	-	-	NA	classA	-1.06247250702787	-0.377371107719597
P2RY1	Coupled	-	-	-	P2Y receptors	classA	-0.517064828371774	-0.366125599573711
CMKLR1	Coupled	-	-	-	Chemerin receptor	classA	0.00016576737378271	-0.271092488693732
TPRA1	-	-	-	-	NA	Other	2.15761726636187	-0.523133958551646
OPRD1	Coupled	-	Coupled	-	Opioid receptors	classA	1.36300684860731	-1.96324146363045
LPAR5	Not-coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	-1.51448822160189	-0.784278593825077
GPR45	-	-	-	-	NA	classA	0.414849818695039	-1.62086204046096
CXCR5	Coupled	-	Coupled	-	Chemokine receptors	classA	-0.844082644786814	-0.020861196634906
NPSR1	Not-coupled	-	-	-	Neuropeptide S receptor	classA	2.48139191978575	-0.79809228685407
AVPR2	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-2.07642445965744	0.916283296386784
LPAR4	Coupled	-	-	-	Lysophospholipid (LPA) receptors	classA	1.6853261624518	-0.817843102705494
PRLHR	-	-	-	-	NA	classA	-2.66279859039281	-0.31653922060824
OPRL1	Coupled	-	Coupled	-	Opioid receptors	classA	-2.55395231540016	0.311988983536523
GPR85	-	-	-	-	NA	classA	0.59810061563381	-0.326571939446232
SSTR2	Coupled	-	Coupled	-	Somatostatin receptors	classA	-1.97946271667026	-0.688154742005988
CCR9	Coupled	-	-	-	Chemokine receptors	classA	2.23778962184967	-1.99256430832394
GALR3	Coupled	-	-	-	Galanin receptors	classA	1.18404425373689	-1.77619375820072
CXCR3	Coupled	-	-	-	Chemokine receptors	classA	2.1070081370734	-2.87665362077387
GPR62	-	-	-	-	NA	classA	-1.95740440697403	-0.343796038796462
GPR17	Coupled	-	-	-	Class A Orphans	classA	0.455443622788092	0.128268929212343
HTR1F	Coupled	-	-	-	5-Hydroxytryptamine receptors	classA	0.485003677585306	-1.05521021288059
GHSR	Coupled	-	Coupled	-	Ghrelin receptor	classA	-2.56127099651387	0.613116476338076
GPR68	Coupled	-	Coupled	-	Class A Orphans	classA	0.181963352269674	0.0107875231550669
HTR1E	Coupled	-	-	-	5-Hydroxytryptamine receptors	classA	1.00517052461662	-1.90970857309192
