-1.397818729750977429e+00	1.254284846527852881e+00	1.286708477984453092e+00	5.591920641296697081e-01	-2.798089988536134332e-01	-4.661548201965867722e-01	2.063094483436688775e-01	7.836083246948437331e-02	-6.186652794569026392e-01	-7.843714157393646969e-02	5.852640037372933701e-01	1.965286554731983937e-01	-3.197937299987290705e-01	3.422174082471605705e-01	8.668659557873307220e-01	1.103414627201108056e+00	-1.790472456032532467e-01	1.444492864671140242e-02	-1.330234565689701887e-01	-2.498467625877492659e-01	-2.760203069131836329e-01	3.458949960583460603e-01	-5.366082369770547311e-01	1.518444317351038027e-02	-9.426145802989145672e-02	-2.076821582825541246e-01	-7.570679576223862672e-02	-2.373327941258337494e-03	-3.269620033608466175e-02	1.066383414193567691e-01	-4.735638416157538638e-02	-2.099734787843059725e-01	-1.711521338456022667e-01	1.816724130348809640e-01	-5.193014964379460974e-02	-6.302846372116152618e-02	-8.054197097543545208e-03	6.904448378631040028e-04	-1.411733262250847339e-02	-3.890345225266888390e-02	-1.115268149766258845e-03	-3.082060305911290057e-02	-4.357163858281148244e-02	-2.162053786465403110e-02	-5.131478126465396222e-02	1.277568408963746793e-01	5.070093525167645304e-02	1.740922402358224264e-01
-7.557458545169070119e-01	1.105714895206102222e+00	2.407807943094427916e+00	8.998923831583494071e-01	-1.152890791418611283e+00	-3.005703032424012489e-01	9.043414452863548503e-01	4.169460999888916497e-01	-5.933023211123641394e-01	-8.455679908546814838e-01	9.935954386470217947e-02	-2.607940236913537380e-01	4.147644115111590590e-01	3.916478567820344536e-01	-1.554970888765913606e-01	2.271415338678462945e-02	4.438823677429606929e-02	2.286051532087446381e-01	2.140585658289647086e-01	2.186990853418996350e-01	4.411090659128345109e-02	-2.443348976239120562e-01	-2.234496938343548122e-01	3.233597941937759179e-01	-5.566534761344768545e-02	4.410926789218975186e-01	-1.129751609769032439e-01	1.084411628467761221e-02	8.611829625861147641e-02	1.544654260380130539e-01	-8.934605316974898737e-02	-8.070346510044362764e-02	3.055616951881551802e-01	5.059494746229461493e-01	3.935315579643464678e-01	6.011995698509324526e-02	5.372591704918806138e-02	3.671928402970542349e-02	-3.895473855991592183e-02	2.057802729146535892e-01	-4.030548170467413566e-02	2.945761184933968768e-01	1.438026973048069368e-01	-8.255700013591996123e-02	-2.248549696622326732e-01	-1.934662026653473643e-01	-5.432877732546138871e-02	8.203294743210003126e-02
-2.291013155119056233e+00	1.995449597678742748e+00	-2.530038042222794159e-01	-4.292670554927253135e-01	-1.002639911280756690e+00	-1.250464670839827264e+00	4.559933800554043515e-01	-5.707694290348983568e-01	-1.327125305101394814e-01	4.981619426626098246e-01	9.847399329552768421e-01	-2.940187300120092884e-01	4.487846730061364336e-02	-7.933549336253017947e-02	-3.749786858882054874e-01	-2.215707991570284655e-02	-1.302796206462982220e-01	1.084771722947742850e-01	2.814771884564829518e-01	-1.682193086782490452e-02	-9.145754469839463552e-02	3.432343281933173396e-01	1.036231382497621589e-01	-4.402425346578117682e-01	-1.256342235777933025e-01	-1.656337317654844321e-01	-1.575026705949368611e-01	2.006106251734052492e-01	-6.569988737178324156e-02	8.198473036715883677e-02	-2.799581288570291912e-02	1.538005528686013645e-01	6.090504510257033904e-02	-2.082231469632784410e-02	-1.452956394066622636e-01	2.073239081270679962e-01	3.451566792535971928e-02	6.812345155179427847e-02	-1.028386172280574828e-01	2.394973848113680914e-01	1.995567683580305729e-01	8.156044835531306436e-02	1.015827777493749640e-01	2.867012733737864805e-01	1.398688221271512933e-01	-8.213077897289033924e-02	-8.005077681399375145e-02	-1.137149032516474173e-01
-1.010385476348855782e+00	1.400550387740912894e+00	-9.024625045350358199e-02	1.935745788564671999e-01	-3.408039026789571047e-01	-8.514053753025795368e-01	1.647363658698885180e-01	2.705436228407162580e-01	-5.968596607778025032e-01	-1.503991772979540176e-01	5.851633185632612033e-01	1.314746569684872857e-01	-3.531266359883808992e-01	3.957963454680116233e-01	8.922216820216489763e-01	1.034290898467877140e+00	-1.919387953061500451e-01	2.217252471294863664e-02	-1.130991204031841918e-01	-2.992184530442573154e-01	-3.019022196971849481e-01	3.511341139698661018e-01	-3.963497538780432761e-01	-3.048876130381599023e-03	-8.706972498400902816e-02	-3.122487783990730015e-01	-5.219948621646000597e-02	1.266657767150345948e-01	-1.374854532927395345e-01	1.324096454598850392e-01	-2.528146337423894247e-02	-1.749073297176844399e-01	-1.336358977075328136e-01	1.245799257096152635e-01	-4.363346954123711874e-02	1.040520037325900257e-03	-6.137644161841974283e-02	-3.327737604363530111e-02	-2.020237073614948239e-02	-1.253492062649847194e-01	-1.683683924929701634e-02	-1.258717011104003910e-03	-9.218990302820972982e-02	-2.603118451920544488e-02	4.771641392649513674e-02	1.251230072124657755e-01	5.479768911793057168e-02	1.622781318844587206e-01
-1.732752854024594225e+00	1.753088854319112100e+00	-4.192893089144779095e-01	-1.828402737707599812e-01	-1.050136719516127970e+00	-8.043310936757382956e-01	2.742150072699280905e-01	-1.648573440598458117e-01	-1.237825671222425768e-02	2.767821614327284352e-01	1.131133479273161990e+00	-2.787986412801586877e-01	-3.970754103836451887e-02	-2.383864804737216569e-01	-3.590409539363942359e-01	1.039812785780919319e-01	1.056956643259233108e-01	-7.352316793445158594e-02	1.664429891086084690e-01	-3.880462458745798787e-02	-4.781014543890872021e-02	3.312538361494471451e-01	1.411889906399831085e-01	-2.477342614624974404e-01	-7.634393945670657489e-02	2.579387386295095216e-02	-1.555692866615507597e-01	9.252346505683610445e-02	9.414997197090034054e-05	-1.329536615499129493e-01	-4.076630596037854326e-02	1.404848234315189404e-01	4.236316613121788449e-02	-8.470322943562275109e-02	-7.860983446315494838e-02	1.343286147244981965e-01	-5.403020644624167285e-02	1.244446782890099024e-01	9.114745211564858132e-03	1.274155827752574688e-01	1.912728986389181096e-01	2.043190955722100632e-01	2.418526528362624495e-01	2.050212159795744005e-01	1.510509908013861202e-01	-1.495715989459203143e-01	-1.620244054390641564e-01	-1.024165551777029282e-01
-1.031188852567254538e-02	1.435910357171308466e-02	-1.375266941214734917e+00	1.813528717972490989e-01	-1.509695057611700530e+00	-2.492855817714416111e-01	1.362516499334337050e+00	2.910091384655532146e-02	-2.690065669699421083e-02	8.066257448666029617e-02	1.288628474799605739e+00	-5.505103329553842073e-01	-2.910881752760092755e-01	-4.668693838196068535e-01	-5.148869422076881586e-01	3.506747409232482265e-02	1.663426587651970212e-01	7.842167828993139300e-02	-3.008423828928678545e-01	-1.715626319300067593e-01	-3.934558075051312193e-02	-1.750340497003993190e-01	2.655979729449152171e-01	6.569477089414897664e-02	-2.144738412570976194e-02	1.465517648022248154e-01	-1.807552588194618060e-01	1.934907959698045354e-01	8.538677116062463879e-02	-3.054703678858916582e-01	-8.986477037839242510e-02	-8.508561346746666698e-02	8.658309037383071782e-03	-9.985237546251976570e-02	5.899803621972363188e-02	-1.911529223142113543e-01	-1.548736585125218002e-01	-1.120580618033591019e-01	3.302922549468368524e-02	-1.252289017741531896e-01	-1.876069963067258095e-01	-1.987612412938343648e-02	-1.719982677747629030e-01	1.660368069083865972e-02	3.117428829876181876e-03	-1.766257381156248127e-02	9.273589344113165878e-02	-5.250947671423489976e-02
-2.190901087441182504e+00	2.492169290153414263e+00	-1.290920045236575442e+00	-8.111836920891573044e-01	-7.072580278509622564e-01	1.437354488061932944e-01	4.918993121385164535e-01	-5.092320686911265826e-01	1.831875350901379096e-01	6.798023042387721926e-01	1.204441156887794850e+00	-6.118315145178683245e-01	-3.933676133643704831e-01	1.875965363735537100e-02	-4.941442461420922361e-01	-1.946018573394488471e-01	-1.545711798428250350e-01	-1.041568281850761279e-01	1.703668881374078015e-01	-1.121346500569902621e-01	3.717184831843234893e-01	4.059547188583036981e-01	7.351902316777271518e-02	-1.166942030612761333e-01	4.235155596126644051e-02	-1.074077550322881935e-01	1.330328250089768960e-01	-1.762513416157758250e-01	-2.140585059117583802e-02	1.103072752058143445e-02	-5.525817802902475116e-03	7.860822238325279598e-02	-3.897894051332000120e-02	5.508294524064669823e-02	8.773141090517045390e-04	1.178959176038633372e-01	6.841421456362664633e-02	1.236971345320605625e-01	-1.332917719486980020e-02	1.253934368916209859e-02	1.048131785120134662e-01	5.169539208755579568e-02	7.106169106317458684e-02	-3.341602911470756970e-02	3.539336155773357973e-02	8.081774470962853341e-02	-5.155309350193269802e-02	1.669758209240848890e-01
-1.870991906785482994e+00	2.001728777664444792e+00	-9.116056941321728502e-01	-5.932766952599509702e-01	-7.991888567691136647e-01	5.069636145807627781e-01	6.236286157814489028e-01	-5.676715782140748789e-01	4.958031024222576966e-02	7.544278907421797520e-01	1.104202791098197523e+00	-6.158768443678487303e-01	-2.607869109523092699e-01	-8.579114424936507000e-02	-1.834810917332882485e-01	-2.090198904874117081e-01	-7.952199490122117964e-02	-1.738031881171164528e-01	-8.275009762369001098e-02	-1.873956329430869205e-01	3.106537757883729989e-01	2.374871348737045695e-01	1.117337218568815044e-01	-1.565339539603204100e-01	9.106752937929039893e-02	-4.075120554136425766e-02	1.398850583090308908e-01	-1.082533798733828212e-01	-1.022763799216103511e-02	3.815155178437883848e-02	-1.869717396010565219e-02	9.168345526946913848e-02	1.032615189147724349e-01	-5.218117582367883499e-03	6.455662609210721832e-03	2.080074418914763523e-01	1.306059065741793923e-01	8.750708199027923406e-02	-7.793304661822143820e-02	9.600691264576972916e-02	1.731577599799998257e-01	3.934897452494914849e-02	9.792936024613976831e-02	-2.904369092689022477e-02	-9.529930717036307064e-02	4.590128738218326315e-02	-2.080323812552797164e-02	1.100762164841135732e-01
2.417273200578466674e-01	4.295305767725415835e-02	-1.326683746217885762e+00	5.606914994165791422e-01	-1.613602810541385990e+00	1.203813059540550789e-01	5.678432983682849544e-01	1.409239274688210974e-01	-5.014612014189565592e-01	-4.326113656719545730e-01	-1.049590119346583694e-01	-2.248287326513644935e-01	5.112747281573786218e-01	4.838025602966444794e-01	1.991983001177706214e-01	-5.800582745298664689e-01	-2.962615454655037617e-01	1.892440846608637872e-01	2.362052388984461071e-01	-4.562188424917295038e-01	-6.412599472319718830e-02	-1.961735839125345604e-01	-1.497844175709926728e-01	8.654710336666847359e-02	-5.862659519403132236e-02	1.190573779736471410e-01	8.954925815070884088e-02	6.499513992363309400e-02	6.764349642883052405e-02	-1.893665985659830631e-01	-2.524344489584781290e-02	9.141022039329042836e-02	9.067646168677685747e-02	1.619510805587548730e-01	-8.029292307683391638e-02	1.348203344274585824e-01	-1.512573619446708206e-01	-9.406306093815722247e-02	-9.489616718521724087e-03	-2.023129314292140823e-01	3.721221163899569081e-03	7.864714606617601717e-03	-1.951640338711206346e-01	3.727489914774532176e-01	-2.110483047257705191e-01	8.164422647509252118e-02	1.881999297547018168e-01	-5.154026240276955023e-02
-1.954965198177401886e+00	2.389409718500811408e+00	-1.478812644708210167e+00	-7.845918109045175726e-01	-7.649472387335892742e-01	2.417415532339638740e-01	4.655070108047703603e-01	-4.948794211667331688e-01	1.472271620086162691e-01	6.580548393087014558e-01	1.193246922829756862e+00	-6.409512274850329705e-01	-3.929111505748569266e-01	-1.119525925177933603e-02	-3.752619676129080317e-01	-1.953465767134859865e-01	-1.656043158872280430e-01	-5.760183769752606764e-02	1.122104452491336501e-01	-1.772089485484114046e-01	3.469904594878889248e-01	3.764988760710040183e-01	1.372548611998849477e-01	-5.506811150997235199e-02	6.178546642621483842e-02	-1.779650955439156593e-02	1.561906348399212663e-01	-1.770320147911002284e-01	1.580503459122728840e-02	1.245268804323643869e-02	4.105937753779472649e-02	8.547001873496723467e-02	3.491380192162450019e-02	4.643809334102781683e-02	7.668917670419311827e-02	2.040576407203491260e-01	5.660851394465945402e-02	1.222365599647460138e-01	1.665210322649465433e-02	3.430110299813601132e-02	9.277634378748718380e-02	7.208026784929968955e-02	5.246465760201749623e-02	-1.002609597675720859e-01	-1.041938496347757578e-02	4.280644395215649212e-02	-1.364543307474931633e-02	1.230517513360300935e-01
