Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	60.53593260657033	23.823719700142746	-28.119651665879164	-11.942752286504591	21.748082998782742	7.003639273967496	17.393215751953502	29.42296187992689	-21.605991253673686	15.68778705604992	33.83478440554425	43.137941765831584	27.4494170193388	3.348083339832044	-7.972866181423782	-10.846909346626706	5.8870076684396215	1.8294154200206492	-0.618105870014853	-0.9639763890876109	0.8653287322051446	-0.8285876113745566	1.0567874438263276	2.512068710266763	-2.7115392173456967	1.5277538024423707	6.89933477111365	-0.19435550131135132	-2.7751484126525465	-3.481911294747018	-1.9335616629580115	-1.1491350820697692	-2.428652161559562
LGR6	-	-	-	-	NA	classA	74.8004393022445	59.63632846838011	-10.50212984772531	-10.336697612107661	1.7713673488135928	-1.9002852369712875	-0.0331991226000941	41.41621238306816	-14.234330493668407	-4.047793695146431	-10.01471445413426	-11.051102108735181	-8.328137325040903	-0.19966092478837827	-19.643691321123836	-10.619328475400154	1.559933135638155	1.0242134240992908	-8.161230361928114	6.156998143372144	-2.1162697534458697	1.8453752803610628	-1.2205407288214765	5.033115802178675	-14.272167392562995	-6.6226062131464	4.813156935535632	-10.954266150276824	-15.958518888867298	-1.5176580105504982	-2.9766139641861704	-14.518436383277393	16.126349765667673
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	40.73052528560706	69.79378122829957	-26.446388705755215	-41.430954384576204	37.98835142411627	32.903340706489445	8.030802664582792	-11.93426466575633	3.662637891330302	-7.598410739913132	-0.5465181560184125	-4.001164485165837	5.120453274269875	-3.322370511768089	-1.0454670050432444	-1.2003568371833133	-0.8701528108692371	3.201873075101394	-0.7250477089076013	6.205033285909774	0.41899905328174225	-2.0599106076194733	0.7634575117971253	-5.045855201434169	-0.22324685390614413	5.428066544253068	-1.5157934316716748	-0.18148960434590877	2.7517914756000406	0.5245403732067782	-1.95966915643819	-0.7178833325494451	-3.2588660624233627
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	59.33611135801574	24.616261344557476	-28.009804899025283	-14.02978954982716	20.424785870053746	7.467605561385516	15.797317132500112	29.715251739285293	-21.954947890832027	14.864308687830935	31.93362449602062	48.145286740941565	25.684327420392357	-0.6004432618045386	-8.345558124114744	-5.514936273778036	3.309759617224503	1.8238630060110863	0.9722920073279117	-1.4895734135478433	2.471964497828451	0.184677873754638	1.9189392450715854	1.0943685242564767	-2.5471279934892945	0.13219823695913452	5.661026475055344	-0.0073124463646769	-2.958590786020283	-3.9540764680934095	-1.4777194847275748	-1.4282757773714236	-1.1638910579288513
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	53.593027956734986	60.89467760713993	-22.87342367058678	-28.8595217935867	46.73419147652409	35.79255187923146	11.424332180560226	-12.338306166603942	10.24252187284325	-1.9668871341888627	-1.5947298469704994	-5.656830612081033	5.645036954044208	-4.0195520309146024	-0.07124302353359933	2.835030556985889	-0.654149084324924	2.112556810581142	-2.4942925007441095	4.120385454956076	0.4065380162257158	0.036801260459831724	2.3083545935391765	-8.120141376965972	-5.04339866215619	0.7265540130350638	-0.41405761885001763	-0.2803268337654122	1.6815508970623232	4.9525793621396295	-5.809934101824915	-0.5854181120711449	-2.9474864140638197
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	43.51121390661183	68.53669226245013	-24.10394101742655	-46.18059539739839	50.578371165318984	45.00156704651569	7.091084522998786	-16.730821707799585	5.93321627745967	-17.932152168292774	-5.005574793710096	-9.322804945570734	-2.135077915282847	-2.480670455383707	7.843119985212772	11.896520910322039	0.8240544004491283	-10.853146235019151	0.47140064890432193	-7.0585998973495085	0.22438351413386534	0.4336675707261648	-3.3980201811931754	2.877819773618407	-0.9839937702103293	-0.2274991133079287	-1.279486435109915	-3.885025825467562	0.6467380261226456	-2.4964299306110123	-1.5031486369756457	4.587133322472423	2.2587453826510626
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	36.538383647117016	62.96752732025013	-31.423170563829345	-48.34925605667752	49.489907177607115	40.311600375673954	0.01142021397982593	-17.671306296005277	6.894782116309757	-6.314588019068548	-1.0019101362587401	-8.778325404275192	4.169104287968611	-4.762476586956224	-0.0024553795254807767	3.451602222347554	1.0585742846439175	-0.8943782457929904	2.3259650285038473	3.5649614585336127	-0.27322048164848717	-0.698268465496488	-0.13792729760937464	-1.4687879820113252	0.4316613639676974	-0.7924709402575081	-0.21238017011240032	3.029825971992027	2.506863290569024	2.4629488800947916	4.052255586601892	-3.712597794581061	-1.5912512247795527
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	36.13253012953439	64.01100868384763	-32.33835444715921	-48.26563210116766	49.454018910448674	39.65234592063206	-0.1566650115400167	-16.929504174112967	6.479491582867941	-5.558403341626036	-0.34310585287616596	-10.512409476363832	5.340200471735153	-4.113460227877898	-2.520708671687312	1.5846398929000434	0.639315336581328	-0.5445008788188024	1.3221186721922038	2.673569733971618	0.2225131509628362	-0.6906113167397687	0.9542676278812241	-1.4775090101111272	-0.02148771363787827	-0.9996058576745938	-0.2566824096988684	2.499267142457344	1.9667447408459764	2.7464603399849694	4.500746401821423	-3.0412832157563177	-1.7658347410847597
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	71.93409730383726	61.62917012323222	-4.154608551758883	-12.446665213559848	1.5140939865365395	1.0475243153987097	0.9337396892325912	45.965598410709035	-15.917147615198866	-11.261103355924801	-15.491396258125937	-3.9620828213753527	-20.853325144199058	-0.24660094484397632	-5.532923352456047	9.741819470918891	-5.175962060051647	0.5712575694963029	-0.16234182016215773	5.296453112026932	-1.7374543721780582	2.0027614584142373	-9.159608761828094	3.5266420449482494	-1.9189803136206751	-3.7375131733376405	-7.6241342384397415	2.935593463704646	2.5680031547347504	-3.1151782816078044	2.5685382956475085	2.8385842214860637	-1.329338918240864
ADGRF1	-	-	-	-	NA	classB	36.35978880297019	62.297500052229005	-30.345185535084926	-47.92538024720955	48.125445873204995	39.91598676185858	-0.48969530733477346	-17.871466815367516	7.0875324884676445	-7.608667536365975	-1.4954092695942345	-8.508288868893743	3.5707832805308777	-3.9861273087571942	1.5946346835010263	4.4344088719805965	0.8137953546809289	-1.4887200298862118	3.365921133002342	2.9974874108262552	0.48874064847246257	-1.0705262173377106	0.06280146061828931	-1.556724143491289	0.6001722273295584	-0.9281039382930334	-1.0336133758811807	1.6744104543621068	3.015675197055947	3.1925574280557933	3.912710361924291	-3.065749856308662	-1.3402691244349336
