Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-1.34231689831087	-0.56867020420288
LGR6	-	-	-	-	NA	classA	-9.85536168825551	4.47960348371429
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-14.6862027986637	9.95286757435329
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-1.35724771585222	-0.549615826145267
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	-14.6465589423306	9.91258787218877
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-14.7480554813565	10.0152875859397
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	-14.9037869953522	10.1712163806362
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-14.8012841951442	10.0685880723535
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-9.5216980011081	4.61731816490415
ADGRF1	-	-	-	-	NA	classB	-14.7681767792075	10.0354912222222
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-1.50479924799308	-0.714430306799235
LGR5	-	-	-	-	NA	classA	-9.70470366616921	4.03959217983837
ADGRE1	-	-	-	-	NA	classB	-14.6924409377893	9.95967017500269
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-14.7945056858977	10.0617922550775
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-9.71459721693938	4.49302561993989
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-14.8136983163454	10.0809650234676
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-14.7667883333875	10.0340320134622
TAS1R3	-	-	-	-	NA	classC	-14.7260354153152	9.99331645067789
TAS1R1	-	-	-	-	NA	classC	-14.5853684960232	9.85260811008957
TAS1R2	-	-	-	-	NA	classC	-9.69819412219959	4.01808663301948
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-9.68829462538391	4.02818978275835
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-0.975936290156229	2.01359498375
GPR156	-	-	-	-	NA	classC	-9.55094375368523	4.54245755979641
ADGRG7	-	-	-	-	NA	classB	-10.3414731963885	5.37981395058967
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-1.42207471381742	-0.624988237793587
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	-1.36714452613493	-0.570674058201198
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	-1.32784721684045	-0.527355997247414
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	-0.865061319975915	1.95656041849217
GPR149	-	-	-	-	NA	classA	-9.53177303052368	4.63983256537967
ADGRF2	-	-	-	-	NA	classB	-10.3079260403774	5.15051255700664
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-1.43071024530144	-0.634309725099055
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	-9.48652513266215	4.65499506643006
ADGRF4	-	-	-	-	NA	classB	-1.36741964107964	-0.574218865598891
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-10.4822515548667	5.81934609019734
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-9.56589897944736	4.59818036324949
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-9.54082660733241	4.24737842385038
ADGRL4	-	-	-	-	NA	classB	-10.3916935899078	5.44427368541753
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-9.73626194305557	4.12785125152347
ADGRE3	-	-	-	-	NA	classB	-10.3472219838482	5.84375415840536
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.92130743738111	0.988354123410926
GPR50	-	-	-	-	NA	classA	0.171567080154144	1.58703518682327
GPR37	Coupled	-	-	-	Class A Orphans	classA	-0.807278238525263	1.9063953725232
GPR153	-	-	-	-	NA	classA	-9.90472505060647	4.8615545382342
GPR107	-	-	-	-	NA	Other	-10.1727085576094	4.66136287639781
PTH1R	Not-coupled	-	Coupled	-	Parathyroid hormone receptors	classB	-10.4706791039572	5.74118917923083
FZD9	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	2.12440250674641	2.34952930668946
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-0.871150725330173	1.96396592598165
GPR162	-	-	-	-	NA	classA	-10.3424380178453	5.63720694460897
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-10.4715949971606	5.74403537952255
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-10.3882920469797	5.81573611339684
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.64529485582382	2.10724401848709
ADRA1D	Not-coupled	-	-	-	Adrenoceptors	classA	-10.42897191532	5.71733864845015
FZD2	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-10.251920799565	4.94330193412061
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-10.270932209159	4.78351894592638
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-10.1496156951784	4.72773599161655
PTH2R	-	-	-	-	NA	classB	-9.67410401239018	4.58263117602357
ADGRG3	Coupled	-	-	-	Adhesion Class GPCRs	classB	-0.0865061198655994	1.78547177974512
GPR75	Not-coupled	-	-	-	Class A Orphans	classA	-10.4470257406434	5.73704514756427
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	2.06724808630244	2.37790018565645
CHRM5	Not-coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	-0.0475170738643731	1.732000893418
GPR161	-	-	-	-	NA	classA	-9.75826826595929	4.30257331285531
ADGRG5	-	-	-	-	NA	classB	1.52281127976109	1.59891913259317
NPFFR2	Coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	1.78541983638908	2.25089954811929
ADRA1B	Not-coupled	-	-	-	Adrenoceptors	classA	-0.189077976381249	1.68811069514561
GPR176	-	-	-	-	NA	classA	1.44071280142649	1.25402128488026
GPR101	Not-coupled	-	-	-	Class A Orphans	classA	1.44533412972244	1.56929770961262
GPR135	-	-	-	-	NA	classA	1.29143096621145	0.963934447810176
PTGER4	Coupled	-	Not-coupled	-	Prostanoid receptors	classA	2.00822032240101	2.22565211662253
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	1.24338532616798	1.08481099991413
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	2.0264458378227	2.07970638590386
HTR2B	Not-coupled	-	Not-coupled	-	5-Hydroxytryptamine receptors	classA	0.0798016756479774	1.51105141187817
GPR37L1	Coupled	-	-	-	Class A Orphans	classA	2.26490459798965	2.35132737200583
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.82848210662317	1.93484501380442
HTR7	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	1.51272702057961	1.55671329292763
OPN4	Coupled	-	-	-	Class A Orphans	classA	-10.4131804062314	4.35794512673958
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	1.69665094960646	2.01274139943146
DRD5	Not-coupled	-	Not-coupled	-	Dopamine receptors	classA	3.58806014906965	1.4159518471622
