Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43
ADGRG2	-	-	-	-	Adhesion Class GPCRs	classB	30.666013521850825	-50.960624007364885	-9.703742849237495	4.847583128444353	16.07257291859255	33.98750509464256	-14.635882307655086	-9.766382323102132	6.67493486318538	-5.763494958185408	1.1949048163547051	-2.7458788553673856	46.5311285543225	31.41221127614467	31.655218946604574	-10.398457876118536	10.011662344762831	9.07427180936371	-3.870668765406715	-3.918915533765674	7.433701638602475	-0.03326903353516619	-1.1644800438517704	-0.6629454523105491	1.16049919065322	-0.8823426499973878	4.116130003443445	-0.3186355269010373	-1.7768400133979916	0.5337594219994635	5.281116257193713	-1.9277441144512173	0.5084228110994139	0.8951636358822506	4.73864333814393	3.8752041175568888	0.8328781316098417	-3.302086293132648	-3.243170533010373	0.9705526959999178	-5.463134155390499	-1.4464361549181861	-0.1742560606206037
LGR6	-	-	-	-	NA	classA	54.92213080045483	-50.488982114105724	-55.60756858414683	0.8831031222472241	32.945824626574336	10.300046863703185	-12.76110445003227	-24.347403610246804	7.973309883754354	-22.626942397347957	27.898551618021365	-16.95436847605337	8.056579568122606	-17.508586353549582	-0.13806460682335928	4.244902092615761	4.361131518090952	2.114552087415599	6.026656925587784	-2.1125222890165882	5.878277170577002	2.4121513711447373	-5.688612330312554	2.658389393838934	-2.8229589307173706	6.337625535446234	6.254683403774977	3.3266185805132644	-8.196198460338131	11.139840210158104	6.541080554576496	-1.8165138239941527	3.3076507550768453	-5.701587323104118	5.574540904509128	2.2976904195725987	-10.010804151096979	-9.616184878741759	-10.38269093958484	-1.732077653414235	1.1225726614022962	14.34978855529492	-1.4754202092466193
ADGRD2	-	-	-	-	Adhesion Class GPCRs	classB	16.366808792530517	-69.99250771393177	-36.930949209486116	-44.97548222008674	13.467272576816192	41.43321066178493	-8.260812224748683	21.709682617425333	-19.5135053822861	-0.19268819831614786	-4.6052886755757045	0.39664882592439316	-9.692819521222146	2.1567542933142247	2.164551697439118	-2.129045351479115	0.8001366965057367	-5.134938340729385	-4.454902712480393	-1.9506578928376315	7.932878572256601	5.087186602994047	-2.9960422160574165	2.8010077126053576	-1.6059592032320165	3.84144034983741	-4.811263524345154	-1.9535847698547897	5.858185579507765	1.7519021093916463	1.8936024093224657	-0.3636587594083645	-2.0265944893769308	4.239247317152509	0.7971348575702901	-1.818638858238018	-5.494554689130595	5.427801786475958	-11.912448118990385	-0.6783823806483503	-0.5567138357370177	-8.40356715312198	-1.5948263072676219
GABBR1	-	-	-	-	GABA<sub>B</sub> receptors	classC	28.131502614840198	-56.92684709890333	-7.012251964061734	-6.907889047770557	5.610022642645789	29.715010632957263	-12.328443984407985	2.8110360720702743	8.160863068695747	-3.8497969771760356	6.967487358501656	-5.294413904158607	47.30284620220449	32.89290873384647	32.756302908497254	-12.030393986837291	11.75611219900636	4.627458470514883	-3.871311164024769	-1.9869151977031578	8.552391700639468	0.08872066549115779	-1.2667671148793216	2.059322514397561	5.0311732580253485	1.9095398710321005	2.9710493893962253	-0.48957912390347147	-1.913419074240546	2.009667337053132	5.705268312697287	-2.1899880743710307	-3.1944789593532112	1.0689868681790489	3.395664270990227	3.1430824826278934	-0.34990373754071985	-4.173979058098456	-2.2469632247440745	0.40883702415351375	-6.396221804787152	-2.3048726977115197	0.13100836336405874
LGR4	-	-	-	-	Class A Orphans	classA	27.3755717486885	-68.25164018259241	-34.7863277903435	-28.330372102484052	12.851987386880355	48.0643602211935	-0.6443378059105118	23.540141874295152	-19.696707164054082	6.928115049148706	-4.41087916425753	5.685686284308545	-14.724376508959697	3.2760230804066626	-0.365578242562228	-4.885745654330116	0.7165329412528932	-4.455806434433361	-0.6093128199371083	-2.4359446630323194	3.7483905870747147	5.298138564611046	-3.2092326357714165	3.957773784347887	-2.2541749310550774	6.4887966470567635	-2.2969339629426018	3.0459322298887783	6.295176560651117	6.954792922375198	2.779175139576808	-3.309234457602104	-0.8636651837463563	2.510063338826146	1.8143416958301681	-1.4679413369666405	-7.0727587497211175	4.974002265128875	-8.80016455963509	0.6791402330612301	0.3637205793082919	-5.915679827083427	-2.2048847957455515
GABBR2	-	-	-	-	GABA<sub>B</sub> receptors	classC	34.64929703466329	-59.0236280211098	-40.84396272292222	-45.34227731874051	13.958823764745906	52.38074313134092	2.1064321825638523	35.508571302145945	-20.644920176307846	-6.66705506233465	5.319703750827177	21.742372455482926	-25.35268247139701	-1.4219628333115555	-5.181803599866781	-7.883669347561838	8.06116767438854	2.848139573933222	8.399010348816148	3.8568175068726998	-10.0034163851894	-5.772887815126989	3.83298696814152	-8.785690600778318	-1.4715805767316792	-7.097071308124923	2.234956014122527	3.57518118456793	0.8464764970265791	-0.41472147888385974	1.2285557163462317	0.821491534397237	-1.5629056910691226	-4.018754439077231	-3.680367102491121	-3.5326678928639517	2.542748982194341	-3.150870914067424	5.218619802766527	1.6543581098401048	0.9037943702183997	-0.5894110969841977	0.08270567230531957
GPRC6A	-	-	-	-	Calcium-sensing receptors	classC	14.982002061477514	-71.54382652747891	-30.78422041747966	-54.904177447400606	20.583765527247596	46.92702828825374	2.9976565763246743	32.08328880560692	-29.089675478800114	1.8463072112342633	-5.969918494388858	9.175601974150547	-14.16743605492715	1.7772527854522688	-3.250429793080959	-8.396365545056547	3.7087778756917382	-4.325239588590717	-1.9906038041482754	-1.2772350075400103	2.145842871205468	1.9935085560786716	0.9251747583895682	7.865502034814736	-3.3902855536296377	3.2794400459946527	-1.2503232556711505	-1.7276514025901255	-0.34817255721856755	-1.2919850749286304	-4.246541724687603	-0.44060701555804516	0.770214374085654	3.103613074712637	3.4485410773693173	4.904215790807803	1.3629664368522587	2.3615651875764274	-1.8597521971483204	1.2424446968555416	0.5869450953795577	3.102960470883545	0.4440371842173919
GRM7	-	-	-	-	Metabotropic glutamate receptors	classC	15.410624509682423	-71.87457767247099	-32.214573122857495	-53.053535852657355	23.42830548771191	47.63946045747974	1.6063454360338814	29.30566090598976	-29.121008552357427	0.9486784590845541	-6.604669555679049	7.134193597044435	-13.15103824434925	1.417148486049526	-2.896980518264015	-9.086137606524376	4.04679896965037	-4.884384874317045	-2.8506967126400795	-0.8917632063305865	2.414243308303064	2.4379524655098312	-0.22563899922709182	7.739723466009125	-3.24351551891061	3.1527599736488483	-2.1963857126096222	-2.33215383977458	-0.2631613815955502	-0.0963404382875588	-3.0182107293414075	-0.11854543471239831	0.5143775354413447	2.2891246443774587	3.1416534745206257	3.9244357265216716	0.8589052666224121	2.1155967757221337	-1.8138549987783648	1.7710083241236867	1.0351611098556472	2.9883754342650843	0.5380571237013376
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	59.450177307157226	-51.06888049982712	-45.35505002093661	-18.944754787514828	-6.668990470545057	-3.304832328585533	-7.69399774535575	5.953499917038744	14.772326986634813	-24.52867633839533	43.74647213996338	0.6454851791993373	-3.2464970857840734	-11.3204727262236	1.8337663594853697	16.924388799018526	1.037217517331128	-12.357472956432272	-1.1730185018393309	-8.425827774642201	-2.724892938031629	-4.741935748829477	-0.22882122317074965	8.201237473611627	-6.72331035413138	-7.747430423738211	5.629002642762111	0.9407313516564637	-0.9573983859798479	1.6948224264511873	-4.30608426555808	-3.4777295879245527	-3.072415975366943	-1.0447323646268925	-5.461193846516737	-2.4021034160961565	-6.64882863912094	-0.27814560441193303	-2.7582166183609713	3.1766178559663674	2.455392354689045	-3.2734630443039325	0.11177731211489793
ADGRF1	-	-	-	-	NA	classB	16.875085896738174	-70.0664862683882	-30.48612870602969	-54.666412236622314	18.081332255592123	45.24153944358408	3.945537933413214	33.36081618250073	-28.459884383076332	1.5393266149347047	-4.964554329663543	10.96144773321728	-14.6263653028466	1.8177405484136178	-2.5588226906161573	-8.019367729218963	3.1133929658300445	-4.1201013637861745	-1.5320260106016317	-0.7050643742708593	0.4846028997880487	1.6926683916371932	1.3072008025768067	7.458400703967408	-3.937112289365807	1.4043139097141113	-1.6387502882630949	-1.3690419058389187	0.4719193167291217	-1.3960583638844861	-3.744571450142654	-0.24216524441589574	0.3685354444666653	2.322963245834065	2.415290274109388	4.388511860235678	1.7430438012580851	2.7756318658002166	-1.1154327510555055	1.8165587748337664	1.3018133919839783	3.7168939569705763	1.31980639753808
