1.620100375854852004e+00	4.960306108746223575e-01	5.781962446923197829e-01	3.776730324319690357e-01	-4.907460558403025641e-01	-1.743398926851620900e-01	-1.755149586997894473e-01	-2.326056495698847482e-01	-1.150449940093939138e-01	3.299383029520969179e-02	-1.424727967270544293e-01	1.074037900078669422e-01	5.724758271444538998e-02
1.691516857374064431e+00	3.755196798333047536e-01	6.401457428169251562e-01	4.241986168507204669e-01	-3.065369789091479391e-01	-5.874983934857626322e-02	-3.237829835825489222e-01	-6.036062233003294114e-02	-2.423650949067811533e-01	6.931521457126467445e-02	-1.862939115863515571e-02	2.592523290122012991e-01	5.149823419020973375e-02
1.687698226465052853e+00	6.067283951093075389e-01	1.986393651722586640e-01	5.053367489263815848e-01	-1.629821548981439105e-01	9.942590913369485361e-02	-2.478129229879413586e-01	-2.564172459272343052e-01	-1.277036434166107515e-01	-1.333536574798450669e-01	-1.011294454202519427e-01	2.124955468452248419e-01	-6.548439967322026989e-02
1.563366312452808993e+00	6.586429437289128552e-01	2.425497427679746132e-01	4.398902017155630340e-01	-4.073902737677694286e-01	-8.593124578354530141e-02	-6.307012559974017885e-02	-2.647244507047882833e-01	-1.414381197034584592e-01	1.280252467135639116e-01	-1.645304313075556801e-01	7.182119805083420072e-02	5.715839006992524257e-02
1.629328759316518438e+00	6.460565645775344645e-01	1.001756151692544394e-01	5.238880013750575326e-01	-1.768600078068870429e-01	6.892629431196964362e-02	-2.438078308086275570e-01	-1.960008705057463552e-01	-1.669865290632998045e-01	-1.649843366077624329e-01	-1.302193792129855143e-01	1.315486541010773003e-01	1.920751624446628792e-03
1.446707849491484676e+00	7.897044664989062435e-01	-1.268681956853232040e-01	5.383755551115153581e-01	-2.588883079989298674e-01	-1.012082023430103395e-01	-2.469565049788584044e-01	-6.171423510557066949e-02	-1.817127668181562072e-01	6.796777943872019112e-02	-1.682200716447078970e-01	3.333478954539999262e-02	5.106194471845818678e-02
1.621238156135589747e+00	6.053710065027481102e-01	9.597542221698372733e-02	5.790542042255806265e-01	-6.754037954170549751e-02	9.010853746928998431e-02	-3.178686420261969126e-01	-8.010593427371243136e-02	-1.393472273440229392e-01	-1.130709644984911888e-01	-5.985189589958001682e-02	6.412347282960305372e-02	-3.512007293405729896e-02
1.622126226630315360e+00	5.663397058151777852e-01	1.859949282151879546e-01	5.475817872242534357e-01	-1.190638768881676773e-01	9.527091207159857356e-02	-2.516165071273712694e-01	-1.402951160075579795e-01	-5.390398284785007793e-02	-8.204295194057288632e-02	-9.008833460932827442e-02	1.046232757285940757e-01	-7.694781678110741707e-02
1.483103306503332774e+00	7.349299665508071122e-01	-4.091034411122229479e-03	5.269952358187169894e-01	-3.019880446685728748e-01	-1.635462018770770382e-03	-7.575373286246500637e-02	-1.211309343574176606e-01	-1.320634596926406057e-01	1.256678495877042168e-01	-1.132532455361473234e-01	5.346858359876382333e-02	-6.815863315403679346e-02
1.590642322471907510e+00	6.342530848834645463e-01	4.927671688635547331e-02	5.758498083534155931e-01	-8.382691087447260991e-02	1.055906755476405112e-01	-2.599267006261529178e-01	-9.034300904421790901e-02	-9.245872491885973044e-02	-3.673500559095128903e-02	-7.627165343557100463e-02	6.495930455070828002e-02	-4.061221783640498600e-02
1.448417748599971411e+00	6.692183391864998665e-01	1.945301133522286119e-01	4.536623210598867417e-01	-5.156119229773367119e-01	-1.515935453445625691e-01	7.361666352525207679e-02	-1.521482492077954329e-01	-1.620244208935573693e-01	8.318936964945704282e-02	-9.735310525147057581e-02	1.931762564338715057e-02	9.167902031690804143e-02
1.591083531133686391e+00	6.540022396928485415e-01	5.238088308012561756e-02	5.692220914953435296e-01	-5.528637122355534173e-02	1.949676324376379832e-01	-7.893716145462929823e-02	-1.707841507856984742e-01	6.083327835758875479e-02	1.519835152412482293e-01	3.980467150232461226e-02	3.113900438760705200e-02	-2.668141307504471454e-02
1.506295046596187293e+00	6.489261951754125013e-01	7.030003644383231443e-02	5.545309439211836278e-01	-1.431542664139431043e-01	4.791055949809454317e-02	-1.498682759327304714e-01	-3.500717894808517278e-02	-1.301451939447509365e-02	2.833144474902642498e-03	-2.909818066380951210e-02	6.266622694986148830e-03	-3.050328016347678486e-02
1.618709724988821153e+00	4.290393630837741612e-01	4.080001257684011673e-01	5.391952114849268840e-01	-8.337714532022620639e-02	1.297174621846270970e-01	-2.118220682979675140e-01	3.374196756391825702e-02	-6.808515344844505435e-02	6.086253066625417658e-03	-6.714743345322004729e-04	4.603310451976907330e-02	-3.360616168893221928e-02
1.484273871329744532e+00	6.224379228139761411e-01	1.621470726623348568e-01	5.160948110656866650e-01	-2.331669928811182513e-01	6.532676959958912122e-02	3.368405059048376615e-02	-5.647636307371112913e-02	-1.984955320725784091e-04	2.436519742062815130e-01	-2.005892921514229946e-02	6.404059536311797196e-02	5.973330073230087578e-02
1.564508710254385093e+00	4.572247825295853718e-01	4.129948337942678793e-01	5.128840288545789550e-01	-1.570136776932443967e-01	5.281839798528273344e-02	-1.634601317558730393e-01	2.303028100847140033e-02	1.462970317017351892e-03	8.039949769170091909e-02	-3.944990573814872309e-02	2.794089965737536416e-03	-2.797236749891491778e-02
1.451060810286167735e+00	4.655717482752718128e-01	5.299224111905869172e-01	4.177626325383849704e-01	-3.557976982881635997e-01	-1.156012806014498628e-01	-3.197161181831528060e-02	3.222082931079110757e-02	8.755382409208800620e-02	3.084417142954842123e-02	9.448056798352556795e-02	1.912029089122269012e-03	1.865093065556289089e-03
1.394567771156976166e+00	5.813694634028730990e-01	3.233855210455330864e-01	4.264322493454493768e-01	-2.708195218072912414e-01	-4.912405678132578113e-02	1.656302833471443026e-02	5.402231363666991359e-02	1.232241229685526324e-01	9.702896827588325390e-02	3.692284562802181785e-02	-3.015909898697261698e-02	7.353321071392331099e-02
1.305186400513282940e+00	7.278091539029715173e-01	4.586604191377386536e-02	4.605532454011617149e-01	-2.599479034973248281e-01	-9.444947695953472000e-02	-3.330440280075473714e-02	1.330784861447012746e-01	5.067180024498241925e-02	3.270014516153817857e-02	1.225049350981387286e-01	1.717937834654774398e-02	9.888690476324515921e-02
1.513111035962484863e+00	5.899366449979502880e-01	2.514492870226107679e-01	4.735881612209738578e-01	-5.571529995195435847e-02	1.897651356222919417e-01	4.137922185667702174e-02	-3.742425517464206125e-02	1.819343767797425016e-01	2.474964847578297808e-02	1.235973472004959495e-01	-3.893976483454818227e-02	-3.346009572039007618e-02
1.456345793238842168e+00	6.185452455769446800e-01	2.510109626525711124e-01	4.268224309762640445e-01	-1.150819535628913731e-01	1.587471233910848212e-01	1.534615016202598714e-01	4.880894584452839628e-03	1.312357328554363267e-01	1.435707547762562521e-02	2.070622772202448114e-01	-2.805431466068206495e-02	2.889770203984599189e-02
1.597653126700532278e+00	5.231372891871799435e-01	3.733282658573605639e-01	4.252156601952618020e-01	2.617650387792449032e-02	4.721800057552750229e-01	3.127547260499336512e-01	-9.841311317510538503e-02	1.078555761784323885e-01	-6.521966776665949483e-02	1.437409513310005105e-01	-2.257589388331117039e-02	3.427208043788765313e-02
1.330678778208478352e+00	7.983481560136241884e-01	-2.932492910003597908e-02	3.945300522245025476e-01	-1.412206097002858228e-02	2.457605983714713505e-01	1.446971435515885807e-01	2.286600886227956042e-01	-3.140724837745979131e-02	4.142314475258803037e-03	7.912789050029613025e-02	-1.219655251536912038e-01	-6.387279470161774664e-02
1.448326289057681127e+00	5.166773218892809494e-01	4.560704276130035373e-01	2.777629858222746551e-01	2.754455766281933490e-02	1.908448273626802139e-01	-2.757736942491669299e-02	2.018141268062132176e-01	2.088193497394143783e-01	-1.251041910428150050e-01	8.164982629648243062e-02	-9.103529787721484356e-02	2.462497267555405212e-02
