Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	-0.832861976607421	-1.39799177083537
LGR6	-	-	-	-	NA	classA	-13.6048227279911	-0.85764427342679
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-11.8026196856593	2.31830873859964
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-0.91760095015262	-1.31188556415591
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	-11.9143538321164	2.199818471709
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-11.7825254130886	2.34142024289348
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	-11.6501957764444	2.47582499341969
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	-11.6798550499677	2.44543975818694
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-13.5528083680725	-0.832238188651875
ADGRF1	-	-	-	-	NA	classB	-11.7949328039721	2.33034691215314
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.868261930986785	-1.36774122137905
LGR5	-	-	-	-	NA	classA	-14.5715017170815	-0.58864307137198
ADGRE1	-	-	-	-	NA	classB	-11.6822396084768	2.44326075584212
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	-11.7525000883927	2.37332962448311
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-13.6351343900514	-0.797083675339073
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-11.7038328507014	2.42267171956654
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-11.7699686501684	2.35305743280599
TAS1R3	-	-	-	-	NA	classC	-11.7500956565981	2.3746547666455
TAS1R1	-	-	-	-	NA	classC	-11.6744971515018	2.45115740125691
TAS1R2	-	-	-	-	NA	classC	-14.5882526214534	-0.578133854113887
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-14.679973156674	-0.551437264042817
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	-12.770468426159	-1.52727410634277
GPR156	-	-	-	-	NA	classC	-13.7479616694565	-0.774387824495602
ADGRG7	-	-	-	-	NA	classB	-13.0516379895349	-1.31002955382377
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-0.862978221708784	-1.36817518763927
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-0.908385754055503	-1.31869976056768
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	-0.925154405351766	-1.29839699589471
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	-12.7630488931943	-1.50130215858113
GPR149	-	-	-	-	NA	classA	-13.2236615069052	-1.05580939476656
ADGRF2	-	-	-	-	NA	classB	-13.6476452274598	-1.56519173784751
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-0.908929112657083	-1.33718115713629
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-13.5612754446484	-0.861114025017618
ADGRF4	-	-	-	-	NA	classB	-0.883448985288587	-1.3557279384439
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-14.0690371333182	-1.82350033794033
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-13.1900854229171	-1.07185374461236
ADGRG1	Coupled	-	-	-	Adhesion Class GPCRs	classB	-14.3573554253824	-0.601090949504331
ADGRL4	-	-	-	-	NA	classB	-13.8945592259762	-1.69964474381091
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-14.6083824091913	-0.557931407061954
ADGRE3	-	-	-	-	NA	classB	-14.0711803203027	-1.80990304150216
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.897146881607604	-1.98254203689525
GPR50	-	-	-	-	NA	classA	-0.112594359016712	-1.99129133735548
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	-12.7839210046401	-1.58197632753535
GPR153	-	-	-	-	NA	classA	-12.7799390864782	-1.21664034529289
GPR107	-	-	-	-	NA	Other	-14.2979681350387	-1.2433564410589
PTH1R	Coupled	-	Coupled	-	Parathyroid hormone receptors	classB	-14.0988702310153	-1.80642751896783
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.05731702398564	-2.66877333790071
CHRM3	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-12.7341034575215	-1.33508446782429
GPR162	-	-	-	-	NA	classA	-14.1147660734551	-1.82859271863492
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-14.0037240407964	-1.70751912588544
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-14.1551050342886	-1.87866536235259
FZD7	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.06636712450886	-2.4990401143008
ADRA1D	Coupled	-	-	-	Adrenoceptors	classA	-14.0982473378616	-1.80840145821264
FZD2	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-13.0469256999152	-1.49020462782472
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-14.4086201035422	-1.32481340658556
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-14.4669512778935	-1.22390652384431
PTH2R	-	-	-	-	NA	classB	-13.9456422072189	-0.91982800371374
ADGRG3	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-0.0584123431838877	-1.92791953605666
GPR75	Coupled	-	-	-	Class A Orphans	classA	-14.1264742222526	-1.82316449539779
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.130847306646	-2.69759174226173
CHRM5	Coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	0.0543721404387871	-2.0220051849209
GPR161	-	-	-	-	NA	classA	-13.987969691514	-0.900702622886877
ADGRG5	-	-	-	-	NA	classB	0.362885542895831	-1.91906869055333
NPFFR2	Not-coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	1.20194850738882	-2.62592616659069
ADRA1B	Coupled	-	-	-	Adrenoceptors	classA	-0.239007179898301	-1.89810523049846
GPR176	-	-	-	-	NA	classA	0.840557087480385	-2.06344663306087
GPR101	Not-coupled	-	-	-	Class A Orphans	classA	0.55029311667466	-1.80944791677295
GPR135	-	-	-	-	NA	classA	0.196154123802761	-1.95580042186628
PTGER4	Not-coupled	-	Coupled	-	Prostanoid receptors	classA	1.10165844722498	-2.70975349109581
HRH1	Coupled	-	Coupled	-	Histamine receptors	classA	0.0754908594946491	-1.9448859421512
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	1.2032914910124	-2.55262030128669
HTR2B	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-0.141628460731285	-1.96635074508408
GPR37L1	Not-coupled	-	-	-	Class A Orphans	classA	1.56929190444797	-2.94806149947787
CHRM4	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.46338606366094	-2.48689521181578
HTR7	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	0.979108926340729	-1.84852316501373
OPN4	Coupled	-	-	-	Class A Orphans	classA	-14.9923472548291	-0.705244535703326
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	1.45221010702535	-2.48582150141948
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	2.28220744033847	-2.9604620879055
ADRB1	Not-coupled	-	Coupled	-	Adrenoceptors	classA	-14.9650144559361	-0.845320061995768
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	-0.0261404985985254	-1.73598706255109
CNR1	Not-coupled	-	Coupled	-	Cannabinoid receptors	classA	1.22332711172169	-2.61001353972797
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.904981800946482	-1.57939746831427
GPR152	-	-	-	-	NA	classA	1.11306111377994	-1.60558050109877
RXFP3	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	-15.1641818239616	-0.76661307153229
ADCYAP1R1	Coupled	-	-	-	VIP and PACAP receptors	classB	-15.0802406719729	-0.819681181773488
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	1.90222267321475	-2.54640785681434
ADRA1A	Coupled	-	Not-coupled	-	Adrenoceptors	classA	1.35618731799998	-2.91049146339782
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.7742176516297	-2.03297421885281
TACR3	Coupled	-	-	-	Tachykinin receptors	classA	1.81381478739951	-3.04298815424993
ADRA2A	Not-coupled	-	Coupled	-	Adrenoceptors	classA	-15.1091166591631	-0.812188986675308
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	0.0554039715852941	-2.08189382988283
GPR142	-	-	-	-	NA	classA	2.13627272549972	-3.0915263186466
ADRA2C	Not-coupled	-	Coupled	-	Adrenoceptors	classA	-14.9028318882283	-0.939195974503647
CALCRL	-	-	-	-	NA	classB	2.07467588788143	-3.06448666182999
CHRM1	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.51071484314129	-2.57339316059218
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-15.1462943286258	-0.598587629445265
ADGRE4P	-	-	-	-	NA	classB	-15.104719250562	-0.64861504581469
VIPR1	Coupled	-	Not-coupled	-	VIP and PACAP receptors	classB	1.38541151780214	-1.18108071918464
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	1.23642057113089	-1.52350871992146
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	1.82946026018849	-3.08212063379656
ADRA2B	Not-coupled	-	Coupled	-	Adrenoceptors	classA	2.36756972786056	-1.91784723925353
CCKBR	Coupled	-	-	-	Cholecystokinin receptors	classA	1.68841593356391	-2.6111403808985
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	0.632591515221742	-2.0436815964072
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	2.02459084705532	-3.04838626519185
HRH3	Not-coupled	-	-	-	Histamine receptors	classA	2.4893853832562	-2.07764119309061
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	-15.1444700198957	-0.660788986315456
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	1.68951107293346	-2.92787781908445
DRD2	Not-coupled	-	Coupled	-	Dopamine receptors	classA	1.37413433628801	-1.39274963348997
EDNRB	Coupled	-	-	-	Endothelin receptors	classA	-12.5841961279881	-1.37701794949406
GPRC5C	-	-	-	-	NA	classC	-15.1808435439764	-0.675019958320357
SCTR	Not-coupled	-	-	-	Glucagon receptor family	classB	2.09131739023536	-2.32708999368972
HTR6	Coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-15.1609276240842	-0.687245321493824
VIPR2	Not-coupled	-	-	-	VIP and PACAP receptors	classB	0.708088131669184	-1.35512908447134
GPR150	-	-	-	-	NA	classA	0.280095234657899	-1.80276819354972
GPR22	Not-coupled	-	-	-	Class A Orphans	classA	2.59634898918745	-1.76173050504899
QRFPR	Coupled	-	-	-	QRFP receptor	classA	2.79932351863029	-2.16725754426269
NPFFR1	Not-coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	2.8799570865874	-1.97880277862572
CCKAR	Coupled	-	Coupled	-	Cholecystokinin receptors	classA	1.98754754844229	-1.11763022214198
EDNRA	Coupled	-	Coupled	-	Endothelin receptors	classA	2.65149159989999	-1.35583576920978
NMUR1	Coupled	-	-	-	Neuromedin U receptors	classA	2.67520100491072	-1.92734193072507
HCRTR1	Coupled	-	-	-	Orexin receptors	classA	1.94034231652231	-0.917823464419326
F2R	-	-	Coupled	-	NA	classA	2.07975461305219	-1.63278238446542
AVPR1B	Coupled	-	-	-	Vasopressin and oxytocin receptors	classA	1.24247809202399	-1.34094370074663
OXER1	Not-coupled	-	-	-	Leukotriene receptors	classA	2.80937044103332	-1.9273818407271
GPR83	-	-	-	-	NA	classA	-15.2575148613842	-0.669732820925388
GHRHR	Not-coupled	-	-	-	Glucagon receptor family	classB	2.26368599928997	-1.60699028703661
MCHR1	Coupled	-	-	-	Melanin-concentrating hormone receptors	classA	3.55561851362845	-2.91954836465483
HTR1A	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	0.431832574353282	-1.57146916502971
GPR151	-	-	-	-	NA	classA	2.44227738086379	-3.08668867265926
DRD4	Not-coupled	-	-	-	Dopamine receptors	classA	1.7680115445713	-0.93460179380296
GPR63	-	-	-	-	NA	classA	2.75914179145627	-1.39369691299603
NTSR1	Coupled	-	-	-	Neurotensin receptors	classA	3.05384830436205	-2.0761383778387
SSTR3	Coupled	-	-	-	Somatostatin receptors	classA	2.55395220551334	-1.8020667292706
