8.171439853501277994e+00	-4.793715081860062455e+00	1.495830794069924963e+01	2.707126769148953560e+00	5.219688361917405039e-01	2.119953503798278760e+01	1.152918736516563847e+01	1.434727815737754852e+01	-2.955058794021479862e+00	8.588430111037043346e+00	-4.056183988154778985e-01	-4.965405024023729075e-01	1.380233797465725498e+00	-1.599570067631976844e+00	-5.332014702789976690e-01	-2.034035438516792915e+00	1.884196117499584933e+00	3.194681013231359668e-01	-1.385744948498272233e+00	-5.277466633844839494e-01	-1.648850318291568584e+00	6.663040803469522100e-01	9.974871049170727089e-01	2.540478660555739676e+00	-1.535752489873987991e-01	-1.602466234439543058e+00	8.950952199050244973e-01	1.378669601020381663e-01	6.390522799308340218e-01	1.460215090623049605e-01	-9.581560834554480460e-03	2.762023925636666322e-01	-6.693385386339965049e-01	2.332111007344052633e-01	1.386517908085705075e+00	3.763259998278811191e-01	1.302836781629595597e+00	-2.932825640510364984e+00	-1.012976116986807229e+00	-2.146144793755392577e+00	-7.197738903271596600e-01
3.419450314409361624e+01	-4.820260197436364025e-01	8.535333490938370460e+00	-8.857158176079078515e+00	4.465877824070381585e+00	1.075274459903860169e+01	-3.484797707127293531e+00	-8.468414573198867146e+00	-6.619470984796924640e+00	6.333911701610933642e-01	-8.085002017036448940e-01	1.240991994513342522e+00	8.752593813012604640e-01	-9.811959828305227838e-01	-5.344727266088762363e+00	3.747886023742080575e+00	2.592899452702036811e+00	-8.296607383559064797e-01	-3.256334282618495557e+00	-1.200654851693601977e+00	2.182747904860474097e+00	1.315630910953405897e-01	-1.924434137241762155e+00	-7.463487987350242436e-01	7.510924093204164542e+00	-2.916511990021771528e+00	-7.203334440347048950e-01	6.669009062433764790e+00	6.012037956189500321e+00	3.521827946437434687e-01	-1.013202581873343444e+00	-1.880344469671309526e-01	-1.188436150694548887e+00	-1.906659308809915077e+00	2.069565038636385967e+00	-1.864446166988297904e+00	7.387951260941547638e-01	2.424726864378856650e+00	4.691110581354283882e-02	5.190203794966250506e-01	3.792741872865373898e-01
3.073985342069261506e+01	-1.117102651600679515e-02	1.573243568159012362e+01	1.686526161161618020e+01	6.241125894317397282e+00	1.395020863931194788e-01	-2.413399548695421171e+00	1.663832779493009057e-03	4.110095801481781219e-01	2.387175926585834773e+00	-1.500155875671099759e+00	1.891919087878011441e+00	1.928143591274651847e+00	-5.913979900231250975e-01	-1.234980118082002365e+00	1.615318769545395661e+00	2.520376338431483898e+00	6.770664238849747329e-01	-3.290778564104790416e+00	-4.683231468914951456e+00	2.129705297339474779e-01	2.838144789586056316e+00	-3.313191947096190582e+00	-1.596120683851637967e+00	-1.689655847121954269e+00	4.871542486550966000e-01	8.400439628548501680e-01	1.831552542692670649e+00	1.091566986448655463e+00	2.811313454143391066e+00	-1.356193178514162323e+00	-1.772716725968794815e+00	2.396553926410426083e+00	6.668865937133406918e-01	8.446343917034244697e-01	-2.997992158538071925e-02	-3.056527950000415217e+00	-1.963473491835197524e-02	-1.441736178025390336e+00	1.361025959359743798e+00	1.704096870347564963e+00
7.843514380267212260e+00	-4.139243637471731851e+00	1.581187175390081912e+01	2.532854935583314315e+00	1.173932462049120495e+00	1.875925065599107455e+01	1.432903975883240300e+01	1.467750755280963304e+01	-4.762425323464730909e+00	7.735892817251085241e+00	-5.579879362025172984e-01	-1.597964693601390540e-01	1.549105410582233500e+00	-2.284494879769809028e+00	1.708117671805102988e+00	-2.319383615225883322e+00	2.426177728491637264e+00	4.043924892768523960e-01	-8.973627252308565838e-01	4.760030011173911890e-01	-1.476647997802443824e+00	4.333144950152344466e-01	2.373004811318042140e-01	2.103403459759284555e+00	7.271132404201056110e-01	-2.758944796427242885e-01	1.631066236615460463e+00	-1.000931411414874406e+00	9.738721905552822911e-01	4.476544687381879273e-01	7.854239643268308146e-01	6.950393145002488060e-01	-8.815540275811860615e-01	1.299525231109122991e+00	3.652052434868059416e-01	7.675736960929456787e-01	2.269593152149112836e+00	-2.566389275457906738e+00	-3.556659351293769977e-01	-1.171908398961489128e+00	-9.706206912570759515e-01
3.578249868312352788e+01	-4.911674713801012504e-01	8.299889871178462997e+00	2.024272417785309131e+01	5.509905562308778038e+00	-1.056828721946129868e+00	-3.655498591541579412e+00	-1.463302224792866424e+00	1.221274985478357555e+00	2.910417578179479214e+00	-4.714160748406675872e+00	1.481233442112837251e+00	2.640219200450293346e-01	-8.028904810929885505e-01	1.721091966924679917e-01	-4.256070507457325180e-01	1.318735246754130674e+00	1.113810680278570636e-01	-4.229590952435712259e-01	-1.872893162026583402e+00	1.614902638066594065e+00	5.116120122708466944e+00	-1.708173309804762896e+00	-1.900511529762614504e+00	-1.256673924187678981e+00	1.759726107514623106e+00	4.891553480121710318e-01	1.058852578746187323e+00	1.180969317248229400e+00	1.062407981933763068e+00	-1.523459350976044790e+00	-2.617024613358069018e+00	3.279169023061266675e+00	8.910639897372355511e-01	6.399504277466341873e-02	-3.829100282614560924e-01	-1.481646676641685145e+00	-4.226623097645010319e-01	-2.311163430866916890e+00	1.015037513166913374e+00	1.101705217072872278e+00
2.632086351985941519e+01	6.093952053148881554e+00	1.901867816326690175e+01	2.227909240235731403e+01	1.009636443359426217e+01	-4.271415145543782543e+00	-1.059058633705179497e+00	-8.720129626483871244e-01	3.897045227483903140e+00	-9.219521860349124687e-01	-1.452873605119334721e+00	-1.342097498782206522e+00	-3.542149225342519525e+00	1.688849321342975829e+00	-2.258608697717289893e+00	-4.746866793081962466e-01	-3.307978625890962032e+00	9.024843328186836766e-01	9.230551727030559261e-01	4.079030368033580989e-01	-5.264153180118036346e-01	-1.596788325837235512e+00	1.233731382106222796e+00	2.083575471101859478e+00	1.262604352415818809e+00	-4.878144600642693451e-02	3.878439599056725529e-01	1.690189156870481435e+00	-9.195713957072790823e-01	-1.544805485677998469e+00	5.966913239526626667e-01	1.871027903096816603e-01	1.162265794128461094e+00	1.506951355690544225e-01	-2.855912051071895497e-01	5.842343739159371330e-01	4.857650550545482004e-01	1.244822737871378093e+00	3.571258593336506387e-02	-8.109799566519297620e-02	-1.139021683394459528e+00
2.408638765155739492e+01	7.686389249478692287e-01	2.364724465557587152e+01	2.279560270363532837e+01	7.202284120698426051e+00	-4.675559307703840872e+00	-5.269829938802530478e+00	-1.124487970169333106e+00	1.759432513853012692e+00	-1.092264600948142927e+00	-1.740363004636610533e+00	6.678603912102674123e-01	-3.917910542249853911e-01	1.324147637439355152e-01	1.889833080215084227e+00	-1.579802211643201559e+00	1.791967194171956379e+00	-6.307098823542537369e-01	2.126394118993372162e-01	-7.919779836128918449e-01	-1.195007773427391590e-01	9.500396486999589385e-01	4.148967772523104447e-01	-9.898283792638962186e-01	-4.304283313714833414e-01	-7.252891544224365772e-01	7.963298387141688472e-01	-5.548007880190733987e-01	-4.238148146600019192e-03	1.256860001008501815e+00	-8.452742659667527025e-01	-2.806696561374353791e-02	-8.537571262192723553e-01	-1.475762456718334170e-01	5.056368841011430471e-01	-5.905876873841953145e-01	5.049397750125319551e-01	-1.153735402086484285e+00	4.732866417812049975e-01	8.231341319548437716e-03	6.524690739178009569e-01
2.226983721849300579e+01	1.494319295289838478e-01	2.610399236270966483e+01	2.223253328659918182e+01	7.381376709787656587e+00	-3.326573387410359128e+00	-8.203074138929034476e+00	-1.434299863187560309e+00	1.217992222785459822e+00	2.728247100123700197e-01	-2.070073655493821718e+00	7.597540912732078100e-01	-1.027968741076882159e-01	-5.510833491660402927e-01	1.778127083616692694e+00	-1.148796470627002853e+00	1.118290211518998323e+00	-2.956496080367572443e-02	-8.668591552753826535e-02	1.619943883926427131e-01	2.620163393025470300e-01	1.298083405803509782e+00	3.624762337082871877e-01	-1.164327729475521433e+00	1.395260623075321449e-01	-2.690137267398474696e-01	9.814174279852316829e-01	-1.413210996526966357e+00	1.794518807880299271e-01	9.451735259934044286e-01	-7.859596229829810543e-01	1.399168246115067293e-01	-1.536544073526228349e+00	-5.144581125271834032e-02	6.497625294170233934e-01	-1.066259269516842023e+00	8.896995851784070819e-01	-1.251843690192655956e+00	7.888640473851991075e-01	-4.469447174511133325e-02	8.661527593988920248e-01
3.598578950800118292e+01	4.603141593185721803e+00	6.502900594324766637e+00	-5.383347911302826638e+00	5.812039151974548901e+00	3.440997241220356440e+00	7.595867213063229428e+00	-8.219673044310374266e+00	-2.220148631978479337e+00	-9.368120069911549663e+00	1.121195833001219055e+00	-1.588023659420887412e+00	1.170987196015445653e+00	-1.778841106567006225e+00	-3.224995389737666862e+00	-4.436792326184926805e-01	-1.033352213746561610e+00	-1.466702358491524416e+00	1.684132096897053676e+00	6.466355575754172413e-01	3.349945605394995862e+00	-4.518703991961319222e-01	-1.953182700684885864e+00	1.245656159378424749e-01	-1.190775627266970338e-01	2.317585044067427713e+00	-6.386008880477772598e-01	1.935420323013603561e+00	-1.112889896938940026e+00	5.171948017459464253e-02	-9.451284552734207089e-01	1.842465726613621291e+00	1.517244494153979495e-01	-2.154774282220391690e+00	4.305473830680382058e-02	7.180305998710724280e-01	2.098196176482042929e+00	-1.377001263076091719e+00	4.326798348420707874e-01	-4.174410765736236151e-01	-1.280710233526651143e+00
2.403139527434362677e+01	8.695530115989293929e-01	2.394185740633507464e+01	2.273376351506849957e+01	7.345499207879121251e+00	-4.805784181917442055e+00	-5.017920078825917507e+00	-1.838256743791079284e+00	2.786246722036167078e+00	-9.224670726489240247e-01	-1.781099968519505694e+00	-3.134118981594891107e-01	-8.324221197901058300e-01	4.091203395950926414e-01	1.744683877075546841e+00	-1.495912882610500816e+00	1.220683394654725529e+00	-3.156594334436065852e-01	7.058529926070684912e-02	-3.183701482457260146e-01	-2.782091409354771061e-01	1.206887807064663143e+00	5.969304006517565098e-01	-8.740052971071506915e-01	-9.101835958474573107e-02	-6.184855549257023410e-01	7.134315391998928835e-01	-8.731782742181760648e-01	-1.195111624418719043e-01	1.312645593325515669e+00	-7.823285830946604680e-01	2.625726408833007341e-01	-6.677326926426865317e-01	-5.192198695497573374e-02	5.989409956457932838e-01	-7.136190602445607878e-01	9.957065154915398786e-01	-1.045240737925014818e+00	8.507808492930281075e-01	-1.349348578351850791e-01	7.701970183045113716e-01
