2.608003451660242433e+01	-1.052859998019637722e+01	2.040503965661747188e+00	5.881523560098960601e+00	1.324617505238807702e+01	2.462060077603036490e+01	6.734065391949100032e+00	7.586754788061666588e+00	9.710212767873064976e+00	1.370687753152375876e+01	-3.608102529483943610e-01	-2.724396917184072731e+00	1.640212705521575387e+00	-2.161968307734070116e+00	-1.861516182984174650e+00	-5.718980054605296570e-02	3.914809705005708462e-01	-2.635950907229142715e+00	-9.065428351749366120e-01	1.229994177926706067e+00	-6.051906124775814355e-01	4.490273649868296579e-01	2.315707682833648029e+00	-1.291857674798559064e+00	2.384267738955113014e+00	-8.061805405304368621e-01	4.692068659439107559e-01	1.495856030621302457e+00	-7.083914891313095596e-01	-1.131749686276803502e+00
4.565859733488728267e+01	-1.233715878567145374e+01	-7.400566156868069179e+00	-6.086438488518174594e+00	9.962976285859937775e+00	8.622925099274210581e+00	-7.077536034573728152e+00	-1.303718075869420900e+00	-1.178440288201874253e+01	2.757052192853498007e-01	-1.472064321578447021e+00	4.825296992669717011e-01	-2.867078368864456883e-01	-5.171613329475464038e-01	-2.528213946947216240e+00	-1.282447625618438503e+00	5.465000614691897241e+00	2.008389753924774368e+00	2.722579916988530524e+00	-1.081626457485145965e+00	-4.563195397729296943e+00	-4.759991814164970414e+00	1.870599842057100393e+00	-7.403041737548111678e-01	4.720449771451264986e-01	-1.497358847377275204e+00	1.920260076067104027e+00	-2.857206962252764715e+00	4.296819119430356437e+00	-5.504948843889142379e-02
3.588093495803567379e+01	-2.231720818157074149e+01	-1.146597696363042118e+01	1.885270176999226877e+01	3.260655653487513739e+00	-3.722564675356513142e+00	-3.219473755344435695e+00	-8.259070525654551576e-01	1.343715330857923940e+00	1.350496214444798060e+00	-9.503982765966224600e-01	-1.750461834665331118e+00	1.416723784700072875e+00	-2.015681913463608643e-01	-1.820322484168071409e+00	-1.064508464457720072e+00	-5.362618356284339916e-01	2.455734839320775631e+00	1.661147308242509668e+00	1.974333572165731354e+00	-3.778518471984948945e+00	-4.458866217561331169e+00	2.078202399127424549e+00	-2.436290032473574119e+00	9.028241905146673352e-01	2.808086696551666872e+00	-1.333292525253256589e+00	-2.263118408082128497e+00	1.070724024042983613e+00	-2.004842205493967133e-01
2.762020003969141868e+01	-9.987031261982551200e+00	1.113625140921916667e+00	6.231767858943031868e+00	1.400847416599090067e+01	2.395040196153890832e+01	1.075656322713429347e+01	7.857101961119067113e+00	8.060425506151757347e+00	1.257529551623755992e+01	-8.264987664405388790e-01	-3.492038558939428494e+00	1.532586540428620303e+00	-2.216576842797367330e+00	-2.234306820925277215e+00	1.584267086846118611e+00	-3.455817935691637977e-01	-3.332914766818384500e+00	-2.279975381100809717e-01	1.074456902979487705e+00	-8.048312798720849148e-01	7.903688791301599625e-01	1.991084562494587429e+00	-1.632029136036774020e+00	1.803953006479521726e+00	-1.339166707571656234e+00	3.970867477133357415e-01	9.210619697942841189e-01	-2.006339194789997116e+00	-3.865476229070022862e-01
4.307464644336549497e+01	-1.684659871458181613e+01	-5.361997751021594816e+00	2.125104370574833723e+01	-5.039723460680765044e-01	-5.148428020335752642e+00	-4.850350721264303111e+00	-2.041357689296606992e+00	1.273286443312442673e+00	9.089275482395896555e-01	-5.036027730534956781e+00	-4.801428120611822337e+00	2.038255316298019260e+00	6.019107251993465191e-01	-4.669175782635297534e-01	1.311513677094498176e+00	1.312175662001199949e+00	2.816636498756599494e-01	-3.940912526329365950e-01	1.486427382276355180e-01	-2.430359035947093016e+00	-7.930384535406089785e-01	3.367068505454822169e+00	-4.346327654118686823e-01	1.063312519557640279e+00	3.165159679722251429e+00	-6.373363292527346458e-01	-1.351335221908088968e+00	6.264592124565613318e-01	6.681243332235213828e-01
4.214683926298832262e+01	-1.552066598706817047e+01	-1.496336094940490113e+01	2.455484297301852692e+01	6.218225604567360065e+00	-7.978145081962799701e+00	-2.599641412943223262e+00	-1.503555987784849446e+00	1.887474490223387091e+00	-2.860895432706099140e+00	-3.155916396136597690e+00	4.383178217849945102e-01	-2.622074431083214030e+00	2.977466199304764416e+00	3.746691861601344709e+00	-2.231202521191880450e+00	6.535641378094562137e-01	1.044866420771652704e+00	-2.212127389146091971e+00	-1.476161395294211642e+00	1.215495596368749709e+00	6.820149020758360381e-01	-1.516745837144311881e+00	-4.788093165485133307e-01	3.587585611109360695e-01	-2.213875361527214647e+00	1.942054288499944104e+00	1.097428025273610830e+00	8.698143248056062760e-01	8.478528743776944099e-01
2.360596173899880768e+01	-2.740934423652000973e+01	-1.672842856032619707e+01	2.522504162809375572e+01	1.058036558068364830e+00	-8.099920759220458066e+00	-6.416646895811658702e+00	2.938931453704719532e-01	2.431032131781234451e+00	-1.881399275409262772e+00	-2.699357489595952675e+00	-1.525925197199356154e+00	8.157807784681345709e-01	8.970741182010212311e-01	-8.841930266855615450e-01	9.355471504433064966e-01	-1.625483941410273303e+00	-2.375111716191580680e+00	2.875836064713653273e-01	5.783946130797859020e-01	2.810741492942216424e-01	-4.946467220402964715e-01	9.206381648673912510e-01	4.081226226282317349e-01	2.573458029148569248e-01	8.042419247239963598e-01	-1.329634117465320620e-01	-1.007406881968869294e+00	-1.679203613796843797e+00	-5.895399730909625102e-01
2.279090727522475746e+01	-2.850000602625557988e+01	-1.709157272376520353e+01	2.460543941683650715e+01	1.799200359693873930e+00	-8.072835375005373848e+00	-8.979097664870337780e+00	4.763869471794051069e-01	1.000599318884303424e+00	-2.279622200495463047e-01	-4.046507327574960122e+00	-2.518771973018848698e+00	7.181842424503579458e-01	6.976672855713802468e-01	-9.396443402717610249e-01	4.871155130099728003e-01	-1.430082402944218289e+00	-1.779857252190997885e+00	2.745549094990941130e-01	8.610524494872298096e-01	-2.530115692785168523e-03	-1.848124128183238624e-01	9.162225936171461971e-01	7.352392924296007326e-01	5.546355614248602572e-01	8.248385846618875306e-01	-9.075052996327230559e-02	-1.350960905946870128e+00	-1.581360910578746504e+00	-6.800350396903689365e-01
4.800257855277961738e+01	-1.169456463057689710e+01	-1.064706511229868902e+01	-2.175014487772378047e+00	1.012022473299450454e+01	5.804616575069136530e+00	2.989351258818327750e+00	-4.876019725985463182e+00	-8.385750726545708744e+00	-1.058526479078674676e+01	3.330180319715523307e+00	3.973662455143387895e+00	-1.273515509199552032e+00	-3.293969885979420642e+00	-1.958362646830957399e+00	-7.998140302252586542e-01	3.197764571092010399e+00	7.850049065288470240e-01	-1.625103412993981200e+00	-4.889348869418057575e+00	-1.484067876110458165e-02	-5.250222942797746484e-01	-2.318148739046641538e+00	-7.570872583853542614e-02	-2.060640915941753526e-01	-7.935447409138896013e-01	-2.248686418658295771e+00	-1.034204006534923836e+00	1.491294580170054340e+00	2.307277591778081671e+00
2.502798961976181147e+01	-2.695461693514676327e+01	-1.666104720599454581e+01	2.513817682106976648e+01	1.169580053802169228e+00	-8.237114014917926497e+00	-6.135910574495485825e+00	-6.756917931756427631e-01	2.286748962215664260e+00	-1.870681294319640475e+00	-3.308552208174653675e+00	-1.301978551311030241e+00	-3.500101912406382021e-01	1.358154460200710956e+00	-2.173014401471149437e-01	4.067651855375308823e-01	-1.694757131100967706e+00	-2.158262595822511010e+00	2.281083503188851835e-01	6.522288012002920299e-01	4.075462697105783350e-01	-2.906483339475112726e-01	1.030389894202134560e+00	5.380882711215535519e-01	6.168146907220976027e-01	8.452930394784086143e-01	4.239875348206670891e-01	-1.246445455006056635e+00	-1.594449773967824502e+00	-2.274823417836670525e-01
