4.696466416738790883e+01	-5.479760178255852310e+01	5.533644511460315663e+00	-5.575904806433691796e+00	-2.925718005802704802e+00	2.474581424117116057e+01	-1.650184864243760074e+01	6.889437689373227869e+00	-1.143595143191402563e+01	2.944782814016392791e+01	-1.097501627917422518e+01	3.249355577396931949e+01	4.257274497359528453e+01	-2.319072952214104433e+01	2.239408189152197082e+01	4.927353665151276707e-01	-1.134010346919260215e+01	1.128901097458343106e+00	2.531466256548105864e+00	-2.116324844097047464e+00	1.178088810367368122e+00	-1.869310316318763432e+00	-2.765604042325413126e+00	2.278062376249621934e+00	1.939984326405632453e+00	1.250995646460545840e+00	3.384428720197771412e+00	-5.803546492814656288e-01	5.310466425611222618e+00	-1.206232451691852336e+00	3.985566332836588899e+00	-3.277079710834797321e+00	2.690375625933736803e+00	4.964818721442851412e+00	2.462302359029584498e+00	-3.315553277926551745e-01	3.238257831929087782e+00
6.088550751620448409e+01	-6.453022107747926839e+01	-3.753075358913722681e+01	-1.670684116277106313e+01	1.400595868429221547e+01	-3.291320183883605477e+00	-8.807248772383994506e+00	3.352897372004091547e+00	-3.368240727202584850e+01	2.340768490176152739e+01	-8.316506421842573715e+00	-5.088583997492122535e+00	-4.071811206982328457e+00	-1.260318582327713877e+01	-2.241451745753901648e+01	-2.973300323593756289e+00	-4.250629808789427422e+00	5.400846179160690319e+00	4.875154641558337332e+00	-4.561533624120389874e+00	-5.042876028106081376e-01	-9.085623093254744376e+00	-2.895607701897038311e+00	1.644299801293332752e+00	1.099951849870725340e+01	9.120091193116053319e+00	-1.362957670092413531e+00	-1.974016123000245315e+00	1.282638785422074434e+01	-7.458172107164398490e+00	4.657248822857328996e+00	-6.376523367696150579e+00	-4.375672281889841919e+00	-1.027860974361526764e-01	-7.654410528904583622e+00	-6.229723874829677044e+00	1.533606376041058184e+01
2.129799527299343254e+01	-7.148603014168759273e+01	-2.654997942364600050e+01	-5.113728121808586735e+01	2.461720268185123572e+00	4.691831467045714277e+01	1.585466456148443015e+01	-5.865044356048309204e+00	3.102285614005448000e+00	-6.324220956681208428e+00	1.687134523228992711e+00	-5.568728215674243032e+00	-3.306123730108453951e-02	-2.889023129375170029e+00	4.159667437800012024e+00	-4.807887824326838810e+00	-1.258332660982801388e+00	-9.259035093426032370e-02	9.890841593903628493e+00	1.791355874632961642e+00	-1.816852774740824961e+00	-1.232674340850691691e-01	5.320258934425556419e+00	4.625602451580163255e+00	7.589212660752281403e-01	-1.099098264042270623e+00	-8.762024502758229971e-01	-2.743841239047541070e+00	8.357531568036989933e-01	7.793761418543561525e+00	3.514323962061037143e+00	-5.907999996418866751e+00	1.827152425680567793e+00	-4.808325569830361190e-01	-9.997098841500127619e+00	-7.766551808537235146e+00	-7.272760044298375526e+00
4.461722552946564235e+01	-5.571102523834831288e+01	5.379077456035522786e+00	-9.193298543743555484e+00	-3.672287842714964778e+00	2.363677075866232258e+01	-1.553840467916544554e+01	7.060866605751410674e+00	-7.153300369856768981e+00	3.324513180550434299e+01	-1.839801587543972872e+01	3.222748595567361463e+01	4.004167019911165681e+01	-2.362288137836619129e+01	2.650194076879786920e+01	-2.402822501878559613e+00	-7.450270304452303982e+00	1.503302307947599337e+00	4.119132436351941706e+00	7.252277740261735550e-01	3.190992718318260035e+00	-1.190360137957899633e+00	-6.524050869483251081e-01	4.324927543512547601e+00	1.348357571572518898e+00	1.032025962429691690e+00	1.260894913252724958e+00	-8.476535414998190854e-01	5.602775369585422105e+00	-1.829725910601042838e+00	3.032574305994180541e+00	-2.175587526209106670e+00	4.143333966980985217e+00	3.159989940852172996e+00	3.133691566066802547e+00	-1.904747429844288575e+00	4.304106812584367781e+00
3.318524917998177415e+01	-7.109632922173146596e+01	-2.190122741833877384e+01	-3.448952524427313193e+01	1.135834961032362589e+00	5.387875453049674945e+01	1.896684676368851896e+01	-3.079603247216612605e+00	2.837464484952856858e-01	-1.317530162309867769e+01	2.215342076948960681e+00	-6.774026470399314270e+00	-2.263715125649240267e+00	2.305825975521987203e+00	7.772342660868989839e+00	-5.576406044757664660e+00	2.621043941190384974e+00	8.137172861578417793e-01	7.302223033315286216e+00	-8.814032989161588172e-02	8.317873238038848704e-01	-3.078772153836299985e+00	6.019239366681238934e+00	5.129688622461477721e+00	6.679205502549163675e+00	1.313712838117000459e+00	-3.581118354504658097e+00	-4.365867764015462171e+00	2.760142211990592731e+00	6.336855189443185488e+00	5.049969149604342178e+00	-4.865192178419696312e+00	2.550870990666952220e+00	-4.261657090572775530e+00	-8.586729344722321855e+00	-2.640221997776009299e+00	-6.751171669026389210e+00
3.319931183118770690e+01	-6.180221649980496323e+01	-3.180084176483843805e+01	-5.508528755836457691e+01	7.629608869770128088e+00	6.258850010979359269e+01	2.429000578456472681e+01	-6.971192689484411176e+00	-3.334001829360829561e+00	-6.633479319544474784e+00	1.272577458243611481e+01	-1.433340120679617868e+01	-1.356863863330655384e+01	1.250637641525388233e+01	1.257487544649436195e+01	-4.015431636988206598e+00	6.182830950542476778e+00	7.138892652000455641e+00	-1.167135451211612285e+01	-1.251098534533348072e+00	2.568884381790138560e-01	3.511136541445607495e+00	-9.388285111349572887e+00	-4.031733730566419815e+00	-5.001254986904181132e-01	5.277579769869360504e-01	5.176116790570178816e-01	-2.950694044094473778e+00	-2.613663291838344449e+00	-4.112205777062687417e+00	-9.598821376698215557e-01	4.841902642025593728e+00	-1.898602769991906802e+00	-3.690433383792834476e+00	7.331385962969778625e+00	-1.005089448885818859e+00	1.621193977145598542e+00
2.190753144498697225e+01	-6.612615089817236935e+01	-2.066032247761037510e+01	-5.707132057348614040e+01	9.379161816133095186e+00	5.821942714501192029e+01	2.758439067161186031e+01	-7.917529463717088767e+00	2.402101917903779249e+00	-9.862462004840120144e+00	6.641324641141534535e+00	-7.519201200383183625e+00	-3.247251272267260291e-01	3.649186360693013942e+00	7.489419240611081108e+00	-9.054526779076962129e+00	1.549734487861746057e+00	3.562682914939181877e+00	3.346218835374981548e+00	2.270152175206409773e+00	-2.590724267601971498e+00	-1.836381700529792771e-01	7.767730973643243608e+00	-6.044653601682460353e-01	1.065742762518730347e+00	-1.423418829712495004e+00	-8.108065100759086485e-01	3.418737663589568765e+00	-1.691587014264263611e-01	3.460675282938684205e+00	-1.611129082850090433e-01	-2.478974311376421102e+00	2.471356584249758459e+00	4.016126223457781919e+00	-5.557358500820644309e+00	4.274905175906635879e-01	-1.281251502290632782e+00
2.214899050897634680e+01	-6.688337030066762168e+01	-2.131805101956250681e+01	-5.632558019449065512e+01	1.033955597949560712e+01	5.780029237729914371e+01	2.669209392259056202e+01	-8.069276749962709161e+00	5.393387410659422621e-01	-1.031192973593333839e+01	7.530284906177430848e+00	-7.343524644815612845e+00	1.756640071302399519e+00	1.528537428861225456e+00	5.014461673828062516e+00	-1.031578341016272127e+01	1.513130307165239552e+00	2.885392745436385464e+00	3.361401927106682397e+00	2.316747327906462761e+00	-1.659090910322279289e+00	-3.226685032013876242e-01	6.881919279513082799e+00	4.439658510098244970e-01	1.415033703270620169e+00	-9.691678218647000742e-01	-2.752514080004853647e-01	3.257994218245142459e+00	4.536374196758996558e-01	3.152965929194243788e+00	1.886652893903128236e-01	-1.783660007665074154e+00	1.317391719608926426e+00	3.332254809756669101e+00	-5.571658498889541455e+00	6.297914009331959662e-01	-1.775882420927077154e+00
6.366436313084687271e+01	-5.542683312848304666e+01	-4.096114457504143758e+01	-2.041305750650656847e+01	4.611809431890057098e+00	-3.057378165956768701e+00	-8.514037563658911623e+00	9.011415552735360990e+00	-2.892818398156169124e+01	3.413796842828556777e+01	-1.179593118453196432e+01	-8.696916372828336961e+00	-2.110452014147878685e+01	3.457917860625574491e+00	-8.841551590831887353e+00	7.024013105274481639e+00	8.715076324786112494e+00	9.316330583257426134e-01	6.956901720405234135e-01	3.767069209284940601e-01	-7.229066329450372308e+00	-4.146346026572807375e+00	3.814845439509494174e+00	-1.304909985976819442e+01	-3.075995398948602744e-01	2.620448280098755411e+00	-7.833174323481197021e+00	-1.183891360526131642e+00	-4.891634183400658031e+00	1.995450982113117444e+00	8.426285784725404127e-02	2.188102321059732791e-01	-1.578465796098118767e+00	-2.926378959941611790e-01	-3.626999612934730166e+00	-6.469116092588520495e+00	1.971196268256992790e+00
2.351074913090677754e+01	-6.435293646524688427e+01	-2.132152199021121675e+01	-5.572438266084512293e+01	8.776320385123577594e+00	5.703052590745179629e+01	2.736872719251887887e+01	-7.728293038875792220e+00	2.735341048161654687e+00	-9.205610128380859791e+00	7.489882742120458126e+00	-7.659248289453397085e+00	-2.180379985284657707e+00	4.862398563931447093e+00	8.806304188604668681e+00	-7.632364906030496776e+00	2.461791711394366367e+00	3.358704674753878461e+00	2.041926845345992447e+00	2.868292184420224711e+00	-1.768736590085569604e+00	8.451839027537423332e-01	6.810865451359851441e+00	-1.379595310370630434e+00	1.007394141429202694e+00	-1.931944271694034709e+00	-6.457035404560212966e-01	2.686803851137379962e+00	-5.241363322338915554e-01	3.430224739052015970e+00	3.947543563404029010e-01	-8.523253849287485417e-01	1.292843242536342085e+00	3.169376563166638849e+00	-5.785585826472160242e+00	1.120448019306786280e+00	-1.860109053501815213e+00
