Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	-28.292625639704	-14.1998991003358
LGR6	-	-	-	-	NA	classA	17.9353060097892	-17.3830211922062
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-35.3754339206897	-3.40146572194632
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-28.6538212521058	-14.042701437869
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	-34.933890856551	-3.6944745849599
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-42.1557462944146	-3.68558597424029
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	-37.2985668322209	-4.06032516175057
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	-37.3464763523699	-3.40560147832177
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	26.6658902246744	-22.0042734948994
ADGRF1	-	-	-	-	NA	classB	-37.6268360048378	-4.70719119517629
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-28.6442425682484	-14.6650146103748
LGR5	-	-	-	-	NA	classA	27.5992254324367	-28.2232843234199
ADGRE1	-	-	-	-	NA	classB	-38.688339310556	-4.30112418247057
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	-37.9997275167917	-2.5906665668078
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	17.93469963262	-17.3831773286177
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-38.8234128864334	-3.37976409025821
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-41.2102147853246	-5.48473387336927
TAS1R3	-	-	-	-	NA	classC	-41.9131932683061	-5.05551138546578
TAS1R1	-	-	-	-	NA	classC	-41.8284717221864	-4.57545117089924
TAS1R2	-	-	-	-	NA	classC	27.4864820972351	-27.3825086166963
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	27.3123202977921	-27.754156518269
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	-15.8191288509256	-20.4203947476134
GPR156	-	-	-	-	NA	classC	27.0740411787087	-21.3861225209571
ADGRG7	-	-	-	-	NA	classB	-16.8549032096651	-22.3451119521502
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-32.2322451589838	-18.2848566001172
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-29.6644670025485	-19.683603179881
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	-29.5855362748453	-19.7230322837706
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	14.7464032434843	9.72983417791197
GPR149	-	-	-	-	NA	classA	26.439418730807	-20.0163376563909
ADGRF2	-	-	-	-	NA	classB	-17.2825182321045	-23.0259480253425
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-31.9922146976874	-18.8224012825965
