Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	17.194334446936	37.4941874194014
LGR6	-	-	-	-	NA	classA	18.491638244471	25.3197680904528
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-19.7138424589456	-14.9520726430248
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	16.5926371037454	37.9743335518664
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	-20.1308071889094	-14.8766193471818
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-31.8773132768703	-13.0946738408051
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	-24.2192249044573	-14.6978049565512
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	-24.6293111756538	-13.3603002787974
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-5.86204222079893	-32.3802325593142
ADGRF1	-	-	-	-	NA	classB	-24.9216878280325	-14.6105562325326
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	16.1748288045782	37.5426601492142
LGR5	-	-	-	-	NA	classA	-12.0920012860169	-25.2718824906204
ADGRE1	-	-	-	-	NA	classB	-27.2279719204934	-14.2074239988247
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	-23.7186778925033	-13.3668580999098
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	18.4920920252345	25.3132703543348
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-27.2096841336602	-13.7403116317198
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-33.2952419705949	-14.7759570845347
TAS1R3	-	-	-	-	NA	classC	-32.3972481398173	-14.9544545868365
TAS1R1	-	-	-	-	NA	classC	-32.4006683216778	-14.1574983083084
TAS1R2	-	-	-	-	NA	classC	-11.6090667232726	-25.8862650026265
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-11.0837241066873	-25.8078790102036
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	11.62264545289	-26.3562287268532
GPR156	-	-	-	-	NA	classC	-5.60708593294959	-31.0977934576151
ADGRG7	-	-	-	-	NA	classB	-35.2638088631758	-1.99731251891669
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	22.6558239912462	-39.3041865577321
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	12.0020560102535	34.5530997322983
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	11.9803579085498	34.5370703630455
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	-0.117084809784216	31.0955903201752
GPR149	-	-	-	-	NA	classA	-4.18143912531313	-33.510033473163
ADGRF2	-	-	-	-	NA	classB	-36.1797673787567	-1.72478997846694
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	21.7158224996994	-39.196688724624
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-4.59834777220015	-33.0504419021755
ADGRF4	-	-	-	-	NA	classB	22.2787458900766	-38.7566463003813
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	-45.0657747684106	-0.494206439206161
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	27.4005652208174	28.3652317322606
ADGRG1	Coupled	-	-	-	Adhesion Class GPCRs	classB	-5.88310873538447	-29.7748566233642
ADGRL4	-	-	-	-	NA	classB	-36.8194081494674	-1.53255027995453
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-6.06842617281671	-28.3062152643806
ADGRE3	-	-	-	-	NA	classB	-44.7912454915987	0.864020318647978
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-28.2870845410357	20.1360706204401
GPR50	-	-	-	-	NA	classA	-9.864539440812	25.4552784996365
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	1.46792141054036	32.2450644215768
GPR153	-	-	-	-	NA	classA	28.8467014930535	28.0321167067424
GPR107	-	-	-	-	NA	Other	-11.1035130059163	37.2792392691464
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	-42.2011859315874	2.37597138506715
