Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49	PC50	PC51	PC52	PC53	PC54	PC55	PC56	PC57	PC58	PC59	PC60	PC61	PC62	PC63	PC64	PC65	PC66
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.4372818009735707	-11.538981818542347	11.189284454476566	9.586648655674047	9.971322210495712	9.12255070674965	2.3983104844794565	12.117738659748895	0.5401807792887987	2.504098885983358	0.2596524981585374	-0.9993850574715532	-0.616320649624373	-0.5848045726946395	-1.3297389540337123	-0.22415236897830904	0.7046876969879806	1.8767540986049378	0.5703664060812793	0.8313650129272324	-0.6158510019427148	1.1892330636391797	-0.9229225366412382	-0.3101355054457848	-0.5645968138343096	-1.143446879927261	0.25521171647094343	1.2094088576793898	0.128315588665674	-0.4445713725444717	0.5011582651446703	0.6895931298381761	0.08625958452956389	0.004599511790724739	-0.17364885598940907	-0.060773292665707586	-0.10058908447303958	-0.7247299374689696	0.2654818997329219	-0.37627034995982317	-0.7174091279422962	0.12002232067881292	-0.8895753363664659	-1.6554025459049229	0.4931641771215135	-0.7718534108519974	0.395996458151545	-1.172135555161726	-0.13662893502846987	0.3684641287591574	-0.9954578709357558	0.2001451333904281	-0.15579386926851085	-1.168637751395354	0.250950767160047	-0.20875591918669317	0.5727523075001227	0.1639913605710138	-0.892765300520192	0.14211126059959067	1.0784090395902965	-0.8160986205936502	0.11011417581971172	0.2620314746412286	-0.7215207750402309	0.51371699334789
LGR6	-	-	-	-	NA	classA	36.61909154540571	-3.3860449547699627	1.6676545812323296	9.378641436106342	3.825525250625512	-0.056598299833367324	0.4877419141455834	-4.9002864871899225	-4.554321737623531	1.2642901191429095	-1.7059203245950503	3.7193343262507055	-0.07835650694130519	-1.4311099743244458	-2.74399853178708	2.5029778593584435	0.7012648349048076	2.2806854660233338	2.152597310287568	-0.26210624939386395	3.2945003402864947	4.183791002769506	-1.67647111327619	-0.36418397045849804	1.5792119517992453	3.080152055284924	-0.4372155951972003	6.372797498326894	4.075422138370136	-1.5652248349392333	1.6312292358343783	-1.1310777128661673	-1.9011420444726848	-0.32873537970293437	1.050887109552042	-1.7193537567372503	3.8389080490660845	-0.2703723873619225	-1.717438935393437	2.2399571431930485	3.151485145654384	5.065775531512886	1.2424736851545184	1.519252578756037	1.1453672385939666	-0.2366474766113129	0.7720498778532985	-0.3738257329734298	-0.19519490978351944	1.085254860857896	0.5695849774668326	0.9601952953352973	-0.36243424316551465	-0.5757607749763991	0.2726580907141752	0.4826105277458416	1.9763026432555273	-0.5678165115837265	-0.8230764770997723	-1.3900097777980087	1.3835299180047076	-1.424758135172629	0.18756356235531377	0.1747091709406612	0.833149402093877	1.056118385782773
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	30.322793574976206	-2.786482590702591	8.989881330233256	1.1930942602624655	-1.3375067367652946	0.5544459390629493	-3.640289870798862	-2.696492902265209	0.2384650102886402	-0.7865925488794956	0.4439390534574429	2.0082857511727585	2.507428620708746	-3.3071912189184514	0.5513000639439951	0.9144790244057794	-0.8007607792880275	0.35398122921075537	1.01010290961404	-0.2874438406733949	-0.8097271552778037	0.2966568281768482	-1.3581143562943185	-0.9024403293221983	-0.5149720174275348	1.034803442794464	1.4674242084018114	-0.8496438198703827	0.7344758940961281	1.3686393621877428	-4.1361483510219566e-05	-0.3318073936866526	-0.6091369353435333	0.3001073913398087	1.3464828693978859	-0.545151586005454	-0.299651390257518	-0.5744919096166878	-0.3837911806689031	1.7579736598282856	0.20212350399921747	0.8388342916636634	1.2979182728309246	-0.9707432808233627	-0.4399974399761858	2.093927506099535	-0.7254945762718108	-0.11272239173848131	-0.06282605292172104	-0.8293630647148054	0.5429241851998111	0.861735566730708	-1.341282893432196	-0.8465400780903295	-0.9429656837157168	0.7142464377288463	0.4581624662574749	1.1188991145538438	0.6491398391207126	-0.19652713602115757	0.5678874209901114	-0.43479037224982836	0.7926300964922014	1.1568234397652961	-0.9004950288355016	0.18455832806235606
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	4.15583610675258	-8.357446884765167	13.818078394345141	6.4409631660929865	7.885855003094299	8.547210601087837	3.410141386996345	10.750538405746084	0.588720213292597	3.153500766402185	0.25659145899906843	-4.1016097817379364	1.0150868062532958	-0.764609076206213	-1.411505756563533	0.7319188994698468	0.5197172023292793	-0.47613267716367663	1.248088276526097	-0.5536583976881894	-1.1285717808077644	-0.6347336782737869	-0.7522177967291788	0.9178403095927203	-1.292593548033496	-0.9807289361563764	-1.247257605401998	0.2199514194148998	-0.1035342728264329	0.4890905881208106	0.36594709702315453	0.3902938374406764	0.08213929832390032	0.4237179708781659	0.678511014569075	0.3696742499918328	-0.3071075071876971	-0.040394514641659184	0.40359213143369	0.4885854545027686	0.1289232047225971	0.32998172133156584	-0.4431366178906119	-0.30178955663509327	-0.33909105773967596	-1.019146436434694	0.07532341303045287	-0.7301648178730272	0.5240979232837717	1.0773250718299119	-1.0971398585399628	0.2829280623819316	0.5034540824055878	-0.9542948472481385	0.309655800690935	0.48257755675180225	0.2752972218153219	-0.6217165150533893	-0.7067262558372946	0.5287311561126884	0.31667411737122486	-0.9547745773456436	-0.2945030975486933	-0.34279440567078917	-0.41776019035223705	0.13938005862400846
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	28.488654161203055	-2.92927784557644	8.804878336677948	1.838381124822101	-1.3186825265254718	-0.6500988591315205	-2.076270126856682	-0.38495673409669795	-0.47312996895196907	0.6119218970234364	0.871700472568105	3.0383538334641624	4.520362607637431	-1.9155638518149039	0.7471382772268701	1.5634412878928718	-1.0892998108698206	0.009472298345664171	-1.9414192616114985	-0.22129191980597754	-2.2849404983473343	0.37776503823605506	-0.5141872238808043	1.090710600087942	-2.896665327949897	0.6350881967620956	0.9236743962933756	-0.2749361070684937	0.3100976066989605	2.170460534556464	-1.5460494570202097	-0.2507118271936866	0.30826182565659616	-0.16378884771949545	1.1632891703813755	-0.8550424527536825	-1.2193147766361456	1.1320008923332363	-1.054776525918581	0.07520479687256712	-1.0743012683031787	-0.12199807243275235	0.7203829541159623	0.24398942317162506	0.48453064284580044	0.6678354452500114	0.8154372025816431	0.1288214026688028	-0.09271084289703879	-1.6190717892890112	0.47026782278761636	-1.2628239240301335	-0.09516776245849494	-0.7556845670312724	-0.7195733019083745	-0.07271784354924549	1.4298106263709112	1.5456411790278834	-0.07081450223141751	-0.6830276576519746	0.3782508017181393	0.14555918154903896	0.09116974552258768	0.506933636435863	-0.6565228973215231	0.2076112697640614
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	31.57031226293234	3.2190196099798243	8.528029868916168	-2.7803246114127123	0.6853616370771048	2.3132228384001476	-2.0308995626245134	-2.3702704079460695	-2.258979145480435	-0.5941800093435645	1.0285543372158348	6.129948485841083	0.627581762809035	-2.099844879545448	1.003642490169841	0.16547133420022608	-1.7552557166710983	0.28529367231141395	-1.6224860130293708	-2.057209072704675	1.1218629289492377	-0.2324659892259572	-0.2638595881131647	1.2883589436731153	-0.7574516133001009	0.30819793712656823	-1.2419367774754642	0.03303687403170612	0.08709353365099985	-0.16815663953004467	-0.027796390798459435	0.5822810410016775	0.013608269030688928	0.350206530090077	-0.3569682280292482	-0.5797870060912881	0.5004899508722206	0.3292127997254131	0.22082385746995323	-0.5720589028815258	-0.2233672707612628	-0.8897413199945212	-0.7088641567331199	-0.4773317407620959	0.3351577809034676	-0.562529663443111	-0.13105156615928903	-0.45187014326427927	0.27081589807917034	0.4332443749200372	0.31693342993541673	-0.7812429573789308	0.15237583444385802	-0.1834222121697654	0.8987090632018382	-1.049686497507223	-0.23457354250412002	-0.047017309963854066	0.2545398563231484	0.2717853672194429	0.5062215914402747	0.7149127980398257	0.335787238274122	0.054358560486414145	0.8562705143722662	-0.08649719811377062
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	31.98472376239074	-0.20040886556071502	9.192488922184447	-1.755194046854222	-2.6863598816578675	2.7270061301889736	-5.262725451296289	-1.2219895162446486	0.5457781161438331	-0.5379196343248153	0.570518223134171	2.987794495913111	4.258351034788602	-2.2459951113354015	1.5765752204366377	-0.6893633609231173	-0.5177507725170246	-0.05281747079643297	-2.2485411992311497	0.32489141903987323	-0.2740785149323864	0.8371004703200221	-0.254789463555195	-0.25468365522775355	-0.32467658245127734	-0.18913399855652238	-1.1426129872990003	-1.096045942988248	0.03801627044568863	0.873772464247342	-1.0063171562720348	1.115133943381039	0.30847581244203104	-0.3279478004432512	-0.9187912230093215	-0.09106410334091602	-0.26631890117448725	-0.4196915427567497	0.7093058782831324	-0.39419553620275194	-0.4887165523923567	0.004454501115874034	-0.8918318979286761	-0.8735573576948278	-0.4323025828714142	-0.7250132601143173	0.12135030958260472	0.39739422737286545	-0.29854543667547495	0.3551694571528101	0.3201621284830027	0.3914097152084592	-0.6025520039414564	-0.37110575229408355	-0.3048539643291871	0.11887937763250306	-0.15548973702192723	-0.0054050235311843215	-0.8766867582600391	-0.5728078545580146	-0.34790038529641454	-0.6316926599710804	0.3956634172915917	0.5420747739233972	-0.19011582656263792	-0.27809625190432635
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	34.24139879830593	-0.8684647839721226	7.967791480336055	0.2554382586497746	-1.3821994590337832	1.9257540650243365	-4.516564494680804	-1.1888869185426412	-0.15940935688752628	-0.2515748527458236	0.991920175111713	2.8387282934614095	5.844213568588141	-2.3198101029922102	1.234035467026914	-0.28378207669088285	-0.25955269566093075	-0.46791946976837356	-1.8405802023566245	-0.3426700652951418	-0.9184553127369472	0.430964104181757	0.24127035127553276	-0.3604580885242971	-0.7517211981070966	0.4620499176252047	-0.14316222192527053	-0.7602179564463053	0.8692414830861208	1.1920881581522174	-0.8375943926020837	0.8213732992904373	0.5215977741454505	-0.25135449497368856	-0.08647559359838945	0.12800252010736005	-0.7031057034300222	-0.05647462789405253	0.5934863328643253	0.33699620028167515	-0.7098670845577502	0.7047386826144165	-0.25445980259708995	-0.9727198936121675	-0.7029689782933681	-0.7724786712410908	0.06801615575683609	0.6134868961763649	-0.08721972804074023	0.5926252058292971	0.2560649019657593	0.2524830808929685	-0.5214663822366497	0.20901096012098636	-0.31705428632514526	0.3743366539687046	-0.2580209979048767	0.5901296018663548	-0.6346181397036982	-0.07899233825769339	-0.07404114493099981	-0.37366526290909047	0.478873865168367	0.3324652601405503	0.044584089610825814	0.0010102117255759446
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	47.35257396244646	3.4477305624913885	6.024049784349813	-0.3305550027348913	-1.2009230486978735	3.2393432174167454	0.4544885962917582	-4.4270100494208515	-0.7230612834951863	-0.7553839641091462	-1.7318735608683455	0.9255254686989274	0.13175393870141075	-1.2404884733303114	-1.6822178926277225	1.5577577970722292	-0.5456922438982784	-0.6550765193130013	-0.4125403757188455	0.7426903487900695	1.491438791850869	-1.3840633327449237	0.20877080158275585	0.14247688800891414	-1.3420343458699275	-0.22749645638259072	-0.6727714280952967	0.8056221954599623	0.2609188796198598	-0.09861852716425834	0.7455610677131046	0.8949465910502603	0.2766062288588452	-1.2675734329070418	1.039597449719936	-1.1139068571351176	-0.025088987806177382	0.8147695504185106	-0.7032156908913253	0.5014769752630674	0.6884843699641243	-1.5817657353026633	1.9133728816837137	1.046648153063594	1.567129739406388	0.08329695773245782	-1.7366578272737776	-0.7464800417344948	0.5924161109642093	0.2958421322134891	-0.3490022877981136	0.45988044160964864	-0.26504384157747846	-0.05825174360089125	-0.14611212103513183	0.2500236148546705	0.8305187188037888	-0.7262503105571488	0.1114075092390324	0.9398541477213975	-0.5148986768028659	0.8451750737380579	0.4068526540344693	0.05071497196343731	-0.13645238223189168	-0.8595744630842576
ADGRF1	-	-	-	-	NA	classB	37.48946305450116	1.2779755324590758	7.872807850970001	-2.164640426390983	-3.0012783424786322	3.1690829641091116	-4.307769258524741	-1.4683328162532578	-0.8595172988525127	-0.3814065339943089	0.3246336806026704	3.330876903691328	4.0671233393181385	-2.7331230186804567	1.4094026666767476	-0.457315712070595	-0.3310138026686559	0.41998919063502277	-1.731280456471462	-0.19657812566970376	-0.3287020604596352	0.7819448350349515	-0.22150286218465517	-0.6602391895357631	-0.7134223122563949	0.26601440618925937	-0.9893987243625709	-0.4531317714346698	0.35192428563059786	0.17500948558163995	-1.1222054322592792	0.8131325142159443	0.8968870065250597	-0.5395683600642612	-0.7031240537333743	0.3994963259545251	-0.13221729662506468	-0.2251577085953566	0.9906947954242744	-0.1517585282450341	-0.9579750030162415	-0.024094790994882397	-1.0282989732307095	-0.9724236278120464	-0.45503926950574924	-0.36032502881729594	-0.2805211501905637	0.1960677594364621	-0.14268317007426856	0.834502702524259	0.1003614922060384	0.4160840877352405	-0.5840940008715875	0.041062401679749144	-0.21991862434014078	-0.314448464770578	0.3526241304677161	0.7681109728527714	-0.7339703195567024	-0.43392448635449	0.2465504111480278	0.0878176934505144	-0.014264014212495952	0.33603187045726834	-0.052522101496411434	-0.36179258253482394
