Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	0.475969516545186	1.86433067452682
LGR6	-	-	-	-	NA	classA	1.21029979916189	6.79241451386399
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-0.443044258307879	7.42108787447182
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.462891976793151	1.85772426795212
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	-0.325376147110971	7.48473356851679
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-0.51236373726941	7.53715202345121
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	-0.594008648324819	7.27974038824421
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	-0.51191106732765	7.24458579616786
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.12344978106531	6.8650353312736
ADGRF1	-	-	-	-	NA	classB	-0.653029659929354	7.20264860168077
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.514705495792502	1.89443922422428
LGR5	-	-	-	-	NA	classA	0.90222204544006	7.48533987850187
ADGRE1	-	-	-	-	NA	classB	-0.517926586428351	7.26033565758223
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	-0.610271501165766	7.24159749814015
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.03522237450008	6.84376235319699
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-0.585072648374503	7.26947949208991
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.497407418906003	7.40900749145431
TAS1R3	-	-	-	-	NA	classC	-0.540729679360505	7.3702123619325
TAS1R1	-	-	-	-	NA	classC	-0.441190999495644	7.49427820992412
TAS1R2	-	-	-	-	NA	classC	0.906748487932286	7.3853554600774
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.883377646584018	7.43834979834728
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	2.96085038773019	6.12969278134672
GPR156	-	-	-	-	NA	classC	1.07555434596359	6.93933887830229
ADGRG7	-	-	-	-	NA	classB	2.68481966775998	5.95800652670342
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.473082393778577	1.8139666051324
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	0.529731604633846	1.88382049641942
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.398618683517175	1.7481140729695
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	2.90443837031891	6.03141584859213
GPR149	-	-	-	-	NA	classA	1.22012216089658	6.76417366807271
