Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	67.91915186114696	11.752623744665744	-28.05418049240456	-4.238136592889179	21.36608780092698	-3.5324118463198464	14.176409192502264	31.38016185631882	-17.886526520465	21.091416127271838	49.407262138767045	28.467048006159	-19.34596387345371	2.6364672650231094	-3.425023194121229	14.946603150219008	-4.735777273039124	0.35478064070939513	1.6391022184324666	2.4716521084558907	0.9039627652689411	-2.359737835277492	-0.6407621952723564	0.07543631934663186	-1.0100723627710215	5.562553997028019	0.7198378030895245	0.9441009956650817	-0.9533947727788802	-3.0910970618288682	-1.3416223694940521
LGR6	-	-	-	-	NA	classA	78.44827191437525	53.99332144843876	-31.54955027966735	-3.4014567431120497	-0.12300502403686238	1.4607683164656358	-0.9015111706271602	41.684298920425164	-8.029743641168707	-2.42002089442726	-14.080746495245922	-10.52665827256506	5.303120421650093	0.4022217310583572	-9.861548052116747	16.623032812407015	-14.547742809563765	3.396228335787964	-7.391239993797536	3.3444399105480787	-2.808119448573254	-5.118368325345374	0.9527246432539642	-3.5518100208479626	-15.971029233163483	12.10258370187199	18.026122797602202	-0.7713761380989407	0.19852134636750696	0.3809586983474652	-12.932323323515243
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	38.86240954080545	55.889836703927024	-56.900453293300195	-34.78455623286702	37.89604270544502	-28.574214298463318	16.95246011532778	-12.031877356112268	-0.8966766500745649	-10.318587268995561	-0.824602609184051	-0.473850452564263	-4.4590421363087485	-2.957271182162709	0.7781205904947166	-1.3790608997692213	-2.930398733200016	3.0216943005693286	-2.0351505431629575	-1.5104253107917591	2.7640158280505727	3.7186418752901007	0.6986216826587143	3.7195519702507447	-0.7347721588148578	-3.3055278652476994	-3.1436386583103237	-0.8174043252105698	0.8536172239653848	2.0977124569115992	-0.049526501553908725
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	65.67595690749074	12.924865984860292	-29.7383866598959	-6.277074403108554	20.002403536765694	-3.7493401974475127	12.49807491820575	32.09647004141475	-18.132378592427344	21.40746510991062	48.784568186192175	32.66922750410488	-17.002819845618042	0.7882320689809353	-5.740393534286168	9.399030719604905	-6.643600082855068	-0.09946926788402244	3.07453040452094	2.0218059531941153	2.1307313163401465	-3.051136405236593	0.0012991950186583975	1.67414794396936	-0.1405901410334063	5.18029045693106	1.4810187389392806	1.3787661935123305	-1.5128132756113735	-3.3092246319151872	-2.0697574182810237
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	52.91503187758708	48.79521196961716	-47.73210262513277	-24.77134162608074	48.232308894338445	-31.75796276072243	22.189099978496525	-11.803387449584571	6.934985963689507	-6.7660546386131255	-2.502384222896001	-1.8949489339468135	-5.832407947704386	-2.5019153290314495	-2.0034102764339408	-4.317045407440228	-2.6849005477074823	0.9626639621779843	-3.280780623486071	0.697274583215815	2.587786923431131	1.0884981424645985	3.0119899324635897	7.647431709303879	-3.7617413339094563	-1.1489299577140861	-0.8760961184540661	2.0393110823702547	5.984669096369977	0.25071628632590826	1.4255205820632617
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	36.32672937763209	54.96766472148782	-61.16339423975232	-43.08397649702648	51.529889022657294	-40.52026449653293	18.572832591436814	-15.844326826749635	-2.779240473364416	-17.156244926607375	-6.798067824629635	-3.4953611939228226	1.5045122107134832	-2.1111409022444194	3.4036626129177003	-11.342629701600675	7.195871009687329	-12.198904095182664	1.9574342240714708	2.942213960102254	-1.442051363949585	-3.305288079251472	-0.8847210868829137	-3.2573983380508356	-2.557468856344692	-1.8543230244275364	0.34172008588758385	-4.811651234484999	-2.346798164306541	-1.807610185865572	2.451259424483366
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	32.61990225343078	47.57173524964825	-62.19217923030095	-43.107397894640755	50.934024494877605	-38.06045531904944	10.763226632432449	-17.031493771574446	1.1966908499821067	-9.287195808483224	-2.8523632429742642	-5.841911499216913	-4.834294620584754	-4.045443933195059	-2.5649030183925365	-3.7720071827664743	0.0568321777237917	-1.8226473103946499	0.3267955745027637	-4.769411256608059	-0.640278566777119	3.0686663870409268	2.4568871604791545	0.17300643971527838	0.5724060366928173	0.14826629212578235	-2.1780541181120348	1.8785957293094466	0.8777889080367915	2.999304246331163	-1.5433971524110977
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	32.28434055980895	48.164270472285274	-63.15706683686667	-42.89867144117241	51.023101866432356	-37.386263864992294	10.097293993892517	-16.596894540626966	1.1818013790252562	-9.17210463804977	-2.6363827541272933	-7.5771869224637864	-5.943497821293144	-3.188943714795027	-3.031116809833459	-1.6235603888506451	-2.08720153162647	-1.556541842246993	0.24159474203218273	-3.3989977447201682	-0.1581594814202771	3.190426960888318	1.8618778276989463	0.8108718671182836	0.41802152039317336	0.5182853644486264	-1.590612222094104	1.9822281235597272	0.593749660679133	3.778216623117646	-0.5756587786093936
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	72.1484712793443	57.16988108309403	-29.700974539169138	-8.907994133016732	-3.5386682410020533	1.4431183404337762	0.44383265862019317	46.58687763388372	-15.051484837202054	-4.790573218459295	-18.9458256807049	-5.050971737386272	19.78667416355078	1.7748335867031646	-4.131399960908681	-8.699299947211662	-4.9077193514456345	-0.9739913387258718	-1.1071317709525192	-5.073438473862718	-5.501005130816926	-4.219620503402333	3.7692208027303495	-6.487752233428765	-2.916370784104409	-9.020092912587996	-1.4724142127942954	1.8191376619031439	-4.232173653371134	-2.0154622100330695	4.558814719591931
ADGRF1	-	-	-	-	NA	classB	32.0681816304913	47.21902751693468	-61.39706236756188	-43.132439824430655	49.52956298348684	-37.63733231648316	9.922202089065962	-17.035410239104337	1.1910750979461857	-10.249115363573008	-3.205074639614905	-5.147336427752519	-4.210655265426738	-3.1750354816743376	-1.5567029286920646	-4.939771489724411	0.9082203469194315	-2.8778726840975764	1.3960010527901674	-5.1539685991685475	-0.28683377918614666	3.658060242479439	2.0576029177115087	0.2676915319495942	0.1738323333505964	-0.43971316124392	-1.8542201145035995	0.863292742093315	1.6615238703547213	3.5963984139098253	-0.614956524686441
