Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	38.20825106019332	-5.759003502913564	-0.2956333484923047	6.673440000732557	13.026781885182888	30.419526578645904	-6.903606680952269	9.498498792360477	13.445912136802017	13.352141734284244	-1.5839252842773826	-2.258283499511825	2.212949009784246	-1.8406398749609219	-0.7745552364385964	-1.1018413147676542	-0.2215601611880813	-2.416691303718134	-1.2530451885503229	-0.3108208573508479	-0.7906419070529976	-0.9681899826054151	1.0825970032243102	2.0552125036558926	-2.60710100368249	1.1763366521221403	-0.3290417931231381	1.5778636005076017	-0.6437672825548795	-0.3387062927906339	0.8058779322243054
LGR6	-	-	-	-	NA	classA	53.413871970714816	2.700292177110553	11.975967464457053	-5.638964435399778	7.773047231854068	10.789523191223612	9.624538668787622	-3.5160429965718216	-11.287376794069425	3.7514757888046826	-3.446349433071655	1.122704962513222	-1.76943022329329	-2.142118296845037	-1.6895791243196812	-2.3915129097020653	5.99816250051171	2.3988591345397583	-1.0132769572845923	-5.347137731934225	-3.050412723418816	2.890266762790307	3.141930582913657	1.506037273909727	-1.418509571506521	0.46334173992195987	-2.866552771831447	-2.7384945166946806	7.50415400551431	-1.8059255211588903	-0.8111540605477843
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	43.48934536513168	-0.4519750131852299	22.46901172839953	18.446002415640905	5.422772120468599	-4.152274736427967	2.8059903169697233	-0.3412945184286905	1.5570663002791658	0.031138566231642954	-3.1785753811375037	-1.4776597192702448	3.630673926792736	-1.327446567531168	-2.625059339062549	0.35874137478570406	0.4582535326184223	1.925739469970835	-0.14567926340300147	0.30869933882678124	-3.095135301731346	2.350007200966044	4.283654739237413	-0.09646273966495496	-2.8693121870706984	1.5298261650255531	2.002011159709078	-3.0291789425901077	3.2641447968777024	-1.79371703633595	-0.11131878191929837
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	39.2789430525917	-4.590601233213351	0.16097616651699964	6.602996570109633	13.91474242327699	30.412700177591667	-11.041955937654194	8.855743206242048	11.790225698725862	12.548113153313288	-2.3293817951458067	-3.060345049999301	1.9103625563759985	-1.7296412644363548	-1.3918777120690087	0.19411029737299737	0.4495288182583147	-3.181050464513138	-0.4504293923895607	-0.013101604603595537	-1.0937863127458933	-1.873864608910098	1.8743679734448928	1.4965891696322782	-2.992034342763118	0.6802618602735152	-0.656697515729686	1.1495274674884381	-0.8752134082790826	-0.5067754315691085	0.06083334296874113
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	52.36547253693715	-0.8073116402959439	14.180172164352392	21.64755644990058	1.9884598461927057	-6.521589589950036	3.874314267396974	-1.0364158677755082	2.3708631784045555	-0.009628871592647425	-8.514459017257424	-3.949744855441549	1.1620915994718788	0.636698805748053	-0.32802874732940535	0.04159938566911698	1.113889469095034	0.9521243790860676	-0.9417423471580147	-0.9734345954923231	-1.7164170830165415	-0.1818414099558036	2.982195650877662	2.3472912086560567	0.16033116196536126	2.714253789615951	2.88292899368318	-1.7087247991006373	0.47489450566284275	0.1207194723409382	-0.1189183027744084
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	46.46165279069606	7.249571652964957	22.925682300289584	24.817769064089198	9.228927119285062	-10.123131673591708	1.635443024373941	0.03750459586541428	1.8698114231956948	-3.8123256222809405	-3.061947318100478	0.3816011523069932	-4.727126499879316	3.044278871057804	3.7502657195098483	-2.3817622755083794	-1.9811798595637302	1.8510790983026464	-0.5281650142965238	-1.0248576676574046	1.6523499052591635	-0.5516170299458709	-2.0558455787866734	-1.0991825407984377	0.2555697276446141	0.009445834111791633	-2.625911745169748	1.3030358748224742	-0.06062196583637595	0.7459910703301271	0.4946980599876757
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	28.250429376275665	-0.8384532573291142	32.767535703131266	26.031639923959645	3.601729133687961	-10.217258536070318	5.007115998585779	2.630237168305721	2.455001523081958	-3.038363703016656	-4.149442071223625	-2.0046200103236433	0.46028863726918445	1.9461173319765233	-1.0623466628625222	0.46080326240627023	-0.4481082499991414	-2.937496880286318	0.8427627124318114	0.9855816514137757	-0.045185297819054025	0.34550858955859004	0.6967952704303694	1.1628521280459823	-0.22993201305453978	0.2191737164162054	0.6592302818499882	-1.5967731918281594	-0.7907845252037181	-0.3964682283363924	-0.5787315557531512
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	27.727618833512622	-1.3637341914816588	33.428160443310766	25.21077685714714	4.2027509591586085	-9.933013114336596	7.492771882614133	2.5717174774893254	1.2749146724013085	-0.9118900291253381	-5.917016971974498	-2.76185682002708	0.3082818029411323	1.3103591390652436	-0.8818645271990277	0.4175524778973847	-0.6005734146538111	-2.2924088071103106	0.5299469056285473	1.3100661513501715	-0.3218123925631499	0.18312835513609022	0.5129569523567901	1.186799999079554	-0.09481519693530795	0.0897677024059272	0.7930243968645956	-1.944130184477363	-0.9588960724729851	-0.15544955012140713	-1.0554597149488538
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	56.726779477892116	6.157181892209373	15.070649394080144	-2.7907002230241336	9.938030384114652	9.17148778677171	-0.27523346538049004	-7.526819648785257	-11.007661961661416	-8.91995692130954	2.591927952805839	4.196405471359283	-1.2200882098102686	-5.666242118252352	-1.60170295171795	-2.488459194812505	2.413078460997532	2.7505203038869577	-0.4080919441991949	-4.467374129951779	0.3482660369357029	-0.6862542962341962	-1.469233041900481	-0.7896332238004238	-0.10928162323979296	-3.084573744197395	0.7967258600643674	-0.5422546648514551	0.937255885810639	0.7073287258048291	5.248667982155415
ADGRF1	-	-	-	-	NA	classB	29.18074043930057	-0.468129753152124	32.58987734272265	25.902190370516482	3.643403245338543	-10.561424657436678	4.576857087496828	1.5868736289291228	2.5781697847202905	-3.156022216884341	-4.324271719657911	-1.720118776380511	-1.029038639084002	2.425558691508935	-0.38145813708317033	-0.005608310599172732	-0.7661995406605344	-2.575564603493572	0.9556239577725285	1.2287495292535902	0.12586529483299694	0.3590421282682342	0.6285259124521109	1.1427696661015	-0.04211896072011223	0.8238386695869608	0.3757664813913152	-1.7684305100497721	-0.9785866790655254	0.1309613987619185	-0.7375818036051934
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	32.43432280344207	-1.483981812918702	2.907962020937837	7.4400860296134494	15.65367410190268	30.487137051568247	-11.944970294751652	10.190410155707367	11.834996938401616	12.960851306241228	0.2696827422068437	-1.750339606412348	2.5867824223556375	-0.4605885769282424	-1.084628485453416	-1.3260148360534247	0.957727185510682	-1.9438648127172293	-1.647328060111824	-1.2652278981497846	-0.4616609200111009	-1.714149473160098	0.14010275579324324	0.7800213524256586	-2.5825362516090395	1.423432233197035	-1.2129248959572718	1.845837333099436	-1.0338815126426946	-0.39298511570792827	0.1012665231173479
LGR5	-	-	-	-	NA	classA	21.096589031560928	-0.06942235214571266	33.22812175516736	0.508051604487474	2.178869393958588	15.712158876107802	2.903592953697115	-6.893923411222778	-4.079376159662415	-8.357601803996044	10.49744872279761	6.9820127408758	8.28954262872561	-3.867697210337735	-0.7106577685757361	3.0890796472425093	-7.265385295176364	2.728603759370484	-2.5485644200658126	7.585125871412936	-0.9424895635500545	3.3093029920130657	1.2705510416539063	-5.063074990831806	-3.0160268233145375	-0.7759834215929212	1.8724698130121376	0.2325971297837607	-0.1134131596303851	0.6187707943278614	-0.3998680190660199
ADGRE1	-	-	-	-	NA	classB	26.61700909162617	2.8847570758285217	33.437882780013794	25.706577095296744	4.718118603999457	-11.00832303271803	2.939720423235936	1.8303630308868264	3.0073566966124328	-2.8980843204164453	-2.780925218117462	-1.7861228367180624	-0.30317564307253303	2.1330925025978202	0.13180142240186107	-0.11835477933930952	-0.7878939538692663	-1.6216409136113135	0.548713877135286	-0.18752604901962028	0.3458515261223539	-0.536012427762334	-0.15211885453939944	-0.07799858574908021	0.1195006702313319	-0.7961373799155209	0.14739452616134277	0.36433308270861353	-0.8462958459367895	-0.40374216504306965	0.24148796059144387
