Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
ADGRG2	-	-	-	-	Adhesion Class GPCRs	classB	66.62667643426998	11.009329504559446	31.496916319286772	2.6012668755914956	18.150045261523292	7.361107062587931	21.381729725419007	36.932925608864444	21.822604976623158	53.48803659285156	-4.204550496883258	16.63986298151853	14.542109599897927	1.4417199632748738	5.967572069621595	9.383566792646374	5.67810837496218	-1.9284642349057748	-2.849150001502559	0.399290202898802	-3.6563492091928502	2.1760088555101276	-1.8822888599179646	2.9941760549110152	2.596277847119059	-1.1255433187840163	-0.739317075110533	-1.7709576265202562	0.2833544153625716	-2.541481686108236	-1.4618770276072888
LGR6	-	-	-	-	NA	classA	63.58701489136965	48.953932474844656	37.04216293054859	2.9811866944872243	3.0762204428772493	-2.157410656156446	-4.503405258007433	38.642430402365484	-3.5041991576141447	-18.201386158731733	-3.4465928358472913	-6.19681658167594	-0.6641613957544268	-0.09060990138672263	10.473960908438823	10.341326547214406	15.549989598036554	-6.408027676731843	5.098101234931714	-3.3131821886784047	-9.96536577599558	-0.898430042117405	-1.3884039756372437	7.836712949045514	16.587784937909458	0.7532772062950304	4.886975484055962	-3.4225383435926906	6.013943984765913	-2.513543888774957	4.284584540023905
ADGRD2	-	-	-	-	Adhesion Class GPCRs	classB	28.843663789328463	45.66174393970704	57.99233500159883	-24.941408602283317	31.268960753676573	-4.053738678879612	31.036889936016596	-12.00835255715174	6.844303971861512	-7.899579392073242	-1.5745946239829611	0.08839783914268796	3.2038438892550247	-2.3707695782007057	0.7172275749457827	-2.746390782011321	0.8246007072850693	3.314240912363628	0.5362228648000825	2.176161172629206	-0.732493956116052	0.9712467412813325	0.34314903038237227	0.7278572851423425	-4.3163144083299025	0.6999745733920972	-1.3273270133518955	1.1270716629444661	7.065230067137852	-2.9488451271458076	-1.1170551165649951
GABBR1	-	-	-	-	GABA<sub>B</sub> receptors	classC	62.80668704168008	12.45544609386468	32.9491291041911	0.992428886590122	16.74983825581001	6.645247499922045	19.990970207899046	37.55639475694974	19.9969989111479	53.72037417525478	-5.507800310782736	19.959124453417605	12.262815230690107	1.1690835676240836	3.8265833781023435	3.703049502827437	5.449704682204673	-3.5834826318369046	-3.1504968022823796	-0.306218699870802	-4.411738022590686	2.158450858346918	-2.296019864061438	3.429129118902983	1.2067523360428971	-1.9381510010553753	-1.6327068627291823	-2.5102990928514086	1.4042797377852128	-0.7658574224540947	-1.8220215820751213
LGR4	-	-	-	-	Class A Orphans	classA	47.46060188225469	37.48901023460441	46.32127190634694	-17.080555801508165	39.45646095014808	-5.641371131637679	38.04196083237802	-13.569081530165878	0.3228440232710281	-7.309407830397541	-0.46664819965167725	-3.131979112770786	4.282499605615566	-2.4273984103473576	-2.4682817090171323	-3.5553378985873625	-0.3347585856440839	-0.6554301817331635	1.3017949695853186	2.845852295386092	-4.619208071106916	-2.116173142166377	0.41081448085933	4.000994477326085	-2.9164322275961125	-0.02915597315439138	-4.645771572127532	5.490338834364432	6.337199749730263	-2.8257629088888616	-2.256932176157102
GABBR2	-	-	-	-	GABA<sub>B</sub> receptors	classC	23.615449110558277	44.80872968090742	63.00175707281238	-34.72202690792799	42.045880056744444	-8.497987861730044	41.56704546811313	-15.934083014311165	8.14567295008635	-15.730431723014238	2.0743726970662038	0.003937400496976854	-5.08269678532141	-3.6322207077643127	-3.7573716987930728	-5.924089992217442	-12.569283841583418	-8.48192594725989	3.359664757050331	2.385654381395376	-2.6629872696537165	-1.4580947747494257	-1.3757745464708389	-2.219612200283426	0.8408951621499917	2.91771829395104	3.209289363707287	-3.833134554796495	-1.2759359664042922	-5.6945464892879825	-0.2265452424710703
GPRC6A	-	-	-	-	Calcium-sensing receptors	classC	21.590352432154525	37.20221678335293	63.15432262227248	-36.22489335570902	45.96287737341179	-11.504185870279978	32.63940769128125	-18.475950184530372	7.91577524663539	-8.973279728208134	0.5749759563820068	-3.625200821533387	2.721671932619298	-4.817294252702884	-3.597290551401121	-3.320800842867362	-1.510718412170306	-2.081957314955119	1.2911547927166647	-2.4403162143108763	3.2440890919472483	0.01243886751667142	3.394407988460398	1.350724241248919	-0.7438711545231371	-0.8841602447058251	0.22169275906064934	3.7089919090285557	-1.0242423542148928	7.129924061257313	0.22219022782803954
GRM7	-	-	-	-	Metabotropic glutamate receptors	classC	21.54907808858136	37.62440414724277	63.94536212898202	-35.73590919745412	46.30527233631684	-11.062176734555981	31.234518315236542	-18.10582504153316	8.309352630821138	-9.26615385523239	0.7076866241106576	-4.8971094929772425	4.056688673069724	-3.9941380602053593	-1.9656607783832862	-1.8724110900006203	-0.06892201823551804	-2.7866734093935057	0.7231424043424262	-1.7218780772299134	2.464650686636576	-1.1740874068054274	2.5521136074904485	1.3240507732960771	-0.9621939620001384	-1.1302479208832388	0.3948967361110151	4.022682707513593	-0.1486424539795235	7.885015770798136	0.8599867577178338
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	61.1088452485792	52.27569111890283	34.395088079726705	0.7245955042265398	0.3413933051870887	0.3392481360636683	-0.0673567021499114	45.3094483503487	-6.546838051257699	-22.0271961252107	-2.4509637010144187	-2.3823535610749	-15.464052647660777	2.683797523145178	-2.1549346411155477	-6.261069292204558	3.3349988037502762	-2.427309361016935	2.973805101327181	-8.730129415382727	-0.37143198005214273	-1.028646738381565	2.675784122751628	-7.882304545135002	1.971911172651448	6.710912028296724	-0.9126254174908904	-3.339751611210539	0.8861795086076824	-2.361762220737177	-2.9346989435877173
ADGRF1	-	-	-	-	NA	classB	21.514613547158394	37.062604602877514	62.58693491311356	-36.085127611611185	44.65732024185496	-11.114486269743661	31.600241698616273	-18.74803723104782	7.375709861820588	-9.51275683693702	-0.09976503307435253	-2.5935391903531304	2.1241367186135625	-4.2002087787645195	-4.00198107749929	-4.272135690490737	-3.261855467924071	-2.9507767566649434	0.9360621645336376	-2.2411832097901065	3.7316324129372633	-0.24948006265802405	3.077900114461875	0.7721700598183168	-1.0375048002415	-0.8944809061948658	1.132301679798696	5.099450354603848	-1.3230181141357846	7.423032128871282	-0.1367168164782059
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	58.37906311760439	9.885654818518509	32.7106499439687	-6.550934347563381	16.76324860769612	10.206666588081452	18.79409812971915	38.99897247837432	23.85482814172415	56.342758217166235	-5.949574765096368	21.061400128104484	9.071863398355179	-0.9941693376310479	7.274585773264121	5.7885857033432995	3.516148363014942	-3.4057603293497327	-1.447749258619353	-2.149737211895879	-3.5399729901183288	3.622623614897531	-2.347552212733104	1.3890997980055146	2.392802254398768	-0.6019626908143576	-0.23241919303405267	-2.754868579750634	1.1439791497636356	-3.4550316002675827	-0.9428946800832555
LGR5	-	-	-	-	NA	classA	25.783688283538062	51.51393231988674	56.39661314715937	-13.61118400236865	3.985534201494407	-7.444851108463965	-12.108744782755076	38.00638523399745	-5.706627537205406	-8.565149661211906	-5.438299401031765	0.7610810862554976	-2.3294003635452016	7.932674386887156	-3.441731537743927	2.7668531398060496	3.833709418825446	13.911659144780138	-9.3861456647439	3.6049227984369345	16.41960848313389	7.886218321473141	-0.645168933590604	-9.658633909634435	-10.11005958845849	-9.217088846027222	11.10057782278266	-6.0039185305906555	3.005095836727908	1.58133810729739	3.213654586384119
ADGRE1	-	-	-	-	NA	classB	13.47063873679071	40.03433813577026	64.96479261828968	-43.37401753840975	47.379453169316804	-9.952101154354775	36.26448755825467	-19.903722746763638	6.121951680576879	-9.834701121460009	1.2386505006278643	-1.3992884015928198	0.7073590944602032	-4.573095341307299	-3.939851285729067	-3.8044044976780835	-1.8717057851955865	-2.483752678953715	2.153914653272711	-1.051321521230885	2.9210908956015795	0.45012160165653836	2.410268278032756	-0.40880409697870396	0.5434520503302047	-0.31808619744011724	0.32286126905042006	1.3281343172689224	-0.8100377777323778	3.2831639570766873	-0.34895502363925057
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	16.226263532552302	37.708827019891686	66.04237463025318	-40.73178103924806	48.05701788598455	-10.226140822794058	31.262170819171065	-18.919881093093203	11.399140408864048	-10.570609534542614	0.4226054374407953	-6.138699818151718	4.031168504942225	-4.868354494386601	1.3765530757965874	2.0336710487619807	0.03987447815743096	-2.9470509025938707	0.38951712979069136	-2.782959380426202	3.013380574666046	-0.4647560584614605	2.5178403381711507	0.9720150561032427	-1.4638736309110065	-1.3795356800176743	-0.05259502545613879	3.605102199338669	1.0538799242163024	6.511866692949001	-0.21854616769815444
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	49.359742532540146	50.70634980710885	44.48131714539804	-0.5581196114679154	6.120991291875168	-3.9097583331456005	-3.222878895142362	41.92309655086652	-12.388150493310109	-18.26417836887581	-2.3331241632313393	1.8148657863872375	-0.8485321715971335	2.712332086683873	3.144059675742018	3.6083795941419523	15.715700718834034	-1.871562106737751	2.9021171932209406	-2.211555274634553	-7.832898930857701	-0.3375830188125588	0.4448712151013312	10.836734097878669	19.698038024334224	1.7163560252072267	0.7286415708296364	-4.111731576656024	1.8034821605756053	-1.7559073002468546	1.424180017787646
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	12.209071074421683	39.67531731466303	66.14519665075149	-43.68377225144122	48.682115642945476	-10.24905933273348	35.09229175463186	-20.334046302670117	6.786419252747782	-9.749299391154606	1.9541844828725121	-3.224994111182076	3.4141164648245534	-3.767851392667228	-1.5947164793599322	-0.02855386692664058	-0.9515448107609211	-2.6117139147865744	0.4545545769223798	-1.3553427272191705	2.7574707328779415	-0.5690483667306052	2.5626593233105517	-0.7554811366393608	0.2628792757604092	-0.32965180211307127	0.15177765554248704	0.9446378053941431	-0.08932713236702779	3.132313760085729	0.01192443721810877
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	15.487951497122873	47.4430457501973	71.70035750420915	-43.44300323762712	49.38364278379742	-8.04229041197645	41.62807112539497	-16.40217692611821	11.981892524917756	-14.5702345814462	5.377122165284458	-5.309149008948389	1.5331237867307401	-2.5073658383631248	2.210506194142736	5.218103007256492	0.06716527335997093	-8.159810916739186	0.590041274143984	2.039488310425794	-3.6469312003668333	-1.0806373295833225	-3.4570930731024823	0.2149160535516045	0.10010730920973554	1.0078980359552525	-0.11032920872768887	-6.0046328086518495	-3.522788218078323	-5.906197048583296	2.9563747751184652
TAS1R3	-	-	-	-	NA	classC	2.861248495025031	47.2799387260408	78.37977384464193	-49.57779292938043	49.588928603171354	-9.56575669846612	39.633451847743615	-17.3796758204775	11.440823447719243	-15.02191736160565	3.5953611457998065	-4.0625083085774145	-0.7464915398435972	-2.82107161183969	2.7425740277557233	3.063059700295898	-4.381193753892772	-7.795181470381051	0.05557062561466597	2.8751538690865064	-2.252747860209392	-0.9215902811404506	-3.486734808262176	-0.33884525616657035	-0.0034056248539160883	1.7526373342394477	1.140087302643516	-4.830974105406816	-1.552279683739073	-6.148360420428268	1.3507981578688657
TAS1R1	-	-	-	-	NA	classC	10.444083448940873	46.96414353928069	72.40978723057209	-49.17274766367512	46.921923755584054	-8.73705634947004	40.420582506808685	-15.94994836595794	10.641491359358934	-14.376979141234731	2.174481964228714	-1.9119160751954645	-4.176367465389942	-3.974724250473507	-0.30548144822556283	-0.749236623650303	-4.1668192780462245	-8.61820897923977	-0.009990760623616557	2.6016903730862526	-3.0812104262897306	0.031876971206109654	-4.294917886560908	-0.4744143548401838	0.6757718166462644	1.8965874639087008	0.6345251848313744	-5.514184694077778	-1.490920519198764	-6.170665894758253	1.122011253539927
TAS1R2	-	-	-	-	NA	classC	19.982353520543764	53.849624039000766	62.40709623426907	-14.686463518983587	8.454916885154178	-7.948949283901198	-13.664568965507716	39.345285368273196	-8.893237590907699	-9.831042908926023	-1.859890823798715	1.2072308108694974	0.1975929877611428	10.695942124743183	-4.3059034447551365	4.8510033954096725	7.622198386573943	12.447891885893217	-11.818142281246988	2.2673657560713525	13.835976100421806	5.622846664637619	0.39794367918672	-6.103422427224314	-8.692809992526419	-8.726048928167607	7.434539461002647	-6.002337931551716	2.0262216778364124	2.030373078611771	3.2344362782879106
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	18.525902052392897	51.019172818553486	60.750242204234404	-17.030839204628386	7.793156173528812	-9.094460289955165	-13.826782277878712	39.58004240706393	-8.179868327483614	-9.500181803067116	-3.1381964876523316	0.4735283547368026	2.4679723883207583	12.63611889139315	-4.915466769290474	6.063038419223637	7.645887596011169	11.159112324229197	-12.65117203197763	4.834116801065705	14.202037622969064	4.848456976575325	0.39222833198481005	-8.067761006884695	-9.701087979112444	-10.581587003351714	8.792360897100531	-6.118974763400192	1.1973685787752464	2.9824132506499756	4.639335125814211
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	157.73662199285812	28.121138361073573	-33.739712977987175	66.10646161426527	3.8648875397952773	16.75048149459189	29.40280852613084	1.8663068775439078	-13.467203425983223	-3.235847589972656	1.6975098549680743	4.0288642292987955	5.878245955951563	5.823440391330783	-10.581060926234748	-1.564738760326712	-6.439932327746941	4.502914919208566	-0.6956490084571949	8.281140918390767	-6.73496660061295	1.0033269198047987	-5.150882918871581	0.6084194408853991	-16.27066176863651	-14.964873640910199	-9.937166779267848	14.855460248811937	4.701739623027227	-4.816508050749032	-0.8823391314622167
