Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-1.50794974965379	-2.03326053013109
LGR6	-	-	-	-	NA	classA	0.0834590190162568	-9.48746691090791
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	3.92806851165905	-8.34969547125632
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-1.59388447274279	-1.95679428995463
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	4.17120312763307	-8.3136662313317
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	4.28488958818407	-8.36188834203058
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	4.26634782709989	-8.2758111450876
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	4.29523803092806	-8.31158794125257
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.200252070481549	-9.41233545415643
ADGRF1	-	-	-	-	NA	classB	4.15816563146256	-8.20745801964154
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-1.64671734445974	-1.91099758858203
LGR5	-	-	-	-	NA	classA	-0.14329046258053	-9.98587761748749
ADGRE1	-	-	-	-	NA	classB	4.31265115863405	-8.33817750986036
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	4.27374657147555	-8.33673053132648
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.164827494693173	-9.44678033420175
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	4.27939913646555	-8.37570189957661
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	4.13214452418698	-8.41859265912337
TAS1R3	-	-	-	-	NA	classC	4.32150516137968	-8.27037947984487
TAS1R1	-	-	-	-	NA	classC	4.32090500108973	-8.34126833646649
TAS1R2	-	-	-	-	NA	classC	-0.252384223431755	-10.0760107333285
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-0.226548781217678	-10.0786441518924
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.255189323641663	-8.52712607456194
GPR156	-	-	-	-	NA	classC	0.090650960459089	-9.55983321707713
ADGRG7	-	-	-	-	NA	classB	-0.000685907868507252	-8.62377513421747
