Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-3.22035882898033	-43.9095892166476
LGR6	-	-	-	-	NA	classA	-4.91206949758929	-40.7147188028191
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-3.55877596593724	-39.6722964133006
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-2.26625648537031	-44.1800897904984
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	-2.46204335571644	-39.2359602472873
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	0.713941589041182	-41.0949741889474
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	-0.103637651058943	-38.5992952339331
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	0.863818918203865	-37.7151105297189
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	0.809373855509426	-42.6051691239434
ADGRF1	-	-	-	-	NA	classB	1.26710207636329	-38.6373619382384
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-0.139037698100609	-44.1377632548954
LGR5	-	-	-	-	NA	classA	7.29913815295998	22.8597567081841
ADGRE1	-	-	-	-	NA	classB	6.24332735905714	-37.0479420100407
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	5.79343764873587	-35.563681691702
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	9.89438007552402	-37.1537094797026
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	6.92491044518107	-36.1412166168879
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	11.6746705543953	-34.7907076769333
TAS1R3	-	-	-	-	NA	classC	11.0733531527241	-35.5328727290663
TAS1R1	-	-	-	-	NA	classC	13.0774543570062	-34.811726725748
TAS1R2	-	-	-	-	NA	classC	12.7549171162696	-29.6986592397238
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	13.3491164208486	-30.0000766739731
