Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-3.11354242145139	-39.4900245628825
LGR6	-	-	-	-	NA	classA	21.1280398139795	17.9775010075222
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	32.0793500876122	-8.59292732825679
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-2.67007340876017	-39.3636948228081
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	32.0030129342447	-8.23919938610034
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	37.0970975215998	-12.5777312713741
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	35.8266031332293	-7.58804439566949
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	35.2716881041874	-6.86567751711444
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	22.2970545694888	31.263117601934
ADGRF1	-	-	-	-	NA	classB	36.4642588244182	-7.37046991116138
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-3.07750297635031	-38.8323802851099
LGR5	-	-	-	-	NA	classA	17.5202165856208	24.7304571934624
ADGRE1	-	-	-	-	NA	classB	35.7546309272822	-8.73670431381081
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	34.386477306341	-7.5138375068111
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	21.1285774712774	17.9779823340842
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	34.8170655893129	-8.62506763781523
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	35.2710176751009	-13.5178945637502
TAS1R3	-	-	-	-	NA	classC	35.6969650380607	-13.0526387749721
TAS1R1	-	-	-	-	NA	classC	36.2778937743789	-13.1823341347229
TAS1R2	-	-	-	-	NA	classC	17.2998357984953	25.4676202779012
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	17.1196867436411	25.3669116753438
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-2.19931158128859	16.6234515299125
GPR156	-	-	-	-	NA	classC	23.2118335610198	30.7512071129896
ADGRG7	-	-	-	-	NA	classB	6.33546964389604	34.8267924808298
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	15.1220763629777	-30.7175973062769
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	9.52138096892253	5.20094597283427
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	9.52202754260174	5.2027133587202
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	-3.00502127750395	14.8654235689785
GPR149	-	-	-	-	NA	classA	24.5667752705171	30.2317094126967
ADGRF2	-	-	-	-	NA	classB	6.30185996246469	35.6955418023257
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	15.6526303471946	-31.124012203946
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	23.9717447646416	30.4647008454457
ADGRF4	-	-	-	-	NA	classB	15.5791585092979	-31.3882749561852
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	3.89805715080213	40.7259925151899
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	27.4724302817929	27.7809276573805
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	18.1341239947383	30.3463487786711
ADGRL4	-	-	-	-	NA	classB	6.31385495065111	36.6658741133244
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	17.7028064153408	30.3216091451906
ADGRE3	-	-	-	-	NA	classB	2.26836157964646	39.8145887734671
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-12.1419463267725	-22.2922388895901
GPR50	-	-	-	-	NA	classA	-26.0542442241205	1.64387841461004
GPR37	Coupled	-	-	-	Class A Orphans	classA	-1.7960999540113	15.1221766134334
GPR153	-	-	-	-	NA	classA	12.1027589065044	-21.9830904080167
GPR107	-	-	-	-	NA	Other	-19.9996240243032	27.7491933392272
PTH1R	Not-coupled	-	Coupled	-	Parathyroid hormone receptors	classB	4.30533574373067	37.9829695120597
FZD9	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-4.25361491740599	27.1469399666432
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-1.82453915121739	14.6823036364957
GPR162	-	-	-	-	NA	classA	4.81514324540193	38.5504443782053
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	4.29064943161644	37.2063094987442
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	2.46985526341172	38.2222545414134
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	7.79104774578737	10.0148948201462
ADRA1D	Not-coupled	-	-	-	Adrenoceptors	classA	2.89007468081743	37.7355271298043
FZD2	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	8.62033487997918	31.8442532956539
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-22.7483724373745	26.7692136731681
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-19.8023533796009	28.4879866372457
PTH2R	-	-	-	-	NA	classB	28.225966869387	26.9405664992837
ADGRG3	Coupled	-	-	-	Adhesion Class GPCRs	classB	-6.75161519154911	-1.48963937466227
GPR75	Not-coupled	-	-	-	Class A Orphans	classA	3.68297513766007	38.8731810674533
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-4.16128474325769	26.0183178861412
CHRM5	Not-coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	-0.802060789494027	12.0897382872578
GPR161	-	-	-	-	NA	classA	28.3780819429574	26.7688393536996
ADGRG5	-	-	-	-	NA	classB	-25.8000698370811	2.50028434374962
NPFFR2	Coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	7.35223381733131	11.12026588744
ADRA1B	Not-coupled	-	-	-	Adrenoceptors	classA	-4.92300212666707	6.43284132900291
GPR176	-	-	-	-	NA	classA	-11.5720291772097	-20.3944478788656
GPR101	Not-coupled	-	-	-	Class A Orphans	classA	-1.13144176108002	6.04110187592401
GPR135	-	-	-	-	NA	classA	3.99772734135285	-31.356910797892
PTGER4	Coupled	-	Coupled	-	Prostanoid receptors	classA	-3.52477659034905	25.6080746745914
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	1.34757847101324	-14.4508934084774
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	4.50161106152142	12.9783014281134
HTR2B	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-15.3657631262488	15.1643323210616
GPR37L1	Coupled	-	-	-	Class A Orphans	classA	-5.41879012593234	25.9970073691091
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	4.57910651239029	11.7736598094855
HTR7	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	0.951425749868853	7.39357547886607
OPN4	Coupled	-	-	-	Class A Orphans	classA	-21.8074232614025	29.0623607579582
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	14.6717863675088	12.0760630135245
DRD5	Not-coupled	-	Coupled	-	Dopamine receptors	classA	10.8877351187482	12.9737614809486
ADRB1	Coupled	-	Coupled	-	Adrenoceptors	classA	-18.716605179479	31.9420339274295
CALCR	Not-coupled	-	Coupled	-	Calcitonin receptors	classB	12.7587213224205	-6.13384824476599
CNR1	Coupled	-	Coupled	-	Cannabinoid receptors	classA	4.02375697801673	13.730459047721
HTR2A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-11.7975737323853	-21.3075394280504
GPR152	-	-	-	-	NA	classA	-4.51240950504012	-15.1136561587772
RXFP3	Coupled	-	-	-	Relaxin family peptide receptors	classA	-20.7681215428564	30.2299546409303
ADCYAP1R1	Not-coupled	-	-	-	VIP and PACAP receptors	classB	-22.6421398100107	28.1494410285301
GIPR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	6.84919686961804	11.4874322804109
ADRA1A	Not-coupled	-	Not-coupled	-	Adrenoceptors	classA	-6.04012413988516	26.4343154791217
CHRM2	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-4.79903201506116	10.0639033019135
TACR3	Not-coupled	-	-	-	Tachykinin receptors	classA	4.43686849155849	23.1706831927753
ADRA2A	Coupled	-	Coupled	-	Adrenoceptors	classA	-23.3923036950049	28.9454390037246
GLP1R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	-28.7574262736776	2.18172741241553
GPR142	-	-	-	-	NA	classA	5.23268065000319	23.4108464947016
ADRA2C	Coupled	-	Coupled	-	Adrenoceptors	classA	-18.7709839956569	31.4759071197774
CALCRL	-	-	-	-	NA	classB	-5.10767343930892	25.0247607922343
CHRM1	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	4.91832948103567	13.6499580485283
HTR2C	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	16.3940778964113	30.3578476470231
ADGRE4P	-	-	-	-	NA	classB	-23.5539722841909	30.7170960734457
VIPR1	Coupled	-	Not-coupled	-	VIP and PACAP receptors	classB	-35.8423788954575	-0.325118379277508
GPR39	Not-coupled	-	Coupled	-	Class A Orphans	classA	0.770611056929441	9.32408085811524
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	4.34496222895471	22.4059779977275
ADRA2B	Coupled	-	Coupled	-	Adrenoceptors	classA	-12.0740511681714	2.06575646456313
CCKBR	Not-coupled	-	-	-	Cholecystokinin receptors	classA	14.4886219281888	11.7000727473651
DRD1	Not-coupled	-	Coupled	-	Dopamine receptors	classA	-8.49192559428831	2.24102093391674
NPY5R	Coupled	-	Coupled	-	Neuropeptide Y receptors	classA	7.92531305151396	22.6016629989379
HRH3	Coupled	-	-	-	Histamine receptors	classA	-11.8101926465902	4.47980306511109
HCRTR2	Coupled	-	Coupled	-	Orexin receptors	classA	-20.8025006261992	32.8873412427446
CRHR1	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	2.99052048369523	20.0085927477907
DRD2	Coupled	-	Coupled	-	Dopamine receptors	classA	-14.306928681554	15.1180009649943
EDNRB	Coupled	-	-	-	Endothelin receptors	classA	-12.8416415757993	-34.5700929861777
GPRC5C	-	-	-	-	NA	classC	-22.7776151448932	30.0383944682904
SCTR	Not-coupled	-	-	-	Glucagon receptor family	classB	9.42694109726913	11.843034943145
HTR6	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	-22.0013624622276	30.6443952098463
VIPR2	Not-coupled	-	-	-	VIP and PACAP receptors	classB	1.65101368585193	-6.63739039542619
GPR150	-	-	-	-	NA	classA	-6.66563895243352	-0.476412966823827
GPR22	Coupled	-	-	-	Class A Orphans	classA	-10.1148916371842	7.83753885133568
QRFPR	Coupled	-	-	-	QRFP receptor	classA	-11.6715584546856	7.54584988238549
NPFFR1	Coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-11.9375801686933	2.29555642975355
CCKAR	Not-coupled	-	Coupled	-	Cholecystokinin receptors	classA	-13.4114993776628	14.9900850224459
EDNRA	Not-coupled	-	Coupled	-	Endothelin receptors	classA	-37.2013177737517	-0.0410017624110614
NMUR1	Not-coupled	-	-	-	Neuromedin U receptors	classA	-12.0354418975048	4.47232319831484
HCRTR1	Coupled	-	-	-	Orexin receptors	classA	-25.2707348151027	-6.45226024372642
F2R	-	-	Coupled	-	NA	classA	-28.2911663453527	-24.7779111507656
AVPR1B	Not-coupled	-	-	-	Vasopressin and oxytocin receptors	classA	-24.4349017979533	-3.95591105764256
OXER1	Coupled	-	-	-	Leukotriene receptors	classA	-9.3584218328288	9.65857326903231
GPR83	-	-	-	-	NA	classA	-22.3679999963572	31.6917702169075
GHRHR	Not-coupled	-	-	-	Glucagon receptor family	classB	-25.8714623635181	4.25125338547901
MCHR1	Coupled	-	-	-	Melanin-concentrating hormone receptors	classA	5.63676766264655	21.6047431739464
HTR1A	Coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	-8.78995627407937	-12.7350227405759
GPR151	-	-	-	-	NA	classA	9.85589636721563	16.5251292561511
DRD4	Coupled	-	-	-	Dopamine receptors	classA	-6.48449415481045	0.949157770376442
GPR63	-	-	-	-	NA	classA	-36.7830739774683	0.931013620384912
NTSR1	Coupled	-	-	-	Neurotensin receptors	classA	-21.5850085196449	8.64726110466816
SSTR3	Coupled	-	-	-	Somatostatin receptors	classA	-29.0639677512837	-23.9612635721431
AVPR1A	Not-coupled	-	Coupled	-	Vasopressin and oxytocin receptors	classA	10.5819179132527	-22.4366164420013
GPR137	-	-	-	-	NA	Other	-36.9980279608754	-1.04844726203459
NMUR2	Not-coupled	-	-	-	Neuromedin U receptors	classA	-5.89083393756614	6.74710390395004
GPR19	-	-	-	-	NA	classA	14.1975698930222	10.7401754709561
ADRB2	Coupled	-	Coupled	-	Adrenoceptors	classA	-36.1785314690101	2.32487639602613
MLNR	Not-coupled	-	-	-	Motilin receptor	classA	13.6482607167825	2.62607101083208
ADORA2A	Not-coupled	-	Not-coupled	-	Adenosine receptors	classA	-20.4324314987185	31.7176686849515
CRHR2	Not-coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-37.6370934902274	1.0819836112251
NTSR2	Not-coupled	-	-	-	Neurotensin receptors	classA	10.4945148771056	12.4751376320041
ADRB3	Coupled	-	-	-	Adrenoceptors	classA	-5.95900371218728	10.6349088479044
TACR1	Not-coupled	-	-	-	Tachykinin receptors	classA	-18.1780046710731	-23.2115433987838
GPR143	-	-	-	-	NA	Other	-3.49586428212268	-16.2731180918982
GPR182	-	-	-	-	NA	classA	-13.6298336444262	-34.7592550550877
