Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	-	-	-	-	Adhesion Class GPCRs	classB	1.93569688565582	3.02334687975587
LGR6	-	-	-	-	NA	classA	-6.92593649059097	5.20351060101004
ADGRD2	-	-	-	-	Adhesion Class GPCRs	classB	-15.8791847671507	2.8473475760054
GABBR1	-	-	-	-	GABA<sub>B</sub> receptors	classC	1.9310332998716	2.98839006108086
LGR4	-	-	-	-	Class A Orphans	classA	-16.0671424910262	2.65955055859839
GABBR2	-	-	-	-	GABA<sub>B</sub> receptors	classC	-15.9922236623062	2.73482495975416
GPRC6A	-	-	-	-	Calcium-sensing receptors	classC	-16.0489973361724	2.67781307159286
GRM7	-	-	-	-	Metabotropic glutamate receptors	classC	-15.9783228250831	2.74859036764672
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-6.96676253238514	5.26072252474023
ADGRF1	-	-	-	-	NA	classB	-15.9930965847215	2.73381173326652
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	1.91988522147232	3.02386453757928
LGR5	-	-	-	-	NA	classA	-7.18040565254898	5.21930650137111
ADGRE1	-	-	-	-	NA	classB	-15.879930360627	2.84707697590452
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	-16.0007906664426	2.7262234534507
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-6.96478352450845	5.1842283588149
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	-15.8954390813327	2.83170116323432
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-16.0625121421329	2.66590181678657
TAS1R3	-	-	-	-	NA	classC	-16.0646485291311	2.66287464083752
TAS1R1	-	-	-	-	NA	classC	-15.9467820288248	2.7807427554188
TAS1R2	-	-	-	-	NA	classC	-7.24821784007711	5.2070890163465
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	-7.27644433809069	5.18781243784664
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	-0.656127614948014	3.42733923747043
GPR156	-	-	-	-	NA	classC	-6.91792299097964	5.20221611870581
ADGRG7	-	-	-	-	NA	classB	-1.20089952023023	3.7460488365114
SMO	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.89362368642437	3.00792735659272
TSHR	-	-	-	-	Glycoprotein hormone receptors	classA	1.9611068501358	3.03612688152069
RXFP1	-	-	-	Coupled	Relaxin family peptide receptors	classA	1.99401115056092	3.05903300509867
RXFP2	-	-	-	-	Relaxin family peptide receptors	classA	-0.655081415000325	3.44722615349525
GPR149	-	-	-	-	NA	classA	-6.82657994373811	5.26433445980024
ADGRF2	-	-	-	-	NA	classB	-1.5723073540208	3.99601667712641
FZD6	-	-	-	-	Class Frizzled GPCRs	Frizzeled	1.91643969228178	2.98231936690373
LHCGR	-	-	-	Coupled	Glycoprotein hormone receptors	classA	-6.86822543527617	5.23691909718198
