Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	-	-	-	-	Adhesion Class GPCRs	classB	-18.0740332552645	29.4157820796356
LGR6	-	-	-	-	NA	classA	10.0721282631218	34.3533123997368
ADGRD2	-	-	-	-	Adhesion Class GPCRs	classB	33.1676112094142	-15.4680247757267
GABBR1	-	-	-	-	GABA<sub>B</sub> receptors	classC	-17.8230166259449	29.8785013031195
LGR4	-	-	-	-	Class A Orphans	classA	33.4316497572985	-15.3604687664326
GABBR2	-	-	-	-	GABA<sub>B</sub> receptors	classC	38.4624783839078	-9.84094156330154
GPRC6A	-	-	-	-	Calcium-sensing receptors	classC	36.7369668297153	-13.9866886806224
GRM7	-	-	-	-	Metabotropic glutamate receptors	classC	35.9693934651181	-14.2661162371708
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-35.752697380974	-5.93612128448554
ADGRF1	-	-	-	-	NA	classB	37.1775528621641	-14.492054848305
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-18.5271205379876	29.8457389499259
LGR5	-	-	-	-	NA	classA	-3.02888914334236	-38.7778700195868
ADGRE1	-	-	-	-	NA	classB	37.1959506191555	-12.8513951423078
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	35.330504756822	-13.35655170439
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	10.0681582383187	34.3505323081452
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	36.3652500213454	-12.4921220577358
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	37.2329954242649	-8.01185591997766
TAS1R3	-	-	-	-	NA	classC	37.3566834805758	-8.57684388403002
TAS1R1	-	-	-	-	NA	classC	37.8876089865045	-8.90286886462999
TAS1R2	-	-	-	-	NA	classC	-3.71849281497198	-38.5173641377422
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	-3.79430466465279	-38.4931777199721
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	18.3134938312548	-23.211612917358
GPR156	-	-	-	-	NA	classC	-34.8738413574008	-6.44521964447666
ADGRG7	-	-	-	-	NA	classB	-34.7029168005404	6.18706638117023
SMO	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-22.8652692002148	26.2381148975322
TSHR	-	-	-	-	Glycoprotein hormone receptors	classA	-22.2444027701972	30.1924708765382
RXFP1	-	-	-	Coupled	Relaxin family peptide receptors	classA	-22.2607268637109	30.2258182167415
RXFP2	-	-	-	-	Relaxin family peptide receptors	classA	-9.83972778223585	2.27496757335954
GPR149	-	-	-	-	NA	classA	-35.2474278238654	-7.90227500486026
ADGRF2	-	-	-	-	NA	classB	-35.1828648135679	6.86985198210009
FZD6	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-23.2852322615882	26.5320151321643
LHCGR	-	-	-	Coupled	Glycoprotein hormone receptors	classA	-35.1441979057924	-7.31886560486865
ADGRF4	-	-	-	-	NA	classB	-23.1246996541498	27.0276765390741
FSHR	-	-	-	-	Glycoprotein hormone receptors	classA	-37.1328279661983	11.441684339593
FZD8	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-34.1222413415719	-11.8917109968846
ADGRG1	-	-	-	-	Adhesion Class GPCRs	classB	-32.7039987116743	-3.87961542434145
ADGRL4	-	-	-	-	NA	classB	-35.6394258990808	7.69561060356131
FZD3	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-32.4407511228239	-3.48694065354236
ADGRE3	-	-	-	-	NA	classB	-38.5626027956465	11.0821843606715
FZD1	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-12.8629555858637	18.8548052766833
GPR50	-	-	-	Not-coupled	NA	classA	10.4519100611247	-14.2402274928399
GPR37	-	-	-	-	Class A Orphans	classA	-10.9507222984309	2.8084746148422
GPR153	-	-	-	-	NA	classA	19.7817102147763	27.5006104264037
GPR107	-	-	-	-	NA	Other	35.9954811294977	10.0085516264063
PTH1R	-	-	Coupled	-	Parathyroid hormone receptors	classB	-38.3958461281108	8.53612755614202
FZD9	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-23.63553901034	16.0924500279972
CHRM3	-	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	-10.9410354202708	2.76733920054854
GPR162	-	-	-	-	NA	classA	-37.8114756119469	9.1899509736571
FZD5	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-37.6061590775136	8.24620355087686
FZD10	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-39.504418763018	9.8372521845586
FZD7	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-12.1864946701645	-7.37603515543287
ADRA1D	-	-	-	-	Adrenoceptors	classA	-39.3440421321465	9.35069573490743
FZD2	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-32.7500796223436	4.3178427018014
ADGRA1	-	-	-	-	Adhesion Class GPCRs	classB	37.3307948245704	7.78445901652605
GLP2R	-	-	Coupled	-	Glucagon receptor family	classB	36.4263945263556	10.5929961905863
PTH2R	-	-	-	-	NA	classB	-33.6592780876727	-12.9052725046129
ADGRG3	-	-	-	-	Adhesion Class GPCRs	classB	-0.993131759027495	-3.95977771386908
GPR75	-	-	-	-	Class A Orphans	classA	-39.5862106352533	8.10978906449805
FZD4	-	-	-	-	Class Frizzled GPCRs	Frizzeled	-23.0170265098601	15.0654036527875
CHRM5	-	-	-	-	Acetylcholine receptors (muscarinic)	classA	-7.62588825622249	-5.27031822354948
GPR161	-	-	-	Coupled	NA	classA	-33.5621563846437	-13.1216009790505
ADGRG5	-	-	-	-	NA	classB	10.5147844940965	-15.0371359912396
NPFFR2	-	-	Not-coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-12.6704651580412	-6.2531946859806
