Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	39.3984267020159	-9.15271804620949
LGR6	-	-	-	-	NA	classA	11.6541181165746	2.26700814648692
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-25.6917535628678	-24.3045520898235
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	39.7708413945317	-8.51499855898818
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	-25.6592765535014	-24.426982069277
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	-24.3444527880909	-37.5334298289444
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	-27.7258037528055	-30.7616069813804
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-28.5875957491207	-29.91054863909
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	13.5862244787771	24.5367214423328
ADGRF1	-	-	-	-	NA	classB	-27.4004683777385	-30.1303042613805
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	39.2368047853403	-8.18764751222294
LGR5	-	-	-	-	NA	classA	-35.6229110596418	-13.2453500199283
ADGRE1	-	-	-	-	NA	classB	-26.461326470268	-32.6851620601903
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	-28.9806295454153	-30.9497607068977
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-23.8742869842726	-0.641614919537905
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-26.6904609145805	-33.0325153963642
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	-22.2457133795032	-36.9555138808143
TAS1R3	-	-	-	-	NA	classC	-22.8440924388958	-36.3422117256624
TAS1R1	-	-	-	-	NA	classC	-23.3731202031407	-37.0255700706546
TAS1R2	-	-	-	-	NA	classC	-34.8007162699371	-13.0825760340663
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-34.7886318931628	-12.5961587509944
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	-10.8170482094926	-31.3590449052354
GPR156	-	-	-	-	NA	classC	14.0344830371799	23.1438936278902
ADGRG7	-	-	-	-	NA	classB	27.4632334729461	15.3287910280734
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	24.8808206205519	28.947710321854
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	3.82286289519578	27.0515928198919
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	3.82265706183617	27.0542587692207
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	23.076749100805	-2.5016924766584
GPR149	-	-	-	-	NA	classA	15.3941546695385	25.276807001992
ADGRF2	-	-	-	-	NA	classB	28.2323927613315	15.8228068940793
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	24.8265095295216	28.0589876046799
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	14.9854755774199	24.9296318202409
ADGRF4	-	-	-	-	NA	classB	24.3250191726619	28.5232009338176
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	36.5669737475759	20.5839583933483
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	-7.88697912510149	31.5712821378763
