3.707833751189568972e+01	-9.923773212372244412e-01	8.505995197015996823e+00	5.632347064090584610e+00	2.240599605614722378e+01	3.371514175452158213e+01	1.441812285853672471e+01	1.541260667644011306e+01	-2.784994416960494323e+00	5.341927084917288404e+00	1.496239003170620308e+01	-1.195771256391450521e+01	-5.777197361397821140e+00	-3.485105656197455826e+00	1.562560473258105542e+00	-9.981078419075918584e-02	-1.238801838339130601e+00	1.565487053241197302e+00	-1.254023233121963843e+00	5.086352722135073501e-01	2.526904245827831463e+00	-8.353241003106067764e-01	2.150999244351244066e-01	8.198639861436231024e-01	-6.672567753946602176e-01	1.528501999838320913e+00	-1.571724252780373643e+00	1.523968013490827111e+00	-3.323271404927087835e-01	-3.035838691913041454e-01	2.276858264975723412e+00	1.843255767599581763e+00	-1.300676003228824484e+00	-1.584469255972189128e+00	-1.389230124282675893e+00	-2.682094645931669685e+00	-6.256960829503548371e-01	-1.696755042613690589e+00	-1.875172362683609484e-01	4.608886002798616710e-01	2.431570014046534389e+00	1.332557340117512812e+00	-3.302656887601690183e+00	-1.132164032910999651e+00
4.885994799183918502e+01	1.269335406491856766e+01	1.262409183366210819e+01	-5.877939416396703365e+00	7.729901568627832731e+00	7.779462107045768349e+00	9.046196078990348610e+00	-2.559786515588768463e+00	-4.718971637836611777e+00	1.249309673844085466e+01	-1.331260748052111964e+01	5.491410446307833926e-01	1.228853664047825367e+00	6.028235988654900845e-01	-1.640778630442373709e+00	-3.579453680256921455e+00	1.039176289872274367e-01	4.593576307209426446e+00	4.205359537118093627e+00	6.245616153223418010e+00	-4.182930596223549458e+00	3.804146737645138998e+00	-1.777026118188780590e-01	-3.421827987784099356e+00	-1.519565861922440808e+00	5.677201898177832717e-01	1.800876025282936554e+00	6.361033697986506752e-01	-1.855752390283913700e+00	3.892410495274288618e+00	1.062166835294183986e+00	1.088274764107390213e+00	-3.139290429689510553e+00	6.625205112482230874e+00	2.153774510240031415e+00	-1.936002888218142592e+00	2.063850555986492807e+00	-1.724785580594006440e+00	3.940463053381170866e+00	8.527541790159220980e+00	-3.155535778619167786e+00	-4.958386972985211472e+00	-1.038176097753254812e+00	2.120422977706699630e+00
4.226167984857324456e+01	1.638960025209969018e+01	2.308086229627730290e+01	4.969296415111964293e+00	1.786263323160844863e+01	-6.259177864992592433e+00	-5.802717577025836349e+00	6.011285836648544212e+00	7.942875115522910257e+00	5.135172718118015567e+00	-1.457534670491071216e+00	3.863623411620285886e+00	-5.429175962571045844e+00	-6.980701541305911473e-01	2.866791613932307303e+00	1.340086414038651697e+00	-5.389400013559074720e-01	4.441852918689240814e-01	2.630335387407896963e+00	7.851471147357157454e-01	1.305165222894078214e+00	1.820718748166124223e+00	2.270168103864047549e+00	1.785932822696529587e-01	-4.775613113389632680e+00	-1.443771725489170210e+00	-3.441564248520562197e-01	3.447175934729686642e+00	-1.042838958829958251e+00	3.853306491899134989e-01	-6.383331277285214655e-01	5.173505156617558498e+00	5.269035195502616009e-01	2.844106699664713744e+00	1.581815986673172469e+00	2.128461015780755083e+00	-2.231719733772797198e+00	4.630222862370202641e+00	4.795119223235677630e-01	3.964325912473449787e+00	-2.407216741348030098e+00	-4.790448753415425642e+00	1.515804746920615953e+00	8.426959863861185340e-01
3.736193876431491390e+01	5.766504124891254079e-01	8.431619055082721914e+00	4.089955613046615035e+00	2.287201369577143595e+01	3.587345045416684997e+01	9.810893815514688754e+00	1.471181313932518897e+01	-2.922933091318745014e+00	2.810787728167657651e+00	1.416466064175899220e+01	-1.148467160190102554e+01	-6.437399182896848870e+00	-4.413253140210439796e+00	5.996081821774815745e-01	-4.616913137665542011e-01	-8.323985362249332054e-01	5.537792236909625521e-01	-1.142432328502826833e+00	1.853644751098002252e-01	3.235821328711498079e+00	-2.106525746606384253e+00	-7.331048837995068901e-01	1.255668278348809341e+00	-1.340517122243576109e+00	2.627768205149659142e+00	-9.581452329995957529e-01	2.337187232814615712e+00	-1.046947070224925752e-01	4.382811916585505618e-01	1.383710389342505565e+00	-5.448322468794117995e-02	-1.603380419833794646e+00	-9.794860625007500987e-01	-1.533967042053934193e+00	-2.690059399415279273e+00	-1.046793655845332349e+00	-1.907664571124823683e+00	-9.675518066694389629e-01	-3.555543085509986767e-01	2.732879475942787462e+00	6.409952665460493249e-01	-2.491570615098816610e+00	-1.769254137065751964e+00
4.304383740952490456e+01	1.367976808605622985e+01	1.991474400748389684e+01	1.251167568303277378e+01	1.636114464101751409e+01	-7.586271063569643758e+00	-5.119724998753321543e+00	3.457830781854991820e+00	1.358625611952385803e+01	5.755408457746251649e+00	1.289700382488351282e+00	7.025591726953840599e+00	-6.083765307602527983e+00	-2.843371143307207305e+00	1.231544651443523319e+00	-1.697515276192672395e+00	1.764297797304139159e+00	1.907506425330061373e-01	2.740829570389376468e-01	1.803315899808707545e+00	1.191660225667862116e+00	2.354867806611351533e+00	-6.382314890607269919e-02	-2.052434515373822155e+00	-2.076238124128370277e+00	-6.801299057733478648e-01	1.046471623773966297e-01	4.343575899627879267e+00	-9.751948826240016688e-01	-1.062052722758351608e+00	2.143365733516770177e+00	1.803410439805565479e+00	2.373202775218060889e+00	-1.184761904860329063e+00	1.028622569569224376e+00	1.471038017945762499e+00	3.402352589558524376e-01	1.468107495080816616e+00	9.359475685546229107e-01	3.061847272001319453e+00	-1.065921412239723809e+00	-3.959110618336731058e+00	5.844543558215635759e-01	-2.821027300208149291e-01
3.423760345722214993e+01	2.663319778783772662e+01	2.532208357790587172e+01	8.240465386182671992e+00	2.036244439764653080e+01	-1.233821557063532737e+01	-9.656225777333000693e+00	3.108327102930086738e+00	9.335204931669657924e+00	-1.365936386696165128e+00	4.837106969042691773e+00	7.162594861656957690e+00	4.011928531420000610e+00	1.361859364192948840e+00	7.138177990470954137e-01	-7.372417871846312032e+00	2.122951818102339683e+00	-2.213523162928922705e+00	-2.938920303733675965e+00	-1.144559982439582319e-01	-3.688410120372710210e+00	1.811185953201875698e+00	2.026428156662932190e-01	5.996501489201461199e-01	1.708271996913884649e+00	-6.505679238775945450e-01	-1.232767140796286798e+00	-1.101663199780275493e+00	-1.231923208052461582e+00	2.389871716354238784e-01	-1.853056974807573587e+00	-1.447983247900443970e+00	-2.260433696190994601e-01	-2.145670978529262918e+00	-6.525562422542590113e-01	-1.962212378471531737e+00	-1.161618007137596775e+00	4.856004415133974850e-01	-4.884793859664146032e-01	4.554339879641028377e-01	1.503308198946462060e+00	1.034211380795756030e+00	-6.965459998963554611e-01	-2.490000571164251442e-01
2.226657579680208698e+01	2.476951970047154816e+01	3.654554037317470971e+01	1.176621207234314603e+01	1.799556881509949946e+01	-1.515657778048437976e+01	-8.123629522696461436e+00	4.757566491853473245e+00	9.536825964638948605e+00	1.961257749763985148e+00	3.033783459833751195e+00	6.989072142377199093e+00	-1.418777984729075570e+00	-1.324638142577424960e+00	1.353038606729160209e+00	-3.118275945105431379e+00	-2.274176315559547634e-01	6.187918817225642742e-01	7.621164104441492670e-02	-2.277921603021104247e+00	2.416398202975673648e+00	-1.935461858523751077e+00	3.524852953562272462e-01	-2.433346959533178477e+00	-8.445135507228141991e-01	1.404278468407339941e+00	2.974370105326101799e-01	4.296075693652652849e-01	3.561158198402440966e-01	3.506060360618918903e-01	9.625458666362957105e-01	7.665485495040597064e-01	2.931374533790301884e-01	9.264772680314654618e-01	-5.009600482093490292e-01	9.094471531632374317e-01	-6.142897218181979646e-01	-1.166046108906753531e+00	-7.137358802979220096e-01	-1.025188673704041875e+00	-1.132404136479212148e-01	4.744856331977543307e-01	-8.728561258922808153e-02	7.162715709544164033e-01
2.160569528283439311e+01	2.441789792034557749e+01	3.786317345262788336e+01	1.096814232596979544e+01	1.825001776610952930e+01	-1.520777479263736787e+01	-6.790973875160362105e+00	4.453069890603276626e+00	9.572553877704878644e+00	5.881457905103974149e+00	2.114770240008084112e+00	6.886998143477478962e+00	-2.168668085153135472e+00	-1.733692190841857439e+00	8.919924630855420311e-01	-3.220798753014818772e+00	1.022609835040292070e-01	1.197686925505758865e-01	-1.683135135651486203e-01	-2.407288411161109032e+00	2.110515342338692424e+00	-1.419803962003697517e+00	5.803823892644801585e-01	-2.422203079394781078e+00	-7.356438480099186661e-01	8.321232306409735990e-01	1.597295463452987896e-01	5.351003142689928493e-01	7.371432466476397494e-01	3.011517045949973492e-01	1.141243846823375208e+00	1.414983487225440761e-01	-2.467966229538545025e-02	1.041279032977981744e+00	-5.425491163831477337e-01	1.435254232542090058e+00	-7.493548104543716892e-01	-1.885259832421195547e+00	-2.736753393441551663e-01	-7.341536707797950978e-01	-3.304594680714915689e-01	8.212451224009856832e-01	2.893798336564923010e-02	9.103142615132323590e-01
5.280916096502065926e+01	1.742962878462618193e+01	1.254939178935114796e+01	-6.027488947903549388e+00	1.086289903065505591e+01	8.119437257686630716e+00	2.013697454541369058e+00	-2.544531366621848090e+00	-2.616619806948278892e+00	-3.234776816995214244e+00	-1.803343770058213380e+01	3.319946508307338284e+00	4.975627269057917523e+00	6.619151855732706480e+00	-4.133683630953504995e+00	8.576736958560172708e-01	-1.864214687275916438e+00	4.119853276874975379e+00	3.235054630490203476e+00	6.993840867199143219e+00	-3.479157880213469944e+00	2.525422599729711060e+00	-1.953864814682143125e+00	6.788653220214047046e-01	8.871184249002214139e-01	7.220429726480052102e-01	-1.002324648104396587e+00	-3.469168940579158367e+00	-6.050350136585777028e-01	-9.901634741820682928e-01	-2.225534473019906478e+00	1.530313366935051711e+00	4.958536482573817628e-01	-2.100756690157770112e+00	-1.687849349966663581e+00	-3.181966600141089341e+00	-5.562473477761223251e+00	2.411342548822276721e-01	3.722414221018304215e+00	-7.265934219165005592e-01	-1.412402181868644302e+00	-1.627206101693055462e+00	-6.348164765766112216e-01	-4.433416672015756177e+00
2.151179300529511451e+01	2.531713253080192416e+01	3.676893457791908304e+01	1.172612306258645276e+01	1.741422495655181990e+01	-1.560993364317715937e+01	-8.817183684205355476e+00	3.832866725008934772e+00	9.783356194606412259e+00	6.551434355801047937e-01	3.253845523969200570e+00	6.576923158313940476e+00	-3.388841136092947126e-01	-1.018470138241005074e+00	1.078853699668807842e+00	-4.235711405759601256e+00	-1.669160513841583537e-01	8.213384992886449409e-02	-7.606777099201357251e-01	-2.530611009211406248e+00	1.819141934047225240e+00	-1.538182228216481873e+00	4.302678758448084118e-01	-2.852148569500942976e+00	-3.936861603612129556e-01	9.005219399998508623e-01	6.571746172392951557e-01	8.771233456964621089e-01	9.090205531337134381e-01	2.659407858661965163e-01	8.122695462181896975e-01	1.192018818915884931e-01	5.153042023811509331e-01	4.988035326542890613e-01	-6.291629576662081114e-01	9.637239766675683716e-01	-3.533613379528956489e-01	-1.361925547559865057e+00	-1.182246127198701702e-01	-4.291913726371940352e-01	2.125616911427055389e-01	7.268404401140040605e-01	-1.423857288699335866e-01	1.098515786754423296e+00
