3.798995471757766040e+01	-8.697057277838606826e-01	5.035570336575265316e+00	1.034635831738261302e+01	2.057814487500255751e+01	3.028838907272378478e+01	4.343068672781343231e+00	1.107841729800461472e+01	6.501833241614783709e+00	2.438262595659908438e+00	2.121676928729585399e+01	2.772611625038525318e+00	-4.444707883885224753e+00	8.591068930295240325e-01	2.475411249891313226e+00	-1.895049590072090950e-01	-1.583700224786060984e+00	-1.908854448682592575e-01	9.408705204057730143e-01	-5.354416679489345521e-01	-2.244737923028966797e+00	-2.101942013386723929e+00	6.293030814261781902e-01	-8.740705006071314287e-01	7.058383541058687038e-01	-1.754482908819209985e+00	2.377470001367132824e+00	-6.756709972487451310e-01	-7.671605133662454667e-01	-2.397659890555009277e+00	-1.555368430285509473e-01	-1.071645939396566272e+00	-1.533156824265464291e+00	1.589348429949821284e+00	-1.055146269343682164e+00
5.688383297092823909e+01	1.139574729259674513e+01	9.555960295811715355e+00	-5.075786785590946870e+00	9.521683487391536360e+00	1.067585790165965065e+01	-9.716526672026164491e+00	-2.452253815901250800e+00	-4.555978400955865482e+00	9.882978447419942469e+00	-7.902545376511369568e+00	6.759222021828467319e+00	-2.186019152544790067e+00	5.026561932034298019e-01	-2.524221023650468521e+00	-7.888865901168652384e-01	-2.141454879023394930e+00	-5.708022147504825838e+00	5.078626298965397190e+00	6.499955739918441999e+00	5.410161478908991350e-01	5.159681499910281355e-01	2.635590665684130585e+00	-1.785782075416076253e+00	1.349544536643233483e+00	2.630137619899452606e+00	-7.869737178555218371e-01	4.383300219146571308e+00	8.072833244445489775e-01	-3.345207750560903914e+00	-1.218009310394590372e+00	-4.555648846721735090e+00	4.935898301494197504e+00	-4.521739551099160259e+00	2.710770710642840808e-01
4.097895390720729836e+01	1.638926859909992828e+01	2.221760810365069361e+01	1.342236657351639728e+01	1.047291134502807175e+01	-9.079290913500500437e+00	4.322799645072934460e+00	9.837732417297878618e-01	5.175226425991925616e+00	5.160524236772292994e+00	-1.950311560448966475e+00	-3.199575401416941411e-01	-3.744386174951817026e+00	1.276170623084412981e+00	3.147079385477290270e+00	-1.507666280138691139e-01	1.284483378003837606e+00	-2.552279056849200423e+00	-1.293637031246076818e-01	1.753210865124172013e+00	-4.760938174610147011e-01	-1.066409618927385949e+00	4.957526033715369707e+00	3.539129347113219026e-01	-6.195908996151155979e-01	4.174247548234468197e-01	2.935926928633858957e+00	3.503193063029557131e+00	-9.536885033104459675e-01	-2.603898345128854985e-01	2.503784840023566549e-02	2.464444901791143838e+00	6.141412427301600196e+00	-1.417051499173740181e+00	8.624025595702339286e-01
3.724651669356001804e+01	6.798563665848292858e-01	5.908302320706924071e+00	9.403411986418610979e+00	2.060919141434546020e+01	3.072782321922850102e+01	8.339306195141411138e+00	9.736555690742564551e+00	4.993266113937531614e+00	7.912931111162948561e-01	2.036729883418648157e+01	2.985488331647345728e+00	-5.351562025713095139e+00	2.451597332669723794e-01	1.764284104082402438e+00	-8.007193557645085613e-02	-6.161174362903044655e-01	-5.150135141810985306e-01	1.164897936285907543e+00	-1.351966342818599509e+00	-3.417544081633062447e+00	-2.332857478479892777e+00	5.694420683438941033e-01	-1.762944165599551916e+00	3.720501811367015188e-01	-3.032251609387380586e+00	2.464124970979082896e+00	-1.331423928836342196e-02	-6.929424371339292232e-01	-1.038525375810788853e+00	-1.108007036123905609e+00	-1.484801764626072051e+00	-2.494741780711728030e+00	8.664938960861752193e-01	-1.941780622804581746e+00
4.902848758990565159e+01	1.267383854404757493e+01	1.508641174967694987e+01	1.842329084290134489e+01	6.020646111641119624e+00	-1.059834154329005962e+01	4.462118026228957923e+00	-1.447906391764022027e+00	7.037390393188541537e+00	7.797028267425473835e+00	-1.600482118460676118e+00	-4.251662635156266745e+00	-7.280288659460979694e+00	-1.695488112573825923e+00	9.766431602623187880e-01	-3.016859290271501348e-01	7.373301129500071938e-02	-8.208468687047366652e-01	1.610667517756377620e+00	2.142097186149061638e+00	-1.454063583478439226e+00	-1.053496992966689749e+00	9.168240593081187217e-01	-2.189393287475513150e-01	2.821686573647072649e+00	1.948952280881907306e+00	4.148907219387899303e+00	1.930246791468235523e+00	-1.033108457685410209e-01	1.130281051877895848e+00	1.833493258229659695e+00	1.670749374111418550e+00	2.339931563008397664e+00	5.538005898838742613e-01	1.489488223621051599e+00
3.956903686167440526e+01	2.383728896545682474e+01	2.064746550359184951e+01	1.709582352157283580e+01	1.227050770816284597e+01	-1.433614721658336144e+01	7.356082665366349360e+00	-5.163898905231691927e-01	4.390894402481670511e+00	5.170484751245151500e+00	-3.320507736818595124e+00	-7.860158882275397829e+00	1.415287568468007962e+00	-2.965934611928537024e+00	-4.359370912720096136e+00	3.495738220053093759e+00	-7.557527759427341563e-01	3.847778776696661129e+00	-9.632758333466990841e-01	2.661226397035219016e+00	1.396360695924265150e+00	8.737333032801793964e-01	-2.717718389682818536e+00	-6.257947668810106556e-01	-9.524648847440663202e-01	-6.261711085344459082e-01	-1.212003981141842823e+00	-1.937317729276920586e+00	-1.430625921623930763e+00	-9.749365164981387277e-01	1.061726737754298266e-01	-1.273327931986825368e+00	-1.325798878439802930e+00	-7.476473404013071755e-02	-1.530855069473385788e+00
2.250689284106454835e+01	2.149585004772005803e+01	3.221293955042868618e+01	2.112069147351761700e+01	7.555888398026170627e+00	-1.652916482299893985e+01	3.607700220616558262e+00	2.684961842559171696e+00	4.838721935514917583e+00	4.356574870852259806e+00	-2.710147734584096302e+00	-5.891550453287750067e+00	-2.826979353067238687e+00	-1.663936359499885720e+00	-2.397577583268404311e-01	2.174650301613009873e+00	-2.781812051038111133e-01	-2.597154637355282847e-01	1.923583182304710870e-01	-2.969536086422275734e+00	-1.803400734811713368e+00	-2.281244175772649541e-01	1.097351030435333108e+00	-7.045900344646258695e-01	1.369811543214342731e+00	-7.819138823441297292e-01	2.204325237040331842e-01	7.839408959104070540e-01	-9.488752345402159949e-02	4.953586838176385343e-01	-5.753842215989741771e-01	1.106369346624971328e+00	2.791323302871325240e-01	-3.812091104980100398e-01	-1.381030369045290309e-03
2.201730933408178004e+01	2.116728278045867029e+01	3.325184731581228448e+01	2.032562641237577239e+01	7.810753868387933174e+00	-1.638343643742730649e+01	1.547948740473353402e+00	2.416697503256848290e+00	4.573952576277569015e+00	7.436911779171631487e+00	-2.537752978992252384e+00	-4.904529087060730319e+00	-4.398762411647737736e+00	-1.633235415148596159e+00	-2.991844947131518384e-01	1.807953369949504951e+00	-2.154217404994579199e-01	4.074869972753542569e-01	1.841400596588947391e-01	-2.676128119209502998e+00	-1.544953866809769316e+00	-1.345929760307334466e-01	9.368936650146798550e-01	-2.145970886566790359e-01	1.212968150885181728e+00	-5.442785919545510831e-01	3.683580827374761668e-01	7.447475734183629514e-01	4.524264147851898565e-01	6.095358349427586475e-01	-7.670320695294188251e-01	1.530981761409124786e+00	-3.371819724967163590e-02	-5.806812168203678848e-01	-1.368011893890258568e-01
5.816327656663970913e+01	1.720726337900358516e+01	1.119661459775760903e+01	-4.430349437680218827e+00	1.205653246049840099e+01	9.749858405825341023e+00	-9.798251393100203543e-01	-4.966512412271670840e+00	-2.878123297212352938e+00	-2.055822745675397467e+00	-1.606500031143410823e+01	3.402042173151632820e+00	3.457308150525109092e+00	5.106993022743063548e+00	-2.487320886773197071e+00	-3.863894545458681939e+00	-1.228254609146954390e+00	-5.356128715616939928e+00	8.691456530309789041e-01	5.591221181999179279e+00	2.703931720026895441e-03	-5.877341061326979421e-01	-2.239617298218395280e+00	-3.251931081777453825e-02	-9.324534504807658886e-01	9.555042813642133925e-01	-2.633810647871356103e+00	-1.524801956470684283e+00	-1.924769913535322674e+00	-1.576037766761338332e+00	-2.818086535166244300e-01	1.761517167068403777e+00	2.497878784164164756e+00	2.647764926675179709e+00	-4.047787489184197618e+00
2.279504562210323115e+01	2.171772682430190216e+01	3.213433470339471398e+01	2.067766755718501770e+01	7.163035066739534606e+00	-1.667655270913049392e+01	4.079948989869233600e+00	1.806033956013797015e+00	5.057164063980884805e+00	4.090658822191457489e+00	-2.931337262207725836e+00	-6.215997947094303200e+00	-2.224128056301319933e+00	-2.229464053653865907e+00	-1.484101878941550101e+00	2.870520193898468797e+00	-4.610894604267998798e-01	6.153961698356162913e-01	-6.432130848036668458e-02	-2.756527518896316309e+00	-1.429138747944443510e+00	4.410602046677870036e-01	6.869813005159606245e-01	-6.144626280799562190e-01	1.543961844342927936e+00	-6.576638968858815604e-01	4.485115372987139026e-01	1.048136089828194173e+00	9.272205224993258776e-02	3.275545505715985461e-01	-2.370041440040843439e-01	1.199003545881635491e+00	-6.724277670079444047e-02	-5.167690129240567476e-01	6.658904752095468060e-02
