1.322741080325921281e+01	1.600973141259612476e+01	7.422856561926709507e-01	4.614737746306189159e+00	1.111156524283511793e+01	2.072464007632666494e+01	1.067151165943219659e+01	7.736713996904959423e+00	1.164645300453367938e+01	1.109537705568613042e+01	-2.311308805159022928e+00	-2.534907850601119339e+00	6.427709676227648661e-01	-2.174089179289110607e+00	-1.742359815271490753e+00	-1.272010924653485642e+00	-2.557630822787359648e+00	1.162570051460198650e+00	2.972420320191765733e-02	1.168556151011730382e+00	-1.267945322159782506e+00	9.435411367585584408e-01	1.950102519943880619e+00	9.477174572094064775e-01	2.264455869901798479e+00	-1.514988014510561420e+00	8.293482829368377107e-01
4.652198584330807307e+01	1.158761756548938848e+01	5.804922332146615460e+00	-6.917995947161509562e+00	9.979211842320859560e+00	7.971444970740559910e+00	-5.238402145488141315e+00	4.517267533580120897e+00	-1.087543825704265466e+01	-3.063932907579219878e-01	7.347658900503649670e-01	-1.768208241473483877e+00	2.417881285225927657e-01	-7.116069764929812136e-01	-4.719991412281882681e+00	8.414861085438953836e-01	3.443843393741635506e+00	3.364916750602743534e+00	-2.350999193220706680e-03	-1.692926298666013851e+00	-2.261396010868348405e+00	5.476256779667395769e+00	-6.212229302708290879e-01	-7.619312024269816463e-01	-2.814535565282231033e+00	-2.829899445240423361e+00	-8.338594140301991420e-01
3.114996650880405227e+01	2.274744193701151218e+01	9.240742038285405968e+00	1.830534773558666828e+01	3.693280395510348146e+00	-2.643426397003219463e+00	-3.448757522773047590e+00	-1.063474747655687391e+00	1.642430584045289965e+00	1.533383644124829859e+00	4.155167076477331856e-01	-8.394824825313923489e-01	1.492821008231673519e+00	-9.040675861450950812e-01	-2.206960033152362666e+00	-2.977353872420395731e-01	2.241863732546759191e+00	-1.197490089106947764e+00	5.633940706659982256e-01	6.948814896939982111e-01	-2.627211341282302381e+00	5.440736708247211340e+00	4.314487187174376182e-01	-3.157527632790731786e+00	1.729355242073824961e+00	7.288077044115309766e-01	8.166640747559181790e-01
1.408904770382988580e+01	1.623377941024605775e+01	1.724463212734331341e+00	5.039503307202146232e+00	1.092053058174075808e+01	1.945144204303662150e+01	1.414590148762272648e+01	8.309183962174978788e+00	1.009735731157228500e+01	1.004129295794152910e+01	-1.679463956957821358e+00	-3.461584166649043226e+00	7.005939141032891948e-01	-2.323342393195578559e+00	-8.009423585444134241e-01	-2.944518205022545576e+00	-3.054716411230848472e+00	1.377386428124874884e+00	7.676164704558958718e-01	1.382348738595365889e+00	-1.355640311887341687e+00	4.081387734291715419e-01	1.589602937061705745e+00	4.228534587755515273e-01	1.758857877034051276e+00	-1.879717052696580293e+00	6.325145118605807193e-01
4.231804386020049691e+01	1.604166814349301617e+01	4.177725040567696446e+00	2.054325537699369519e+01	1.529339456427141641e+00	-3.680589042731748695e+00	-5.537332005063392515e+00	-2.668815830245424792e+00	1.161792105102426254e+00	5.051842768153882446e-01	-1.590449705424718196e+00	-4.926160361225422335e+00	2.377317314195034115e+00	1.525762369925171280e-01	8.318233394667522151e-03	-5.641786129816501738e-01	6.891323501486459335e-01	4.867231053745959546e-01	-1.218311255919122038e+00	-2.122944364426501362e+00	-2.229470553510414010e+00	3.136624868877321948e+00	2.010499818255930382e+00	-3.708945440363676238e-01	1.250234595157086126e+00	1.327592076419839229e+00	5.896329008696939988e-01
4.054627657869397694e+01	1.516078947953101874e+01	1.261232150729545687e+01	2.417987285138978493e+01	6.249606757597343965e+00	-7.008028142133916560e+00	-2.114125073091624785e+00	-3.122134842766010721e+00	-1.124496971693524916e+00	-1.648102594317902847e+00	-3.505444204779298634e+00	-9.530318120585112851e-01	-2.304373994013741989e+00	3.389093827132805714e+00	4.802744516501576966e-01	4.082276420095072744e+00	3.077670802202424061e-01	-9.635817059818991837e-01	-1.713731575904680948e+00	-1.962327354454796238e-02	1.657222077100253710e+00	-1.205435836667167804e+00	-6.913556707989051420e-01	5.776518428407488859e-01	3.694150005257264280e-02	-2.557654556934985113e+00	-1.330616876505026636e-02
2.184339183440629739e+01	2.661411918944126498e+01	1.252666177966179717e+01	2.481441312463894278e+01	2.036224769923386635e+00	-6.744763112787933501e+00	-6.709123265597086494e+00	-1.557706071477036991e+00	1.319280459707600661e+00	-1.943635496091979720e+00	-1.677797739981057967e+00	-1.391782723550979872e+00	3.827687606541065324e-01	5.265810427462265242e-01	9.295064768641779773e-01	-1.507367391404238699e+00	-2.281247632045372509e+00	1.533592498183522284e-03	1.342728759664272520e+00	7.374141462326084806e-01	6.202341507646019769e-02	8.144033034421902517e-01	7.592893373146176739e-01	-2.818545140513734407e-02	-9.510435635188271841e-02	8.931689984040349639e-01	1.402102506430351392e+00
1.906877232489234331e+01	2.872343765808726346e+01	1.295041296690673249e+01	2.426839140312116427e+01	2.878373261714536557e+00	-6.485055677046551281e+00	-9.349225392645379884e+00	-7.474273317965667296e-01	4.902642700209572935e-01	-3.477119173465869073e-01	-1.644298850033955262e+00	-2.866027811491767885e+00	5.721526186112573242e-01	2.465066402487765540e-01	6.453381859462524739e-01	-1.366707672121963757e+00	-1.731240880639681956e+00	-2.934203358408009679e-02	8.274419703459542363e-01	7.017249030306762503e-01	-4.181551902252205188e-01	3.460396545636705845e-01	5.233532994760858870e-01	5.445726969351881719e-01	-1.158683397617877170e-01	8.221042215501433992e-01	1.277828882204986582e+00
4.871139645504405280e+01	1.019698423022810196e+01	9.892113436826301509e+00	-2.375802365758339807e+00	7.915854006505362861e+00	4.791902610679707131e+00	5.247540165548098656e+00	-1.726557748700179751e+00	-9.437368329594004734e+00	-8.625910195507049849e+00	1.459050373932522904e+00	4.087919833956697779e+00	-1.871520870880907905e+00	-1.766096907566326646e+00	-3.472819151064751697e+00	4.101558340440909500e-01	2.370882783670061333e-01	7.794945054666750917e-01	-1.847221355377236973e+00	-3.754383572092471866e+00	1.416624571063414884e+00	4.029822247805486812e-01	-1.981734282754308740e+00	-7.406998244868194803e-01	1.966191742341255044e-01	2.672502302197294344e-01	-1.955412503125312673e+00
2.322482758346020759e+01	2.630549802712117113e+01	1.246259198485609865e+01	2.474041186571946227e+01	2.041361489847719923e+00	-6.702789168300546052e+00	-6.537804990575476261e+00	-2.579406384870493341e+00	5.587967528136400519e-01	-1.720529080148719636e+00	-1.937722831581398131e+00	-1.627728308116210831e+00	-6.492690254549354778e-01	8.362680880144636175e-01	1.283571806100172852e+00	-7.683074618280698598e-01	-2.124870511845708965e+00	-5.664175485761110268e-02	1.056419570071382541e+00	8.210733049478757817e-01	9.708923519810151725e-02	5.099141387950028026e-01	8.781142411675080250e-01	3.043526775930578965e-01	-1.196512410793379444e-01	7.099262583629472045e-01	1.451952671994002131e+00
