6.053593260657032715e+01	2.382371970014274609e+01	-2.811965166587916443e+01	-1.194275228650459120e+01	2.174808299878274198e+01	7.003639273967496415e+00	1.739321575195350178e+01	2.942296187992689127e+01	-2.160599125367368600e+01	1.568778705604992041e+01	3.383478440554424793e+01	4.313794176583158446e+01	2.744941701933879941e+01	3.348083339832044203e+00	-7.972866181423781562e+00	-1.084690934662670614e+01	5.887007668439621533e+00	1.829415420020649163e+00	-6.181058700148529539e-01	-9.639763890876108521e-01	8.653287322051446129e-01	-8.285876113745566096e-01	1.056787443826327610e+00	2.512068710266762928e+00	-2.711539217345696695e+00	1.527753802442370690e+00	6.899334771113649900e+00	-1.943555013113513197e-01	-2.775148412652546526e+00	-3.481911294747018104e+00	-1.933561662958011462e+00	-1.149135082069769220e+00	-2.428652161559562206e+00
7.480043930224449866e+01	5.963632846838010693e+01	-1.050212984772531044e+01	-1.033669761210766147e+01	1.771367348813592812e+00	-1.900285236971287484e+00	-3.319912260009409699e-02	4.141621238306815656e+01	-1.423433049366840741e+01	-4.047793695146430615e+00	-1.001471445413426054e+01	-1.105110210873518106e+01	-8.328137325040902539e+00	-1.996609247883782690e-01	-1.964369132112383554e+01	-1.061932847540015423e+01	1.559933135638154944e+00	1.024213424099290837e+00	-8.161230361928113908e+00	6.156998143372144128e+00	-2.116269753445869650e+00	1.845375280361062797e+00	-1.220540728821476462e+00	5.033115802178675047e+00	-1.427216739256299505e+01	-6.622606213146400300e+00	4.813156935535632286e+00	-1.095426615027682438e+01	-1.595851888886729775e+01	-1.517658010550498204e+00	-2.976613964186170413e+00	-1.451843638327739328e+01	1.612634976566767264e+01
4.073052528560705809e+01	6.979378122829956510e+01	-2.644638870575521494e+01	-4.143095438457620361e+01	3.798835142411626720e+01	3.290334070648944476e+01	8.030802664582791905e+00	-1.193426466575633071e+01	3.662637891330302153e+00	-7.598410739913131984e+00	-5.465181560184124709e-01	-4.001164485165836560e+00	5.120453274269874733e+00	-3.322370511768089063e+00	-1.045467005043244413e+00	-1.200356837183313319e+00	-8.701528108692371255e-01	3.201873075101393962e+00	-7.250477089076012849e-01	6.205033285909774321e+00	4.189990532817422508e-01	-2.059910607619473311e+00	7.634575117971252878e-01	-5.045855201434169324e+00	-2.232468539061441271e-01	5.428066544253067782e+00	-1.515793431671674796e+00	-1.814896043459087727e-01	2.751791475600040560e+00	5.245403732067781544e-01	-1.959669156438190063e+00	-7.178833325494451412e-01	-3.258866062423362742e+00
5.933611135801574221e+01	2.461626134455747561e+01	-2.800980489902528348e+01	-1.402978954982716076e+01	2.042478587005374635e+01	7.467605561385515678e+00	1.579731713250011182e+01	2.971525173928529284e+01	-2.195494789083202747e+01	1.486430868783093473e+01	3.193362449602062014e+01	4.814528674094156457e+01	2.568432742039235706e+01	-6.004432618045385528e-01	-8.345558124114743848e+00	-5.514936273778036302e+00	3.309759617224503181e+00	1.823863006011086307e+00	9.722920073279116560e-01	-1.489573413547843339e+00	2.471964497828451179e+00	1.846778737546380111e-01	1.918939245071585420e+00	1.094368524256476682e+00	-2.547127993489294528e+00	1.321982369591345186e-01	5.661026475055344065e+00	-7.312446364676900012e-03	-2.958590786020283137e+00	-3.954076468093409513e+00	-1.477719484727574750e+00	-1.428275777371423638e+00	-1.163891057928851280e+00
5.359302795673498565e+01	6.089467760713993272e+01	-2.287342367058678150e+01	-2.885952179358670122e+01	4.673419147652408867e+01	3.579255187923146053e+01	1.142433218056022604e+01	-1.233830616660394242e+01	1.024252187284325011e+01	-1.966887134188862740e+00	-1.594729846970499354e+00	-5.656830612081033216e+00	5.645036954044208244e+00	-4.019552030914602447e+00	-7.124302353359933393e-02	2.835030556985889127e+00	-6.541490843249240239e-01	2.112556810581141864e+00	-2.494292500744109464e+00	4.120385454956076110e+00	4.065380162257157814e-01	3.680126045983172361e-02	2.308354593539176491e+00	-8.120141376965971602e+00	-5.043398662156190149e+00	7.265540130350638393e-01	-4.140576188500176280e-01	-2.803268337654121756e-01	1.681550897062323191e+00	4.952579362139629460e+00	-5.809934101824914876e+00	-5.854181120711449138e-01	-2.947486414063819726e+00
4.351121390661182886e+01	6.853669226245013135e+01	-2.410394101742654982e+01	-4.618059539739839181e+01	5.057837116531898403e+01	4.500156704651568873e+01	7.091084522998785999e+00	-1.673082170779958489e+01	5.933216277459670174e+00	-1.793215216829277381e+01	-5.005574793710096060e+00	-9.322804945570734247e+00	-2.135077915282847183e+00	-2.480670455383707118e+00	7.843119985212772427e+00	1.189652091032203884e+01	8.240544004491282548e-01	-1.085314623501915143e+01	4.714006489043219283e-01	-7.058599897349508545e+00	2.243835141338653416e-01	4.336675707261647972e-01	-3.398020181193175393e+00	2.877819773618406796e+00	-9.839937702103292994e-01	-2.274991133079287131e-01	-1.279486435109915110e+00	-3.885025825467562033e+00	6.467380261226456373e-01	-2.496429930611012260e+00	-1.503148636975645713e+00	4.587133322472422670e+00	2.258745382651062616e+00
3.653838364711701558e+01	6.296752732025012733e+01	-3.142317056382934481e+01	-4.834925605667751825e+01	4.948990717760711533e+01	4.031160037567395449e+01	1.142021397982593070e-02	-1.767130629600527669e+01	6.894782116309756681e+00	-6.314588019068548164e+00	-1.001910136258740147e+00	-8.778325404275191701e+00	4.169104287968610656e+00	-4.762476586956223557e+00	-2.455379525480776669e-03	3.451602222347553983e+00	1.058574284643917451e+00	-8.943782457929904117e-01	2.325965028503847343e+00	3.564961458533612682e+00	-2.732204816484871679e-01	-6.982684654964880222e-01	-1.379272976093746383e-01	-1.468787982011325211e+00	4.316613639676973868e-01	-7.924709402575080830e-01	-2.123801701124003183e-01	3.029825971992027078e+00	2.506863290569024016e+00	2.462948880094791626e+00	4.052255586601892112e+00	-3.712597794581061095e+00	-1.591251224779552720e+00
3.613253012953438770e+01	6.401100868384763487e+01	-3.233835444715921170e+01	-4.826563210116766101e+01	4.945401891044867426e+01	3.965234592063205810e+01	-1.566650115400166909e-01	-1.692950417411296726e+01	6.479491582867940913e+00	-5.558403341626036109e+00	-3.431058528761659621e-01	-1.051240947636383183e+01	5.340200471735153442e+00	-4.113460227877897779e+00	-2.520708671687311941e+00	1.584639892900043368e+00	6.393153365813279976e-01	-5.445008788188023807e-01	1.322118672192203803e+00	2.673569733971617790e+00	2.225131509628361925e-01	-6.906113167397687214e-01	9.542676278812241009e-01	-1.477509010111127230e+00	-2.148771363787826960e-02	-9.996058576745937563e-01	-2.566824096988684079e-01	2.499267142457343827e+00	1.966744740845976391e+00	2.746460339984969412e+00	4.500746401821422715e+00	-3.041283215756317659e+00	-1.765834741084759685e+00
7.193409730383726242e+01	6.162917012323222110e+01	-4.154608551758882662e+00	-1.244666521355984834e+01	1.514093986536539482e+00	1.047524315398709716e+00	9.337396892325912079e-01	4.596559841070903474e+01	-1.591714761519886601e+01	-1.126110335592480105e+01	-1.549139625812593657e+01	-3.962082821375352726e+00	-2.085332514419905792e+01	-2.466009448439763219e-01	-5.532923352456046828e+00	9.741819470918891000e+00	-5.175962060051647384e+00	5.712575694963029083e-01	-1.623418201621577295e-01	5.296453112026932253e+00	-1.737454372178058204e+00	2.002761458414237250e+00	-9.159608761828094359e+00	3.526642044948249399e+00	-1.918980313620675116e+00	-3.737513173337640549e+00	-7.624134238439741473e+00	2.935593463704646133e+00	2.568003154734750382e+00	-3.115178281607804411e+00	2.568538295647508463e+00	2.838584221486063708e+00	-1.329338918240863920e+00
3.635978880297019344e+01	6.229750005222900455e+01	-3.034518553508492644e+01	-4.792538024720955292e+01	4.812544587320499545e+01	3.991598676185858352e+01	-4.896953073347734553e-01	-1.787146681536751558e+01	7.087532488467644498e+00	-7.608667536365975259e+00	-1.495409269594234480e+00	-8.508288868893743029e+00	3.570783280530877679e+00	-3.986127308757194232e+00	1.594634683501026329e+00	4.434408871980596523e+00	8.137953546809288952e-01	-1.488720029886211771e+00	3.365921133002342192e+00	2.997487410826255250e+00	4.887406484724625688e-01	-1.070526217337710584e+00	6.280146061828931203e-02	-1.556724143491289070e+00	6.001722273295584387e-01	-9.281039382930333925e-01	-1.033613375881180740e+00	1.674410454362106782e+00	3.015675197055946999e+00	3.192557428055793345e+00	3.912710361924291114e+00	-3.065749856308662036e+00	-1.340269124434933623e+00
