-7.036220464223949533e-02	2.196295231239380960e-05	-2.307445418504672774e-01	-2.396979685828913575e-01	9.594292769190038844e-03	-1.300760071674594287e-01	-3.946918375796963363e-01	1.310438405889014293e-02	2.066499654864312197e-01	-2.086901312137755538e-01	2.846877304566726094e-02	3.413979787112895736e-01	1.676222784768224006e-01	4.182460292255540252e-02	-3.824399422312872721e-02	-1.030351216068703668e-01	5.079156251115336529e-01	-2.463034381602551351e-02	-2.432964273063540073e-01	1.374105677204459294e-02	2.725059094505296042e-01	-1.034177657938916296e-03
-2.780851790176095961e-01	-1.004202204106146856e-01	-7.720481651569734323e-03	-1.010644878036853211e-01	1.023728658226633614e-01	5.928407408463901018e-02	-1.104442399250371021e-01	1.461484191771758312e-01	-1.339533138416395229e-02	-3.283162852110901309e-01	-3.686127077911736244e-02	4.706317216251667546e-01	1.353274533659507561e-01	1.403088274248362466e-01	3.969810084740228034e-02	-2.403145843161136608e-01	2.100122742222487460e-01	8.850847207099815650e-02	-4.350395949410980623e-01	-1.719755683840451244e-01	3.347911810991118647e-02	1.414840924150615187e-01
-1.585003026281322780e-01	-5.161467831256939809e-02	-1.342859151555166573e-02	1.224639403861655373e-01	-3.134823959460545928e-01	6.311147085388324474e-02	-2.119540667565142089e-01	1.212299099407037478e-01	3.826369158244540686e-02	-2.613859227313261036e-01	-1.318308600698102073e-01	6.418601538661042882e-01	-6.346253532374071527e-02	-2.187749846306654561e-02	1.781730940770775151e-01	-2.216622668661273610e-01	-3.341912133988467898e-02	5.232973267598142741e-02	-4.174211422883168932e-01	-1.415160778405980257e-01	2.245372008581845644e-02	1.815271319021203034e-01
-1.054087342276193578e-01	-1.621897335381321942e-02	-2.874599532581338379e-01	2.262293689637709729e-02	-6.282557167754082572e-02	-1.355455913031363736e-02	7.681325438909535064e-02	6.412706612834916109e-02	1.157244095930164973e-01	2.135661432906880985e-02	1.805214771549405739e-01	1.539209479742235376e-01	-3.416902996154112526e-01	-1.037258099933070082e-01	-1.042890438064936337e-01	-1.206584528664982614e-01	4.193574438218282130e-01	2.237671632846764125e-01	2.720956529490041742e-01	-1.558294748734148118e-02	1.859461043241090739e-01	1.562407982065433243e-01
-8.622834258118401707e-02	5.401710799894902937e-02	-3.519074197441752205e-01	2.105353893434347978e-01	1.074413854397950237e-02	-2.672484691547589719e-01	-1.300112686627455105e-01	4.096229766714648557e-02	2.728087167906856347e-01	-2.072931132716415714e-01	-2.592409994863791867e-01	-4.681785053823397380e-01	1.954795020694514163e-01	-1.117238239244862028e-02	1.484940129604725434e-01	-2.663572405743876437e-01	-1.783319200528329582e-02	6.297019602232897806e-02	1.163555461761236615e-01	-9.585797341887923595e-02	1.859095280515309090e-01	-3.098977259635158910e-01
-1.159181048195116470e-01	4.447124286488863404e-02	-3.307926251594136557e-01	1.811208955542356058e-01	3.111105500887613104e-02	-3.084387745164394179e-01	-9.151939847334805700e-02	4.929605200761270900e-02	3.206286606500404202e-01	-2.431627539753347111e-01	-1.484136739925873971e-01	-2.308317784096513559e-01	1.342732510206169454e-02	-2.063902207336087702e-01	1.768122061569407655e-01	-3.048957432790633804e-01	-9.478866461313654665e-03	-4.852270461464966433e-02	2.112861911853137764e-01	-1.543749164576578847e-01	3.223226951098879245e-01	-2.874542554533798255e-01
-2.114696589229851653e-01	3.520520573095070604e-02	-2.871447667342213461e-01	6.964332010515696114e-02	-1.497125328050859239e-01	-1.710991552377861546e-01	-1.213339000362225750e-01	1.261807697102388937e-01	1.155134595112634471e-01	-2.349148935687967177e-01	-2.945839200280788717e-01	-5.219527235338303761e-01	3.860956933783107892e-01	-8.367908506586907436e-02	-1.069997141186846135e-01	-3.234422084324553026e-01	-1.504917335196926109e-01	1.087905864600073325e-01	-4.042661393687171228e-02	-2.135964735661278480e-01	2.020734377573153440e-01	-1.383419347074055505e-01
-2.319066855631437551e-01	2.445489850377270333e-02	-2.550480401150028720e-01	-2.790991762361124673e-01	-3.377814585849837625e-01	1.045136025257434043e-01	-4.025742146856122611e-02	-6.300109399001103949e-02	1.049094203734151770e-01	-1.726872172888333778e-01	-1.327299411690392728e-01	-3.001696739371337297e-01	4.803072606271305833e-01	3.742662979932613876e-01	-3.121327238047637009e-01	1.460638248443060783e-01	1.664656328953125486e-01	-3.514067255328963413e-02	-1.978945736648191622e-01	-2.650192755931882749e-01	4.942319587404633147e-02	3.325929836937864814e-01
-2.597698383319069215e-01	-1.794577869638966025e-02	-2.126896307807219499e-01	-1.397206927270168153e-01	-5.377280927391581145e-02	1.663875976151108493e-01	3.460855816970955651e-02	3.388953407242102644e-02	4.338970347230153984e-02	3.325937102009289548e-02	2.385834892747833169e-01	1.109452896930742810e-01	1.795201793892801934e-01	3.822354478469647820e-01	-9.998755330114676709e-02	7.632966737302804283e-02	3.156035920511511828e-01	1.129230208081416324e-02	3.591903757860927249e-02	-1.532059893623174129e-01	-1.689608057941673624e-01	-3.758508034684507337e-02
-6.012750821410434154e-02	-2.164090283698583417e-01	2.784329595547387348e-01	1.653679863393621163e-01	5.461951922937321232e-04	-2.585733838121694328e-01	-4.184282484852009515e-02	2.089899684894505338e-01	-2.196039271054940276e-02	-7.144996072089390693e-02	1.974657095691739472e-01	1.944631307581798640e-01	-1.914415870246166662e-02	-1.179584738567074631e-01	-1.293307431282303688e-01	-8.555671826930656698e-02	-7.646347480654051842e-02	9.546237731399745408e-02	1.455802969495636340e-02	9.570055286347475820e-02	8.042884036790415303e-02	8.442927673849021097e-02
