-2.717493605386721578e-01	-1.724410957698403746e-01	-1.271903824534241501e-01	-9.059689593212494341e-02	5.551085761960063494e-03	-2.891129269899910259e-01	-4.127023176426607431e-01	-2.903648806354194312e-01	-2.906532952321878027e-01	-1.190910821102506706e-01	2.061605866496488693e-01	8.071847784846226254e-03	-1.278184112255487392e-01	1.631211513621148856e-01	-3.643779810311402190e-01	-2.723255562482686243e-03	1.772828176807952627e-01	-1.010381166560748167e-01	-2.672257465565870960e-01	8.599150887779932750e-02	-1.520407355465509258e-01
-1.154108937653186284e-01	-2.527047406609736480e-01	-1.242151370076775563e-01	-9.171828634773038225e-02	1.383856653751950050e-01	-2.219334572438673714e-01	-9.554622981893159950e-02	-9.099724170537691614e-02	-1.160759010616740639e-01	-1.735565233299680640e-02	4.922804260389678221e-01	-3.106270994705616004e-02	-6.059059270080587034e-02	8.148352850864773456e-02	-8.935273677933917857e-03	-2.646962963803197247e-02	2.233787147577600829e-01	5.008569654455370668e-02	-1.216554490370778951e-01	2.465213752011921888e-01	-8.523807977362872490e-02
-1.480996643572338456e-01	-2.244954675249698495e-01	-4.685968279459691577e-02	-1.157526594226226807e-01	2.064370933064383629e-01	-6.056708937569599965e-02	-1.273063125729947953e-01	-7.199843893205642997e-02	-1.320885584087533038e-01	7.119784406081013095e-02	5.779528403929448110e-01	-3.427994432654798886e-03	-1.646686201100141383e-02	-1.347673297093422984e-01	-1.101956037066992161e-01	-2.038285293909299425e-02	2.454313240119123107e-01	3.592137751267909795e-02	6.447045013065168251e-02	3.777100686780930361e-01	1.076283339958766577e-03
-2.684695922189266337e-01	-1.696655973362128089e-01	-2.255592713949068073e-01	-6.687313238074441002e-02	-3.793979929563275344e-01	-6.723962365380363460e-02	5.121949939559711229e-02	-4.144086596887510687e-01	-1.525426968207070633e-01	3.800079172911372677e-02	-6.540647106884019124e-02	-2.031712228694028677e-01	-8.438071261600298134e-02	-2.750443738113553596e-02	1.999730009470504152e-02	-2.409999681828808860e-02	-8.411941292601342324e-02	-6.342576733221884366e-02	-3.072564875362607806e-01	-1.209183906560108018e-01	1.473127755873487599e-01
-2.662745600135510426e-01	-1.387776721493744481e-01	-4.060132677950516467e-01	9.922164218417868498e-02	3.588787008289566482e-02	-1.846174628781314941e-01	1.455884063520140881e-01	8.684900686784192969e-02	-2.222117062388099806e-01	-5.001852509075563336e-02	-6.092601400615359902e-02	-3.537953835413371051e-02	3.297797484271983715e-01	4.564927508797532729e-01	-2.225390002776473086e-01	-3.733885602816928908e-03	-2.171469378083070723e-01	-1.270555966397542980e-01	3.017567754956756998e-01	-2.159738922434349395e-01	-1.988257596872986810e-01
-2.383377212831662983e-01	-1.517374697482244961e-01	-4.501292859453213113e-01	1.032844904480870740e-01	-5.142325459911377405e-02	-2.270422852548689696e-01	1.898543469723938393e-01	1.096299504172943209e-02	-3.160226996973096170e-01	4.610992932428272656e-02	-4.567488669005297097e-02	-2.639415221204279294e-01	1.916830183882443639e-01	4.257933505756427151e-01	-2.646123109803324436e-01	-7.927039152723609023e-04	-1.416502575212015835e-01	-3.865963185158856341e-02	3.011231151535915807e-01	-5.338989051555421278e-02	-6.193572060790684258e-02
-1.922919544307725714e-01	-1.698093815576328935e-01	-3.847358968287591385e-01	2.212659184680397795e-01	3.476182099794205560e-01	-8.081169793124462486e-02	3.719343855861931281e-02	-7.315853423623628997e-03	-2.432118874349662729e-01	-3.153143837604531919e-03	1.231298867489734605e-01	6.689606920674148749e-02	1.546516946949283433e-01	5.604446805891555305e-01	7.808558455865989220e-03	-2.467594799378318784e-02	-1.774868809746288079e-01	-1.183461167828995554e-02	3.180284304072078516e-01	-1.616745994598203506e-01	-7.180970275051837270e-02
-2.641776006445695213e-01	-1.675041765442533415e-01	-2.422713324708031246e-01	1.882902028089906421e-01	4.544316416615951648e-01	-9.842155757182197151e-02	-4.415015568901816678e-01	-1.209076956879506087e-01	3.030002066943714434e-01	-1.649061129214446017e-02	-1.784300517039967560e-02	3.818786166680468441e-01	-3.094551395137106198e-01	3.584367908338847997e-01	4.683635978996651961e-01	-1.553049167872467932e-02	-3.000206893458733926e-01	9.509524439370220517e-02	-2.075381681616059182e-01	-1.205750877682629230e-01	3.378076552084052341e-03
-2.561909046757545050e-01	-2.052205339925162186e-01	-2.649290791105745613e-01	1.840372847463435727e-02	-2.539237222183842249e-02	-2.432429213437435622e-01	-1.657426107863422537e-01	-2.447226593631051661e-01	4.601410178360378356e-01	7.246451380076031346e-02	-2.317017856098700923e-01	1.478606827220730335e-01	3.725023681047531787e-02	-1.150096555683682853e-01	1.664481752664666581e-01	-3.214059770745026495e-02	-8.017277066103964400e-02	1.182755843982188360e-01	-2.493488898460546888e-01	4.171223404427425174e-02	6.539881156022153696e-02
4.785337906900736793e-01	-1.212478692808910824e-01	-3.131493595974191996e-02	3.838420070623180941e-02	5.593549512262649360e-04	-2.384952817297186223e-01	2.371730686311174785e-01	-1.607115101981477501e-01	-1.195551315790030211e-01	1.484066339323264760e-01	1.480112424564839213e-01	4.239034698152715358e-02	-1.921858832954862484e-01	-1.915494332046447090e-01	-1.380572784519982221e-01	-3.140214192644573410e-02	2.705191658750849895e-02	-6.962076186642979225e-02	6.933047107739583222e-03	6.176514830165327069e-02	-2.166571009735477824e-02
