2.027196629925901161e-01	2.467416332054537392e-02	-1.607213691514631712e-03	-1.531996734994056641e-01	-2.783861186107449703e-01	-2.668244035547961968e-01	-3.372564235655415854e-01	8.841562174683005593e-02	1.463803692245709553e-01	-2.880731839101469127e-01	-3.763571312583954831e-01	-2.474576024294908860e-01	2.832677036203467558e-01	-4.259954620212943466e-01	-1.396258556419999741e-01	-5.629014925955792142e-02	-1.234396354459676992e-02	-3.166943918633727956e-02	2.055828512086819160e-01	1.252606675219352927e-01	2.478944435163861204e-01	-9.079709253069721819e-02	3.393895524965800242e-02	-1.766023822217465400e-01
-8.288491888460836066e-02	-2.339620444013636724e-01	1.046166241862626495e-01	-4.694924664595463426e-01	-2.538825737119589365e-01	1.126978770753208833e-02	-3.916387425021364277e-01	-1.748646281505545630e-01	1.010382201843960520e-01	-8.321954456342067763e-02	-7.571686629552287773e-02	-1.298887888019250314e-01	-4.029653622537105601e-02	-3.725028015614393340e-01	-2.385960385562661268e-01	-1.083700069215646350e-01	1.316602547320964989e-01	7.236793539130578767e-03	3.592778069057155910e-01	1.503073729578442153e-01	3.199318789516752415e-01	-1.186849223264574565e-01	1.560237221923006512e-01	1.452613273661887416e-01
7.536000697127249320e-03	-4.746562150014883574e-01	4.316790901698897703e-02	-1.080665386164984393e-01	8.165004951502666253e-02	-5.448443858993980149e-02	-5.875816507433706537e-01	1.171928344880928015e-02	-6.630352303794950775e-02	-2.062143114753193784e-01	3.245295197542131804e-01	-4.753723387990438365e-02	1.393621787804249015e-02	-9.567673480179512968e-02	1.442628551312859775e-01	-1.167286855453215089e-01	1.190084813946244990e-01	-3.758396008143938954e-02	1.886093165634129265e-01	5.446714408978114985e-02	2.990313807998563056e-01	1.025348836933420160e-01	1.722438142014514062e-01	1.124590218513259882e-01
1.605387736383169783e-01	-2.081160446367668337e-01	2.823204461270081844e-01	-1.304188809567006502e-01	2.652060164032458145e-01	-5.653513371952899325e-02	2.558665584177486907e-01	2.330992290464079797e-01	-1.172992275853038113e-01	2.428586782203231292e-02	-2.449520571941952440e-01	-6.077730374852080564e-02	4.776598520120788893e-01	-2.629985176212879527e-01	-1.600147904611228244e-01	-1.124120629891793982e-01	-3.295134004501110853e-02	5.470889220243062290e-02	-1.962672266725870862e-01	2.992204514319155573e-01	1.982205384639629600e-02	1.939573494255014130e-01	-3.552988052786319739e-02	-1.498168800737927076e-01
-8.155797674989620494e-02	6.494742909675567111e-01	3.006994080741345332e-01	-1.750065656886437282e-01	-1.936190260144325659e-01	-3.403202858626334093e-01	-1.744366930129511717e-01	7.631292338228533312e-02	3.797629013973831125e-01	-1.884356338931952313e-01	2.231658612148381404e-01	8.258342402682140870e-02	9.958645251164376100e-02	1.969748921822161714e-01	3.337448911446673216e-01	2.667993176041694725e-01	2.331922907644669862e-01	1.012929506890899722e-01	-1.501747658897949478e-01	1.791223348342319277e-01	-2.743791120761181479e-01	-1.313248129982416690e-01	-1.980443155019253887e-01	-7.992295155369781579e-02
3.065908061165668538e-02	5.440936070585149498e-01	2.507303930127530722e-01	-2.514738562816287160e-01	-3.105494545550430696e-01	-2.678586874167863119e-01	2.580151776368021926e-02	5.139009628955753389e-02	3.697313882469664970e-01	-8.622959626473727934e-02	2.733328254451186101e-01	-4.324447092986594826e-02	9.670053066660529162e-02	-1.927713673371555525e-01	3.181845491261484637e-01	1.306310232174516250e-01	3.579544595264537166e-01	-1.601641320692920589e-01	-6.361246280440999157e-02	1.540979426289810217e-01	-2.343485562575448600e-01	-4.679359001733376933e-02	-1.526692053960284068e-01	-1.360721924390619342e-01
-7.046157413171286188e-02	3.504203058353196898e-01	4.518128040853791050e-01	-1.101546657227397974e-01	4.654741627467175180e-02	-1.976298717284128981e-01	3.353756165349036644e-02	2.015661841081625993e-01	4.500189801912904963e-01	-3.002078383627395097e-01	1.038381020644396635e-01	-1.959633537483007060e-01	-4.338078979488005915e-01	5.532653543463095236e-02	3.264715026098535255e-01	8.725477590602248590e-02	3.382333026894522310e-01	1.844856922400457677e-01	-5.928399319285813235e-02	-8.388482220956199054e-02	-6.405276604103428417e-02	1.504523504093764064e-01	-6.593160008804407890e-02	-2.764502505464644377e-02
8.569537526509679592e-02	-1.212592137590373098e-01	4.430340388574320887e-01	2.803676904621654753e-01	2.334649991473857766e-01	-1.841087537529935425e-01	4.872359518958804120e-02	1.047069823942386735e-01	4.201883351981066661e-01	-3.715423374628220587e-01	-3.316121247303692177e-01	-1.735881988055263669e-01	-3.067713902476741639e-02	3.296323806111638444e-01	-8.711547827065638239e-02	-8.300532304866919259e-03	2.445571532529355330e-01	1.066043982666536327e-01	3.699383168666985910e-01	-4.042786643230005805e-01	9.702781133362319010e-02	2.657248992185852754e-01	7.711889590297900388e-02	-5.440441709716704877e-02
1.270324824640173267e-01	-2.120842550919173342e-01	3.582175373502924365e-01	1.835656439966871709e-03	-9.622833898417541831e-02	-1.555700428653968570e-01	-3.466071646141241636e-01	1.953325146965239345e-01	-5.008050736822502319e-02	2.019680105194819886e-01	-2.966073987581057669e-01	-5.743935937711211123e-03	1.798442562985191895e-01	9.549271180338787801e-02	-3.427104680707183659e-01	2.506824609165783646e-01	-4.106786847727370710e-02	1.080176339669859792e-01	8.529323018496764996e-02	-1.978470105968749837e-01	-9.305126882045085257e-02	-1.101210443721517551e-01	-2.956732434338919802e-02	2.278745781641926260e-02
-2.485213379748621165e-01	-8.050527690441555695e-02	-1.691301472059159386e-02	-9.870021233031538166e-02	-1.108363262528625770e-01	1.056365871372579313e-01	-4.363079911325821320e-02	1.145405450353343679e-01	-2.486647976907508384e-01	-1.728682344858026854e-01	-9.844188403157887526e-03	5.069447564315705118e-02	1.846548140975714236e-01	3.356249994939428799e-02	2.415228606586288518e-01	-1.071164091237848115e-01	1.746570489868569109e-01	-2.088550654976939758e-01	-2.271111954064577443e-01	-5.579567154886574606e-03	1.738202221310853890e-01	1.221890635525647306e-01	5.761955027413377672e-02	1.770192359687871031e-01
-1.918089764277146891e-01	5.726098593171039669e-02	6.945201572759575337e-02	2.567130090037229515e-02	-3.309731434779170089e-01	-2.331290954675289528e-04	-6.290826117334083478e-02	-4.602264205665847902e-02	-5.489715240334795687e-02	-5.472832900972560838e-02	-2.737530374834407088e-01	-2.281298244587020851e-01	-1.675704361670529718e-01	-2.271138973275060868e-01	6.144291976664004173e-02	4.606985836002899098e-02	-6.903250380611099246e-02	-1.554957981661931610e-01	-1.016814600829739623e-01	-1.977099040121418350e-01	4.194169437699153680e-02	-2.280900541321175534e-01	1.066873641034940361e-02	1.277978515943410109e-01
-1.927927202290001807e-01	2.393607482690620625e-01	-2.343195520988205875e-03	1.447384609434865521e-01	4.781459300495459752e-01	-2.743562774359641909e-01	-1.112466446455136898e-01	-1.252218433076167647e-01	2.396059170255291498e-02	2.039794195575844737e-01	-1.774303067636360531e-01	2.118990779346006659e-01	-1.209106836635318316e-01	-4.018051410402510570e-01	-1.617046949049092686e-01	4.815250757504252466e-01	-8.012960122283234454e-02	2.496323959724626729e-01	-2.805603825393024886e-01	2.084840717136999533e-01	4.205121349751593796e-01	-2.619317966955763688e-01	-2.844931604631686494e-03	-3.360078515289808502e-03
-1.910393006032188035e-01	1.321677016368092983e-01	-7.003902432943956424e-02	5.284289845904246996e-02	1.671552647231344946e-01	-3.934413097409092397e-02	1.590387661303560851e-01	-1.182124825449037547e-01	3.428426174084669986e-01	7.478472106771452688e-02	6.507176509001466602e-02	1.215199306956307457e-01	-2.563961674125141976e-01	-2.290840702889560265e-01	-1.332675313393092142e-01	3.698017644650697933e-01	-6.156073973819231604e-02	2.497533490259838673e-02	-1.736179470777190481e-01	-1.449244001274557769e-01	4.063973244720658906e-01	-2.212347522356021279e-01	4.704146920767260376e-02	-1.574349844060519421e-01
-3.258263640679560647e-01	6.087372013984841679e-02	-9.979829079609721376e-02	5.620201161046910893e-02	-1.947774317159756408e-01	1.265381756431729066e-01	1.304367665391897857e-01	1.769673776905703599e-01	-1.284133411368322542e-01	4.125046155840667722e-02	2.180779744191571889e-01	1.567080639494872196e-01	8.351235886262978192e-02	3.165726688640350256e-02	1.679027620316728697e-01	1.160257819079052732e-01	4.100403546090720247e-02	-1.141427305117944935e-01	3.140806797969884073e-02	-7.419064018400227389e-02	1.157831171345176380e-01	3.882201770549029846e-02	3.838045018924035601e-02	-1.048231880913886999e-01
