0.17721614	0.31438962	0.43139145	0.45286533	0.2604087	0.44315016	0.88081884	0.2889918	0.5240778	0.37912413	0.130052	0.57422614	0.50558716	0.31865025	0.4536117	0.50314945	0.56470644	0.5326763	0.75354266	0.69961554	0.3600892	0.16763946	0.031229824	0.5084504	0.1299156	0.56499374	0.44023407	0.75149804
0.35637861	0.571768	0.37583736	0.5180472	0.41061392	0.7010107	0.25825882	-2.3841858e-07	0.52219176	0.7223522	0.1753729	0.5778119	0.39591423	0.31909558	0.44587564	0.438826	0.5385834	0.77706087	0.8033569	0.31331155	0.46371478	0.30288348	0.31622058	0.7023934	0.23925102	0.5168543	0.29272652	0.56643873
0.10206713	0.30236506	0.47980362	0.37558132	0.24874449	0.4922527	0.640308	0.18187529	0.45359656	0.7153675	0.058270395	0.28104624	0.7030517	0.6139421	0.35687333	0.39089212	0.48641363	0.5375412	0.6839049	0.26635295	0.26811326	0.54035956	0.27572787	0.7592163	0.10057548	0.23841414	0.2573194	0.45484743
0.12555756	0.21438056	0.4201328	0.4923846	0.13060112	0.4485519	1.0000005	0.3145488	0.448329	0.6029326	0.17936012	0.63524985	0.1608007	0.29918957	0.34049147	0.4467387	0.45756978	0.4245809	0.5836599	0.5280893	0.5608684	0.32546905	0.25092986	0.94883525	0.27569798	0.4468927	0.29155493	0.6661895
0.45032746	0.75671995	0.38427156	0.4451897	0.25546855	0.4897507	0.21927059	0.03300765	0.47623754	0.6101938	0.316109	0.40524957	0.23682015	0.40541804	0.06914678	0.6396159	0.44095734	0.48846197	0.35227966	0.22918859	0.67068225	0.64351493	0.5597424	0.3242312	0.333925	0.5711597	0.4576945	0.77040374
0.42642808	0.8613171	0.5175256	0.119078875	0.7322302	0.09381792	0.34684026	0.5597028	0.21750571	0.4956448	0.05995047	0.5688318	0.038475752	0.41475326	0.8605089	0.29908997	0.20695366	0.26163834	0.17614558	0.5251404	0.2830099	0.32314256	0.26490402	0.5356742	0.5384394	0.76509	0.33118707	0.14401266
0.44955072	0.86193544	0.4859495	0.1996006	0.6652626	0.062291086	0.53389215	0.25620228	0.20225942	0.30438387	0.28230208	0.5517745	0.13161644	0.7451377	0.703839	0.3223181	0.37838435	0.52055883	0.2357864	0.5081798	0.30714172	0.34347796	0.20495792	0.5538626	0.37449872	0.5432205	0.32662395	0.3050604
0.40413246	0.83649766	0.54362583	0.15772554	0.8129904	0.36177096	0.61998856	0.85861516	0.4004532	0.76072484	0.3141201	0.6476598	0.35132873	0.92827535	0.6257303	0.5446789	0.3041844	0.6496372	0.22827798	0.29479504	0.6388484	0.33989462	0.5932245	0.79400504	0.42856872	0.62272215	0.25396377	0.5054738
0.35047862	0.66369253	0.5105328	0.23633674	0.7820332	0.82420105	0.47878292	0.65479624	0.6974342	0.7716243	0.81637096	0.5223057	0.46890557	0.8293954	0.6230148	0.22490603	0.29572803	0.5298381	0.5989263	0.5302401	0.99149466	0.53967404	0.23219593	0.6802468	0.33453032	0.38275436	0.26844907	0.35597092
0.33680335	0.5770141	0.4832421	0.2817806	0.27826104	0.81134653	0.43302205	0.37567365	0.6094331	0.4118822	0.25801855	0.24276529	0.6129703	0.46820182	0.90830386	0.21548815	0.39814675	0.4798302	0.32609284	0.16658449	0.54732263	0.32606316	0.5512606	0.5318226	0.33776587	0.34123945	0.41348994	0.49496615
0.12240815	0.28539473	0.44111478	0.31660166	0.18267521	0.5223768	0.41838455	0.29025656	0.32553193	0.4759746	0.66283554	0.57578987	0.29759228	0.64759845	0.11959165	0.48773232	0.41253826	0.44644365	0.3010046	0.5768823	0.3521649	0.3294857	0.5841471	0.6208738	0.37894422	0.34395006	0.2447815	0.40472078
