-7.861715669312736854e-02	-7.112697510581015257e-03	-1.817326736662610576e-01	1.434604007679559923e-01	-9.349884814710782144e-02	-1.488757499735692547e-01	-3.775715678513082985e-01	-3.113321750300581531e-02	1.159837039617335197e-01	6.723188746638558699e-02	2.688837217927037004e-01	1.995024244604302541e-02	6.747849423554534709e-02	-3.943344073752350770e-02	4.833704245785328674e-02	7.148698816605882078e-02	-2.452951274338455168e-01	-4.053120608104772427e-02	-4.017111603587982666e-02	1.531422308916605968e-01	1.438617707836399029e-01	4.001416511357754890e-01	2.018218334389155488e-01	-1.547917398860683413e-01	-2.615442213605579935e-01	-9.479405788797319599e-02	6.203175324143713615e-02	1.867766969226236917e-01	1.126579568972146950e-01	2.388777236893589728e-02	-9.583757339240060735e-02	-4.016768427204063518e-02	1.133479538213265220e-01	-9.143907843319011575e-02
-7.263379806684915063e-02	-2.435253749480950081e-01	-7.998356343637511023e-02	4.308973158597390607e-01	-1.929032169820150688e-01	-2.094240736946505199e-01	-1.396871402910147830e-01	-1.040650948280362892e-01	-1.562869142828847702e-01	-1.175350999181922623e-01	2.909936300095998796e-01	1.542490645114148184e-01	-1.066664725430376826e-01	2.438507714111097513e-02	-9.386476842668123322e-02	-1.262572429886006375e-01	-3.682453029121590671e-01	5.432028330232752111e-02	-1.195767555580712488e-01	-4.190390969735863225e-01	-7.641896640055893808e-02	7.992869007784732249e-02	-2.537027114082707202e-01	-1.449206594088757183e-01	-2.928511912182919508e-01	-2.608394305668523469e-02	-1.410318019553603516e-02	1.435482667808143376e-01	1.292363016153754984e-01	1.599795990318609307e-01	-1.259541718744512651e-01	9.419974859510793497e-03	4.317853306868336266e-02	-7.194385467125637146e-02
-5.529844310518222672e-02	2.334408462901002290e-01	8.418489693782765793e-02	3.798545076731820180e-01	2.093177265166398793e-01	5.315478268475252177e-01	1.345396563813802959e-01	1.412573347505703958e-01	-6.015016566646805285e-02	-2.672226755735718773e-01	-1.972933586333525946e-01	3.911329361016468997e-01	-1.439915582414186823e-01	-9.879765589238717616e-02	8.505454448365933062e-02	1.890173019019726341e-01	5.657554775270000336e-02	1.701478419676905399e-02	2.619638169577554951e-02	1.287137459350437829e-01	1.144285894039376306e-01	3.318527816084786836e-02	2.772077224245258348e-02	6.734695335388335424e-02	-1.184778594220566583e-01	1.055494415784893059e-01	3.019581854155118927e-01	8.439941200359038498e-02	-5.724246813623326546e-02	8.843036669893940271e-02	-8.596351395763209002e-02	-4.089326926052274692e-03	-1.115736655698632007e-01	1.035734931118597046e-01
-2.405920952264383947e-02	-2.037532703665514977e-01	-1.402867985306784360e-01	-3.009472009452114627e-02	-1.166049944628018559e-01	-8.434679149945659149e-02	4.080725191450918811e-03	-3.432311736829743443e-01	3.166582733834356622e-01	-1.651057152978694376e-01	-4.460799219482328160e-01	1.376013615522305167e-01	1.716182216326498366e-01	-1.678532873971977368e-01	2.352074299624691833e-01	-3.594369505857206160e-01	-7.406224669055309906e-02	-1.936205410374204072e-01	1.185408557240726080e-01	7.446247457703443311e-03	6.386673681420232396e-02	7.508396545752404894e-02	-2.260649744690935159e-01	-3.943066289511560490e-02	-1.735453898280149287e-01	1.008135692190845478e-01	4.273327804518072259e-01	-2.229267054245935020e-01	5.124995180577596177e-02	-7.778176936101552363e-02	-1.516330769718554905e-01	-6.127612519819865267e-02	1.843964040005614258e-01	-4.567976631492345896e-02
-4.665885441377207871e-02	4.011683774675404712e-01	-4.592371515530696557e-01	-3.721177246887798495e-01	-2.090281536128726220e-02	-2.130653732502123948e-02	3.481195674720951039e-01	-1.811075184636998792e-01	-1.157535865073331532e-01	2.236261924821045244e-01	-1.052146331728643670e-02	2.178621059162487716e-01	-4.993959378720248810e-03	1.327338848211977451e-01	5.203230383833644668e-01	4.934130327878721856e-01	-2.296429026271661622e-01	4.338677137498355707e-01	-1.168477788105907744e-01	-1.140138745907713219e-01	-1.233222094691895088e-01	1.503657227488258176e-02	8.542476523895815854e-03	-1.237969179160968054e-02	-2.635448682835491718e-01	-1.979053810514158629e-01	-1.092990271225434823e-01	-1.151018153917851283e-01	1.556376418435480580e-01	-1.020647058724505202e-01	1.040720536469074559e-01	-1.851074464237375539e-01	8.448880124038475603e-02	-7.689734586512088181e-03
-3.280478778953845043e-02	2.657243700760011582e-02	-4.433242973524502695e-01	-4.156166375634598453e-01	6.405230844916078026e-02	1.405044957119708782e-01	2.147839258444738941e-01	-6.133027639931809896e-03	-1.624539359640054248e-01	2.349726688975248556e-01	-2.225263833921180823e-01	4.363464004905237559e-01	1.450532778269140455e-01	-1.421702829910522214e-01	4.425979852670338666e-01	-9.822252019830035250e-03	-3.019689076657522658e-03	2.869574530225359466e-01	-2.239656818920991166e-01	-1.196332570009722707e-01	-2.966711558979853725e-01	9.719306634431276737e-02	-1.441301413862791370e-01	-2.289524602069787917e-01	-9.310771255263858293e-02	-1.195108486475555953e-01	-8.359581809313054723e-02	-6.029320232139930014e-02	5.402487871828662996e-02	-2.022253961759432062e-01	8.297146096633581380e-02	-1.525982043735823190e-01	1.042552600004654773e-01	-1.080826479133406154e-01
-2.187679572647230689e-02	5.588121721852149504e-01	-3.779188858733975587e-01	-1.267843425935747115e-01	9.749225376611291016e-02	-7.748353149586247046e-02	3.505429805514611030e-01	-1.068413488690217877e-01	5.556068487714521664e-02	1.664840962313401951e-01	-7.200721655148661915e-02	-2.916980775779378643e-01	-2.251351081355504047e-01	-7.307683886019585538e-03	-6.067264441879596445e-03	2.233385321682775371e-01	2.638628739696328995e-03	2.783554141023062978e-01	-4.628668965782976596e-01	-9.749977910160466041e-03	7.816179411045116876e-02	1.285192782601816130e-01	-1.909256634774725292e-01	-8.940782580367710730e-02	-2.837970513342339407e-01	-1.397362708530548725e-01	4.175355759784077359e-01	2.119039342270874482e-02	3.037141008376986100e-04	-1.354643713465976396e-01	2.308172847346756998e-02	-2.170437711364249234e-01	9.599052575783618979e-02	6.633600776476329675e-02
-1.596092323843822935e-01	4.026140856137395696e-01	-4.503088421580090928e-01	-1.109504038529290047e-02	6.690834041722443226e-01	-1.507633943939010179e-01	1.257939959481474690e-01	1.122829561520463509e-01	1.906373841641195999e-01	3.005978615001371201e-01	1.407620019711728343e-01	3.154565777875158461e-01	2.246094573344706857e-01	3.774269720784523274e-02	-2.795772973041251164e-01	-2.484908788635925569e-01	2.543104576130249539e-01	-2.415672058536736111e-01	-2.756902811299781209e-01	-9.512309482148154083e-02	5.475123755107293988e-01	-2.112040530605765673e-02	-3.401873627959751123e-01	-3.136136406851550151e-01	2.481752401666417196e-01	1.672970283809906700e-01	-1.802616228009971677e-01	-2.071716969730379512e-02	1.581242595202304035e-01	2.663573705560904337e-01	7.825942596465425023e-04	-1.501444144245774881e-01	-9.866590598970240156e-02	3.818626733991012379e-02
-2.038346946762815137e-01	-3.096861158335163094e-02	-3.502874670841466531e-01	1.352722224402422291e-01	-4.111206347968041075e-02	7.327278153565552898e-02	1.515925255024194729e-01	-8.231503167748840943e-02	3.532744084424238040e-01	-1.491051729818656246e-01	-1.007106626598137517e-01	8.276648141912204548e-02	2.034954202761109221e-01	3.140538984247199794e-01	-1.917257625857138326e-01	4.970091536264509974e-02	-3.219427317237304881e-02	1.379288945481804418e-01	-1.331358476001850699e-01	1.269634845745223548e-02	3.590040336396557175e-01	4.104579404928061087e-02	1.862194131373061390e-01	-9.420760262496331860e-02	2.345441770259411862e-01	1.492561355757400683e-02	3.095897544201304738e-02	1.156855167188016731e-01	2.722249587123460879e-01	6.632348124428411040e-02	9.742398960018190668e-02	9.867050589338798028e-02	1.115218158240807445e-01	-1.751929210196056519e-01
-2.196399960551272401e-01	1.186767772200022497e-01	1.881857105756556958e-01	8.312336196630744356e-02	-4.397698177888973575e-02	2.127900650512013492e-01	-4.114013118547791420e-02	-7.934153868763066386e-02	-2.369533918864123456e-01	-8.640843750133171686e-02	-1.115223615339179658e-01	-1.957775287283375909e-01	4.009388167669922232e-01	3.914799726410095326e-02	3.531405280611056574e-02	7.776100965756720454e-03	-7.580884596465316261e-02	3.336784766733481150e-02	7.354683678337860242e-02	2.647997269871075199e-01	1.433814406620772253e-01	2.536620855287330389e-02	-1.226673948393623426e-01	-8.504727071624254564e-02	-1.600139599203254381e-01	3.698907286428931764e-03	-9.870945246669554640e-02	5.552686534422058423e-02	2.111814782021060460e-02	-9.704202447476323323e-02	-2.127410977115915258e-01	5.308635998360961006e-02	-1.654666014120683148e-01	1.117584370949619432e-01
