0.0770905	0.4268743	0.26366976	0.65420175	0.29992652	0.99999887	0.5789217	0.41961464	0.610883	0.13254026	0.2780055	0.4392293
0.47608632	0.19879505	0.5813092	0.27730232	0.17147814	0.6094352	0.43751004	0.2577554	0.22319895	0.34230855	0.27270654	0.15250528
0.10496187	0.45639306	0.3748064	0.60009795	0.365227	0.8729376	0.59046423	0.4103107	0.4002614	0.30981153	0.7048755	0.3497296
-5.9604645e-08	0.3397739	0.06039673	0.76114535	0.28381228	0.67021525	0.9748745	0.48652035	0.32051066	0.15483466	0.54639274	0.7698326
0.70542014	0.10702664	0.37585708	0.48981097	0.3167064	0.5716559	0.67049426	0.5171417	0.2878462	0.91898865	0.52120686	0.55551183
0.77667147	0.23483784	0.62946224	0.42810374	0.4088675	0.87029433	0.14027095	0.72732925	0.4692801	0.82426786	0.23149902	0.54995406
0.705814	0.18386975	0.62114763	0.42782548	0.2585528	0.63489866	0.3619067	0.6955702	0.53907776	0.33480853	0.39272875	0.12322104
0.76199317	0.30384964	0.78295565	0.44386816	0.38172084	0.8335781	0.48765785	0.53922826	0.15525532	0.97590935	0.44820738	0.41881868
0.78604317	0.30590707	0.69986576	0.58840823	0.41187334	0.7925927	0.54842734	0.30306143	0.66300356	0.5959764	0.31911114	0.64217055
0.49253544	0.102357864	0.38649505	0.16796951	0.30223274	0.49871245	0.20222577	0.5358413	0.17722303	0.49368727	0.5645998	0.09546143
0.16340232	0.22611569	0.15713248	0.37197095	0.3333792	0.42471856	0.4058525	0.37348807	0.7301489	0.630846	-2.0861626e-07	0.58984745
0.3281391	0.2612688	0.47586852	0.21039239	0.45668802	0.33297756	0.24976835	0.55175245	-2.682209e-07	0.56633776	0.7340894	0.5880016
0.5557416	0.14085837	0.51324475	0.13787755	0.54892087	0.55867296	0.32489464	0.67627466	0.31565848	0.35144532	0.51350564	0.39175597
0.3207553	0.43206686	0.7499963	0.31031156	0.51806283	0.43664768	0.4687634	0.46528313	0.5323631	0.37214577	0.5405786	0.33229545
0.15580514	0.35444358	0.36859295	0.5351219	0.113796055	0.393067	0.32606587	0.32329926	0.824679	0.5239838	0.34932417	0.22896385
0.33033472	0.1322234	0.3183365	0.2653086	0.29403472	0.21680212	0.59211296	0.34747016	0.46137658	0.30418372	0.58056986	0.22074637
