0.37257347	0.108989686	0.7367941	0.39244893	0.09845936	0.7021804	0.48469818	0.4997704	0.5511017	0.36103654	0.3565889	0.42861402	0.12956265	0.59409857	0.45593324	0.49399468	0.57179576	0.23679632	0.23576605	0.20558695	0.2315042	0.32448983	0.13812065	0.45701656	0.4414208	0.2103649
0.20767803	0.2463296	0.49549344	0.4433102	0.28379568	0.59441984	0.450125	0.74033	0.83960223	0.26508844	2.9802322e-07	0.35702002	0.44236338	0.3035687	0.504622	0.6634476	0.53324604	0.36514115	0.5139643	0.03483638	0.1039862	0.26274127	0.27637738	0.49201244	0.64031214	0.3037634
0.42262974	0.050469264	0.77806747	0.30390206	0.06795907	0.6415806	0.49301153	0.630705	0.5955758	0.32336754	0.3061767	0.45499662	0.2696042	0.22324692	0.48348522	0.7133239	0.5183941	0.4288307	0.092690974	0.13520926	0.15932858	0.40226546	0.180917	0.4481051	0.330276	0.24024867
0.41907677	0.074072376	0.7399236	0.41096467	0.059362173	0.8014926	0.44517896	0.40332785	0.48306346	0.27096298	0.42432168	0.3349617	0.16957721	0.45658818	0.49762908	0.42591828	0.7045507	2.0861626e-07	0.1757932	0.24145344	0.0897097	0.39487976	0.49167317	0.42953613	0.23018625	0.50215524
0.14873081	0.29758188	0.29999733	0.37700963	0.42646855	0.4299599	0.37802634	0.37727547	0.6231963	0.27506834	0.10457829	0.5839458	0.5014413	0.12614858	0.45672992	0.26871258	0.65443397	0.5937525	0.2438606	0.4067119	0.59897065	0.39666608	1.0000002	0.39626926	0.30046597	0.6567929
0.08482668	0.38335595	0.194826	0.3253008	0.5731741	0.27992207	0.46519113	0.37449726	0.66611326	0.9999999	0.41832978	0.12301755	0.30083343	0.18749575	0.28680372	0.46580154	0.15362456	0.50791657	0.6737987	0.21088849	0.43890882	0.058539033	0.22142723	0.50498515	0.3399359	0.5116369
0.084106	0.35782048	0.24275364	0.3190773	0.5273881	0.2834571	0.54581624	0.20646232	0.76395214	0.83349663	0.37408704	0.20428607	0.19069085	0.35640424	0.29353514	0.3493381	0.37300423	0.5323589	0.6613694	0.13446787	0.4363036	0.032836378	0.35895395	0.31290588	0.5552908	0.64120317
0.14544305	0.3442324	0.28765845	0.23757747	0.5082505	0.2213543	0.62792265	0.5076236	0.66386306	0.9866992	0.6313855	0.2078284	0.23781756	0.0	0.34735414	0.7005788	0.10968733	0.35926074	0.70594454	0.43651015	0.24181424	0.25600874	0.4685085	0.47274348	0.27550042	0.49871328
0.19124018	0.32867444	0.34342918	0.26445776	0.49108437	0.25464138	0.7038555	0.88205206	0.55360067	0.64949703	0.42675373	0.56018406	0.6785147	0.1253222	0.4506907	1.0000001	0.29163563	0.1708647	0.71775085	0.46655384	0.22077964	1.0000002	0.9649364	0.76367784	0.49411303	0.51824915
0.22438364	0.28021917	0.4156663	0.23412116	0.36845753	0.3789299	0.5126175	0.68857443	0.2960822	0.15459642	0.20084104	0.63486165	0.691931	0.36405694	0.43718046	0.5448744	0.23706914	0.42115143	0.64640003	0.43250716	0.5285207	0.62565845	0.63138866	0.8090323	0.5679833	0.319143
0.6552555	0.02337572	0.41009218	0.39750674	0.42592302	0.3701747	0.15363248	0.3538577	0.57204837	0.29198545	0.5211469	0.55359924	0.38768545	0.2932602	0.3955062	0.5412537	0.53488016	0.5411972	0.33274478	0.40409175	0.14547053	0.21836655	0.610589	0.36227262	0.27261418	0.67825264
0.55449134	0.08301811	0.3829853	0.33486217	0.4889968	0.361874	0.23603563	0.5343471	0.6010184	0.35289216	0.40273672	0.51222676	0.44659996	0.39252353	0.35137367	0.6696564	0.112407	0.877086	0.71912265	0.34409845	0.27396047	0.3751156	0.38280222	0.2773715	0.32763135	0.48261485
0.5954375	0.21357119	0.14315337	0.46201754	0.8391921	0.7434474	0.7667601	0.609364	0.37270084	0.44572225	0.13349336	0.33878875	0.7944876	0.23580565	0.47531348	0.40717715	0.4286633	0.7525703	0.21874313	0.6689328	0.36903244	0.37314108	0.09449297	0.17745453	0.19731236	0.44403967
