-1.066676994144778179e-01	-3.197689705306731023e-01	-8.474316094112323283e-02	-7.199627508372725970e-02	1.383854891179009117e-01	3.195840149040963807e-01	-6.576770627481191150e-03	-2.321138633942406229e-02	-4.300911021063418826e-01	-1.370846338283486232e-01	1.313750761680993473e-01	2.454323914226021891e-02	-1.016521027833879182e-01	6.311066571742816877e-02	1.008271824280249779e-02	4.036799425000868469e-03
-2.748914255883435631e-01	-1.747458027444974971e-01	1.897033677760603942e-02	-3.475575085689671107e-01	3.527057300267289475e-01	5.374865254803617293e-02	6.526243968878550628e-02	-6.313029850968114587e-02	-1.418327015678811365e-01	-1.485781280128863902e-01	6.268668784964466500e-02	2.502854517301736706e-02	9.308902729420950872e-02	2.732888045506269847e-01	-1.158851332722291433e-01	1.932248886849269875e-01
-2.143571492492211961e-01	-1.874137367353334027e-01	4.263507788016910466e-02	-4.562245921783161240e-01	4.105234007106892125e-01	1.237971824090831549e-02	5.286291063371784810e-02	1.235000118442430156e-01	-2.114669773613788925e-02	-1.195860676223753187e-02	-8.796598204984507063e-02	1.845620256252471919e-02	-9.116994523420418346e-04	1.046051036260162992e-01	-1.075449306922671988e-01	3.189675585420410076e-01
-7.921337835413694295e-02	-3.242228673680031537e-01	-2.195731254437505720e-01	6.555480371220166746e-02	-6.193851320037515457e-02	1.820719090822251196e-01	-3.400706956004686393e-02	-1.607587613491327783e-01	-3.904402586410827825e-01	-1.412147483374644463e-01	-1.177251250984878289e-01	8.634994199113535385e-02	3.440396632481861061e-02	5.593170002558171122e-02	-1.510035444280873052e-01	-2.327178923644287190e-01
-9.046485133738735307e-02	-3.304110265959900317e-01	-3.934562891338432844e-01	1.670306446722478466e-01	-7.719717781949252122e-02	-2.679790202728445786e-02	-1.328152439791991171e-02	-2.264221393106766178e-01	3.909404582042430576e-01	2.162592373296900183e-01	2.252302917168277907e-01	9.135827550889336068e-02	5.446689747559765871e-02	-1.617772756594983985e-01	2.580469318248633862e-02	-3.032547839794859090e-01
-1.133319926665352778e-01	-3.166081181097923913e-01	-3.968876771233591505e-01	1.685146491461254337e-01	-6.888075437053055305e-02	1.543715420764273372e-01	-1.842955914906511949e-03	-2.700311403834608770e-01	3.393008378986273610e-01	1.447655133669978333e-01	1.514449021902120884e-01	2.094686707358774658e-01	7.979950996184423384e-02	-1.028047566163103194e-01	-3.548036443841081494e-02	-1.892979347393785317e-01
-1.539709792720810877e-01	-2.951295797833325407e-01	-3.555306280044344680e-01	1.499488775843007826e-01	-6.312983295722347787e-02	-5.591221034805211876e-02	2.791097394178565505e-02	-2.296615553115362307e-01	3.768934236552201056e-01	2.895406579436641259e-01	3.690560695326069451e-01	5.196751324727735821e-02	1.480798190620020161e-01	-1.543186677219297587e-01	-1.647012739711530283e-01	-2.061042744345385480e-01
-7.186041198138462538e-02	-3.338592362984263984e-01	-1.277817614852089778e-01	1.451983440341690079e-01	-1.307007934010945560e-01	-1.103551269846950039e-01	1.550541902535615239e-02	1.929460077026253217e-01	-1.894883854509479826e-01	-6.587652608859816128e-02	4.321204403409393269e-01	-1.004787912356534529e-01	2.192972355979382060e-01	-5.252309395957376753e-02	-9.618240522113161162e-02	-5.091793800612297305e-02
-1.314530226503670962e-01	-3.077736654847910147e-01	-1.195966690123423937e-01	1.802095106025222021e-02	-5.644314542927471312e-02	-1.291147216361637484e-01	1.360447020603246238e-02	3.296171517741503521e-01	-3.843119790528357060e-01	-2.086116132377882348e-01	-4.153670852281356185e-02	-2.721935064561411058e-02	1.641267902240864107e-01	1.222266212367176114e-01	-3.212999852349637114e-02	2.533701570243605816e-02
-3.153033303499481188e-01	3.666328763799519552e-01	-9.733294616204712923e-02	-4.111782571234310485e-02	5.726387442601125338e-02	1.250200931961329143e-01	5.953620334493880256e-02	-4.159662464920885205e-02	-1.158479746446353237e-01	-5.273337785225107495e-03	-1.096539258242721672e-02	3.035530680067538914e-02	-1.673103204253585385e-01	-1.367297092663575797e-01	-9.523934867753640343e-02	2.101912804387929545e-01
-3.266765365258706977e-01	2.641787343504499175e-01	-8.133169471038166620e-02	6.574074966081690230e-02	-3.266762434923807523e-02	1.561179353212329146e-01	9.012977842436474540e-02	2.264135230187050429e-02	-1.711119950806466450e-01	2.915909790841162211e-02	7.838253711447719374e-02	-2.198218000453783585e-02	-1.134392653574418514e-01	-9.309879605616901144e-02	-1.547091059141917357e-01	3.985615729542531932e-02
6.241979881145277159e-02	5.943629743283410267e-03	3.609610370597193807e-01	-1.650486655199033537e-01	-1.735299815733055140e-01	4.124910886744352911e-01	3.562533591499985469e-02	5.381346749766010434e-02	-1.590486673269108642e-01	-3.406014860597691984e-02	-4.389457795135354862e-02	-3.493086585886286954e-01	3.006618684883481940e-01	-2.015237070450094647e-01	6.572884387510773141e-02	-4.043511846005888311e-01
8.954140617863465268e-02	4.110441544695239008e-02	5.085701025142455034e-01	-2.982369553471099777e-01	-1.306238475282003042e-01	3.334652391594790100e-01	3.027626261959920698e-02	2.719639080800788644e-01	6.777726792192943772e-02	-5.190744097479253576e-03	9.618435021902567439e-02	-1.250613437906704928e-01	4.212822631066868162e-01	-1.972393081776444845e-01	9.582071430587472960e-02	-2.735332907915370426e-01
