4.384097981076965495e-02	-1.516384544415597391e-01	-2.892416698039628614e-02	-6.192291409621519110e-02	9.586136755110311047e-02	3.208060587050345913e-01	1.976794559288728714e-01	-1.196518835301274980e-01	-2.415429647217110232e-01	-2.187365699313250089e-01	-1.978936965320522157e-01	-2.048437307315671974e-01
-3.018448386218158808e-01	-1.110402712332545228e-01	1.052045187558632994e-01	1.295511441099251870e-01	1.695054931676677479e-01	3.263923951900668530e-02	2.224456028302187194e-01	4.368022016187229073e-01	-2.319569565992331550e-01	6.379858933698116796e-02	6.942465675550725523e-02	-1.313964602787922112e-02
-3.964879928286419442e-01	-1.960034791224986861e-01	5.173751276281137734e-01	2.191134019585947237e-02	3.511418587787821788e-01	-7.063336929923011431e-02	-1.389787837528046743e-01	4.137800254156144275e-01	-1.437132342597745478e-02	4.271186709200380238e-01	-7.899490627136479537e-02	-1.072510964462099758e-01
2.448098374374715336e-01	4.661907105127813811e-01	8.194985232339639658e-02	-1.891559072486524440e-01	1.857595963740826805e-01	1.469959351905975597e-01	1.324423451554563279e-02	2.637592853194617448e-02	8.778912191969012735e-02	1.152158830296025199e-01	4.771120400736215961e-02	-3.498243059184291681e-02
3.324242333554572326e-01	3.097627978292643580e-01	-4.392004769094364214e-01	-9.596954804212753931e-02	-1.343137639317398997e-02	1.456183316441712894e-01	3.670407720966570864e-01	1.596733072400007558e-01	2.547088688444443250e-01	6.746173462549741318e-02	-2.836886748132982361e-01	2.304142934239842427e-02
2.762028750740109229e-01	-1.524771749643907826e-01	-1.117330942533629468e-01	-1.086348399575852025e-01	-3.575466903179139871e-02	1.278355535418670801e-02	2.913445461754081145e-01	1.240095751679488878e-01	1.064138649224870697e-01	-3.366650878300570526e-01	-9.436930991198896890e-02	-1.105391825565562314e-01
3.057459466801734638e-01	5.100818709047297839e-01	-1.205741304369444961e-01	-8.547823526900075186e-03	2.350248959803681315e-01	3.221439175600627203e-01	4.812299728857547532e-01	3.271077025866181431e-02	5.938906508467890061e-02	-1.546339340593416885e-02	-4.789486032704930174e-02	1.893799878556070432e-02
3.609053456174993180e-01	1.800480259390741244e-01	-2.241667028557000002e-04	-3.516181330827397589e-02	-3.360460551722904005e-02	-1.314857007857688498e-01	4.268295064297017438e-01	2.228755030154941363e-02	-1.110647942055996151e-01	2.785125770826889502e-01	-2.362657912111589542e-01	2.309580986685402793e-02
3.594479414492794678e-02	-8.180343886309604517e-02	-2.740679814935927383e-01	-1.353148209280567726e-01	6.217364984545139389e-02	4.042219172376907421e-01	-2.287916810197097167e-02	1.456088680448524913e-03	-1.762418018004232451e-02	-3.403686564637188328e-01	1.199157228439508838e-01	-3.978502199331881289e-02
-2.761662281777739758e-01	1.242375890492654761e-01	-1.179541253105250292e-01	-6.365146729879173071e-02	-2.012063859304999980e-01	-1.151043017512977107e-01	-2.463605674752492591e-01	-7.537014864697101635e-02	4.727951494054121601e-03	1.581120733650103471e-01	-4.849611466635672108e-01	-6.660328824142605630e-02
-1.411285234480045281e-01	-2.770279846623046813e-02	-2.296200636947405838e-01	4.465934196323388672e-02	2.433446723528732147e-01	4.275960503648408850e-01	-9.082070249353363725e-03	-1.574258783003352202e-01	1.846037023903999430e-01	9.901246038602636024e-02	2.992966515698975427e-01	1.343762799796543450e-01
1.105014144247717656e-01	-1.850021795442692296e-01	-1.312203260793725623e-01	-1.004975269248030295e-01	-6.101490470308622988e-02	3.387441628219103884e-01	1.276764539249083119e-01	3.166458589722121603e-02	1.950209881123605993e-01	-9.251709705117876215e-02	3.089997604487306967e-02	1.969113507931685714e-01
