0.60908747	0.73402387	0.111899495	0.72649765	0.5098855	0.45823523	0.4438964	0.36593077	0.08719918	0.3912502	0.22219309	0.45044458	0.24919486	0.37974185	1.1920929e-07	0.53510654	0.5011265	0.46336597	0.43539554	0.5660503
0.5874537	0.42812645	0.21670562	0.66195774	0.6617057	0.22492161	0.24773344	0.78299344	0.28577802	0.1389902	0.36930358	0.61558187	0.572012	0.54338986	0.21350315	0.33622906	0.46686035	0.49106187	0.56502736	0.30847234
0.564996	0.6407937	0.201823	0.6016811	0.7695721	0.5268404	0.23333122	0.5854464	0.43636298	0.67077994	0.14630115	0.65979993	0.508032	0.7829391	0.28800446	0.6195854	0.36147955	0.7011808	0.6556137	0.42256978
0.5039076	1.0	0.42027617	0.42082065	0.6135779	0.32062986	0.6339349	0.33079106	0.5553043	0.834202	0.34796304	0.27038014	0.433778	5.9604645e-08	0.00813815	0.4056327	0.51291436	0.3808198	0.31520486	0.49315012
0.2494706	0.36127633	0.5137023	0.3435651	0.8166973	0.39145753	0.45837694	0.425213	0.52864385	0.012358546	0.48787802	0.28294927	0.49498886	0.5933027	0.25725755	0.45136815	4.4703484e-07	0.43061647	0.3421993	0.284842
0.48680225	0.06665298	0.04614666	0.67755204	0.53955334	0.44069818	0.69254017	0.4946314	0.5402664	0.017677337	0.6419256	0.322421	0.3292665	0.42217356	0.36178806	0.05406338	0.4672479	0.8667946	0.23207739	0.49555424
0.5396519	0.15753251	0.30137107	0.71142673	0.34808224	0.44018963	0.31642455	0.4784117	0.33544675	0.11099318	0.5424478	0.31663847	0.56579745	0.36074367	0.35647243	0.56287694	0.34313348	0.74520636	0.23159528	0.57220757
0.62807155	0.055692077	0.16979897	0.45230904	0.82366604	0.50143033	0.71468055	0.64173585	1.0000001	0.2295161	0.6827569	0.36209357	0.4860893	0.30813953	0.5736803	0.70254934	0.8582418	0.3672949	0.39831173	0.8090967
0.51090145	0.09753311	0.30561724	0.47201914	0.5560924	0.8683177	0.524715	0.601504	0.1431644	0.30393654	0.4107651	0.14595267	5.9604645e-08	0.30074102	0.41374457	0.5395633	0.5159094	0.5143639	0.48919338	0.62495506
0.26285198	0.47401825	0.42397177	0.65752786	0.5839486	0.30893192	0.2848171	0.71123004	0.58693975	0.34625763	0.34952834	0.6769736	0.6183528	0.84673345	0.620528	0.1566918	0.46970433	0.32607675	0.36276925	0.6110805
0.52798426	0.8367655	0.24405791	0.6140093	0.2660991	0.24655044	0.6949593	0.39227995	0.3473032	0.5124086	0.8277291	0.46502435	0.13806236	0.33616358	0.3759169	0.55237466	0.43399155	0.5810996	0.35163537	0.51987004
