-2.514635009588965797e-01	-9.671938617222768098e-02	-2.703500548708820950e-01	1.881704249142289453e-01	-1.998511049638971859e-01	-1.790635583459004587e-01	-1.431550049740725090e-02	4.592754777921025794e-02	1.129276870394517636e-02	1.301210771174141079e-01	-3.168655994251147190e-01	-2.102613160168953499e-01	1.698377734327017885e-01	1.294698255111612351e-01	-1.181986943321778616e-01	1.461828214960838312e-01	-1.788063214214358210e-01	2.912148585195899475e-01	6.794481292728034305e-03	-1.022635607658285012e-01	-1.918796172310569537e-01	-1.775980051654664493e-01	5.218086776314534436e-01
-1.395323439352134376e-01	-1.678953299488155637e-01	-1.575980094767620576e-01	1.489897827288134968e-01	-1.610534121946393948e-01	-1.324195724373003757e-01	-1.346926002874664630e-01	3.367328346200896272e-01	2.466438982622171441e-02	-3.688247031445490015e-02	-6.486912966154791127e-02	-8.245016849530512060e-02	-1.339648002810663041e-01	-1.024360806373638411e-01	1.231215302809978845e-01	4.611509004517824056e-02	-2.803511436025802987e-03	3.199070855282237225e-01	-3.815245003429532794e-02	-2.750274785209589137e-02	-1.787969863312926788e-01	-3.407659031223260471e-03	5.904082294460225588e-01
-1.673848969103780560e-01	-1.365102225453035112e-01	-1.989834100155544183e-01	-3.469719648068710083e-02	-1.778635659321196605e-01	-5.790747047748419363e-02	-1.022053744293611593e-01	3.702853981244917936e-01	2.285977902759468716e-02	-1.787082467909742456e-01	1.311784430179853585e-02	-1.399940244088904440e-01	-5.921528705925650088e-02	-4.196463036009893954e-03	1.561886843870439467e-01	-1.255857337532355067e-01	2.048921421479758115e-02	1.905787858959116787e-01	-4.492606697105635399e-02	-6.667186305576892208e-03	-3.403686772195013144e-01	1.491368979417743990e-01	6.445298862358809222e-01
-3.166138760473314329e-01	-1.784209206395430680e-01	2.700890735970571388e-01	2.113911026985965669e-01	-1.417019622312548979e-02	-1.267296452799228368e-01	-2.529023073276376876e-01	-1.156253750515337519e-01	1.385412306214472977e-01	-5.179145222193844850e-02	-2.935049996760307200e-01	6.467257128077370798e-02	1.394559198932249916e-02	-3.413621457207109688e-02	-3.353057179753408668e-01	-6.609398554062752978e-03	-2.214757751394609009e-01	2.078272456857672146e-01	-1.570149279493932015e-02	-1.986448338258458013e-01	-8.556722118041537595e-03	4.163312525642282047e-02	-8.632826990559823443e-02
-2.589353185136931690e-01	-1.448774708335535677e-01	-2.628644774875634194e-01	5.103499018135350118e-01	-6.355137028309089386e-02	2.012252329667006331e-02	2.045339541642566261e-01	-1.570467608978656504e-01	-3.026486705986339842e-01	2.516434937553858608e-01	-3.171100734541036636e-02	-2.123746240635868421e-01	3.059695766949638643e-02	-2.031566968620407976e-01	-2.506308747080148724e-01	-4.439379209654714664e-02	4.414839295031844357e-01	-9.960818870961249405e-02	4.849337151618942493e-02	-1.752348384242161800e-02	4.437155129467783288e-02	-2.978500384544193261e-02	-7.832165106245018993e-02
-2.344596987517433284e-01	-1.740245816327966599e-01	-2.186544474489661161e-01	5.167698332450381127e-01	-3.087462386895719474e-02	6.961464308953453639e-02	-1.382691808893160047e-02	-1.866586346719651679e-01	-1.794016321008414794e-01	2.325953630373532310e-01	-1.555372282892119873e-01	-2.295384471929867720e-01	-5.046743788172622022e-03	-7.634089520801562445e-02	-1.532406161625911867e-01	-1.492276862046114649e-01	3.951744859224010087e-01	-6.119409285287231298e-02	3.910484666721780744e-02	-1.510545579650252324e-01	1.091992617378732995e-02	1.041860927841029155e-01	6.706859669644485433e-02
-2.091288262891959626e-01	-2.091410865029840194e-01	-2.630986150871271745e-01	3.963254577629252151e-01	-2.092030365407044484e-02	3.268810266407609633e-01	2.257615580089193941e-01	-6.829299695444764062e-02	2.833401846024041076e-02	2.480842777586357850e-01	-3.833396452667820614e-02	-3.495964203867301667e-01	-1.427192177055987554e-01	-4.224141619843159723e-01	1.123199072225450068e-01	-1.401149917553234370e-01	4.855548499585674027e-01	-1.508999220703611532e-01	2.712172874025045588e-03	-1.876291112567638752e-01	-1.510811123237107510e-03	-1.750743874286492252e-01	-1.273404603528140167e-01
-2.898124003131302140e-01	-1.711217548777303754e-01	-1.171766910413278018e-01	3.131770916106244029e-01	-5.098095058502615656e-02	9.342504959700957679e-02	1.283717121969876473e-01	4.598534463657151516e-02	5.244627722413564008e-01	2.889595764457177918e-01	1.189106680009766881e-01	-1.565079567776607172e-01	-1.780976223390444702e-01	-3.513360143505725453e-01	3.372048232259802214e-01	3.688992833941420191e-01	-1.581813554438215030e-01	2.440596416919993683e-01	1.305741586361406151e-02	-1.115169893352990493e-01	2.505819678603332656e-01	-1.834588278022491747e-01	-3.269678954405926263e-01
-2.930724410840251926e-01	-1.912836577613858391e-01	-9.750749767787053601e-02	2.532884055690832192e-01	-3.308862000106947698e-02	4.548361375366286735e-02	-1.045980303076186613e-01	2.611048379039327544e-02	6.187830449100387847e-02	-8.299000898285405214e-02	9.557190707288708634e-03	1.603731032950116431e-01	-1.733445055612409247e-01	3.514556807692954810e-02	6.363171020164096192e-02	3.252268225417557779e-01	-4.741068357708042580e-01	3.621983392171431726e-01	-2.316300569623402916e-02	6.329853297009775670e-02	2.066261378423081552e-01	7.091651027865999990e-02	-2.615126535172818678e-01
4.493565574438891930e-01	-1.815538716426618737e-01	1.355063010338455713e-02	-9.912614004180678173e-02	5.305855434812183774e-02	4.448987625382828659e-01	-2.056221206445453809e-01	2.124967588914116606e-02	-5.190022943453480309e-02	-1.488523459833955565e-01	4.916250016282257967e-02	4.072764023545956402e-02	1.534069983702638917e-01	8.095682884624468001e-02	7.455474894133530539e-02	-7.540963634973114893e-02	9.167710712433972675e-02	1.428136821043971549e-01	-7.767411783919812851e-02	-2.964477728914291510e-01	-1.308733292826419758e-01	7.307042798663886118e-02	-1.573276981174838093e-02
