9.138587902602600399e-02	-4.548514634408603041e-01	-8.168889198556129883e-02	-3.604091151033640417e-01	-1.530760722552663711e-01	1.065329793180214424e-01	1.600698562774058309e-02	3.191324157466736422e-02	-1.016596721709492335e-01	1.105785142091060130e-01	-9.272835864502386449e-03	-2.277072764417843384e-02	-6.170434157245342083e-02	-1.014606698367729876e-01	-1.699571889631284749e-01	4.019933236196612247e-01	-1.114756340765481746e-01	1.551158622437586732e-01	7.471841379728304255e-02	1.554122389101676438e-01	6.227114749023189566e-02	2.505472685909234110e-01	-5.203272633327356289e-02	3.986103898837987658e-01	1.533209742038653678e-01
2.847363953149569249e-01	1.425020705256421216e-01	-3.858960504546030679e-01	-1.121240933924589483e-02	8.215922421559092304e-02	1.467302233188333138e-01	-4.493819295133569085e-03	1.211263343165592948e-01	-8.245409404866384240e-02	-7.593909815026587962e-02	-1.238754054168682839e-01	-2.382669598293437052e-01	5.249677316493950308e-02	-2.556035564976671948e-01	-4.202609831133936047e-01	1.785489002180149221e-01	-1.415473297758738092e-01	1.131367099061959119e-01	2.074851512899342498e-01	3.748968253592342703e-02	-1.693422553594034138e-02	6.090061001123622114e-02	-6.075460862345860580e-02	1.630600852718994409e-01	1.909881918360434305e-01
9.363075907077736404e-02	-2.186736993145474706e-01	-2.748832448534412887e-01	2.519757578944234466e-01	1.285433156531666232e-01	-8.705291370305433263e-02	5.746513119022270133e-02	1.058808693998192357e-01	-4.275214514503150043e-01	5.689064606025993204e-02	-7.961710058670716517e-02	-2.033272990244031908e-01	-8.945659222526104737e-02	1.364661935475345034e-01	-3.408048493057659334e-01	-1.927323534233779667e-02	4.900193455697516437e-02	1.823038217515081660e-01	2.379460202948077696e-01	-1.940491824889337413e-01	-1.858323948142332760e-01	-4.120488173519025465e-02	3.831719337306119244e-02	2.777082400331459811e-01	-1.177455634476861669e-02
2.198526794228177761e-01	-2.378614035266199411e-01	9.038218857976268797e-03	-1.999242800680003096e-01	-1.886628413080929934e-01	5.535858509829735125e-02	-5.935969043917647958e-02	8.104625697698569775e-02	-4.186921420611691147e-01	-4.419567801011685393e-02	-1.397940786526191970e-01	-2.824489912415276693e-01	1.444062711977613794e-02	4.238174479598438155e-02	2.583527343967097489e-01	9.536691693228059596e-02	-7.944892896142682903e-02	1.303125505609885049e-01	-1.458421598695945620e-01	2.364806591074004177e-02	-1.619887212746322358e-02	5.013103918153125615e-01	1.446304195704812556e-01	-8.892872695832712560e-02	1.253867101775217041e-01
3.728065253722327443e-01	1.602790794891418846e-01	2.843984013899561458e-01	1.423309682574658008e-01	-2.522852255954103895e-01	-5.868979847427369806e-02	-9.944519732661878664e-02	-2.970215753847872675e-02	-2.009911284937357379e-01	4.518311566562732140e-01	3.319871569639615272e-02	5.165199223887486646e-01	3.221189679907993653e-01	-1.782700302838913509e-01	1.325986955990260396e-01	-1.034428535076860160e-02	-1.476196256219390879e-01	-2.109559288546958844e-01	-6.957396855700104243e-02	1.632307427150642976e-01	3.665914539551520801e-01	-2.441395901820395398e-01	-1.868711583417729249e-01	8.207848861352973202e-02	-1.445905986551710432e-01
3.567134259909214289e-01	1.309516407427472884e-01	2.909721934980820657e-01	1.882082055803051268e-01	-2.501370675079083172e-01	-6.325177902153804321e-02	-9.924878402198591965e-02	1.142453536356798360e-01	-2.494797203580857436e-01	3.283395053889945348e-01	-8.050522966558601445e-02	4.245563814244668888e-01	3.301288304615399571e-01	-2.081653915322431436e-01	1.724621501994349493e-01	7.162979174824482542e-02	-5.255634305818576019e-02	-7.790169085865783494e-02	-1.795432137097824066e-01	-8.424269604251050092e-02	3.350286760505294392e-01	-1.756826867670471240e-03	-1.551718168271104259e-01	-2.147200068702243350e-02	-9.598671288214019603e-02
4.381012964156871248e-01	-6.982995736916003393e-02	1.987169021800931079e-01	1.786032212215108994e-01	-2.042558121757414302e-01	-2.896765618492003758e-01	-8.559132285845831578e-02	5.069883214760773082e-02	-2.023685503987694978e-01	1.854176502286140615e-01	1.294672359070149492e-02	2.600068569156790410e-01	3.332558513689210522e-01	-1.780945267203873361e-01	-2.302480444247273217e-01	4.392691868232931340e-02	2.179992767182614352e-02	2.976107669422417903e-02	-2.039844337408471681e-03	1.072972738630769834e-01	4.495796125356489314e-01	-4.232782432151723229e-01	8.702217049588706343e-02	-9.681059317703633038e-02	-8.962373667406560440e-02
3.985464834366735376e-01	3.433580410927247750e-01	4.123664779211397291e-02	-2.668717934805594494e-01	-2.051623008054408448e-01	-3.565848047090534600e-01	8.620741174598873027e-03	5.655620993690406439e-02	-1.076168817438709763e-01	-2.775501759108028321e-01	-8.049459985122982275e-02	-3.057431595616226239e-01	1.106192835284682124e-01	4.946463965340457958e-01	-2.530083494973941471e-01	2.077098207736964575e-01	-2.034538598189140901e-01	-1.763103703735644789e-01	1.638739424609092499e-02	2.241261589049708958e-01	3.920033610429043414e-01	-2.499712731384727271e-01	4.182994946247177714e-01	5.323780148725046346e-02	1.607403369153732609e-01
3.697372550561687787e-01	2.618229826800161364e-01	-1.525012726331494706e-01	-3.319229294274358977e-01	-9.802149668837216445e-02	2.311207813288083668e-01	-3.985923500478588677e-02	1.759282878549028040e-01	1.708943518917608317e-01	1.514402173366845017e-01	1.595393194770240164e-01	-2.816228599704564406e-01	7.571915002327726796e-03	1.742357464626859420e-01	-5.028534187814619194e-02	-1.757366727133791995e-01	-2.634248197278731829e-01	-2.694233099121345898e-01	9.915576430812625408e-02	1.193288227751071601e-01	4.530880576268003779e-02	1.485147619530881313e-01	1.210969791185924627e-01	2.677513908705317913e-01	2.169958177466536214e-02
-3.590573612431384454e-02	-1.822306443025498157e-01	-3.083230083280016909e-01	-4.106483239366817695e-02	5.385561176463251470e-02	-3.154797489788543352e-01	-5.713584946802306719e-02	-1.926332691462421531e-01	-1.466631451720639724e-02	-7.825095032394824290e-02	-1.267847458526755455e-01	1.389948909640186525e-01	6.547441600361211811e-02	-2.582400466531913907e-01	-3.887218224525448851e-02	1.672425419028656865e-02	2.007166677327085758e-01	1.589059444679854771e-01	-1.836692865351633730e-01	-1.154514955900342588e-01	-1.624605386671203466e-01	4.933051844644797262e-02	1.839467729835568832e-01	1.712991453447775259e-01	3.835527197726831816e-02
4.970540435724498524e-02	-3.197483780239940288e-01	-2.895376542012312870e-01	-1.899243406254538524e-01	-2.807778034420792962e-02	-3.609345774156473285e-01	-4.308285753136477381e-02	3.689496410740988330e-01	5.469696017920578912e-01	-5.400897200979688610e-03	1.389968674847954500e-01	1.877631066143669314e-01	2.159577086037878929e-02	-3.815782198229725197e-02	-2.395171973163633394e-01	1.054846653813441421e-01	-1.636683106743464997e-02	1.453156659357751068e-01	-1.428510761535660700e-01	6.602262142527780611e-03	-6.917228831030278538e-03	3.997978927844743346e-02	1.803404352967597282e-02	2.059431875073328699e-01	-1.584001443111721086e-02
-1.590020482039702643e-01	-1.745908022574348406e-01	4.125086575226392938e-02	7.339643368223359998e-02	-1.393583831501325199e-01	-1.668537312113995558e-02	-4.384874152215328946e-02	-4.495037065445452867e-02	1.049577515646744896e-01	-1.682337920957474864e-01	5.903187710068362737e-01	7.899873836906311231e-02	-2.017284435590258329e-01	-7.609609132627795369e-02	-1.983404076688082829e-01	1.510834667334679492e-02	-3.803242404131794152e-01	3.112093943099913940e-01	-5.277086682390257077e-02	1.631254429501176884e-01	1.448561382759792071e-01	2.629967338244620922e-01	-1.624498692844666692e-01	-1.397055271221227524e-01	-2.692992543463323396e-01
-2.256325102653496950e-01	-1.491049691661210652e-01	3.084890488696260744e-02	3.189221426832359318e-01	-2.932541230874033400e-02	-6.459732695955125448e-02	3.661973790440114368e-02	1.145437710270201248e-01	6.636257044742176203e-02	-2.033917873437550150e-01	5.501326138816654554e-01	-6.382420595979554356e-02	-3.203746161586464303e-01	-3.839604228696649746e-02	4.700389510934338370e-03	7.867784023746551836e-02	-4.362807836415331653e-01	9.585705859933374429e-02	-8.348048787048774344e-02	-1.255922658461802455e-01	3.315335816986506035e-01	-3.107648311678765877e-03	1.958161384083201631e-02	-1.965702567164408221e-01	-2.401036432851743341e-01
-1.186548101040876546e-01	-1.587892251805115562e-01	-1.269813052131911757e-01	3.245054225397072667e-01	6.271225830635442089e-02	-2.796990396129655498e-01	1.873734418938722071e-02	-1.032355140572219776e-01	2.524764441415341953e-01	-8.515094209474668996e-02	-1.410964542079019002e-01	8.598353811615251641e-02	7.215206209122904113e-02	-2.651439260567029499e-01	1.429986846365859099e-01	-8.612792942794100792e-02	1.200404239068615514e-01	-4.308025081288740371e-02	-3.194371455144560945e-02	-3.426832061933118151e-02	-5.161245061501187198e-02	2.737433792095069277e-02	1.143021755696025793e-01	1.960884132098446031e-01	-6.388614640832330702e-03
-1.611538005628076753e-01	1.847023072365877039e-01	5.077921729909359860e-02	1.736969733836484509e-01	-3.841697136838055637e-02	-1.603312001229851430e-02	-5.902151886973719093e-04	-2.119497638130213857e-01	2.027742263217489349e-01	-1.135878764030344087e-02	1.874153367187623986e-02	1.549609156208488492e-01	2.450486536627808146e-02	-1.994661429710360145e-01	2.729946714106294085e-03	-1.427779830599714139e-01	-7.270983430765059000e-03	9.517506448608744132e-03	-2.470380114872558763e-01	1.066304531860934324e-01	-1.708425222183944381e-01	7.210593822127286945e-02	6.099692373463266176e-02	1.883672529262342132e-01	-2.343158025361118113e-02
-1.227452211038550234e-01	-2.958663031185683190e-01	-1.886084098137928988e-01	1.125500387074246794e-01	2.847350658560223596e-02	1.276337001943943783e-01	3.752399407340585580e-02	1.830702400328762247e-01	1.196328890718064836e-01	6.254022784181492017e-03	-4.928457161076242599e-02	1.042185255740986360e-01	-2.278518892054947342e-01	-2.236674400716607281e-01	1.913401457210435475e-01	-4.128328645107604174e-03	1.918465016382639443e-01	-1.426387092125664946e-01	-3.626295349963888637e-02	-1.006466876272487931e-01	-7.015550444363681526e-02	-1.372720025540473954e-01	2.442124355153882376e-01	1.541808974472958643e-02	-1.560060901634448827e-01
-2.204924917787936256e-01	-2.792721420863831239e-01	1.389348611543785861e-01	-4.326670672525517181e-01	4.113476330860677543e-01	-9.351914978337609596e-02	-2.962518655413996504e-01	-7.549707896525623130e-02	-2.190759134962757537e-01	2.019527835773399782e-01	1.482854322945472147e-01	-2.085134629576385068e-01	-1.139858010340791955e-01	-1.426487351431498241e-01	-1.356277359875257549e-01	-1.589565965921831414e-01	-1.330660479127898088e-01	-1.323805088494186821e-01	-5.550134296619485021e-03	-1.247328483707146052e-01	4.264234961078823549e-02	-2.490038309537436489e-01	5.042836298768769987e-02	4.130350533734358093e-02	-1.237661590958883812e-01
