0.4977443	0.7518381	0.36605534	0.5351862	0.8935576	0.28894472	0.11509341	0.57631963	0.18935601	0.2656424	0.66581976	0.43384936	0.3061483	0.59284663	0.40807387	0.44074473	0.75749767	0.53958535	0.085923016	0.46003494	0.5214777	0.3510921	0.5343818	0.51104367	0.48754472	0.51811683	0.47033802	0.1214892	0.26775274	0.40788135	0.3216889	1.1920929e-07	0.5086136	0.2656845	0.27849686	0.78308296	0.57919794	0.68142414	0.3530179
0.47537175	0.4177719	0.482531	0.3907523	0.78347707	0.32470274	0.50064814	0.17076549	0.13540432	0.4355871	0.42826426	0.10812545	0.34492183	0.4348396	0.18808326	0.8144496	0.50404066	0.30706707	0.23334152	0.5372291	0.16768804	0.4982162	0.3173678	0.5299975	0.6403153	0.5488068	0.11715427	0.17873764	0.38521576	0.35317868	0.55348253	0.7166271	0.51333463	0.6140904	0.42572987	0.2871933	0.5626248	0.6011045	0.26730874
0.2950259	0.65387964	0.4617167	0.2217119	0.8000555	0.11136338	0.40782902	0.3442608	0.3819433	0.4596122	0.83109057	0.30128348	0.3875541	0.6563754	0.08600807	0.47995797	0.6418769	0.4899273	0.45068473	0.4480754	0.15038106	0.40523967	0.00048077106	0.7730504	0.4538205	0.5248999	0.3469834	0.34685835	0.45615017	0.55425596	0.69783854	0.46650538	0.4152756	0.18995321	0.56949735	0.66236156	0.40797073	0.62809646	0.5186696
0.5550747	0.9999999	0.28874967	0.40642858	0.6295459	0.8107494	0.38875753	0.41781616	0.3207203	0.44605884	0.98134744	0.7427056	0.23531157	0.5335326	0.4280598	0.39451608	0.50298434	0.52873576	0.17680149	0.5763832	0.29456556	0.47535524	0.23871787	0.53237236	0.73321235	0.93568015	0.40838823	0.27990982	0.3421076	0.69030356	2.682209e-07	0.6222793	0.5581409	0.432736	0.23930909	0.67506766	0.86401594	0.40683976	0.430173
0.33321744	0.3261342	0.4325826	0.20618828	0.49147046	0.59901303	0.5046308	0.31612313	0.51547897	0.14174373	0.49266592	1.1920929e-07	0.021420509	0.39535254	0.15705445	0.46113682	0.64213204	0.10175106	5.364418e-07	0.327885	0.59243053	0.52278036	0.56711763	0.43533483	0.6729948	0.25253513	0.3308468	0.22281083	0.696177	0.40404427	0.7070061	0.37478656	0.37350163	0.585745	0.2902771	0.5286528	0.7576079	0.49090767	0.918696
0.9999994	0.014201075	0.25819904	0.65981644	0.5846612	0.24588348	0.3310539	0.23554558	0.48055434	0.47513402	0.43828475	0.17597836	0.074652106	0.65881515	0.61786187	0.40162766	0.14722487	0.37988633	0.035268098	0.6008455	0.3006723	0.42220688	0.2964995	0.21529715	0.52183956	0.20384547	0.458309	1.0000002	0.34866834	0.7829802	0.12428129	0.43815607	0.2582661	0.44571427	0.21500756	0.26237118	0.07011178	0.5545152	0.5451146
0.91229427	0.18083784	0.41799915	0.678018	0.48399985	0.321624	0.26617265	0.23614162	0.22259696	0.27663988	0.48084277	0.37810367	0.29326972	0.83822167	0.72524947	0.5017264	0.360847	0.14163944	0.4786087	0.5328037	0.5712881	0.22064519	0.343037	0.53093255	0.99999964	0.03499326	0.4129526	0.22721572	0.073637575	0.31999624	0.6895277	0.42480975	0.08462557	0.38271293	1.0	0.4290232	0.8825644	0.31653196	0.27456227
0.9942479	0.12378228	0.46146396	0.48714602	0.4467446	0.36245912	0.8264725	0.36579886	0.81595457	0.54432195	0.9089049	0.1789029	0.03727916	0.6016521	0.68554926	0.6007237	0.48774666	0.59736	0.66020864	0.7220868	0.32564473	0.5035589	0.3932271	0.3778035	0.18481684	0.9925419	0.67440027	0.506922	0.46331155	0.72979105	0.5127101	0.16438383	0.37480602	0.37016714	0.44790083	0.79233706	0.32754952	0.4706168	0.48972714
0.7296618	0.19140643	0.51042354	0.4609604	0.5255605	0.11871913	0.57274216	0.89145565	0.2919187	0.2905238	0.43369997	0.42128322	0.053325176	0.49488714	0.6335288	0.32583866	0.5152833	0.9999999	0.6138057	0.20564301	0.39566356	0.5414251	0.38542813	0.39536795	0.55157816	0.32667843	0.44210553	0.19816966	0.94813	0.7886393	0.32637933	0.4760152	1.0	0.9999999	0.546547	0.41250074	0.90218174	0.35909274	0.42102656
0.19279784	0.36292565	0.31619945	0.42006785	0.47145385	0.15446779	0.46596	0.01945576	0.40955698	0.54139024	0.42039633	0.16143307	0.44319722	0.47385994	0.18819156	0.5513784	0.24026765	0.43282428	0.60338277	0.62528986	0.4438788	0.48592618	0.4041797	0.28283757	0.5858569	0.59421283	0.7216264	0.3186418	0.38040882	0.456839	0.43113354	0.43970343	0.8667339	0.47015655	0.33554012	0.33479083	0.5618607	0.5370025	0.4322065
0.4837906	0.7651346	0.32636485	0.47117224	0.5526077	0.5994102	0.03912732	0.5078059	0.48040175	0.501065	0.40551454	0.48163232	0.22516853	0.5262524	0.7896679	0.634952	0.51393616	0.5950992	0.3476199	0.29570174	0.3692279	0.61592746	0.32270178	0.09918553	0.44056633	0.3461269	0.4147084	0.15247802	0.79039586	0.29178312	0.3039466	0.78901935	0.5691874	0.51331884	0.30525482	0.66447556	0.4318508	0.5417155	0.6350248
0.5944971	0.48394948	0.3678742	0.49282223	0.40693656	0.24559703	0.6765741	0.09821725	0.6170101	0.5333445	0.47234306	0.99999964	0.6378493	0.12356195	0.4319444	0.3271072	0.33471218	0.29080468	0.3377382	0.4917482	0.46267727	0.45757213	0.2250002	0.1616866	0.5641593	0.646051	0.43209687	0.25639936	0.65867597	0.5791131	0.5821142	0.39737836	0.39575744	0.038048595	0.27492183	0.6796453	0.40510535	0.0940544	0.61119276
0.38723123	0.2950787	0.4043493	0.3287716	0.36163437	0.17027539	0.41321123	0.6048596	0.66225934	0.40177757	0.62738734	0.15256909	0.7696911	0.25202072	0.35555756	0.2793551	0.6900792	0.34480914	0.32619208	0.41763404	0.57953066	0.5102832	0.81251836	0.16399875	0.67377985	0.29388523	0.53724766	0.22969204	0.5790493	0.66506076	0.44901955	0.5578884	0.121825635	0.50989026	0.32504737	0.49730653	0.19682518	0.5119907	0.23621304
0.6163395	0.4455871	0.6803793	0.34343782	0.4613478	0.10005134	0.52794564	0.66234833	0.31625775	0.20590752	0.27665552	0.48229784	0.58908635	0.40845743	0.62562186	0.34880948	0.58332455	0.5470283	0.30835688	0.6147379	0.59770644	0.40636042	0.9879123	0.44328886	0.4318196	0.60830986	0.5709506	0.18315245	8.940697e-08	0.16116554	0.01014632	0.9116878	0.48500845	0.70494103	0.40491074	0.3747339	0.41957092	0.54287374	0.8529117
