0.28037667	0.0044896603	0.4396839	0.9300217	0.23894796	0.37171692	0.6143812	0.4820311	0.62791914	0.29004803	0.6762089	0.532171	0.5466243	5.9604645e-08	0.6114636	0.596852	0.32982618	0.6288503	0.15703252
0.16292116	0.12985899	0.51893336	0.6100202	0.35500056	0.25605482	0.4153852	0.36580515	0.80313635	0.41564372	0.60156363	0.6743518	0.031834543	0.35540786	0.4862933	0.58912164	0.22217084	0.32138008	2.3841858e-07
0.32565778	8.940697e-08	0.4222505	0.8967395	0.22445647	0.3857147	0.640112	0.56131995	0.54273015	0.39697185	0.67404884	0.5061649	0.37006557	0.17034188	0.5509781	0.62886107	0.111172706	0.36459044	0.044126272
0.29579908	0.025175244	0.43988964	0.9999998	0.17855676	0.4271413	0.5744129	0.4805319	0.54209113	0.195851	0.7765669	0.5053711	0.4793781	0.03920415	0.66656786	0.5090079	0.23315625	0.7572485	0.178973
0.16801876	0.23702425	0.5118374	0.29842496	0.43694088	0.19695449	0.22455603	0.4101752	0.5397538	0.30269203	0.37571353	0.23922369	0.22993588	0.99999976	0.39154643	0.7140166	0.27617973	0.728653	0.27624506
0.17550305	0.24022137	0.457948	0.23885638	0.47182256	0.024975836	0.049783558	0.46575505	0.34060472	0.8323698	0.28061384	0.32086194	0.7598978	0.46334887	0.79992807	0.33202893	0.225981	0.27895355	0.10510522
0.18960252	0.21744406	0.44323206	0.26495045	0.4740088	2.3841858e-07	0.11856973	0.5244811	0.52873075	0.7358601	0.3009527	0.31444657	0.834574	0.6038083	0.69210404	0.3899036	0.10527101	0.43488875	0.23506102
0.23486266	0.19736813	0.40579224	0.2590731	0.46206224	0.047851235	0.14164874	0.610484	0.30272353	0.99999994	0.29448807	0.2739088	0.6099746	0.3538696	0.8972578	0.37114197	-2.9802322e-08	0.13504574	0.26335144
0.16405654	0.25570184	0.42488903	0.26501942	0.4644679	0.25798878	0.27775714	0.6644932	0.35326317	0.916713	0.47953025	0.3457596	0.08082986	0.17820072	0.5399794	0.60679626	0.5000927	0.09486446	0.37629068
0.1831347	0.2019851	0.40832686	0.3917371	0.40261117	0.28047457	0.3896375	0.5715565	0.3582111	0.3517875	0.5766281	0.2712579	0.16624007	0.56151885	0.37397474	0.70101607	0.76897264	0.11749548	0.44612247
0.91012067	0.1678164	0.39508992	0.47291198	0.40149137	0.36187384	0.28682828	0.2690835	0.5534791	0.34014133	0.56912786	0.13260765	0.34392807	0.3795249	0.42923105	0.4657783	0.20746101	0.4684911	0.53873795
0.80608505	0.1704444	0.3580881	0.35898176	0.445358	0.3421043	0.2946198	0.34029913	0.5590035	0.4770754	0.47145033	0.20471396	0.22269535	0.4470719	0.49053475	0.5517974	0.28144884	0.03719613	0.5914717
0.45394075	0.46057612	0.4949838	0.27423793	0.2968266	0.78172266	0.07629031	0.72906816	0.51863474	0.17706577	-5.9604645e-08	0.23728372	2.9802322e-07	0.37922192	0.51180416	0.56300616	0.50568867	0.50439537	0.0999904
0.47435212	0.47185653	0.5000518	0.3823197	0.23118073	0.92176616	0.06054902	0.90593207	0.5706155	0.40046427	0.1840178	0.21959905	0.30447602	0.21907471	0.6484539	0.48183605	0.6626544	0.43454248	0.21662124
0.8101566	0.20332766	0.44168505	0.51392156	0.37683076	0.4242344	0.23395985	0.26048493	0.48820364	0.46982414	0.48549458	0.12820283	0.67115647	0.24556708	0.4683788	0.5170954	0.5345415	0.36578068	0.47009924
0.70356405	0.27779064	0.4909064	0.4067323	0.38871664	0.38454098	0.067962766	0.15698075	0.34242976	0.308372	0.61645174	0.15493545	0.52210903	0.26720792	0.55086863	0.6083508	0.42295456	0.3079177	0.39981186
0.8242281	0.21634042	0.4746716	0.577701	0.36185867	0.3314665	0.10118674	0.3277602	0.55261886	0.42945918	0.5298634	0.12807593	0.33505732	0.4098451	0.52808595	0.39837041	0.32660246	0.988505	0.37433213
0.46131003	1.0000004	0.36930984	0.33268088	0.07915166	0.22154236	0.51601976	0.37943637	0.49229696	0.3469413	0.5119462	0.13299708	0.18711466	0.5233785	0.84454906	0.3577795	0.39415586	0.4790139	0.3882807
0.4419727	0.23594244	0.39683744	0.088656545	0.46189356	0.7736882	0.47861397	0.4821418	0.5110246	0.38106224	0.3455371	0.32190955	0.7239468	0.7781344	0.40746918	0.47988033	0.20928554	0.40845615	0.22937307
0.9077456	0.2573237	0.30569273	0.4693099	0.27459002	0.3707434	0.12276293	0.4531134	0.43944603	0.33871323	0.7454383	0.25494894	0.58596104	0.56105745	0.16947028	0.48984593	0.02726996	0.39472482	0.3819661
0.91543305	0.28641802	0.34938842	0.3608307	0.30904716	0.41167516	0.06264743	0.35120353	0.41255018	0.24105585	0.7160281	0.21800882	0.39819333	0.37303063	0.3535463	0.45144778	0.052003384	0.2839609	0.27526963
0.2252087	0.18769392	0.32779902	0.1889007	0.4812929	0.04881856	0.47154337	0.7150923	0.5404442	0.38926336	0.45400223	0.32409322	0.7444924	0.12107545	0.021316677	0.2896319	0.635342	0.5757166	0.5125197
0.18817824	0.20354162	0.39901876	0.15414661	0.48378205	0.0611327	0.47925735	0.61992985	0.5690312	0.08504239	0.56186604	0.31210306	0.39599055	0.16374236	0.302245	0.02638477	0.6559747	0.40029395	0.4975596
0.06005889	0.30552095	0.49461055	2.3841858e-07	0.57340306	0.11354652	0.27721506	0.37082604	0.49561808	0.06659037	0.47422743	0.27632293	0.5294118	0.11291957	0.013826698	0.23932566	0.61825025	0.5760848	0.36261186
0.18597072	0.20064488	0.4035371	0.15574291	0.48576126	0.11155331	0.47111	0.6537169	0.53512084	0.22802146	0.57131183	0.27761012	0.61018455	0.02234158	0.3397758	0.15282026	0.58110666	0.5526928	0.4797078
-5.9604645e-08	0.31786847	0.7347258	0.5402391	0.3579024	0.48719484	0.07686794	-5.9604645e-08	0.30646798	0.2775123	0.5327863	0.27036965	0.27323803	0.3086344	0.7370969	0.35190028	0.62940365	0.25157696	0.46099442
0.12860182	0.2089963	0.61334306	0.83102494	0.2790311	0.42831808	0.18719578	0.20043674	0.5024503	0.5113525	0.2493956	0.34236398	0.5023034	0.49009818	0.285783	0.40755242	0.712905	0.31159127	0.33411333
0.523833	0.9542274	0.37630385	0.42893794	0.03799686	0.17610158	0.5459841	0.43018952	0.47495115	0.44207516	0.3985333	1.4901161e-07	0.32719648	0.5128765	0.8495693	0.31396568	0.2989298	0.6200758	0.5893074
0.57503885	0.96808845	0.26956308	0.4865113	1.7881393e-07	0.13189161	0.5976565	0.4217511	0.47606575	0.30795932	0.40386805	0.02053523	0.41386393	0.630502	0.6562743	0.35920894	0.36875266	0.6504803	0.49466977
