0.3273184	0.18787184	0.392029	0.3722523	0.46561846	0.6121598	0.8880299	0.39224634	0.4391298	0.11921933	0.5156736	0.57210404	0.4439076	0.30614975	0.19755888	0.43289077	0.49761012	0.27151063	0.47351506	0.5092074	0.74212813	0.43144158	0.18721342	0.8329418	0.5328046	0.8673051	0.30305168	0.60459113	0.75176156	0.7005187	0.6935967	0.19337055	0.36355603	0.63098097	0.2906035	0.36933202	0.65351063	0.5767645	0.19213764	0.26421967	0.4768975	-8.34465e-07	0.5548971
0.35475042	0.46331987	0.46056023	0.42757452	0.39019004	0.5884166	0.71908224	0.047419727	0.099218935	0.27806818	0.64090097	0.43590745	0.42669567	0.47911304	0.13044259	0.25768778	0.25077337	0.18783407	0.61979574	0.46773612	0.43343207	0.4110798	0.35254943	0.2599299	0.5138618	0.50368804	0.18452796	0.020952582	0.89840466	0.46647352	0.6045939	0.3916486	0.4980738	0.61734676	0.5204029	0.37097397	0.39433086	0.4550674	0.70017445	0.42658478	0.3057718	0.684752	0.7098069
0.31205845	0.1826816	0.36411223	0.31944788	0.46233386	0.6344538	0.5975026	0.31170437	0.22463627	0.35852426	0.2230154	0.50367415	0.338737	0.20623013	2.682209e-07	0.15643641	0.06683496	0.039191753	0.51236457	0.6469112	0.19925377	0.3185156	0.7079863	0.5636158	0.22748657	0.6393684	0.3181892	0.6921277	0.7523552	0.41346362	0.3140935	0.4082391	0.64649403	0.6793824	0.49117154	0.5255438	0.61404103	0.44705638	0.3585546	0.63958955	0.10520479	0.27253348	0.6598449
0.3559103	2.9802322e-07	0.3803742	0.21617919	0.46012434	0.68394506	1.0000002	0.50848746	0.5549196	0.5072726	0.5562195	0.5132808	0.36282015	0.4309558	0.11342035	0.3318773	0.48647204	0.6303029	0.52777064	0.54472136	0.57765305	0.56168604	0.09056744	0.48331487	0.47608268	0.4392712	0.40559602	0.72723985	0.5737659	0.5983109	0.8789587	0.49049678	0.24454151	0.6279838	0.78995144	0.7041997	0.54624116	0.40086377	0.26723456	0.16879448	0.43162853	0.90926635	0.24700333
0.43103167	0.4686637	0.40682164	0.33777517	0.29010117	0.59050316	0.3410739	0.022825867	0.36418852	0.35266545	0.5473387	0.5758778	0.5212076	0.46065283	0.12153439	0.5884872	0.3643192	0.31445646	0.34253237	0.41772494	0.38209128	0.43879417	0.68611187	0.35032704	0.2713408	0.5968129	0.042478204	0.6738431	0.45478272	0.34452242	0.99999994	0.48492312	0.41873357	0.2760835	0.14252985	0.46281615	0.09143311	0.7624608	0.21259657	0.7361065	0.3031156	0.73329073	0.5604622
0.161377	0.9999999	0.5643404	0.66852754	0.46661177	0.7620216	0.5805003	0.3262552	0.6480241	0.6054001	0.517179	0.13779902	0.46443912	0.7886012	0.4178116	0.43788964	0.4000759	0.057358414	0.9653012	0.5191757	0.33736217	0.3814253	0.4649936	0.52542144	0.77084655	0.15607378	0.54521155	0.77511626	0.50865155	0.6514541	0.3759727	0.32858425	0.50544107	0.36575562	0.42120254	0.30434084	0.49254477	0.84563065	0.62953985	0.40589032	0.52346396	0.48073938	0.30782014
0.13710158	0.8407438	0.55334294	0.7281615	0.36628523	0.7097768	0.42119545	0.30115384	0.62788445	0.41743731	0.5166704	-1.7881393e-07	0.33535632	0.4533434	0.24608114	0.6399387	0.23092492	0.29786533	0.73937106	0.54058087	0.54273796	0.21885805	0.4855037	0.8203205	0.4485883	0.21789151	0.26493168	0.5352985	0.2849753	0.89868176	0.60702837	0.13937438	1.0000002	0.6122749	0.65733707	0.65680856	0.25868732	0.41145423	0.57204187	0.690802	0.4237263	0.2201281	0.55568707
0.21072786	0.87144685	0.6523526	0.5415583	0.6655255	0.46186554	0.64371157	0.6773967	0.4408959	0.67974526	0.27783874	0.3238352	0.47391158	0.7119068	0.43818808	0.42513788	5.9604645e-08	0.2723626	0.532032	0.5520093	0.2707666	0.46715093	0.28145325	0.57711524	0.47558224	0.0587382	0.4389073	0.59757394	0.374392	0.3203879	0.7255467	0.30496123	8.940697e-08	0.035446554	0.4941901	0.525453	0.43860126	0.48555124	0.3430848	0.5940762	0.21666382	0.2909881	0.5109681
0.31207854	0.67558634	0.60717344	0.52829576	0.4872127	0.37570798	0.44439754	0.9336005	0.013331413	0.3364207	0.22951415	0.20465592	0.17751096	0.88459635	0.22500265	0.3323102	0.33398917	1.0000001	0.14390835	0.48912665	0.62265503	0.32063523	0.7004247	0.5676471	0.3093022	0.3818285	0.6861409	0.58089703	0.5158769	0.42068902	0.6862155	0.7257444	0.8203566	0.38208643	0.33835715	0.3161809	0.53811234	0.72001565	0.31647944	1.4901161e-07	0.47851902	0.70671684	0.56607485
0.35282135	0.5123625	0.2662433	0.36264867	0.22804691	0.4511214	0.35279644	0.57242787	0.3095992	0.18863079	0.5780516	0.33242399	0.48754963	0.5537132	0.3115181	0.2171506	0.05727434	0.45286545	0.7013862	0.29846275	0.32316798	0.24158311	0.5237647	0.12695536	0.6132222	0.26938507	0.4299926	0.44548264	0.66855556	0.6342677	0.5368172	0.45103943	0.51006746	0.4350385	0.45922068	0.43342882	0.9144852	0.14132777	0.3241939	0.1448912	0.3878566	0.7290535	0.4939911
