0.45814687	0.16848019	0.5631899	0.19192646	0.36913693	0.34559292	0.85299325	0.42807856	0.21146223	0.16829827	0.40084395	0.56989485	0.105391175	0.5717055	0.60237527	0.14217898	0.55085653	0.5406511	0.41988575	0.03209707	0.16290963	0.5482566	-3.874302e-07	0.33887142	0.22780418	0.7084172	0.27280533	0.48165196	0.6679334	0.37941942	0.26844382	0.6424024	0.39441115	0.36200425	0.37560746	0.23643485	0.016127318	0.51025325
0.24901535	0.35161108	0.5016729	0.48019505	0.43756324	0.2845118	0.5428345	0.123695344	0.14360222	0.17271426	0.14490052	0.31373823	0.28452504	0.5162327	0.7898232	0.27060056	0.53434145	0.46635583	0.64154804	0.27305838	0.21631204	0.5382605	0.37655118	0.70714456	0.4598856	0.6209556	0.4654597	0.35769972	0.54186	0.8016454	0.5496236	0.33821672	0.20344955	0.16810912	0.45739838	0.019743174	0.4463067	0.34899485
0.36731803	0.22098428	0.5802316	0.2389918	0.31146306	0.249337	0.8976799	0.1643347	0.38886052	0.53543013	0.46792805	0.39457113	0.45179802	0.61713564	0.9170054	0.29623365	0.540411	0.43054315	0.53685886	0.27785116	5.9604645e-08	0.52245843	0.47104788	0.68250823	0.6504228	0.65966463	0.41565382	0.41464642	0.5818523	0.41379058	0.26191288	0.60359347	0.44119778	0.66216743	0.38333204	0.03741297	0.45938635	0.4956087
0.4528206	0.17510258	0.6157305	0.060988992	0.24250469	0.35686928	0.9256574	0.59729874	0.07117447	0.2942904	0.40522954	0.4934153	0.1818333	0.4872764	0.65203834	0.53718203	0.22306973	0.31267762	0.32259795	0.23316306	0.2671181	0.74988186	0.2651422	0.51093477	0.22513285	0.6770073	0.30743077	0.60152626	0.34592122	0.60717165	0.3794938	0.7295964	0.35276258	0.16628382	0.3255888	0.3718624	0.060833573	0.70439994
0.2717147	0.32507393	0.4435274	0.60898596	0.3912806	0.1095815	0.4476175	0.26877224	0.31062216	0.21503636	0.2904777	0.31669986	0.52768755	0.7281977	0.5386946	0.24828985	0.52330804	0.38756207	0.36040974	0.47263062	0.5291708	0.3414849	0.9741991	0.83588207	0.40232837	0.14008525	0.53491855	0.4210487	0.46598274	0.63490564	0.49440622	1.0	0.30146313	0.61128104	0.73234934	0.61463344	0.55872774	0.36272466
0.55056846	0.20519197	0.24484026	0.9999999	0.7961644	0.017454386	0.35344553	0.4784318	-4.4703484e-07	0.524251	0.27012536	0.5371528	0.2912001	0.28843978	0.4747567	0.5520288	0.5311806	0.11075881	0.11381382	0.7505312	0.15142182	0.51674503	0.18753552	0.11644477	0.7423803	0.45654765	0.36866346	0.33527613	0.23956773	0.35655612	0.51711047	0.6260264	0.42902786	0.39713147	0.5271129	0.10886595	0.4497539	0.38189554
0.49446064	0.24337667	0.2700753	0.9045223	0.7791313	0.05875656	0.47721297	0.437339	0.12848988	0.31922603	0.49253124	0.43471432	0.51884747	0.14182481	0.41585487	0.3886599	0.6243912	0.17911232	0.2639253	0.54505956	0.4312202	0.4280655	0.23418064	0.28582972	0.37890717	0.5696461	0.4263017	0.2211892	0.3437411	0.37259686	0.3112929	0.88940465	0.625311	0.6429095	0.29961455	0.3322142	0.56611836	0.42462346
0.5371356	0.19698064	0.33354515	0.93584573	0.62884206	0.61309624	0.6273121	0.41095507	0.27178612	0.86729133	0.23043308	0.7989839	0.3831082	0.03266579	0.42445615	0.6209444	0.50742394	-2.682209e-07	0.28327632	0.35448685	0.3344922	0.46190393	0.52322155	0.5681055	0.6441162	0.6710022	0.37303907	0.53279173	0.2062946	0.4244647	0.5117629	0.6219131	0.41645762	0.19619218	0.19147807	0.67392737	5.662441e-07	0.27068305
0.4917224	0.20418906	0.3935281	0.7136686	0.581648	0.7738938	0.67937803	0.2226211	0.7368767	0.52728724	-8.940697e-08	0.6662891	0.58924276	2.3841858e-07	0.7756901	0.7685654	0.35767388	0.26388365	0.4154697	0.2104044	0.36752898	0.39277703	0.4063032	0.5638281	0.016428709	0.26169282	0.23057045	0.8325685	0.63268864	-1.7881393e-07	0.4099925	0.13486499	0.38574502	0.53890127	0.7890176	0.38446915	0.40053445	0.50676703
0.44525248	0.22332275	0.441871	0.54168916	0.23767495	0.39262414	0.5429515	0.23025294	0.79016125	0.18632476	0.36240852	0.41105708	0.36188865	0.34367377	0.72870946	0.6249337	0.62680596	0.052520245	0.63437265	0.4830673	0.3447805	0.5665719	0.30487615	0.734387	0.6910403	0.3614512	0.333762	0.40649778	0.36615044	0.23927793	0.3752527	0.039669693	0.2187558	0.40276736	0.54757625	0.16327633	0.30825952	0.51816267
0.5201639	0.106830925	0.5383126	0.16188356	0.29540104	0.33508042	0.53010124	0.32844698	0.2760073	0.23036118	0.33000436	0.7439433	0.591668	0.3457247	0.43445945	0.40627274	0.14229226	0.4508156	0.43180123	0.56014395	0.43303388	0.52811646	0.5670712	0.6203493	0.38474774	0.38871095	0.32158986	0.535374	0.5690354	0.3584787	0.6214438	0.4010384	0.35004312	0.40911263	0.2657413	0.4709204	0.53099424	0.53247297
0.59764165	0.081356645	0.49269244	0.33732495	0.37860674	0.5366893	0.32441294	0.34555927	0.40109968	0.32335252	0.18865822	0.6893854	0.36905542	0.58863527	0.33442017	0.46599105	0.7561562	0.40530705	0.8206981	0.52527636	0.41879869	0.60076904	0.1971412	0.8934378	0.42220098	0.5869322	0.6448606	0.6040623	0.5493394	0.705596	0.51389796	0.5070415	0.3609748	0.7908367	0.1242075	1.0000002	0.30986428	0.69242954
0.6744193	0.109798715	0.39189935	0.4050519	0.6054257	0.31521648	0.15822649	0.34780127	0.86807716	0.51644146	0.37211826	0.23490314	0.3062715	0.84223044	0.8440546	0.43769726	0.40553567	0.14592719	0.8855275	0.58254755	0.6604394	0.21495302	0.3375024	0.5001906	0.501212	0.52974266	0.44455647	0.6433504	0.6912017	0.4444478	0.30734593	0.74402046	0.40118152	0.60103387	0.20733264	0.24852969	0.27309424	0.2581172
0.6155522	0.14940204	0.4145124	0.31775603	0.83607495	0.7854074	0.53729326	0.43686974	0.95157015	0.5074052	0.3755905	0.31971443	0.3885818	0.55629677	0.67877805	0.53595644	0.6084307	0.3256396	0.75226367	0.5049216	0.70628667	0.25450456	0.36103693	0.32697958	0.12917635	0.6129039	0.32975012	0.3627828	0.45895132	0.65632886	0.2661525	0.5266028	0.28319845	0.33309835	0.121037304	0.2980262	0.70118153	0.4321583
0.4072138	0.24780992	0.4968535	0.13153942	0.4822031	0.22242254	0.60389245	0.6382457	0.4776808	0.32536256	0.380889	0.88062346	0.48808363	0.13508189	0.53740376	0.08367172	0.62789553	0.7130126	0.7247449	0.37691772	0.64710784	0.4399003	0.5332289	0.28857183	0.44023606	0.22877988	0.6709401	0.09510893	0.45967504	0.068345845	0.5057125	0.26138288	0.40673327	0.37954548	0.45163435	0.41556352	0.2804097	0.13532987
