-2.743795213140950984e-01	-2.154878089309510969e-01	-5.655812517367533876e-02	-1.179488721131591589e-01	-1.549403018933580289e-02	7.111530905301960415e-02	1.401108027093654097e-02	2.201913729198536895e-01	-1.087256013890986611e-01	-1.222705648362851366e-01	-1.077863892601669954e-01	-1.782967724024774880e-01	1.887791556311059216e-01	-2.877611264843276673e-01	1.325313048518991961e-02	1.593635260779970725e-02	-9.308677765593793450e-04	-2.319429391333130974e-01	-5.205091145065510183e-03	3.464557661751838658e-01
-1.287047711172354669e-01	-2.801888309508002717e-01	4.777867554773871511e-02	-1.923003070012129639e-02	-1.508139777833370221e-01	-1.737400287593420523e-01	1.324526662863607096e-01	1.592044835919602386e-01	-1.593099487882331244e-01	-3.295294645339767459e-01	-6.286571922747399843e-02	-2.532362147024500576e-01	2.503710095533889096e-02	-2.510471272676727261e-02	-8.606321227755664438e-02	8.451509629257790424e-02	-1.244924552850976279e-01	-8.659124728948051908e-02	-2.754286932369175156e-02	-2.794178872175442918e-02
-1.577030124919648058e-01	-2.448323223275598592e-01	1.985842297170131443e-01	1.348729859869132047e-02	-1.505795720041916419e-01	-2.651367382559661201e-01	2.052557107618801779e-01	2.262723555460144365e-01	-9.423367914583236082e-02	-9.700594880405417897e-02	1.068065503062314014e-01	-3.946586758167431319e-01	-1.082213630886674910e-01	-1.554966065291372990e-01	4.285105452786214242e-02	1.841956030816821188e-01	-2.124769682735398457e-01	-2.552795612539790482e-02	9.623567005948105435e-02	-1.412567847857038872e-01
-2.834709948489707032e-01	-1.911499212996961294e-01	-1.946221530313098080e-01	-1.643116336514807707e-01	-2.340603315686414498e-01	3.604669687587747084e-01	-1.050418629536097881e-01	9.858689679098942352e-03	6.772883629339325473e-02	1.375065013807964531e-01	1.074433205709267591e-01	2.979963811644823629e-02	-2.559231065784700609e-02	-3.126476011566512447e-01	-2.287405023391152759e-01	-2.173097913954053773e-01	1.189909098280440836e-01	-2.842789171163183012e-02	1.883069574342099151e-01	1.994759199297972407e-01
-2.793914169827703131e-01	-1.836412527449252652e-01	1.292406365479474295e-01	-3.971994735466807258e-01	2.308583033626591674e-01	-1.494918752310635812e-01	-8.510236100178948659e-02	6.963333851377982719e-02	1.596699488799205313e-01	-2.934190437373118687e-01	9.010514276759230834e-02	1.768673500006631705e-01	1.779314502440867973e-01	3.603842386466955539e-01	6.362130686152683845e-02	-9.146694133863769727e-02	6.819592048546144203e-02	-3.622945705838236385e-01	1.181297792717734968e-01	5.464661814193866318e-02
-2.623477741694572041e-01	-1.987432846668009401e-01	7.754394557949738365e-02	-4.259162097154112203e-01	1.200295294769044563e-01	-2.555633744874740224e-02	-1.271446623336351112e-01	1.664092911654089790e-01	1.238180505319180225e-01	-2.239063716862310927e-01	1.808696999361902868e-01	2.727149458893670664e-01	1.977790902671463513e-01	2.003999975807870537e-01	-5.673821185882980261e-02	-3.919748531421320820e-02	4.251764479132208452e-02	-2.574367830956115211e-01	2.938554972767150608e-01	-1.712222751685678335e-02
-2.137615259832034154e-01	-2.118828697892512769e-01	1.320393672296459320e-01	-3.649329044247140996e-01	3.609936721309005558e-01	-3.146401480846935939e-01	-9.817605475669646808e-02	1.541314055002280733e-02	8.626726252998348499e-02	-3.882021611341132106e-01	-7.580778696423181966e-03	5.732402458145180457e-02	2.919834971220889863e-01	4.712071632706700819e-01	-1.046604272867638352e-01	-7.725733569187209770e-02	4.545028868602692118e-02	-2.376623563003053830e-01	1.832455084877462892e-01	1.017726064793554458e-01
-2.745229805520371102e-01	-1.457014818622748842e-01	8.131955518034063302e-02	-1.350425450502885649e-01	2.550411062253652439e-01	-8.471459868086803069e-02	-1.616798718331234619e-01	-1.140302672765867997e-01	-1.452968244632583672e-01	-2.546416233821917063e-01	-2.391318408834460785e-01	-3.030651931414088396e-01	3.072713306979416581e-01	2.098464687702851217e-01	-2.298604389706626339e-01	5.354456619499928238e-02	-3.035199214162039721e-02	-2.677480043078755284e-03	-2.901976931029335849e-01	3.357768108077732738e-01
-2.623470062787501833e-01	-1.843019302706704332e-01	8.837645607409119752e-02	-1.217247462459585816e-01	-1.406502902716170733e-01	1.341625350622329405e-01	-1.091620416125943932e-01	-9.036386012679220592e-02	-2.588263118851360373e-02	-1.885103312010850685e-01	-3.193715227689830072e-01	-1.651979091411029943e-01	-6.601690185663446064e-02	-1.373466845834203087e-01	-2.618194075057970749e-01	1.266346840377038929e-02	-6.283076864871275924e-02	1.646959039974510985e-01	-3.649259550029994581e-01	1.246779832018392459e-01
4.618520997481565526e-01	-1.582564641188919097e-01	-3.765958076611114480e-02	-3.748069333525572144e-02	-7.677125818194771578e-02	-1.129405800800482584e-01	8.498827127812925639e-03	-2.900189065765492510e-04	-9.895506200329921842e-02	1.068433155489259406e-01	-2.837665924454175759e-01	5.974769877248290589e-02	5.622012143543343027e-02	-2.697350598133649302e-01	3.952303449478977715e-02	-8.159535965965891702e-02	-2.136376249601783933e-02	1.697578046096231627e-02	2.755635176504633299e-01	-1.174997330190114680e-01
3.554236038500122596e-01	-1.714327776727773145e-01	-9.360657129669569532e-02	-4.209958828634058348e-02	-1.440132762929669658e-02	-5.104175726498730303e-02	-9.736462320679425964e-02	-5.337417523834658839e-02	-4.969032738213868122e-02	-1.669280489230425824e-01	-4.056446849262971832e-01	8.750205185306990374e-02	1.609736195722435703e-01	-1.663572371370383995e-01	-2.160223750503721327e-02	-8.097719469851057117e-02	6.263077613634280248e-03	-1.748219243278754942e-02	6.925963754828945440e-02	3.791612049501473514e-02
-1.408410757589828588e-02	6.135378480707540105e-02	-1.946893148350864189e-01	4.599383892893220138e-01	9.227086383383270585e-02	-2.286354643831744679e-02	1.096635585588979361e-02	-4.038447573766874021e-01	-3.073051769512884918e-02	1.945748817213030502e-01	-1.013555138235329167e-01	2.137349840023227698e-01	-1.929491168457364569e-01	-8.345167080290739892e-02	-2.637818418741471604e-01	5.072588882928172338e-02	-6.794050541870755300e-02	-3.691446124444456300e-01	5.586897268480266882e-02	3.554437695480235915e-01
