0.2408738	0.22160515	0.20849684	0.34618986	1.0000002	0.25627095	0.26974005	0.60584426	0.37368894	0.6019554	0.43212208	0.5762023	0.7205372	0.3680703	0.2785502	0.6211098	0.4861082	0.22174597	0.6264142	0.47025245	0.15933293	0.284618	0.3266552	7.1525574e-07	0.44779772	0.5610819	0.34061018	0.37094083	0.35017315	0.38895375
0.14063224	0.31943008	0.2205456	0.57839215	0.6546608	0.36390328	0.27406502	0.49846375	0.61377305	0.63726914	0.32772577	0.7062099	0.80358744	0.42480886	0.1529716	0.9360282	0.21491122	0.3831709	0.49999014	0.66855574	0.59177953	0.2759502	0.55489916	0.12575403	0.7175027	0.37178406	0.42087486	0.25942385	0.2889331	0.29092172
0.22179197	0.24579076	0.23169748	0.4451092	0.9666885	0.11663014	0.30400726	0.43203682	0.23736715	0.65074277	0.3521231	0.50778747	0.6758058	0.3919843	0.29253125	0.75955045	0.36161286	0.18217176	0.7070792	0.63803357	0.42771858	0.37416	0.42910343	0.3832397	0.55255806	0.27859053	0.25098568	0.23926705	0.31456724	0.43610469
0.23257717	0.18134181	0.18853107	0.12466493	0.99244523	0.11651483	0.29146993	0.46136457	0.35921472	0.5030007	0.48076543	0.66825557	0.5677047	0.4235951	0.3268348	0.6781999	0.50604475	0.12559608	0.70677835	0.33103377	0.38935018	0.16703214	0.5580474	0.05462563	0.41160208	0.6024299	0.3975285	0.38913596	0.39978397	0.36916205
0.04322359	0.25917146	0.4379467	0.5719033	0.3052111	0.22446463	0.44815516	0.28179115	0.5477064	0.21212846	0.3449392	0.2947073	0.671563	0.47185498	0.3250791	0.8803408	0.1282482	0.61767864	0.316329	0.50452775	0.8197255	0.4424079	0.45424223	0.7665361	0.82843995	0.21342319	0.05482465	0.9769199	0.48592463	0.3726051
0.07016122	0.334731	0.52157176	0.9896779	0.34047636	0.2780766	0.4125951	0.25435022	0.47443533	0.38222298	0.18380322	0.7359558	0.3252319	0.14429887	0.34522194	0.2904396	0.5242302	0.9848081	0.7041452	0.6129416	0.4087299	0.334714	0.32347915	0.48211733	0.27905965	0.6958606	0.5047409	0.5532427	0.50465137	0.24594411
0.094172895	0.32138363	0.5168884	0.99999976	0.3655447	0.253731	0.41409358	0.28154406	0.4531783	0.34546053	0.40043047	0.703704	0.5050995	0.13730161	0.17388454	0.43382242	0.6560988	0.96834004	0.6247509	0.5917097	0.5813628	0.30717188	0.37869486	0.48088065	0.3817118	0.7187856	0.43901056	0.6192306	0.6052276	0.33968464
0.10716206	0.2534578	0.5574794	0.9367016	0.40462908	0.3286643	0.34409708	0.22836673	0.16844845	0.4479164	0.23724142	0.9986909	0.13048494	-5.9604645e-08	0.43694526	0.3176996	0.47015983	0.62521213	0.75597405	0.5336584	0.54655755	0.59081703	0.31822342	0.4277164	0.40698227	0.64778745	0.5885157	0.4307288	0.5238145	0.22832863
0.08829337	0.31453115	0.42083016	0.93270385	0.37616488	0.5324503	0.33549213	0.26790318	0.367994	0.42311102	0.40675798	0.6477995	0.13544914	0.2639844	0.7141283	0.86202395	0.12338893	0.1414688	0.35839748	0.53510004	0.43107212	1.0000002	0.6280971	0.39020348	0.06415498	0.2858305	0.7860216	0.3833118	0.17498547	0.21496524
0.059473485	0.22118084	0.46186468	0.59784424	0.45266575	0.21585165	0.44494113	0.39923018	0.5184025	0.21423504	0.36226428	0.04941553	0.5488611	0.61062044	0.53656083	0.9101645	0.074191794	0.4889711	0.1807408	0.46627504	0.39596835	0.6329187	0.4775452	0.7957077	0.027246296	0.5554317	0.6068188	0.46962464	0.25643706	0.46507674
0.8601434	0.10223687	0.54351777	0.2085291	0.47459385	0.23434502	0.307613	0.19851463	0.4914631	0.18133731	0.5348519	0.7322118	0.73784673	0.3301099	0.56947106	0.5449437	0.47758955	0.38899076	0.44062522	0.54227424	0.641662	0.30871975	0.4011278	0.6094924	0.63890684	0.60785115	0.6547159	0.6778146	0.5594697	0.058861375
0.7986194	0.12347229	0.5471736	0.4389569	0.48502353	0.45495632	0.2800348	0.359501	0.63726974	0.2913224	0.4731082	0.54262376	0.6095916	0.3333433	0.42737755	0.4472841	0.16943441	0.46225545	0.4042798	0.5404356	0.5592558	0.411013	0.25321424	0.49157947	0.8390939	0.66038275	0.9739272	0.50925606	0.3611464	0.1335389
0.41258383	0.36181927	0.5666745	0.31879562	0.42586774	0.71289504	0.0783765	0.36304036	0.2312195	0.15194805	4.172325e-07	0.59414345	0.40065855	0.6274396	0.0669367	0.23852928	0.08418043	0.532131	0.22835393	0.576363	0.5300992	0.23053214	0.2648896	0.43956065	0.35832548	0.32170087	0.43698022	0.46006498	0.2731179	0.20328781
0.5011196	0.4380501	0.5104572	0.47086632	0.6033641	0.86834097	-3.5762787e-07	0.3162555	0.1224553	0.13050818	0.17698424	0.5919634	0.302395	0.5934297	0.16649756	0.33579275	0.21129107	0.3416463	0.3079779	0.73589194	0.47624832	0.24947366	0.28760165	0.4701617	0.099666715	0.35550198	0.38521048	0.41660044	0.3998032	0.140244
0.87323195	0.2845639	0.4276513	0.48636946	0.60361475	0.45015067	0.26185113	0.31086123	0.7592174	0.28038284	0.437175	0.35792667	0.71642786	0.28287333	0.5236374	0.31335554	0.4641583	0.4069925	0.577891	0.42610717	0.16287398	0.38183573	0.024882972	0.29324248	0.40247646	0.57791966	0.69268435	0.982919	0.24026035	0.007670164
0.714259	0.25974846	0.4422132	0.32135633	0.42668006	0.4240134	0.29225937	0.2610383	0.8273943	0.17261821	0.23735322	0.42799214	0.70939845	0.27878505	0.6086395	0.39025217	0.3491615	0.48797104	0.46477523	0.44424185	0.076101035	0.4442055	0.1342847	0.33638358	0.51739347	0.5166004	0.67257416	0.6463991	0.30337352	0.1328118
0.80439687	0.3565972	0.4552511	0.47624204	0.601093	0.29483914	0.35579193	0.12660804	0.31783158	0.016507119	0.4493558	1.0000002	0.9999999	0.99999994	0.99999946	0.20163265	0.37783784	0.7881342	0.83169246	0.14271653	0.611729	0.83063996	0.37650776	0.6400893	0.42535537	0.3048668	0.31241733	0.14691025	0.14399171	0.10921697
0.28765732	0.74002886	0.782177	0.0034264028	0.356915	0.16219713	0.11826688	0.36826214	0.51164347	0.2646075	0.7486404	0.72929347	0.2522879	0.2351487	0.46557	0.5654204	0.13505036	0.388061	0.28311014	0.27555823	0.59427464	0.507325	0.21155167	0.16349238	0.33746058	0.487987	0.46380022	0.5081703	0.30207974	0.31750652
0.40373728	0.20575058	0.57699907	0.30264682	0.274796	0.60691655	0.10348274	0.3982542	0.3477268	0.4863547	0.42748886	0.40250722	0.80947834	0.49245462	0.2223347	0.106836766	0.31056368	0.7931284	0.9087934	0.52555597	0.58218956	0.67927766	0.29698855	0.27662766	0.34683147	-8.940697e-08	1.0	1.0000005	0.21311913	1.0000008
0.87401974	0.17512117	0.5969932	0.3241908	0.6185241	0.283934	0.2641145	0.41129094	0.6350688	0.12755935	0.10869229	0.39506462	0.57181114	0.06261879	0.2653076	0.76031697	0.38949478	0.525241	0.5466995	0.24934717	0.62400925	0.4982879	0.5136453	0.59458435	0.1743679	0.35684943	0.29290637	0.71794724	0.3464777	0.33571655
0.87342304	0.14944859	0.6012066	0.29044163	0.48638758	0.31164244	0.24253929	0.30290693	0.6830251	0.1281881	0.060169846	0.5244719	0.5213107	0.014269799	0.3169117	0.60663426	0.26684004	0.33715442	0.5893262	0.4056152	0.6049228	0.4704489	0.5839319	0.58037955	0.27488863	0.11991951	0.4182806	0.28615764	0.4699488	0.30329153
0.16467807	0.12118024	0.59236795	0.62141705	0.45170656	0.6170851	0.29322016	1.0000001	0.6190929	0.2764499	0.4960559	0.3018951	0.50919366	0.4269296	0.58643043	0.21113953	0.5810369	0.34279516	0.4711118	0.5056936	0.4783748	0.37861642	0.5560332	0.5661574	0.31778067	0.1570909	0.5502842	0.7344847	0.49766067	0.21786335
0.07445231	0.055460393	0.56689584	0.28945535	0.26050952	0.40770867	0.33669487	0.9337635	0.5607093	0.23975399	0.5116949	0.76040524	0.45617115	0.42651922	0.59622157	0.40940687	0.4464671	0.35777903	0.3895186	0.61235267	0.6414237	0.24133371	0.68769926	0.8387408	0.049227625	0.43420035	0.3838898	0.35036612	0.4289656	0.29159334
