0.31962577	0.03907624	0.48844242	0.78063357	0.14024407	0.455553	0.5932733	0.4360974	0.53726685	0.46215513	0.535693	0.47667125	0.53641814	0.5401549	0.5627155	0.490526	0.67352474	0.3889218
0.19363067	0.16028169	0.4161157	0.540377	0.37236488	0.31828362	0.40749684	0.3515384	0.7293779	0.47413152	0.63195693	0.35410157	0.032924652	0.5443232	0.54308015	0.34589726	0.56089056	0.10792342
0.36364615	0.021792054	0.50064903	0.74278116	0.13989049	0.4617052	0.65138197	0.5344983	0.4897221	0.52652985	0.500414	0.46082392	0.3502248	0.53693557	0.56902444	0.28699753	0.65498567	0.13313144
0.33475024	0.06311491	0.49706113	0.81946826	0.043409973	0.5039629	0.55800664	0.4410258	0.4283033	0.41168594	0.47449115	0.5281585	0.4543684	0.46400285	0.47012326	0.4379011	0.69800967	0.46587273
0.1873545	0.21582754	0.39855117	0.28072974	0.52533764	0.18450768	0.29910612	0.46591252	0.5576509	0.3027479	0.34752038	0.5559708	0.15501615	0.40977138	0.73831236	0.20523842	0.22479159	0.49733198
0.19379306	0.21366915	0.4342508	0.24118273	0.584091	0.00619179	0.12173654	0.4981634	0.4283438	0.6853701	0.5376091	0.22050107	0.7857095	0.12725416	0.33102235	0.17317978	0.277452	0.14922833
0.20949659	0.19199097	0.43993342	0.27347136	0.57414585	2.682209e-07	0.1816418	0.5319234	0.5842055	0.62357783	0.56616867	0.37437004	0.77167296	0.22320783	0.38976288	0.07056719	0.3382828	0.32243454
0.2493132	0.16407028	0.48144192	0.2549746	0.5723254	0.044719607	0.22526345	0.62212247	0.43725282	0.823588	0.4506825	0.12296021	0.7546152	2.3841858e-07	0.34492975	0.13198093	0.45708865	0.113005936
0.17806348	0.23367773	0.47347546	0.23451199	0.59632033	0.2749762	0.33804414	0.68522406	0.43523282	0.8055167	0.3068954	0.100792855	0.28399563	0.3893875	0.61020684	0.68384403	0.5810796	0.07571438
0.2095905	0.17195714	0.4892124	0.32866105	0.47933605	0.29817763	0.4386372	0.5997902	0.35311517	0.39766315	0.25281888	0.4923375	0.18892801	0.54080874	0.72406805	0.8040985	0.48776892	0.13768622
0.92366576	0.17571719	0.5024406	0.41467324	0.4140587	0.35869184	0.30517712	0.28850925	0.5243216	0.438726	0.16262701	0.45832595	0.41514745	0.52431214	0.4167833	0.33126488	0.6269586	0.52142894
0.8266561	0.15689239	0.53562236	0.3323685	0.51544315	0.35165262	0.32675415	0.34102932	0.5631599	0.481036	0.23856258	0.3274442	0.32661694	0.40771145	0.50055	0.3657576	0.5533222	0.32487684
0.45059326	0.45154357	0.4308288	0.18399888	0.34969017	0.74664336	0.08842975	0.7491974	0.58893824	0.04806602	0.2737398	-2.9802322e-08	0.27711695	0.34003705	0.57082295	0.43395892	0.19604358	0.3283944
0.47035486	0.46344063	0.43701765	0.2554669	0.24010023	0.8956302	0.06304309	0.8844964	0.61866987	0.30940175	0.28099412	0.11729577	0.54405195	0.33594102	0.5192934	0.6526705	0.28110602	0.32212386
0.8078519	0.22040246	0.45454746	0.45226195	0.37231627	0.40674272	0.24325356	0.26304066	0.48329726	0.52498686	0.21391211	0.43075833	0.7628509	0.5202799	0.53209424	0.5851723	0.4998033	0.4626835
