0.09232384	0.37079015	0.45451894	0.016287327	0.4583434	0.56053555	0.36198542	0.10683507	0.30997658	0.5546764	0.4592387	0.30416507	0.4195588	0.29224068	0.22991931	0.7994483	0.39093834	0.31733418	0.4549449	0.41218823	0.12250629	0.7831527
0.30910248	0.589836	0.4281015	0.04292959	0.49800807	0.3986777	0.75566065	0.52545303	0.24185652	0.7099081	0.23315398	0.42713702	0.4601434	0.5799685	0.5036924	0.61739254	0.39698952	0.40766373	0.6193118	0.5616284	0.46321437	0.19756174
0.24909069	0.3873503	0.35547328	0.2519432	0.62666285	0.6506322	0.67259824	0.38958356	0.4430929	0.42871937	0.40277758	0.68087745	0.5422664	0.18594548	0.5407475	1.0000007	0.39665318	0.36318398	0.52821726	0.7332305	0.50711095	0.14790514
0.0	0.13358584	0.3759138	0.43730164	0.44930652	0.3584386	0.21604395	0.4994516	0.45989254	0.45997742	0.7970291	0.4582133	0.14972594	0.4222276	0.18070155	0.561486	0.5880338	0.40651217	0.40945953	0.39102927	0.49653184	0.30266774
0.584668	0.41857058	0.34181443	0.36675924	0.4042096	0.28811944	0.3904745	0.66841173	0.0	0.5050306	0.33972144	0.32572472	0.38572	0.31866816	0.66249645	0.54700744	0.18086243	4.172325e-07	0.76175964	0.25592983	0.39793515	0.68048346
0.64382607	0.7679551	0.27438125	-2.9802322e-08	0.12672575	0.6924297	0.3389436	0.572066	0.30247095	0.4787862	0.28606236	0.0099360645	0.3200503	0.4063202	0.4686879	0.3477189	0.8150666	0.34917435	0.64583486	0.42042008	0.35481122	0.33465713
0.6081889	0.6960418	0.48712507	0.2430671	0.12667093	0.6720345	0.48006445	0.39856032	0.17696886	0.5039209	0.40914285	0.065371454	0.5531436	0.5491169	0.64829636	0.78504056	1.0	0.4090959	0.6084853	0.268626	0.33849004	0.3407614
0.6717843	0.83106047	0.24636006	0.44596803	0.23767631	0.9008285	0.2290069	1.0000002	0.33920372	0.43731436	0.5486454	0.22637685	0.5568707	0.41387358	0.5418983	0.7039228	0.58441055	0.8438791	0.26674837	0.4283296	0.3982026	0.46982786
0.7066553	0.70393884	0.34560582	0.46222258	0.27930886	1.0000001	0.47501546	0.24999307	0.16116296	0.68264437	0.5549588	0.0136986375	0.38671407	0.32392362	0.1319887	0.5705366	0.40019628	0.49931508	0.23920476	0.60241264	0.3809914	0.43489096
0.5536069	0.28316346	0.52576077	0.1853359	0.3980584	0.39008006	0.8435472	0.591334	0.3806739	0.37817287	0.12931499	0.4925522	0.55740565	0.35111058	0.8342836	0.45527887	0.5630526	0.5922579	0.27000535	0.35901523	0.45122552	0.4286333
0.17624965	0.24600337	0.44763547	0.29061288	0.34085158	0.45379654	0.086670846	0.30230325	0.5283779	0.40391564	0.40965226	-1.7881393e-07	0.4869923	0.663977	0.34945065	0.4322373	0.31342378	0.37108117	0.35004106	0.32977724	0.24649864	0.057542443
0.3993264	0.40956825	0.48923138	0.36679262	0.2884698	0.69569	0.8362886	0.6274531	0.41548264	-3.5762787e-07	0.47615248	0.720986	0.24304518	0.43519118	0.34489018	0.017884344	0.52508336	0.46851388	0.33755523	0.31057125	0.32877907	0.1384665
0.6333917	0.45094675	0.35389933	0.35555184	0.12678494	0.6087669	0.6098259	0.49279857	0.43174392	0.2687849	0.2668476	0.84336734	0.91519105	0.24510886	0.29033542	0.2685417	0.24273194	0.32309213	0.47061524	0.28972155	0.33055693	0.7205359
0.43501353	0.72776115	0.444441	0.5913216	0.32259893	0.7689539	0.65350455	0.21708833	0.23253852	0.41722706	0.21089502	0.47115308	0.5249332	0.43211246	0.17012402	0.32418424	0.41121948	0.545465	0.35381812	0.29100853	0.29011136	0.9559323
0.17035145	0.40512255	0.786205	0.36131373	0.32374522	0.5578216	0.2906199	0.19721588	0.23648617	0.514204	0.40898246	0.0954068	0.9999998	0.24063829	0.5960572	0.4054433	0.44367707	0.79287505	0.84955704	0.48028332	0.6020375	0.35785657
0.43277302	0.21061358	0.49499547	0.5565075	0.4045583	0.2883763	0.6632191	0.34614453	0.31893507	0.53582996	0.5389854	0.6665132	0.83284235	0.19421911	0.62333065	0.13932818	0.7244562	0.29202533	0.4125372	0.62355113	0.28864574	0.71643245
0.16129127	0.3902879	0.42711782	0.30381614	0.37625125	0.5508009	0.3058206	0.10401836	0.20216168	0.22378556	0.53716326	0.32716128	0.45963028	0.25123498	0.48674783	0.23543906	0.41651386	0.46400517	0.41778743	0.20964041	0.7405429	0.15342668
0.54712665	0.19982661	0.9177496	0.14056376	0.06688839	0.59915155	0.3279225	0.41495493	0.5400205	0.68413156	0.4352217	0.74642205	0.2589754	0.54886866	0.36932883	0.555215	0.2063539	0.50261223	0.49460635	0.28226465	0.30836362	0.23532103
0.664548	0.36938122	0.27445203	0.64953333	0.19559518	0.35797566	0.5385004	0.37214902	0.3323947	0.4040187	0.35077262	0.25971514	0.59308606	0.37503228	0.46285367	0.25880745	0.47493443	0.26525703	0.83325315	0.8501048	-8.940697e-08	0.2614975
0.16243514	0.21268456	0.6047939	0.3316087	0.3461772	0.40691906	0.16515157	0.5680462	0.4573608	0.3509646	0.41172823	0.44181445	0.5259254	0.4234271	0.5660836	0.56854993	0.6600591	0.5120909	0.7285763	0.23486161	0.2737883	0.03086844
0.415851	0.1995641	0.37532383	0.63368744	0.3645692	0.4492792	0.37116897	0.6066614	0.35957167	0.21769156	0.3856047	0.463033	0.6626879	0.29379648	0.5183095	0.5885053	0.5243283	0.5441194	0.2403132	0.56443834	0.11701748	0.42874604
0.64464164	0.6547201	0.36969876	0.3352321	-8.940697e-08	0.3862351	0.44505778	0.24096164	0.3588605	0.27127883	0.532319	0.54637	0.361993	0.49252164	0.43102407	0.5440284	0.8511272	0.12931168	0.42283145	0.64534247	0.34109673	0.12822086
0.7333437	0.27325234	1.1920929e-07	0.20104934	0.13972273	0.5063483	0.54212785	0.4510205	0.606217	0.47001186	0.4499798	0.38322118	0.31588364	0.2791739	0.8342835	0.6167282	0.3823509	0.49728125	0.40283987	0.5212799	0.856594	0.3932806
0.8661259	0.38247696	0.2859825	0.5016536	0.2970781	0.21923083	0.49997288	0.29287636	0.6797756	0.08763838	0.52237195	0.24224137	0.46604493	0.28943348	0.2794301	0.68896765	0.4867574	0.7007537	0.71079385	0.3154527	1.0	0.695573
