-2.679244675864133063e-01	-2.200717313230372285e-01	-1.401466287920737352e-01	-8.041087444668628889e-03	-1.889673805638979465e-01	-1.346260926247488943e-01	-1.697777991896825267e-01	2.635520702811042226e-02	-4.489764069486096854e-01	5.641487073928868473e-02	-4.503068911822714904e-02	-6.909748301722591635e-02	-8.625564080238992681e-02	7.085332922636346231e-02	8.167360858471155172e-02	-3.784677241643573109e-01	2.368951469259783227e-01	8.625786748838072671e-02
-8.313125619886840845e-02	-2.962577948763248092e-01	-4.680835208589377051e-03	1.057492017523618474e-02	-2.154012536611728812e-01	-1.418437112630436536e-01	-3.600580830061954618e-01	-5.390547889238529733e-02	-1.660611338513240387e-01	-2.172184271396473687e-01	1.323479943733102404e-01	-1.842935716831915482e-01	9.672324528984928282e-02	-1.412016219881087331e-01	-1.000424576074149391e-01	-1.655295803307508529e-01	4.695866526430481636e-01	1.990716077765021519e-01
-1.057845986012196093e-01	-2.449566870088573933e-01	4.135497706054224593e-02	5.350459275217570032e-02	1.505463976060169018e-01	2.559266336424529525e-02	-4.105732522248344285e-01	-2.451293607654171994e-02	-8.838215670707136318e-02	-2.847496073808238326e-01	4.062116369996968124e-01	-3.508962613852431578e-01	2.021347676018704284e-02	-2.341216418585724823e-01	-4.384394067291147272e-03	-1.368407939855383337e-01	4.699881567843446351e-01	8.986953673328103298e-02
-2.945752355823318958e-01	-1.844629410866936436e-01	-2.068599128037363621e-01	-1.096423021879636694e-01	2.880683989575811288e-01	-1.221661749085628801e-01	-2.294912688219409580e-01	-4.451445695987982926e-02	-1.198978902497722931e-01	5.311596364545275728e-01	-1.379466014896101600e-01	1.327527162948838046e-01	-2.482746008044642988e-02	8.838844160389865146e-02	4.399194152596998253e-02	-1.189152937705476171e-01	-1.390623189016291505e-01	2.080496656990041826e-01
-2.840378818138357686e-01	-1.702060629135716541e-01	-3.777336255692930744e-01	3.552175165890501529e-01	-9.833511396127528337e-02	-2.407401053912230915e-01	8.356274930158337846e-03	-3.986354541566002052e-02	2.760463917554146773e-01	-2.641849773645162935e-01	-2.951677785257998399e-01	1.538495989760464422e-01	4.207819260205975659e-02	6.985945318784878011e-02	-1.979884330330216047e-01	-2.517438018106134545e-01	-2.013697144902936720e-01	-1.887580173047311571e-01
-2.669635115311543294e-01	-1.875939329813640644e-01	-4.021815504636120364e-01	2.237888983476408744e-01	3.373132797105946046e-02	-3.283097097517495566e-01	-1.096425020840487707e-01	-6.906006607999981561e-02	3.787379709473114309e-01	-1.281822608636991878e-01	-2.649234984846303154e-01	1.555679951917967319e-01	9.743864416947464746e-02	8.521999728184520562e-02	2.375659645198727882e-02	-2.143028042369284347e-01	-1.367832802496644351e-01	-1.201470948150008683e-01
-2.203072261865123838e-01	-2.039053559238072078e-01	-3.542676701466110911e-01	4.658720178740979323e-01	-2.366269845683357242e-01	-4.502147840041179072e-01	-5.809093940687493768e-02	-8.406330683074288157e-02	1.016204269222942824e-01	-4.243841330657104893e-01	-3.916904743893046548e-01	1.342993047708075094e-01	1.865574513824878600e-01	1.946720970781712357e-02	-1.371524695133886640e-01	-8.556613079920714904e-02	-1.655197973444298143e-01	-1.370115126409534312e-01
-2.948532084491151117e-01	-1.525662302925485936e-01	-1.451285357789509345e-01	1.215447086604929394e-01	-3.142961028371613619e-01	-2.266526912437798885e-02	2.474402246083931278e-01	-4.492127355962141633e-02	-4.419678638763354095e-01	-3.228817880574810784e-01	-3.827008968166851210e-01	-1.681744849950888784e-02	2.406104671185894939e-01	1.677033495565055654e-02	-4.031007622156966563e-02	4.162893271330949524e-02	-1.233053419398577460e-01	8.987117414617205868e-02
-2.734045038042087206e-01	-2.089236982266979292e-01	-1.234149256923928323e-01	-5.193140625333111243e-02	-3.291652330501598778e-01	2.866314532074908383e-01	1.703697341655887043e-01	-9.715098944132571912e-02	-2.687183867038238638e-01	2.514753532154404558e-01	-6.832412078304461733e-02	-9.325810773208058346e-02	1.397412752073782516e-01	-2.990770018246181883e-02	-1.705580623730213472e-03	1.400073136125837003e-01	-4.845137374721087548e-02	2.057076581770941326e-01
4.631222240007040747e-01	-1.644466948935172923e-01	-3.601119124740224942e-02	-6.868062254132677180e-02	-2.010491385130435196e-02	-1.889065956956608172e-01	-1.013055142046118684e-01	-9.660405443709335627e-02	-1.419085268785919562e-01	-2.096095441215258415e-03	1.054544457427965404e-01	-1.604837712971978747e-01	-1.542556000226992241e-01	-1.354440754872455153e-02	2.236996400731888490e-01	3.429762754392741420e-02	1.689631679893538116e-02	1.541073805206347007e-02
