-3.194421012255337783e-02	1.537501834666109013e-01	-2.773896122437028225e-02	-1.038410469487659471e-01	1.616656957669588557e-01	-1.472657076597838066e-01	3.069356478867510743e-02	-1.336045091655985173e-01	-3.226496326749582755e-01	5.365508718450684444e-02	-6.685282339614964653e-02	7.708326154015948672e-02	-2.568712810931789714e-01	-8.886496129057279425e-02	2.185888693664994331e-01	-2.214438915693892063e-01	-2.899897582998631901e-02	-1.395422343170884538e-01	1.351504253033856684e-01	-5.956964455080634296e-02	3.270810995241003882e-02	-1.831353829221354368e-01	2.892205045963355259e-01	-1.721057984614645930e-01	4.317273330501976425e-02	-2.526439380084627984e-01	-1.993782376806571555e-01	-5.084283137027031420e-03	-1.713289169154333103e-01	-1.076075667628102750e-01	8.219257234809441981e-02
1.757190686807796540e-02	-1.137710834703205692e-01	-7.931081437060742700e-02	-3.573844706225350332e-01	2.754409054031556892e-01	1.075304325081492818e-01	-7.246209035099463250e-03	-7.787764518465312147e-02	3.373667621408021206e-02	2.681847815706910887e-01	-1.922045084911449750e-02	-1.375206170292361252e-01	-2.313695526957466608e-01	2.668294419769606796e-01	2.094620179689030692e-01	3.194475116023634542e-02	-1.447881302263841034e-02	-6.101958841454376004e-02	2.347870568728315788e-01	2.407620498374763163e-01	-1.872599811374846546e-01	-1.721491676372535473e-01	1.398465037069125949e-01	-1.583377075473352269e-01	7.609231406524780139e-02	-1.368570187914762981e-01	-1.557047259317091703e-01	-1.462000443051562071e-01	-2.953470986656419814e-02	-1.464848027687309651e-01	3.230075004799025096e-01
1.920733379505459582e-01	-2.460794155459098687e-01	-7.214634955968954322e-02	-3.193739804939438320e-02	1.692132532502985121e-01	5.158929405100248083e-02	2.501372315121124235e-01	-1.552583885087153170e-01	2.185443283867777864e-01	1.814464823910183766e-01	6.850742901609219171e-02	-2.487126461920281528e-01	6.781896303374392032e-02	1.633320927910581477e-01	-7.183725375777198774e-02	-1.066025222311583198e-01	-5.241262950981798174e-02	-2.728537295554877423e-02	1.130233515366951269e-01	-9.895690658037685494e-02	2.184805685773415773e-01	2.263705929601528832e-01	-1.645076867777311644e-02	-1.843529670768479234e-01	8.677758247005096237e-02	-3.101863225546448721e-02	-3.076461191459727851e-01	-1.718024375432101458e-01	-4.070841789166300406e-02	-2.776561581750038310e-01	-1.472017572667525531e-01
2.164948384216768551e-01	3.224157580324421568e-01	-9.297396330289613153e-02	-3.370500263178624056e-01	-1.322352105796840149e-01	3.053816392239078539e-02	-5.488849523530895530e-02	-2.303134143170038062e-02	-1.041660247092815635e-02	-6.070556116537312308e-02	-4.778165231051047929e-02	-8.516552064826876656e-02	3.460981230331313524e-02	-4.859907113385610877e-01	-2.030212855828647245e-01	-3.372802362727336800e-01	-1.066790932565936934e-01	-5.123198946018717170e-02	-9.437842179580541169e-02	1.629387953072403417e-01	-1.650263340279102264e-01	-2.700700629202999470e-01	2.227019107749549920e-01	-1.584778377088176815e-01	1.866969871971751738e-01	5.116474873714873389e-02	-5.495668188458804199e-02	1.022573131174895483e-01	-4.692064414645892405e-03	2.123413329299920771e-01	1.430021751857505075e-01
3.013352003897521447e-01	6.440836363180296731e-01	4.079341242135382101e-02	-1.413541416261858974e-01	2.671174172460752394e-01	3.612356679019693151e-01	-3.423326823876998160e-01	-1.075348039183647436e-01	6.154944002493793059e-02	1.947038017798368437e-01	-1.576592971851696612e-01	5.854814681442049862e-01	-2.345464518047145897e-01	9.537261727156043367e-02	-3.121538154070705243e-02	-1.030069892249299707e-01	-5.933740545741868905e-02	1.044197667065224072e-01	-1.201208445960424143e-01	-2.357936767616596041e-01	9.753821772186198336e-02	3.773898933006950007e-01	-1.460099839392866305e-01	-2.446941515478088525e-01	-8.321217285432015720e-02	-2.544250209834524878e-01	-7.418700657012954058e-02	-1.761405962840976447e-01	2.252683024464938455e-01	3.423535552180869551e-02	-8.747470387439514744e-03
8.116436709276865502e-02	5.882944394617966033e-01	-2.858902446728432429e-03	-3.963519174661390143e-01	1.310159531308430561e-02	3.094107155668792131e-01	-2.469943752939069426e-01	-1.502447510322434121e-01	3.626431242920439418e-02	1.502461947387688512e-01	1.129272075587801731e-02	4.618958748655704327e-01	-1.391809379569307892e-01	1.141639140385833917e-01	-8.628803451035596539e-02	2.592587692085743245e-01	1.182595770701957115e-02	4.268184817617347998e-02	-2.228221818839666302e-01	-2.362158057357589824e-01	-9.524908606913306619e-04	2.451400536345014203e-01	1.037257329305371900e-01	-3.015107083156192691e-01	7.517003959582596595e-02	-4.544157743554230744e-02	3.946174510964795684e-02	-7.526966730306577924e-02	2.032263054940524893e-01	7.963429219312710694e-02	-2.339330254134564316e-02
3.860267438787096106e-01	6.126433358646561356e-01	4.917537027541403483e-02	-1.774806131834464618e-01	4.501455572894322299e-01	3.796497337201443223e-02	2.614734925732872112e-02	-3.494186368594805470e-01	1.299121521527522582e-01	1.922411953680271124e-01	2.430582609149307960e-01	2.061350911034213473e-01	-6.988861452835803956e-02	1.585997160675289563e-01	1.983129506030222589e-01	-2.018431802466424951e-01	2.418882411443740721e-01	1.415748520954610186e-02	-2.471889458502091186e-01	-1.431179406672755117e-01	-1.962136872357425343e-01	9.292739412095400720e-02	-2.879499675425519767e-01	9.756858017670078098e-02	4.484363902019695286e-02	-1.161039292472682005e-02	5.287015009924953685e-02	2.148394604239266346e-03	1.001726377752976960e-01	1.664547183354875559e-01	-1.327912236835197546e-01
-1.331906060281724535e-01	3.724193206616985274e-01	-1.135544059668742870e-03	4.936810809128002187e-01	2.659423516638688700e-01	-2.913211621019775044e-01	3.917105170130313202e-02	-3.411506943552172211e-01	3.701041437185658145e-01	-1.291071259238507629e-01	3.527290392191783502e-02	2.948426734606959254e-01	5.477190189668349474e-01	3.590214311451645490e-01	2.106269386922579590e-01	-1.931036241032727807e-01	3.242838695827172102e-01	-8.542440790056157751e-02	2.302600696227783961e-01	-3.706287681800931044e-01	-2.289590807587179588e-01	-1.804821846030133237e-01	-1.836183427211013700e-02	3.260746357752415392e-01	-5.594510452412326806e-02	9.145280179447407010e-03	1.053459020033614343e-02	-5.555890499879140645e-03	7.223524596327783598e-02	-7.445939356255394659e-02	-9.720057469209743284e-02
4.678292494771656984e-01	2.460820984131893430e-01	-9.926667292021382899e-03	3.818266358016138007e-01	1.742117149303888113e-01	-1.949238202705562972e-01	1.430628772891377742e-01	-6.030382185125441469e-02	-2.491104818596384315e-02	2.771052486845125562e-02	-1.058634113720641340e-01	-1.479639060817530272e-01	1.269521623670187560e-01	-2.122019043234761940e-02	1.882080256894934078e-01	2.129147827836566920e-01	-9.564002214560175796e-02	-5.506737408114861093e-02	2.406384305959392289e-01	-2.018926970487604222e-01	-1.763237000955177602e-01	-1.101957768275277638e-01	2.063969177585255887e-01	1.373379171834078205e-01	3.979812295785995629e-03	-3.145395556536125792e-01	1.965441707528280402e-01	-1.277140983289742904e-01	9.544756900063600114e-02	-4.051111685000570450e-02	-1.863287107004201609e-02
1.041801073047838172e-01	-1.885164472993685336e-01	-1.501339926550696591e-01	1.411061361626023136e-01	-9.725746585012974565e-02	-2.219310326584253423e-02	-6.270776497533889215e-02	-1.832331396209974927e-01	-2.123767757968647585e-02	-4.818725710982803279e-02	-9.237098483719714814e-02	-1.732623019643549922e-01	-9.742899732526772924e-03	-1.067537155573056590e-01	-6.231301154317676200e-02	-4.695175965006009172e-02	2.446181192391670978e-01	1.032922561492286007e-01	-4.836977211268980031e-02	-1.484541093839865551e-02	-1.085530769108556948e-01	2.641508704092197096e-02	1.086092709476834950e-01	-9.522608557230656523e-02	-8.439190386888348328e-02	1.731954919706976681e-01	-1.597671926261328146e-01	-3.551403557866498195e-01	-2.076260212854418030e-02	1.335087078983589748e-01	-1.197587298178894172e-01
3.580954374234619070e-02	-8.935816816605286067e-03	-1.200674690470880657e-01	-3.136764376659426645e-01	-1.054637257780004916e-01	-2.214342624510608759e-01	2.732316510718277858e-01	2.217560444468664183e-01	-3.513936378780968539e-01	-1.716941297060482485e-01	-2.698674915843818399e-04	-9.960866995560328785e-02	-3.973728346110284027e-01	-2.275716905734428974e-02	3.456722519425128870e-01	-4.642970834122383400e-02	2.008979679138123142e-01	1.346862525453859372e-01	8.687222522562650096e-02	-7.020298640808754487e-03	-6.254898475654475931e-02	2.312268004934263654e-01	1.674015671651682136e-01	6.993964939933769442e-02	7.783280765335116869e-02	-1.843477532146022835e-01	1.575351443908012961e-01	-7.224028841640620091e-02	-3.797649116427984639e-01	2.177275022760721546e-01	-1.894317784091202328e-01
3.414485395465020057e-01	7.063803779580896114e-02	-3.393595044650911385e-02	-2.723408216395203363e-01	1.301114240817939915e-01	4.741414964514904795e-02	-6.947248870798457265e-02	5.740702414166409806e-01	-3.306376664856067182e-01	-4.030692081369521146e-02	-6.679130694968914150e-02	1.484094176306210988e-01	-5.555262229003585239e-02	7.123579916868077663e-03	-1.556160298929644137e-01	2.788076127382025163e-02	-2.462472136526602795e-01	9.201829656483676012e-02	5.252500969982201173e-01	-1.200509568583597170e-01	-2.102482653041423954e-01	-3.489151373819243673e-02	2.025164773723794887e-02	2.024665317847609003e-01	2.755959091615216017e-01	1.099996360935605877e-01	-4.427921394752039330e-02	1.705839683182100996e-01	7.724348993183281775e-02	1.199315633588237812e-01	1.386968328652885551e-01
