Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	41.346710205078125	6.868370532989502
LGR6	-	-	-	-	NA	classA	3.1694746017456055	13.586775779724121
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	36.13145065307617	9.650383949279785
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	31.022153854370117	15.020249366760254
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	9.092395782470703	12.822660446166992
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	33.74980926513672	11.701528549194336
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	34.116275787353516	14.160017013549805
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	5.45741081237793	27.456026077270508
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	-4.308809280395508	33.18721389770508
ADGRF1	-	-	-	-	NA	classB	56.06915283203125	4.05455207824707
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	1.9498234987258911	29.86917495727539
LGR5	-	-	-	-	NA	classA	5.43142557144165	11.700572967529297
ADGRE1	-	-	-	-	NA	classB	14.080267906188965	18.016845703125
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	20.671669006347656	20.89450454711914
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	14.79234504699707	25.250404357910156
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	34.608882904052734	11.323223114013672
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	18.94460678100586	20.434158325195312
TAS1R3	-	-	-	-	NA	classC	28.469518661499023	21.415451049804688
TAS1R1	-	-	-	-	NA	classC	20.51643180847168	24.633914947509766
TAS1R2	-	-	-	-	NA	classC	19.664644241333008	21.610198974609375
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	11.990036964416504	19.76514434814453
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	12.644851684570312	19.507402420043945
GPR156	-	-	-	-	NA	classC	66.4222183227539	-6.969196796417236
ADGRG7	-	-	-	-	NA	classB	29.384475708007812	9.432353973388672
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	51.53837585449219	2.619253158569336
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	24.506351470947266	1.614542841911316
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	-4.776884078979492	13.260298728942871
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	0.5486244559288025	11.080347061157227
GPR149	-	-	-	-	NA	classA	81.71900939941406	-15.783225059509277
