Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	70.21443939208984	35.81876754760742
LGR6	-	-	-	-	NA	classA	52.674198150634766	16.946212768554688
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	44.51865005493164	52.799312591552734
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	21.202068328857422	55.19516372680664
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	50.79172134399414	18.157867431640625
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	38.00061798095703	41.088722229003906
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	14.187644004821777	56.23828887939453
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	7.0233540534973145	55.177066802978516
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	6.857959747314453	55.70786666870117
ADGRF1	-	-	-	-	NA	classB	42.85033416748047	57.52705383300781
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	6.367100715637207	54.94932556152344
LGR5	-	-	-	-	NA	classA	44.74934387207031	17.84440803527832
ADGRE1	-	-	-	-	NA	classB	6.472959995269775	67.56307983398438
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	3.778533458709717	57.60100173950195
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	2.196848154067993	56.86421585083008
ADGRD1	Coupled	-	-	-	Adhesion Class GPCRs	classB	32.01936721801758	59.11825180053711
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	2.119037389755249	57.46210479736328
TAS1R3	-	-	-	-	NA	classC	8.591721534729004	63.00231170654297
TAS1R1	-	-	-	-	NA	classC	-5.5966267585754395	67.10834503173828
TAS1R2	-	-	-	-	NA	classC	2.2705090045928955	63.656063079833984
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	0.8359754085540771	72.95614624023438
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	1.5204944610595703	69.27649688720703
GPR156	-	-	-	-	NA	classC	147.15682983398438	-8.018607139587402
ADGRG7	-	-	-	-	NA	classB	26.612960815429688	61.985958099365234
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	86.7698974609375	29.149871826171875
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	56.41190719604492	8.373579025268555
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	26.92711639404297	15.87450122833252
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	26.420543670654297	16.002967834472656
GPR149	-	-	-	-	NA	classA	130.29148864746094	-23.83155632019043
ADGRF2	-	-	-	-	NA	classB	43.68960952758789	55.24711227416992
FZD6	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	64.80559539794922	34.16709899902344
LHCGR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	43.5130615234375	11.554718971252441
ADGRF4	-	-	-	-	NA	classB	30.76080322265625	59.87511444091797
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	34.077816009521484	13.076252937316895
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	36.917076110839844	43.4951171875
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	60.621490478515625	44.86290740966797
ADGRL4	-	-	-	-	NA	classB	5.216583251953125	72.12169647216797
FZD3	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	45.99573516845703	41.010650634765625
ADGRE3	-	-	-	-	NA	classB	2.9840266704559326	70.23664093017578
FZD1	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	39.14165115356445	44.40182113647461
GPR50	-	-	-	-	NA	classA	18.043556213378906	4.471339225769043
GPR37	Not-coupled	-	-	-	Class A Orphans	classA	63.85862350463867	-8.115500450134277
GPR153	-	-	-	-	NA	classA	97.40816497802734	-18.21661376953125
GPR107	-	-	-	-	NA	Other	99.21768951416016	22.322799682617188
PTH1R	Coupled	Coupled	Coupled	-	Parathyroid hormone receptors	classB	24.97674560546875	45.42374038696289
FZD9	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	35.18888854980469	48.391883850097656
CHRM3	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	40.2393684387207	-18.50164031982422
GPR162	-	-	-	-	NA	classA	100.67042541503906	-19.94635009765625
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	25.946420669555664	48.86634826660156
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	34.110740661621094	48.5039176940918
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	24.611303329467773	52.03541946411133
ADRA1D	Not-coupled	Coupled	-	-	Adrenoceptors	classA	42.53813934326172	-20.195783615112305
FZD2	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	21.756193161010742	54.09168243408203
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	74.94449615478516	33.04894256591797
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	23.662866592407227	44.453521728515625
PTH2R	-	Coupled	-	-	NA	classB	13.127674102783203	50.09617233276367
ADGRG3	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	21.33059310913086	63.38429641723633
GPR75	Not-coupled	-	-	-	Class A Orphans	classA	70.05915069580078	-29.23491859436035
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	19.889244079589844	55.52650451660156
CHRM5	Not-coupled	Not-coupled	-	-	Acetylcholine receptors (muscarinic)	classA	34.48085403442383	-21.108625411987305
GPR161	-	-	-	-	NA	classA	44.44948196411133	-16.52083969116211
ADGRG5	-	-	-	-	NA	classB	10.48420524597168	67.3584213256836
NPFFR2	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	9.201650619506836	-7.281924247741699
ADRA1B	Not-coupled	Coupled	-	-	Adrenoceptors	classA	33.299922943115234	-19.087589263916016
GPR176	-	-	-	-	NA	classA	43.187782287597656	-17.646835327148438
GPR101	Coupled	-	-	-	Class A Orphans	classA	16.521381378173828	-7.78651237487793
GPR135	-	-	-	-	NA	classA	30.538616180419922	-19.352937698364258
PTGER4	Coupled	Coupled	Coupled	-	Prostanoid receptors	classA	47.15294647216797	-19.93072509765625
HRH1	Not-coupled	Coupled	Coupled	-	Histamine receptors	classA	32.55203628540039	-20.864261627197266
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	26.681793212890625	-13.533651351928711
HTR2B	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	31.587234497070312	-21.728769302368164
GPR37L1	Not-coupled	-	-	-	Class A Orphans	classA	26.8986873626709	-1.0520710945129395
CHRM4	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	12.613430976867676	-17.672067642211914
HTR7	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	24.555912017822266	-19.632143020629883
OPN4	Not-coupled	-	-	-	Class A Orphans	classA	35.75749588012695	-17.251140594482422
GCGR	Coupled	-	Coupled	-	Glucagon receptor family	classB	-13.085906982421875	60.6347770690918
DRD5	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	30.760942459106445	-21.017532348632812
ADRB1	Coupled	Coupled	Coupled	-	Adrenoceptors	classA	15.082282066345215	-16.694242477416992
CALCR	Coupled	-	Coupled	-	Calcitonin receptors	classB	-9.37449836730957	58.41011047363281
CNR1	Coupled	Not-coupled	Coupled	-	Cannabinoid receptors	classA	62.30366897583008	-29.235782623291016
HTR2A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	28.23902702331543	-23.29227638244629
GPR152	-	-	-	-	NA	classA	21.672260284423828	-3.146660566329956
RXFP3	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	5.506824493408203	-7.339489459991455
ADCYAP1R1	Coupled	Coupled	-	-	VIP and PACAP receptors	classB	-16.977380752563477	62.0668830871582
GIPR	Coupled	Coupled	Coupled	-	Glucagon receptor family	classB	-8.415140151977539	55.626956939697266
ADRA1A	Not-coupled	Coupled	Not-coupled	-	Adrenoceptors	classA	22.33658218383789	-21.135906219482422
CHRM2	Coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	12.417289733886719	-17.58148956298828
TACR3	Not-coupled	Coupled	-	-	Tachykinin receptors	classA	-8.914846420288086	-5.813702583312988
ADRA2A	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	32.76543045043945	-17.6082820892334
GLP1R	Coupled	-	Coupled	-	Glucagon receptor family	classB	-15.29197883605957	58.145198822021484
GPR142	-	-	-	-	NA	classA	65.43592834472656	-34.90110397338867
ADRA2C	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	19.641050338745117	-17.112361907958984
CALCRL	-	-	-	-	NA	classB	-4.831695556640625	57.03774642944336
CHRM1	Not-coupled	Not-coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	2.3183844089508057	-15.337862968444824
HTR2C	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	22.462078094482422	-23.393217086791992
ADGRE4P	-	-	-	-	NA	classB	-34.01146697998047	78.33666229248047
VIPR1	Coupled	-	Not-coupled	-	VIP and PACAP receptors	classB	-8.82027816772461	55.65294647216797
GPR39	Coupled	-	Coupled	-	Class A Orphans	classA	16.21257781982422	-29.632970809936523
GPR61	Not-coupled	-	-	-	Class A Orphans	classA	18.701927185058594	-17.74962043762207
ADRA2B	Coupled	Not-coupled	Coupled	-	Adrenoceptors	classA	29.220441818237305	-18.873374938964844
CCKBR	Not-coupled	Coupled	-	-	Cholecystokinin receptors	classA	-16.327131271362305	-10.57180404663086
DRD1	Coupled	Coupled	Coupled	-	Dopamine receptors	classA	22.644359588623047	-22.850502014160156
NPY5R	Not-coupled	-	Coupled	-	Neuropeptide Y receptors	classA	-4.223232269287109	-7.376097679138184
HRH3	Not-coupled	Not-coupled	-	-	Histamine receptors	classA	14.587247848510742	-17.44476318359375
HCRTR2	Coupled	Not-coupled	Coupled	-	Orexin receptors	classA	-32.69485855102539	0.3431505858898163
CRHR1	Coupled	-	Coupled	-	Corticotropin-releasing factor receptors	classB	-10.764230728149414	50.81340026855469
DRD2	Not-coupled	Not-coupled	Coupled	-	Dopamine receptors	classA	20.202604293823242	-22.889827728271484
EDNRB	Coupled	Coupled	-	-	Endothelin receptors	classA	0.6975401639938354	-3.6490225791931152
GPRC5C	-	-	-	-	NA	classC	99.08329010009766	12.399162292480469
SCTR	Not-coupled	-	-	-	Glucagon receptor family	classB	-17.632930755615234	57.40618896484375
HTR6	Coupled	Coupled	-	-	5-Hydroxytryptamine receptors	classA	22.841999053955078	-22.580333709716797
VIPR2	Coupled	-	-	-	VIP and PACAP receptors	classB	-17.999311447143555	55.082542419433594
GPR150	-	-	-	-	NA	classA	15.452037811279297	-13.27221965789795
GPR22	Not-coupled	-	-	-	Class A Orphans	classA	38.607810974121094	-27.273435592651367
QRFPR	Not-coupled	-	-	-	QRFP receptor	classA	-29.689287185668945	-2.8988075256347656
NPFFR1	Not-coupled	Not-coupled	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	-32.293643951416016	-0.5208560228347778
CCKAR	Coupled	Coupled	Coupled	-	Cholecystokinin receptors	classA	-25.34193992614746	-10.149312019348145
EDNRA	Not-coupled	Coupled	Coupled	-	Endothelin receptors	classA	-10.818202018737793	-6.8585710525512695
NMUR1	Not-coupled	Not-coupled	-	-	Neuromedin U receptors	classA	-17.43243980407715	-23.464792251586914
HCRTR1	Coupled	Not-coupled	-	-	Orexin receptors	classA	-40.785736083984375	2.161846399307251
F2R	-	Not-coupled	Coupled	-	NA	classA	12.853716850280762	-9.534493446350098
AVPR1B	Not-coupled	Coupled	-	-	Vasopressin and oxytocin receptors	classA	-20.575435638427734	9.077820777893066
OXER1	Not-coupled	-	-	-	Leukotriene receptors	classA	22.395824432373047	-16.220972061157227
GPR83	-	-	-	-	NA	classA	-25.472431182861328	0.7727321982383728
GHRHR	Coupled	-	-	-	Glucagon receptor family	classB	-17.436861038208008	57.588863372802734
MCHR1	Coupled	Coupled	-	-	Melanin-concentrating hormone receptors	classA	-2.849576711654663	-11.929408073425293
HTR1A	Not-coupled	Not-coupled	Coupled	-	5-Hydroxytryptamine receptors	classA	7.9329833984375	-14.287934303283691
GPR151	-	-	-	-	NA	classA	12.951916694641113	-11.180234909057617
