Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	7.369447231292725	-2.5485589504241943
LGR6	-	-	-	-	NA	classA	3.2637276649475098	-5.665189743041992
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	2.621257781982422	-5.187834739685059
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	5.318117618560791	-3.717988967895508
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	5.23346471786499	-3.528252363204956
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	5.8346686363220215	-2.9981131553649902
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	6.0226874351501465	-0.36206597089767456
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	5.502357006072998	-2.6926465034484863
GRM4	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	5.299757480621338	-3.3511977195739746
ADGRF1	-	-	-	-	NA	classB	5.594539165496826	-1.6951978206634521
GRM8	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	5.968120574951172	-2.3970866203308105
LGR5	-	-	-	-	NA	classA	4.939442157745361	-3.005831480026245
ADGRE1	-	-	-	-	NA	classB	6.8998703956604	-2.269624710083008
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	5.256623268127441	-2.0037617683410645
GRM6	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	2.9604198932647705	-4.071821212768555
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	4.96025276184082	-2.3571953773498535
GRM2	Coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	2.805652618408203	-3.763195276260376
TAS1R3	-	-	-	-	NA	classC	2.967634677886963	-4.867623329162598
TAS1R1	-	-	-	-	NA	classC	3.672844886779785	-3.210460662841797
TAS1R2	-	-	-	-	NA	classC	5.156529903411865	-1.0573674440383911
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	4.862965106964111	-3.4393272399902344
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	5.224499225616455	-3.4645190238952637
GPR156	-	-	-	-	NA	classC	4.838017463684082	-4.92616081237793
ADGRG7	-	-	-	-	NA	classB	4.910806179046631	-0.9213657379150391
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	2.7599096298217773	-4.201231002807617
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	4.161016464233398	-0.9132859110832214
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	4.540359973907471	-0.41817083954811096
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	4.379947662353516	0.14833490550518036
GPR149	-	-	-	-	NA	classA	4.682227611541748	-3.1742889881134033
ADGRF2	-	-	-	-	NA	classB	4.807731628417969	-0.6361780762672424
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	4.275977611541748	-2.123647451400757
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	2.635066509246826	-0.7384443283081055
ADGRF4	-	-	-	-	NA	classB	4.311713695526123	-0.2990104854106903
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	3.586770534515381	-0.28383180499076843
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6613747477531433	-5.1612372398376465
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	2.3246047496795654	-2.3548784255981445
ADGRL4	-	-	-	-	NA	classB	4.290198802947998	0.3939873278141022
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	3.5587830543518066	-0.9765400290489197
ADGRE3	-	-	-	-	NA	classB	3.724799871444702	-1.3555681705474854
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.6048197746276855	-3.647080421447754
GPR50	-	-	-	-	NA	classA	3.95222544670105	-1.5004732608795166
GPR37	Coupled	-	-	-	Class A Orphans	classA	1.372704267501831	-3.4356675148010254
GPR153	-	-	-	-	NA	classA	-0.24184869229793549	-4.709452152252197
GPR107	-	-	-	-	NA	Other	1.9115428924560547	-1.8653297424316406
PTH1R	Not-coupled	Not-coupled	Coupled	-	Parathyroid hormone receptors	classB	0.9354405403137207	-2.370670795440674
FZD9	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.2192401885986328	-3.1395626068115234
CHRM3	Not-coupled	Coupled	Coupled	-	Acetylcholine receptors (muscarinic)	classA	2.9200570583343506	-1.3565764427185059
GPR162	-	-	-	-	NA	classA	0.11386816203594208	-4.438398361206055
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.9434458017349243	-2.6137747764587402
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	3.112929344177246	-1.9505707025527954
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	0.6398688554763794	-2.338340997695923
ADRA1D	Not-coupled	Not-coupled	-	-	Adrenoceptors	classA	0.17977452278137207	-4.448357582092285
FZD2	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	1.037203311920166	-1.730230689048767
