Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	34.888580322265625	5.327991485595703
LGR6	-	-	-	-	NA	classA	5.257924556732178	12.559186935424805
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	22.562665939331055	17.486740112304688
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	18.450111389160156	25.846820831298828
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	3.412330150604248	14.560873031616211
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	24.16400718688965	19.550573348999023
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	11.406908988952637	31.832874298095703
GRM7	Coupled	-	-	-	Metabotropic glutamate receptors	classC	4.7075066566467285	39.100669860839844
GRM4	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	0.7147899866104126	43.072505950927734
ADGRF1	-	-	-	-	NA	classB	32.56671142578125	10.242509841918945
GRM8	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	4.981454849243164	39.36712646484375
LGR5	-	-	-	-	NA	classA	3.5791690349578857	12.877779006958008
ADGRE1	-	-	-	-	NA	classB	8.968988418579102	28.986604690551758
GRM3	Coupled	-	-	-	Metabotropic glutamate receptors	classC	5.805291175842285	37.723602294921875
GRM6	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	5.269130229949951	39.226680755615234
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	27.372215270996094	15.53083610534668
GRM2	Coupled	-	Coupled	-	Metabotropic glutamate receptors	classC	5.437113285064697	37.61468505859375
TAS1R3	-	-	-	-	NA	classC	10.635374069213867	33.44122314453125
TAS1R1	-	-	-	-	NA	classC	1.8208767175674438	41.552276611328125
TAS1R2	-	-	-	-	NA	classC	8.958718299865723	35.02595138549805
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	8.033209800720215	31.26457405090332
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	6.01138162612915	31.333921432495117
GPR156	-	-	-	-	NA	classC	56.69294357299805	-16.531713485717773
ADGRG7	-	-	-	-	NA	classB	26.19640350341797	14.041328430175781
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	27.832439422607422	8.98134994506836
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	16.321361541748047	0.27007532119750977
RXFP1	Coupled	-	-	-	Relaxin family peptide receptors	classA	4.090508937835693	9.932557106018066
RXFP2	Coupled	-	-	-	Relaxin family peptide receptors	classA	3.7424509525299072	9.7761812210083
GPR149	-	-	-	-	NA	classA	43.607398986816406	-22.501209259033203
ADGRF2	-	-	-	-	NA	classB	44.37742614746094	2.466749906539917
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	26.30991554260254	9.494149208068848
LHCGR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	8.28233528137207	5.5010294914245605
ADGRF4	-	-	-	-	NA	classB	34.541561126708984	8.716107368469238
FSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	8.02792739868164	3.8490865230560303
FZD8	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	14.109225273132324	16.53858184814453
ADGRG1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	34.722721099853516	6.774150848388672
ADGRL4	-	-	-	-	NA	classB	20.709518432617188	22.177188873291016
FZD3	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	20.423967361450195	13.507914543151855
ADGRE3	-	-	-	-	NA	classB	12.814270973205566	26.1507625579834
FZD1	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	18.929983139038086	14.15219783782959
GPR50	-	-	-	-	NA	classA	2.4490389823913574	3.4388651847839355
GPR37	Coupled	-	-	-	Class A Orphans	classA	21.397987365722656	-15.8404541015625
GPR153	-	-	-	-	NA	classA	44.07423782348633	-22.77911949157715
GPR107	-	-	-	-	NA	Other	35.40861129760742	2.6517550945281982
PTH1R	Not-coupled	-	Coupled	-	Parathyroid hormone receptors	classB	23.365848541259766	8.22852897644043
FZD9	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	17.51453971862793	15.37013053894043
CHRM3	Not-coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	8.353282928466797	-5.581892013549805
GPR162	-	-	-	-	NA	classA	42.20866394042969	-21.785268783569336
FZD5	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	11.68189525604248	18.170032501220703
FZD10	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	15.783214569091797	16.59126853942871
FZD7	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	15.159690856933594	18.26957130432129
ADRA1D	Not-coupled	-	-	-	Adrenoceptors	classA	14.236534118652344	-10.080429077148438
FZD2	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	17.14508628845215	17.38100814819336
ADGRA1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	36.991661071777344	1.0149352550506592
GLP2R	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	23.55087661743164	6.267491340637207
PTH2R	-	-	-	-	NA	classB	23.22260093688965	8.638139724731445
ADGRG3	Coupled	-	-	-	Adhesion Class GPCRs	classB	24.94363021850586	13.61715316772461
GPR75	Not-coupled	-	-	-	Class A Orphans	classA	23.161619186401367	-20.558759689331055
FZD4	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	12.895419120788574	19.131452560424805
CHRM5	Not-coupled	-	-	-	Acetylcholine receptors (muscarinic)	classA	9.048565864562988	-6.867642879486084
GPR161	-	-	-	-	NA	classA	17.624614715576172	-14.04531478881836
ADGRG5	-	-	-	-	NA	classB	21.713481903076172	16.635560989379883
NPFFR2	Coupled	-	Coupled	-	Neuropeptide FF/neuropeptide AF receptors	classA	8.177844047546387	-8.947481155395508
ADRA1B	Not-coupled	-	-	-	Adrenoceptors	classA	5.515895366668701	-3.7813966274261475
GPR176	-	-	-	-	NA	classA	22.61188316345215	-18.04561996459961
GPR101	Not-coupled	-	-	-	Class A Orphans	classA	5.778227806091309	-6.729274272918701
GPR135	-	-	-	-	NA	classA	4.659811496734619	-8.710094451904297
PTGER4	Coupled	-	Coupled	-	Prostanoid receptors	classA	7.506870269775391	-9.664605140686035
HRH1	Not-coupled	-	Coupled	-	Histamine receptors	classA	6.529839992523193	-5.923658847808838
C3AR1	Not-coupled	-	-	-	Complement peptide receptors	classA	5.476844310760498	-9.665245056152344
HTR2B	Not-coupled	-	Coupled	-	5-Hydroxytryptamine receptors	classA	3.9039673805236816	-4.962075233459473
GPR37L1	Coupled	-	-	-	Class A Orphans	classA	16.898183822631836	-13.584775924682617
CHRM4	Coupled	-	Coupled	-	Acetylcholine receptors (muscarinic)	classA	1.3262836933135986	-4.094703674316406
HTR7	Not-coupled	-	-	-	5-Hydroxytryptamine receptors	classA	2.407832622528076	-5.235720157623291
OPN4	Coupled	-	-	-	Class A Orphans	classA	5.930376052856445	-8.197447776794434
GCGR	Not-coupled	-	Coupled	-	Glucagon receptor family	classB	13.32208251953125	15.199542999267578
