Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	63.618621826171875	-0.8785401582717896
LGR6	-	-	-	-	NA	classA	26.66238021850586	6.325593948364258
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	46.183204650878906	12.923770904541016
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	36.49869918823242	23.777145385742188
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	28.186866760253906	6.368289947509766
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	43.608219146728516	15.871962547302246
GPRC6A	Not-coupled	-	-	-	Calcium-sensing receptors	classC	42.50984573364258	20.180404663085938
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	24.252748489379883	31.272438049316406
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	23.460176467895508	32.36647033691406
ADGRF1	-	-	-	-	NA	classB	48.50556182861328	14.172392845153809
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	25.66187286376953	30.834308624267578
LGR5	-	-	-	-	NA	classA	22.63841438293457	8.146567344665527
ADGRE1	-	-	-	-	NA	classB	12.152388572692871	35.13551330566406
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	24.520387649536133	30.627307891845703
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	23.960838317871094	31.099365234375
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	44.977054595947266	14.36435604095459
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	21.611034393310547	31.475732803344727
TAS1R3	-	-	-	-	NA	classC	41.565433502197266	21.409208297729492
TAS1R1	-	-	-	-	NA	classC	31.271595001220703	27.95347785949707
TAS1R2	-	-	-	-	NA	classC	35.650550842285156	25.14955711364746
ADGRE5	Coupled	-	-	-	Adhesion Class GPCRs	classB	14.28019905090332	34.59232711791992
ADGRE2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	10.500736236572266	35.3102912902832
GPR156	-	-	-	-	NA	classC	89.76252746582031	-21.422727584838867
ADGRG7	-	-	-	-	NA	classB	41.35545349121094	17.638652801513672
SMO	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	62.55043411254883	1.855441927909851
TSHR	Not-coupled	-	-	-	Glycoprotein hormone receptors	classA	30.11239242553711	0.5197659730911255
