Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	Coupled	-	-	-	Adhesion Class GPCRs	classB	33.73027038574219	2.4612677097320557
LGR6	-	-	-	-	NA	classA	3.7815680503845215	16.924867630004883
ADGRD2	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	25.733556747436523	12.878527641296387
GABBR1	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	24.277851104736328	17.941078186035156
LGR4	Not-coupled	-	-	-	Class A Orphans	classA	2.914992570877075	18.542993545532227
GABBR2	Not-coupled	-	-	-	GABA<sub>B</sub> receptors	classC	30.197162628173828	9.426715850830078
GPRC6A	Coupled	-	-	-	Calcium-sensing receptors	classC	20.6386775970459	21.233173370361328
GRM7	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	18.218137741088867	25.418710708618164
GRM4	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	15.592789649963379	28.668540954589844
ADGRF1	-	-	-	-	NA	classB	26.163698196411133	13.311915397644043
GRM8	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	18.663793563842773	25.267499923706055
LGR5	-	-	-	-	NA	classA	1.1526298522949219	19.20362663269043
ADGRE1	-	-	-	-	NA	classB	12.776636123657227	27.714466094970703
GRM3	Not-coupled	-	-	-	Metabotropic glutamate receptors	classC	16.616579055786133	26.48465919494629
GRM6	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	19.432252883911133	24.709510803222656
ADGRD1	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	30.887062072753906	10.220300674438477
GRM2	Not-coupled	-	Not-coupled	-	Metabotropic glutamate receptors	classC	16.524911880493164	26.129735946655273
TAS1R3	-	-	-	-	NA	classC	20.497314453125	21.9127140045166
TAS1R1	-	-	-	-	NA	classC	14.978534698486328	29.016557693481445
TAS1R2	-	-	-	-	NA	classC	18.49451446533203	24.65903663635254
ADGRE5	Not-coupled	-	-	-	Adhesion Class GPCRs	classB	14.239496231079102	27.45614242553711
ADGRE2	Coupled	-	-	-	Adhesion Class GPCRs	classB	10.880634307861328	29.441539764404297
GPR156	-	-	-	-	NA	classC	53.27195739746094	-24.41083335876465
ADGRG7	-	-	-	-	NA	classB	26.145700454711914	12.682679176330566
SMO	Not-coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	31.936983108520508	0.9695619344711304
TSHR	Coupled	-	-	-	Glycoprotein hormone receptors	classA	12.668230056762695	3.247422695159912
RXFP1	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	0.3532044589519501	16.976043701171875
RXFP2	Not-coupled	-	-	-	Relaxin family peptide receptors	classA	-0.12121624499559402	17.15056610107422
GPR149	-	-	-	-	NA	classA	40.02833938598633	-27.346866607666016
ADGRF2	-	-	-	-	NA	classB	38.1231803894043	2.5128860473632812
FZD6	Coupled	-	-	-	Class Frizzled GPCRs	Frizzeled	28.005287170410156	5.116969585418701
