Gene	IUPHAR	Shedding	ebBRET	STRING	Family	Class	PC1	PC2
ADGRG2	-	-	-	-	Adhesion Class GPCRs	classB	70.21443939208984	35.81876754760742
LGR6	-	-	-	-	NA	classA	52.674198150634766	16.946212768554688
ADGRD2	-	-	-	-	Adhesion Class GPCRs	classB	44.51865005493164	52.799312591552734
GABBR1	-	-	-	-	GABA<sub>B</sub> receptors	classC	21.202068328857422	55.19516372680664
LGR4	-	-	-	-	Class A Orphans	classA	50.79172134399414	18.157867431640625
GABBR2	-	-	-	-	GABA<sub>B</sub> receptors	classC	38.00061798095703	41.088722229003906
GPRC6A	-	-	-	-	Calcium-sensing receptors	classC	14.187644004821777	56.23828887939453
GRM7	-	-	-	-	Metabotropic glutamate receptors	classC	7.0233540534973145	55.177066802978516
GRM4	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	6.857959747314453	55.70786666870117
ADGRF1	-	-	-	-	NA	classB	42.85033416748047	57.52705383300781
GRM8	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	6.367100715637207	54.94932556152344
LGR5	-	-	-	-	NA	classA	44.74934387207031	17.84440803527832
ADGRE1	-	-	-	-	NA	classB	6.472959995269775	67.56307983398438
GRM3	-	-	-	-	Metabotropic glutamate receptors	classC	3.778533458709717	57.60100173950195
GRM6	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	2.196848154067993	56.86421585083008
ADGRD1	-	-	-	-	Adhesion Class GPCRs	classB	32.01936721801758	59.11825180053711
GRM2	-	-	Not-coupled	-	Metabotropic glutamate receptors	classC	2.119037389755249	57.46210479736328
TAS1R3	-	-	-	-	NA	classC	8.591721534729004	63.00231170654297
TAS1R1	-	-	-	-	NA	classC	-5.5966267585754395	67.10834503173828
TAS1R2	-	-	-	-	NA	classC	2.2705090045928955	63.656063079833984
ADGRE5	-	-	-	-	Adhesion Class GPCRs	classB	0.8359754085540771	72.95614624023438
ADGRE2	-	-	-	-	Adhesion Class GPCRs	classB	1.5204944610595703	69.27649688720703
GPR156	-	-	-	-	NA	classC	147.15682983398438	-8.018607139587402
ADGRG7	-	-	-	-	NA	classB	26.612960815429688	61.985958099365234
SMO	-	-	-	-	Class Frizzled GPCRs	Frizzeled	86.7698974609375	29.149871826171875
TSHR	-	-	-	-	Glycoprotein hormone receptors	classA	56.41190719604492	8.373579025268555
RXFP1	-	-	-	Not-coupled	Relaxin family peptide receptors	classA	26.92711639404297	15.87450122833252
RXFP2	-	-	-	-	Relaxin family peptide receptors	classA	26.420543670654297	16.002967834472656
GPR149	-	-	-	-	NA	classA	130.29148864746094	-23.83155632019043
ADGRF2	-	-	-	-	NA	classB	43.68960952758789	55.24711227416992
FZD6	-	-	-	-	Class Frizzled GPCRs	Frizzeled	64.80559539794922	34.16709899902344
